,date,from,to,load,pv
11523,2017-05-02 00:00:00,2017-05-02 00:45:00,2017-05-02 01:00:00,15933.0,0.0
11524,2017-05-02 00:00:00,2017-05-02 01:00:00,2017-05-02 01:15:00,15769.0,0.0
11525,2017-05-02 00:00:00,2017-05-02 01:15:00,2017-05-02 01:30:00,15656.0,0.0
11526,2017-05-02 00:00:00,2017-05-02 01:30:00,2017-05-02 01:45:00,15788.0,0.0
11527,2017-05-02 00:00:00,2017-05-02 01:45:00,2017-05-02 02:00:00,15683.0,0.0
11528,2017-05-02 00:00:00,2017-05-02 02:00:00,2017-05-02 02:15:00,15569.0,0.0
11529,2017-05-02 00:00:00,2017-05-02 02:15:00,2017-05-02 02:30:00,15611.0,0.0
11530,2017-05-02 00:00:00,2017-05-02 02:30:00,2017-05-02 02:45:00,15664.0,0.0
11531,2017-05-02 00:00:00,2017-05-02 02:45:00,2017-05-02 03:00:00,15725.0,0.0
11532,2017-05-02 00:00:00,2017-05-02 03:00:00,2017-05-02 03:15:00,15717.0,0.0
11533,2017-05-02 00:00:00,2017-05-02 03:15:00,2017-05-02 03:30:00,15841.0,0.0
11534,2017-05-02 00:00:00,2017-05-02 03:30:00,2017-05-02 03:45:00,15878.0,0.0
11535,2017-05-02 00:00:00,2017-05-02 03:45:00,2017-05-02 04:00:00,15933.0,0.0
11536,2017-05-02 00:00:00,2017-05-02 04:00:00,2017-05-02 04:15:00,16060.0,0.0
11537,2017-05-02 00:00:00,2017-05-02 04:15:00,2017-05-02 04:30:00,16165.0,0.0
11538,2017-05-02 00:00:00,2017-05-02 04:30:00,2017-05-02 04:45:00,16387.0,0.0
11539,2017-05-02 00:00:00,2017-05-02 04:45:00,2017-05-02 05:00:00,16601.0,0.0
11540,2017-05-02 00:00:00,2017-05-02 05:00:00,2017-05-02 05:15:00,17214.0,0.0
11541,2017-05-02 00:00:00,2017-05-02 05:15:00,2017-05-02 05:30:00,17606.0,0.0
11542,2017-05-02 00:00:00,2017-05-02 05:30:00,2017-05-02 05:45:00,18089.0,0.0
11543,2017-05-02 00:00:00,2017-05-02 05:45:00,2017-05-02 06:00:00,18712.0,0.0
11544,2017-05-02 00:00:00,2017-05-02 06:00:00,2017-05-02 06:15:00,20107.0,9.96
11545,2017-05-02 00:00:00,2017-05-02 06:15:00,2017-05-02 06:30:00,21103.0,40.97
11546,2017-05-02 00:00:00,2017-05-02 06:30:00,2017-05-02 06:45:00,22069.0,82.21
11547,2017-05-02 00:00:00,2017-05-02 06:45:00,2017-05-02 07:00:00,22635.0,122.73
11548,2017-05-02 00:00:00,2017-05-02 07:00:00,2017-05-02 07:15:00,23358.0,165.71
11549,2017-05-02 00:00:00,2017-05-02 07:15:00,2017-05-02 07:30:00,23740.0,231.78
11550,2017-05-02 00:00:00,2017-05-02 07:30:00,2017-05-02 07:45:00,24171.0,304.03
11551,2017-05-02 00:00:00,2017-05-02 07:45:00,2017-05-02 08:00:00,24488.0,376.18
11552,2017-05-02 00:00:00,2017-05-02 08:00:00,2017-05-02 08:15:00,24923.0,437.74
11553,2017-05-02 00:00:00,2017-05-02 08:15:00,2017-05-02 08:30:00,25162.0,472.64
11554,2017-05-02 00:00:00,2017-05-02 08:30:00,2017-05-02 08:45:00,25377.0,552.02
11555,2017-05-02 00:00:00,2017-05-02 08:45:00,2017-05-02 09:00:00,25402.0,620.51
11556,2017-05-02 00:00:00,2017-05-02 09:00:00,2017-05-02 09:15:00,25371.0,710.22
11557,2017-05-02 00:00:00,2017-05-02 09:15:00,2017-05-02 09:30:00,25509.0,798.03
11558,2017-05-02 00:00:00,2017-05-02 09:30:00,2017-05-02 09:45:00,25644.0,895.26
11559,2017-05-02 00:00:00,2017-05-02 09:45:00,2017-05-02 10:00:00,25659.0,983.01
11560,2017-05-02 00:00:00,2017-05-02 10:00:00,2017-05-02 10:15:00,25702.0,1116.3
11561,2017-05-02 00:00:00,2017-05-02 10:15:00,2017-05-02 10:30:00,25795.0,1248.78
11562,2017-05-02 00:00:00,2017-05-02 10:30:00,2017-05-02 10:45:00,25828.0,1390.07
11563,2017-05-02 00:00:00,2017-05-02 10:45:00,2017-05-02 11:00:00,25936.0,1542.26
11564,2017-05-02 00:00:00,2017-05-02 11:00:00,2017-05-02 11:15:00,25817.0,1692.16
11565,2017-05-02 00:00:00,2017-05-02 11:15:00,2017-05-02 11:30:00,25919.0,1823.14
11566,2017-05-02 00:00:00,2017-05-02 11:30:00,2017-05-02 11:45:00,26073.0,2028.38
11567,2017-05-02 00:00:00,2017-05-02 11:45:00,2017-05-02 12:00:00,25921.0,2177.24
11568,2017-05-02 00:00:00,2017-05-02 12:00:00,2017-05-02 12:15:00,25802.0,2290.98
11569,2017-05-02 00:00:00,2017-05-02 12:15:00,2017-05-02 12:30:00,26031.0,2418.24
11570,2017-05-02 00:00:00,2017-05-02 12:30:00,2017-05-02 12:45:00,26271.0,2582.61
11571,2017-05-02 00:00:00,2017-05-02 12:45:00,2017-05-02 13:00:00,26309.0,2609.11
11572,2017-05-02 00:00:00,2017-05-02 13:00:00,2017-05-02 13:15:00,26562.0,2608.66
11573,2017-05-02 00:00:00,2017-05-02 13:15:00,2017-05-02 13:30:00,26644.0,2569.05
11574,2017-05-02 00:00:00,2017-05-02 13:30:00,2017-05-02 13:45:00,26496.0,2578.43
11575,2017-05-02 00:00:00,2017-05-02 13:45:00,2017-05-02 14:00:00,26311.0,2410.47
11576,2017-05-02 00:00:00,2017-05-02 14:00:00,2017-05-02 14:15:00,25916.0,2383.73
11577,2017-05-02 00:00:00,2017-05-02 14:15:00,2017-05-02 14:30:00,25858.0,2252.11
11578,2017-05-02 00:00:00,2017-05-02 14:30:00,2017-05-02 14:45:00,25703.0,2175.58
11579,2017-05-02 00:00:00,2017-05-02 14:45:00,2017-05-02 15:00:00,25361.0,2091.92
11580,2017-05-02 00:00:00,2017-05-02 15:00:00,2017-05-02 15:15:00,25401.0,2029.22
11581,2017-05-02 00:00:00,2017-05-02 15:15:00,2017-05-02 15:30:00,25294.0,1964.2
11582,2017-05-02 00:00:00,2017-05-02 15:30:00,2017-05-02 15:45:00,25413.0,1820.85
11583,2017-05-02 00:00:00,2017-05-02 15:45:00,2017-05-02 16:00:00,25259.0,1730.12
11584,2017-05-02 00:00:00,2017-05-02 16:00:00,2017-05-02 16:15:00,25124.0,1592.74
11585,2017-05-02 00:00:00,2017-05-02 16:15:00,2017-05-02 16:30:00,24899.0,1420.77
11586,2017-05-02 00:00:00,2017-05-02 16:30:00,2017-05-02 16:45:00,24910.0,1314.32
11587,2017-05-02 00:00:00,2017-05-02 16:45:00,2017-05-02 17:00:00,24778.0,1173.28
11588,2017-05-02 00:00:00,2017-05-02 17:00:00,2017-05-02 17:15:00,24598.0,1067.11
11589,2017-05-02 00:00:00,2017-05-02 17:15:00,2017-05-02 17:30:00,24578.0,964.27
11590,2017-05-02 00:00:00,2017-05-02 17:30:00,2017-05-02 17:45:00,24656.0,854.55
11591,2017-05-02 00:00:00,2017-05-02 17:45:00,2017-05-02 18:00:00,24541.0,772.9
11592,2017-05-02 00:00:00,2017-05-02 18:00:00,2017-05-02 18:15:00,24350.0,652.43
11593,2017-05-02 00:00:00,2017-05-02 18:15:00,2017-05-02 18:30:00,24138.0,536.16
11594,2017-05-02 00:00:00,2017-05-02 18:30:00,2017-05-02 18:45:00,24143.0,447.28
11595,2017-05-02 00:00:00,2017-05-02 18:45:00,2017-05-02 19:00:00,24115.0,340.13
11596,2017-05-02 00:00:00,2017-05-02 19:00:00,2017-05-02 19:15:00,24257.0,256.45
11597,2017-05-02 00:00:00,2017-05-02 19:15:00,2017-05-02 19:30:00,24121.0,184.31
11598,2017-05-02 00:00:00,2017-05-02 19:30:00,2017-05-02 19:45:00,23934.0,138.18
11599,2017-05-02 00:00:00,2017-05-02 19:45:00,2017-05-02 20:00:00,23923.0,109.52
11600,2017-05-02 00:00:00,2017-05-02 20:00:00,2017-05-02 20:15:00,23873.0,68.64
11601,2017-05-02 00:00:00,2017-05-02 20:15:00,2017-05-02 20:30:00,23632.0,28.6
11602,2017-05-02 00:00:00,2017-05-02 20:30:00,2017-05-02 20:45:00,23352.0,7.34
11603,2017-05-02 00:00:00,2017-05-02 20:45:00,2017-05-02 21:00:00,23329.0,0.82
11604,2017-05-02 00:00:00,2017-05-02 21:00:00,2017-05-02 21:15:00,23391.0,0.0
11605,2017-05-02 00:00:00,2017-05-02 21:15:00,2017-05-02 21:30:00,23292.0,0.0
11606,2017-05-02 00:00:00,2017-05-02 21:30:00,2017-05-02 21:45:00,22978.0,0.0
11607,2017-05-02 00:00:00,2017-05-02 21:45:00,2017-05-02 22:00:00,22624.0,0.0
11608,2017-05-02 00:00:00,2017-05-02 22:00:00,2017-05-02 22:15:00,22312.0,0.0
11609,2017-05-02 00:00:00,2017-05-02 22:15:00,2017-05-02 22:30:00,22015.0,0.0
11610,2017-05-02 00:00:00,2017-05-02 22:30:00,2017-05-02 22:45:00,21552.0,0.0
11611,2017-05-02 00:00:00,2017-05-02 22:45:00,2017-05-02 23:00:00,21038.0,0.0
11612,2017-05-02 00:00:00,2017-05-02 23:00:00,2017-05-02 23:15:00,20575.0,0.0
11613,2017-05-02 00:00:00,2017-05-02 23:15:00,2017-05-02 23:30:00,20240.0,0.0
11614,2017-05-02 00:00:00,2017-05-02 23:30:00,2017-05-02 23:45:00,19832.0,0.0
11615,2017-05-02 00:00:00,2017-05-02 23:45:00,2017-05-03 00:00:00,19450.0,0.0
11616,2017-05-03 00:00:00,2017-05-03 00:00:00,2017-05-03 00:15:00,18793.0,0.0
11617,2017-05-03 00:00:00,2017-05-03 00:15:00,2017-05-03 00:30:00,18564.0,0.0
11618,2017-05-03 00:00:00,2017-05-03 00:30:00,2017-05-03 00:45:00,18315.0,0.0
11619,2017-05-03 00:00:00,2017-05-03 00:45:00,2017-05-03 01:00:00,18071.0,0.0
11620,2017-05-03 00:00:00,2017-05-03 01:00:00,2017-05-03 01:15:00,17964.0,0.0
11621,2017-05-03 00:00:00,2017-05-03 01:15:00,2017-05-03 01:30:00,17865.0,0.0
11622,2017-05-03 00:00:00,2017-05-03 01:30:00,2017-05-03 01:45:00,17776.0,0.0
11623,2017-05-03 00:00:00,2017-05-03 01:45:00,2017-05-03 02:00:00,17605.0,0.0
11624,2017-05-03 00:00:00,2017-05-03 02:00:00,2017-05-03 02:15:00,17366.0,0.0
11625,2017-05-03 00:00:00,2017-05-03 02:15:00,2017-05-03 02:30:00,17380.0,0.0
11626,2017-05-03 00:00:00,2017-05-03 02:30:00,2017-05-03 02:45:00,17341.0,0.0
11627,2017-05-03 00:00:00,2017-05-03 02:45:00,2017-05-03 03:00:00,17378.0,0.0
11628,2017-05-03 00:00:00,2017-05-03 03:00:00,2017-05-03 03:15:00,17587.0,0.0
11629,2017-05-03 00:00:00,2017-05-03 03:15:00,2017-05-03 03:30:00,17540.0,0.0
11630,2017-05-03 00:00:00,2017-05-03 03:30:00,2017-05-03 03:45:00,17767.0,0.0
11631,2017-05-03 00:00:00,2017-05-03 03:45:00,2017-05-03 04:00:00,17594.0,0.0
11632,2017-05-03 00:00:00,2017-05-03 04:00:00,2017-05-03 04:15:00,18096.0,0.0
11633,2017-05-03 00:00:00,2017-05-03 04:15:00,2017-05-03 04:30:00,18220.0,0.0
11634,2017-05-03 00:00:00,2017-05-03 04:30:00,2017-05-03 04:45:00,18333.0,0.0
11635,2017-05-03 00:00:00,2017-05-03 04:45:00,2017-05-03 05:00:00,18445.0,0.0
11636,2017-05-03 00:00:00,2017-05-03 05:00:00,2017-05-03 05:15:00,18979.0,0.0
11637,2017-05-03 00:00:00,2017-05-03 05:15:00,2017-05-03 05:30:00,19217.0,0.0
11638,2017-05-03 00:00:00,2017-05-03 05:30:00,2017-05-03 05:45:00,19604.0,0.0
11639,2017-05-03 00:00:00,2017-05-03 05:45:00,2017-05-03 06:00:00,20025.0,0.22
11640,2017-05-03 00:00:00,2017-05-03 06:00:00,2017-05-03 06:15:00,21122.0,16.91
11641,2017-05-03 00:00:00,2017-05-03 06:15:00,2017-05-03 06:30:00,21790.0,59.05
11642,2017-05-03 00:00:00,2017-05-03 06:30:00,2017-05-03 06:45:00,22421.0,110.58
11643,2017-05-03 00:00:00,2017-05-03 06:45:00,2017-05-03 07:00:00,22849.0,162.88
11644,2017-05-03 00:00:00,2017-05-03 07:00:00,2017-05-03 07:15:00,23286.0,232.06
11645,2017-05-03 00:00:00,2017-05-03 07:15:00,2017-05-03 07:30:00,23507.0,311.06
11646,2017-05-03 00:00:00,2017-05-03 07:30:00,2017-05-03 07:45:00,23904.0,398.89
11647,2017-05-03 00:00:00,2017-05-03 07:45:00,2017-05-03 08:00:00,24128.0,506.76
11648,2017-05-03 00:00:00,2017-05-03 08:00:00,2017-05-03 08:15:00,24335.0,588.93
11649,2017-05-03 00:00:00,2017-05-03 08:15:00,2017-05-03 08:30:00,24703.0,696.44
11650,2017-05-03 00:00:00,2017-05-03 08:30:00,2017-05-03 08:45:00,24947.0,834.53
11651,2017-05-03 00:00:00,2017-05-03 08:45:00,2017-05-03 09:00:00,25035.0,987.83
11652,2017-05-03 00:00:00,2017-05-03 09:00:00,2017-05-03 09:15:00,24653.0,1152.16
11653,2017-05-03 00:00:00,2017-05-03 09:15:00,2017-05-03 09:30:00,24699.0,1295.1
11654,2017-05-03 00:00:00,2017-05-03 09:30:00,2017-05-03 09:45:00,24752.0,1482.96
11655,2017-05-03 00:00:00,2017-05-03 09:45:00,2017-05-03 10:00:00,24888.0,1644.13
11656,2017-05-03 00:00:00,2017-05-03 10:00:00,2017-05-03 10:15:00,24853.0,1780.18
11657,2017-05-03 00:00:00,2017-05-03 10:15:00,2017-05-03 10:30:00,24937.0,1922.15
11658,2017-05-03 00:00:00,2017-05-03 10:30:00,2017-05-03 10:45:00,25105.0,2106.56
11659,2017-05-03 00:00:00,2017-05-03 10:45:00,2017-05-03 11:00:00,25198.0,2275.44
11660,2017-05-03 00:00:00,2017-05-03 11:00:00,2017-05-03 11:15:00,25692.0,2455.84
11661,2017-05-03 00:00:00,2017-05-03 11:15:00,2017-05-03 11:30:00,25845.0,2597.57
11662,2017-05-03 00:00:00,2017-05-03 11:30:00,2017-05-03 11:45:00,26006.0,2673.51
11663,2017-05-03 00:00:00,2017-05-03 11:45:00,2017-05-03 12:00:00,25926.0,2727.51
11664,2017-05-03 00:00:00,2017-05-03 12:00:00,2017-05-03 12:15:00,26101.0,2794.14
11665,2017-05-03 00:00:00,2017-05-03 12:15:00,2017-05-03 12:30:00,26176.0,2899.98
11666,2017-05-03 00:00:00,2017-05-03 12:30:00,2017-05-03 12:45:00,26162.0,2944.94
11667,2017-05-03 00:00:00,2017-05-03 12:45:00,2017-05-03 13:00:00,26023.0,3008.81
11668,2017-05-03 00:00:00,2017-05-03 13:00:00,2017-05-03 13:15:00,26353.0,3021.95
11669,2017-05-03 00:00:00,2017-05-03 13:15:00,2017-05-03 13:30:00,26290.0,3021.98
11670,2017-05-03 00:00:00,2017-05-03 13:30:00,2017-05-03 13:45:00,25961.0,2955.74
11671,2017-05-03 00:00:00,2017-05-03 13:45:00,2017-05-03 14:00:00,25452.0,2843.12
11672,2017-05-03 00:00:00,2017-05-03 14:00:00,2017-05-03 14:15:00,25592.0,2837.32
11673,2017-05-03 00:00:00,2017-05-03 14:15:00,2017-05-03 14:30:00,25565.0,2833.38
11674,2017-05-03 00:00:00,2017-05-03 14:30:00,2017-05-03 14:45:00,25550.0,2830.49
11675,2017-05-03 00:00:00,2017-05-03 14:45:00,2017-05-03 15:00:00,25285.0,2723.88
11676,2017-05-03 00:00:00,2017-05-03 15:00:00,2017-05-03 15:15:00,25298.0,2668.07
11677,2017-05-03 00:00:00,2017-05-03 15:15:00,2017-05-03 15:30:00,25219.0,2562.76
11678,2017-05-03 00:00:00,2017-05-03 15:30:00,2017-05-03 15:45:00,24857.0,2475.37
11679,2017-05-03 00:00:00,2017-05-03 15:45:00,2017-05-03 16:00:00,24616.0,2354.45
11680,2017-05-03 00:00:00,2017-05-03 16:00:00,2017-05-03 16:15:00,24640.0,2266.72
11681,2017-05-03 00:00:00,2017-05-03 16:15:00,2017-05-03 16:30:00,24624.0,2161.64
11682,2017-05-03 00:00:00,2017-05-03 16:30:00,2017-05-03 16:45:00,24688.0,2034.45
11683,2017-05-03 00:00:00,2017-05-03 16:45:00,2017-05-03 17:00:00,24581.0,1897.09
11684,2017-05-03 00:00:00,2017-05-03 17:00:00,2017-05-03 17:15:00,24716.0,1761.48
11685,2017-05-03 00:00:00,2017-05-03 17:15:00,2017-05-03 17:30:00,24566.0,1504.92
11686,2017-05-03 00:00:00,2017-05-03 17:30:00,2017-05-03 17:45:00,24464.0,1358.11
11687,2017-05-03 00:00:00,2017-05-03 17:45:00,2017-05-03 18:00:00,24628.0,1196.2
11688,2017-05-03 00:00:00,2017-05-03 18:00:00,2017-05-03 18:15:00,24640.0,1043.3
11689,2017-05-03 00:00:00,2017-05-03 18:15:00,2017-05-03 18:30:00,24654.0,895.57
11690,2017-05-03 00:00:00,2017-05-03 18:30:00,2017-05-03 18:45:00,24678.0,745.84
11691,2017-05-03 00:00:00,2017-05-03 18:45:00,2017-05-03 19:00:00,24574.0,595.5
11692,2017-05-03 00:00:00,2017-05-03 19:00:00,2017-05-03 19:15:00,24773.0,465.31
11693,2017-05-03 00:00:00,2017-05-03 19:15:00,2017-05-03 19:30:00,24782.0,355.05
11694,2017-05-03 00:00:00,2017-05-03 19:30:00,2017-05-03 19:45:00,24665.0,252.85
11695,2017-05-03 00:00:00,2017-05-03 19:45:00,2017-05-03 20:00:00,24439.0,169.68
11696,2017-05-03 00:00:00,2017-05-03 20:00:00,2017-05-03 20:15:00,24123.0,95.73
11697,2017-05-03 00:00:00,2017-05-03 20:15:00,2017-05-03 20:30:00,23823.0,43.83
11698,2017-05-03 00:00:00,2017-05-03 20:30:00,2017-05-03 20:45:00,23429.0,13.16
11699,2017-05-03 00:00:00,2017-05-03 20:45:00,2017-05-03 21:00:00,23312.0,2.02
11700,2017-05-03 00:00:00,2017-05-03 21:00:00,2017-05-03 21:15:00,23368.0,0.0
11701,2017-05-03 00:00:00,2017-05-03 21:15:00,2017-05-03 21:30:00,23118.0,0.0
11702,2017-05-03 00:00:00,2017-05-03 21:30:00,2017-05-03 21:45:00,23118.0,0.0
11703,2017-05-03 00:00:00,2017-05-03 21:45:00,2017-05-03 22:00:00,22903.0,0.0
11704,2017-05-03 00:00:00,2017-05-03 22:00:00,2017-05-03 22:15:00,22557.0,0.0
11705,2017-05-03 00:00:00,2017-05-03 22:15:00,2017-05-03 22:30:00,22180.0,0.0
11706,2017-05-03 00:00:00,2017-05-03 22:30:00,2017-05-03 22:45:00,21642.0,0.0
11707,2017-05-03 00:00:00,2017-05-03 22:45:00,2017-05-03 23:00:00,21305.0,0.0
11708,2017-05-03 00:00:00,2017-05-03 23:00:00,2017-05-03 23:15:00,20841.0,0.0
11709,2017-05-03 00:00:00,2017-05-03 23:15:00,2017-05-03 23:30:00,20697.0,0.0
11710,2017-05-03 00:00:00,2017-05-03 23:30:00,2017-05-03 23:45:00,20337.0,0.0
11711,2017-05-03 00:00:00,2017-05-03 23:45:00,2017-05-04 00:00:00,20090.0,0.0
11712,2017-05-04 00:00:00,2017-05-04 00:00:00,2017-05-04 00:15:00,19493.0,0.0
11713,2017-05-04 00:00:00,2017-05-04 00:15:00,2017-05-04 00:30:00,19123.0,0.0
11714,2017-05-04 00:00:00,2017-05-04 00:30:00,2017-05-04 00:45:00,18983.0,0.0
11715,2017-05-04 00:00:00,2017-05-04 00:45:00,2017-05-04 01:00:00,18738.0,0.0
11716,2017-05-04 00:00:00,2017-05-04 01:00:00,2017-05-04 01:15:00,18395.0,0.0
11717,2017-05-04 00:00:00,2017-05-04 01:15:00,2017-05-04 01:30:00,18316.0,0.0
11718,2017-05-04 00:00:00,2017-05-04 01:30:00,2017-05-04 01:45:00,18441.0,0.0
11719,2017-05-04 00:00:00,2017-05-04 01:45:00,2017-05-04 02:00:00,18359.0,0.0
11720,2017-05-04 00:00:00,2017-05-04 02:00:00,2017-05-04 02:15:00,17840.0,0.0
11721,2017-05-04 00:00:00,2017-05-04 02:15:00,2017-05-04 02:30:00,18093.0,0.0
11722,2017-05-04 00:00:00,2017-05-04 02:30:00,2017-05-04 02:45:00,18208.0,0.0
11723,2017-05-04 00:00:00,2017-05-04 02:45:00,2017-05-04 03:00:00,18292.0,0.0
11724,2017-05-04 00:00:00,2017-05-04 03:00:00,2017-05-04 03:15:00,18137.0,0.0
11725,2017-05-04 00:00:00,2017-05-04 03:15:00,2017-05-04 03:30:00,18391.0,0.0
11726,2017-05-04 00:00:00,2017-05-04 03:30:00,2017-05-04 03:45:00,18676.0,0.0
11727,2017-05-04 00:00:00,2017-05-04 03:45:00,2017-05-04 04:00:00,18723.0,0.0
11728,2017-05-04 00:00:00,2017-05-04 04:00:00,2017-05-04 04:15:00,18739.0,0.0
11729,2017-05-04 00:00:00,2017-05-04 04:15:00,2017-05-04 04:30:00,18948.0,0.0
11730,2017-05-04 00:00:00,2017-05-04 04:30:00,2017-05-04 04:45:00,18915.0,0.0
11731,2017-05-04 00:00:00,2017-05-04 04:45:00,2017-05-04 05:00:00,19046.0,0.0
11732,2017-05-04 00:00:00,2017-05-04 05:00:00,2017-05-04 05:15:00,19411.0,0.0
11733,2017-05-04 00:00:00,2017-05-04 05:15:00,2017-05-04 05:30:00,19833.0,0.0
11734,2017-05-04 00:00:00,2017-05-04 05:30:00,2017-05-04 05:45:00,20120.0,0.0
11735,2017-05-04 00:00:00,2017-05-04 05:45:00,2017-05-04 06:00:00,20653.0,0.58
11736,2017-05-04 00:00:00,2017-05-04 06:00:00,2017-05-04 06:15:00,21868.0,20.74
11737,2017-05-04 00:00:00,2017-05-04 06:15:00,2017-05-04 06:30:00,22601.0,66.73
11738,2017-05-04 00:00:00,2017-05-04 06:30:00,2017-05-04 06:45:00,23001.0,118.94
11739,2017-05-04 00:00:00,2017-05-04 06:45:00,2017-05-04 07:00:00,23591.0,184.12
11740,2017-05-04 00:00:00,2017-05-04 07:00:00,2017-05-04 07:15:00,24042.0,274.71
11741,2017-05-04 00:00:00,2017-05-04 07:15:00,2017-05-04 07:30:00,24354.0,386.65
11742,2017-05-04 00:00:00,2017-05-04 07:30:00,2017-05-04 07:45:00,24649.0,502.75
11743,2017-05-04 00:00:00,2017-05-04 07:45:00,2017-05-04 08:00:00,24724.0,619.02
11744,2017-05-04 00:00:00,2017-05-04 08:00:00,2017-05-04 08:15:00,25303.0,744.4
11745,2017-05-04 00:00:00,2017-05-04 08:15:00,2017-05-04 08:30:00,25736.0,883.65
11746,2017-05-04 00:00:00,2017-05-04 08:30:00,2017-05-04 08:45:00,25798.0,1025.92
11747,2017-05-04 00:00:00,2017-05-04 08:45:00,2017-05-04 09:00:00,25962.0,1117.35
11748,2017-05-04 00:00:00,2017-05-04 09:00:00,2017-05-04 09:15:00,25517.0,1249.98
11749,2017-05-04 00:00:00,2017-05-04 09:15:00,2017-05-04 09:30:00,25501.0,1385.77
11750,2017-05-04 00:00:00,2017-05-04 09:30:00,2017-05-04 09:45:00,25571.0,1513.95
11751,2017-05-04 00:00:00,2017-05-04 09:45:00,2017-05-04 10:00:00,25454.0,1651.45
11752,2017-05-04 00:00:00,2017-05-04 10:00:00,2017-05-04 10:15:00,25490.0,1796.74
11753,2017-05-04 00:00:00,2017-05-04 10:15:00,2017-05-04 10:30:00,25551.0,1931.09
11754,2017-05-04 00:00:00,2017-05-04 10:30:00,2017-05-04 10:45:00,25650.0,2101.62
11755,2017-05-04 00:00:00,2017-05-04 10:45:00,2017-05-04 11:00:00,25759.0,2275.12
11756,2017-05-04 00:00:00,2017-05-04 11:00:00,2017-05-04 11:15:00,25629.0,2363.95
11757,2017-05-04 00:00:00,2017-05-04 11:15:00,2017-05-04 11:30:00,25741.0,2482.8
11758,2017-05-04 00:00:00,2017-05-04 11:30:00,2017-05-04 11:45:00,26104.0,2587.01
11759,2017-05-04 00:00:00,2017-05-04 11:45:00,2017-05-04 12:00:00,26309.0,2655.13
11760,2017-05-04 00:00:00,2017-05-04 12:00:00,2017-05-04 12:15:00,26329.0,2655.95
11761,2017-05-04 00:00:00,2017-05-04 12:15:00,2017-05-04 12:30:00,26332.0,2659.03
11762,2017-05-04 00:00:00,2017-05-04 12:30:00,2017-05-04 12:45:00,26309.0,2705.82
11763,2017-05-04 00:00:00,2017-05-04 12:45:00,2017-05-04 13:00:00,26245.0,2584.27
11764,2017-05-04 00:00:00,2017-05-04 13:00:00,2017-05-04 13:15:00,26722.0,2576.08
11765,2017-05-04 00:00:00,2017-05-04 13:15:00,2017-05-04 13:30:00,26613.0,2527.02
11766,2017-05-04 00:00:00,2017-05-04 13:30:00,2017-05-04 13:45:00,26613.0,2526.73
11767,2017-05-04 00:00:00,2017-05-04 13:45:00,2017-05-04 14:00:00,26116.0,2250.22
11768,2017-05-04 00:00:00,2017-05-04 14:00:00,2017-05-04 14:15:00,25733.0,2096.15
11769,2017-05-04 00:00:00,2017-05-04 14:15:00,2017-05-04 14:30:00,25666.0,1994.26
11770,2017-05-04 00:00:00,2017-05-04 14:30:00,2017-05-04 14:45:00,25532.0,1917.71
11771,2017-05-04 00:00:00,2017-05-04 14:45:00,2017-05-04 15:00:00,25586.0,1875.02
11772,2017-05-04 00:00:00,2017-05-04 15:00:00,2017-05-04 15:15:00,25634.0,1797.36
11773,2017-05-04 00:00:00,2017-05-04 15:15:00,2017-05-04 15:30:00,25501.0,1752.94
11774,2017-05-04 00:00:00,2017-05-04 15:30:00,2017-05-04 15:45:00,25504.0,1674.27
11775,2017-05-04 00:00:00,2017-05-04 15:45:00,2017-05-04 16:00:00,25342.0,1573.75
11776,2017-05-04 00:00:00,2017-05-04 16:00:00,2017-05-04 16:15:00,25189.0,1462.27
11777,2017-05-04 00:00:00,2017-05-04 16:15:00,2017-05-04 16:30:00,25035.0,1326.8
11778,2017-05-04 00:00:00,2017-05-04 16:30:00,2017-05-04 16:45:00,24808.0,1200.09
11779,2017-05-04 00:00:00,2017-05-04 16:45:00,2017-05-04 17:00:00,24694.0,1086.23
11780,2017-05-04 00:00:00,2017-05-04 17:00:00,2017-05-04 17:15:00,24604.0,989.53
11781,2017-05-04 00:00:00,2017-05-04 17:15:00,2017-05-04 17:30:00,24604.0,910.8
11782,2017-05-04 00:00:00,2017-05-04 17:30:00,2017-05-04 17:45:00,24855.0,833.12
11783,2017-05-04 00:00:00,2017-05-04 17:45:00,2017-05-04 18:00:00,24707.0,748.53
11784,2017-05-04 00:00:00,2017-05-04 18:00:00,2017-05-04 18:15:00,24555.0,660.28
11785,2017-05-04 00:00:00,2017-05-04 18:15:00,2017-05-04 18:30:00,24618.0,580.07
11786,2017-05-04 00:00:00,2017-05-04 18:30:00,2017-05-04 18:45:00,24624.0,491.57
11787,2017-05-04 00:00:00,2017-05-04 18:45:00,2017-05-04 19:00:00,24615.0,409.03
11788,2017-05-04 00:00:00,2017-05-04 19:00:00,2017-05-04 19:15:00,24578.0,326.8
11789,2017-05-04 00:00:00,2017-05-04 19:15:00,2017-05-04 19:30:00,24568.0,246.39
11790,2017-05-04 00:00:00,2017-05-04 19:30:00,2017-05-04 19:45:00,24467.0,181.64
11791,2017-05-04 00:00:00,2017-05-04 19:45:00,2017-05-04 20:00:00,24174.0,120.69
11792,2017-05-04 00:00:00,2017-05-04 20:00:00,2017-05-04 20:15:00,23760.0,70.88
11793,2017-05-04 00:00:00,2017-05-04 20:15:00,2017-05-04 20:30:00,23413.0,32.76
11794,2017-05-04 00:00:00,2017-05-04 20:30:00,2017-05-04 20:45:00,23384.0,10.76
