"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"25.01.2016 14:15 - 25.01.2016 14:30","10630","12198"
"25.01.2016 14:30 - 25.01.2016 14:45","10443","12073"
"25.01.2016 14:45 - 25.01.2016 15:00","10450","12014"
"25.01.2016 15:00 - 25.01.2016 15:15","10328","12050"
"25.01.2016 15:15 - 25.01.2016 15:30","10194","11834"
"25.01.2016 15:30 - 25.01.2016 15:45","10201","11829"
"25.01.2016 15:45 - 25.01.2016 16:00","10223","11776"
"25.01.2016 16:00 - 25.01.2016 16:15","10265","11390"
"25.01.2016 16:15 - 25.01.2016 16:30","10321","11465"
"25.01.2016 16:30 - 25.01.2016 16:45","10676","11578"
"25.01.2016 16:45 - 25.01.2016 17:00","10876","11744"
"25.01.2016 17:00 - 25.01.2016 17:15","11058","12113"
"25.01.2016 17:15 - 25.01.2016 17:30","11326","12428"
"25.01.2016 17:30 - 25.01.2016 17:45","11447","12575"
"25.01.2016 17:45 - 25.01.2016 18:00","11634","12649"
"25.01.2016 18:00 - 25.01.2016 18:15","11193","12669"
"25.01.2016 18:15 - 25.01.2016 18:30","11183","12590"
"25.01.2016 18:30 - 25.01.2016 18:45","11149","12554"
"25.01.2016 18:45 - 25.01.2016 19:00","10927","12589"
"25.01.2016 19:00 - 25.01.2016 19:15","11036","12593"
"25.01.2016 19:15 - 25.01.2016 19:30","10923","12426"
"25.01.2016 19:30 - 25.01.2016 19:45","10811","12079"
"25.01.2016 19:45 - 25.01.2016 20:00","10710","12022"
"25.01.2016 20:00 - 25.01.2016 20:15","10435","11694"
"25.01.2016 20:15 - 25.01.2016 20:30","10265","11343"
"25.01.2016 20:30 - 25.01.2016 20:45","10027","11237"
"25.01.2016 20:45 - 25.01.2016 21:00","10126","10926"
"25.01.2016 21:00 - 25.01.2016 21:15","9722","10746"
"25.01.2016 21:15 - 25.01.2016 21:30","9568","10492"
"25.01.2016 21:30 - 25.01.2016 21:45","9388","10341"
"25.01.2016 21:45 - 25.01.2016 22:00","9340","10397"
"25.01.2016 22:00 - 25.01.2016 22:15","9335","10348"
"25.01.2016 22:15 - 25.01.2016 22:30","9120","10180"
"25.01.2016 22:30 - 25.01.2016 22:45","9162","9836"
"25.01.2016 22:45 - 25.01.2016 23:00","9040","9728"
"25.01.2016 23:00 - 25.01.2016 23:15","8859","9505"
"25.01.2016 23:15 - 25.01.2016 23:30","8691","9432"
"25.01.2016 23:30 - 25.01.2016 23:45","8684","9319"
"25.01.2016 23:45 - 26.01.2016 00:00","9096","9008"
"26.01.2016 00:00 - 26.01.2016 00:15","9948","8993"
"26.01.2016 00:15 - 26.01.2016 00:30","10086","8837"
"26.01.2016 00:30 - 26.01.2016 00:45","10039","8593"
"26.01.2016 00:45 - 26.01.2016 01:00","9896","8496"
"26.01.2016 01:00 - 26.01.2016 01:15","9782","8466"
"26.01.2016 01:15 - 26.01.2016 01:30","9693","8403"
"26.01.2016 01:30 - 26.01.2016 01:45","9578","8399"
"26.01.2016 01:45 - 26.01.2016 02:00","9466","8403"
"26.01.2016 02:00 - 26.01.2016 02:15","9317","8427"
"26.01.2016 02:15 - 26.01.2016 02:30","9213","8680"
"26.01.2016 02:30 - 26.01.2016 02:45","9118","8664"
"26.01.2016 02:45 - 26.01.2016 03:00","9160","8700"
"26.01.2016 03:00 - 26.01.2016 03:15","9199","8683"
"26.01.2016 03:15 - 26.01.2016 03:30","9236","8996"
"26.01.2016 03:30 - 26.01.2016 03:45","9163","8988"
"26.01.2016 03:45 - 26.01.2016 04:00","9057","8792"
"26.01.2016 04:00 - 26.01.2016 04:15","9054","9025"
"26.01.2016 04:15 - 26.01.2016 04:30","9007","9141"
"26.01.2016 04:30 - 26.01.2016 04:45","8883","8943"
"26.01.2016 04:45 - 26.01.2016 05:00","8880","8954"
"26.01.2016 05:00 - 26.01.2016 05:15","8878","9386"
"26.01.2016 05:15 - 26.01.2016 05:30","8712","9298"
"26.01.2016 05:30 - 26.01.2016 05:45","8489","9262"
"26.01.2016 05:45 - 26.01.2016 06:00","8469","9820"
"26.01.2016 06:00 - 26.01.2016 06:15","8475","10138"
"26.01.2016 06:15 - 26.01.2016 06:30","8517","10502"
"26.01.2016 06:30 - 26.01.2016 06:45","8611","10694"
"26.01.2016 06:45 - 26.01.2016 07:00","8819","11162"
"26.01.2016 07:00 - 26.01.2016 07:15","9087","11481"
"26.01.2016 07:15 - 26.01.2016 07:30","9159","11559"
"26.01.2016 07:30 - 26.01.2016 07:45","7948","11906"
"26.01.2016 07:45 - 26.01.2016 08:00","8059","11903"
"26.01.2016 08:00 - 26.01.2016 08:15","8294","12014"
"26.01.2016 08:15 - 26.01.2016 08:30","8583","12271"
"26.01.2016 08:30 - 26.01.2016 08:45","8781","12316"
"26.01.2016 08:45 - 26.01.2016 09:00","8783","12244"
"26.01.2016 09:00 - 26.01.2016 09:15","9109","12129"
"26.01.2016 09:15 - 26.01.2016 09:30","9123","12242"
"26.01.2016 09:30 - 26.01.2016 09:45","9165","12191"
"26.01.2016 09:45 - 26.01.2016 10:00","9297","12210"
"26.01.2016 10:00 - 26.01.2016 10:15","9521","12064"
"26.01.2016 10:15 - 26.01.2016 10:30","9519","12148"
"26.01.2016 10:30 - 26.01.2016 10:45","9678","12215"
"26.01.2016 10:45 - 26.01.2016 11:00","9918","12336"
"26.01.2016 11:00 - 26.01.2016 11:15","9962","12326"
"26.01.2016 11:15 - 26.01.2016 11:30","10267","12109"
"26.01.2016 11:30 - 26.01.2016 11:45","10359","12107"
"26.01.2016 11:45 - 26.01.2016 12:00","10316","12077"
"26.01.2016 12:00 - 26.01.2016 12:15","10057","11905"
"26.01.2016 12:15 - 26.01.2016 12:30","9865","11948"
"26.01.2016 12:30 - 26.01.2016 12:45","9581","12088"
"26.01.2016 12:45 - 26.01.2016 13:00","9497","12067"
"26.01.2016 13:00 - 26.01.2016 13:15","9396","12147"
"26.01.2016 13:15 - 26.01.2016 13:30","9356","12096"
"26.01.2016 13:30 - 26.01.2016 13:45","9245","11876"
"26.01.2016 13:45 - 26.01.2016 14:00","9269","11743"
"26.01.2016 14:00 - 26.01.2016 14:15","9303","11909"
"26.01.2016 14:15 - 26.01.2016 14:30","9246","11814"
"26.01.2016 14:30 - 26.01.2016 14:45","9011","11693"
"26.01.2016 14:45 - 26.01.2016 15:00","8949","11683"
"26.01.2016 15:00 - 26.01.2016 15:15","8962","11612"
"26.01.2016 15:15 - 26.01.2016 15:30","8868","11424"
"26.01.2016 15:30 - 26.01.2016 15:45","8880","11462"
"26.01.2016 15:45 - 26.01.2016 16:00","8774","11377"
"26.01.2016 16:00 - 26.01.2016 16:15","8968","11220"
"26.01.2016 16:15 - 26.01.2016 16:30","8843","11327"
"26.01.2016 16:30 - 26.01.2016 16:45","9050","11636"
"26.01.2016 16:45 - 26.01.2016 17:00","9418","11873"
"26.01.2016 17:00 - 26.01.2016 17:15","9698","12421"
"26.01.2016 17:15 - 26.01.2016 17:30","10244","12546"
"26.01.2016 17:30 - 26.01.2016 17:45","10261","12515"
"26.01.2016 17:45 - 26.01.2016 18:00","10190","12675"
"26.01.2016 18:00 - 26.01.2016 18:15","10465","12438"
"26.01.2016 18:15 - 26.01.2016 18:30","10613","12397"
"26.01.2016 18:30 - 26.01.2016 18:45","10631","12519"
"26.01.2016 18:45 - 26.01.2016 19:00","10478","12690"
"26.01.2016 19:00 - 26.01.2016 19:15","10332","12755"
"26.01.2016 19:15 - 26.01.2016 19:30","10244","12233"
"26.01.2016 19:30 - 26.01.2016 19:45","10102","12300"
"26.01.2016 19:45 - 26.01.2016 20:00","9856","12255"
"26.01.2016 20:00 - 26.01.2016 20:15","9676","12080"
"26.01.2016 20:15 - 26.01.2016 20:30","9656","11856"
"26.01.2016 20:30 - 26.01.2016 20:45","9491","11735"
"26.01.2016 20:45 - 26.01.2016 21:00","9328","11313"
"26.01.2016 21:00 - 26.01.2016 21:15","9208","11048"
"26.01.2016 21:15 - 26.01.2016 21:30","9034","10796"
"26.01.2016 21:30 - 26.01.2016 21:45","9047","10917"
"26.01.2016 21:45 - 26.01.2016 22:00","9214","10861"
"26.01.2016 22:00 - 26.01.2016 22:15","9192","10593"
"26.01.2016 22:15 - 26.01.2016 22:30","9300","10475"
"26.01.2016 22:30 - 26.01.2016 22:45","9102","10292"
"26.01.2016 22:45 - 26.01.2016 23:00","8910","10055"
"26.01.2016 23:00 - 26.01.2016 23:15","8771","9622"
"26.01.2016 23:15 - 26.01.2016 23:30","8666","9469"
"26.01.2016 23:30 - 26.01.2016 23:45","8537","9201"
"26.01.2016 23:45 - 27.01.2016 00:00","8404","9196"
"27.01.2016 00:00 - 27.01.2016 00:15","8307","8870"
"27.01.2016 00:15 - 27.01.2016 00:30","8132","8843"
"27.01.2016 00:30 - 27.01.2016 00:45","8080","8802"
"27.01.2016 00:45 - 27.01.2016 01:00","7990","9001"
"27.01.2016 01:00 - 27.01.2016 01:15","7891","8677"
"27.01.2016 01:15 - 27.01.2016 01:30","7811","8479"
"27.01.2016 01:30 - 27.01.2016 01:45","7823","8613"
"27.01.2016 01:45 - 27.01.2016 02:00","7779","8609"
"27.01.2016 02:00 - 27.01.2016 02:15","7730","8525"
"27.01.2016 02:15 - 27.01.2016 02:30","7712","8155"
"27.01.2016 02:30 - 27.01.2016 02:45","7720","8323"
"27.01.2016 02:45 - 27.01.2016 03:00","7750","8327"
"27.01.2016 03:00 - 27.01.2016 03:15","7677","8410"
"27.01.2016 03:15 - 27.01.2016 03:30","7612","8387"
"27.01.2016 03:30 - 27.01.2016 03:45","7566","8568"
"27.01.2016 03:45 - 27.01.2016 04:00","7521","8729"
"27.01.2016 04:00 - 27.01.2016 04:15","7641","9004"
"27.01.2016 04:15 - 27.01.2016 04:30","7679","9137"
"27.01.2016 04:30 - 27.01.2016 04:45","7582","9057"
"27.01.2016 04:45 - 27.01.2016 05:00","7501","9357"
"27.01.2016 05:00 - 27.01.2016 05:15","7605","9336"
"27.01.2016 05:15 - 27.01.2016 05:30","7442","9339"
"27.01.2016 05:30 - 27.01.2016 05:45","7378","9393"
"27.01.2016 05:45 - 27.01.2016 06:00","7221","9591"
"27.01.2016 06:00 - 27.01.2016 06:15","7222","10028"
"27.01.2016 06:15 - 27.01.2016 06:30","7124","10483"
"27.01.2016 06:30 - 27.01.2016 06:45","7223","10761"
"27.01.2016 06:45 - 27.01.2016 07:00","7326","11178"
"27.01.2016 07:00 - 27.01.2016 07:15","7426","11785"
"27.01.2016 07:15 - 27.01.2016 07:30","7783","12119"
"27.01.2016 07:30 - 27.01.2016 07:45","12074","12435"
"27.01.2016 07:45 - 27.01.2016 08:00","12059","12414"
"27.01.2016 08:00 - 27.01.2016 08:15","12217","12392"
"27.01.2016 08:15 - 27.01.2016 08:30","12359","12517"
"27.01.2016 08:30 - 27.01.2016 08:45","12218","12713"
"27.01.2016 08:45 - 27.01.2016 09:00","11980","12581"
"27.01.2016 09:00 - 27.01.2016 09:15","11922","12579"
"27.01.2016 09:15 - 27.01.2016 09:30","12113","12573"
"27.01.2016 09:30 - 27.01.2016 09:45","12202","12834"
"27.01.2016 09:45 - 27.01.2016 10:00","12207","12767"
"27.01.2016 10:00 - 27.01.2016 10:15","12264","12744"
"27.01.2016 10:15 - 27.01.2016 10:30","12350","12800"
"27.01.2016 10:30 - 27.01.2016 10:45","12394","12687"
"27.01.2016 10:45 - 27.01.2016 11:00","12544","12783"
"27.01.2016 11:00 - 27.01.2016 11:15","12717","12621"
"27.01.2016 11:15 - 27.01.2016 11:30","12546","12733"
"27.01.2016 11:30 - 27.01.2016 11:45","12554","12861"
"27.01.2016 11:45 - 27.01.2016 12:00","12414","12958"
"27.01.2016 12:00 - 27.01.2016 12:15","12621","12892"
"27.01.2016 12:15 - 27.01.2016 12:30","12419","12935"
"27.01.2016 12:30 - 27.01.2016 12:45","12612","12901"
"27.01.2016 12:45 - 27.01.2016 13:00","12629","12944"
"27.01.2016 13:00 - 27.01.2016 13:15","12576","12847"
"27.01.2016 13:15 - 27.01.2016 13:30","12423","12656"
"27.01.2016 13:30 - 27.01.2016 13:45","12340","12577"
"27.01.2016 13:45 - 27.01.2016 14:00","12133","12497"
"27.01.2016 14:00 - 27.01.2016 14:15","12196","12286"
"27.01.2016 14:15 - 27.01.2016 14:30","12198","12483"
"27.01.2016 14:30 - 27.01.2016 14:45","12073","12491"
"27.01.2016 14:45 - 27.01.2016 15:00","12014","12321"
"27.01.2016 15:00 - 27.01.2016 15:15","12050","12273"
"27.01.2016 15:15 - 27.01.2016 15:30","11834","12218"
"27.01.2016 15:30 - 27.01.2016 15:45","11829","12276"
"27.01.2016 15:45 - 27.01.2016 16:00","11776","12241"
"27.01.2016 16:00 - 27.01.2016 16:15","11390","11901"
"27.01.2016 16:15 - 27.01.2016 16:30","11465","12162"
"27.01.2016 16:30 - 27.01.2016 16:45","11578","12432"
"27.01.2016 16:45 - 27.01.2016 17:00","11744","12453"
"27.01.2016 17:00 - 27.01.2016 17:15","12113","12632"
"27.01.2016 17:15 - 27.01.2016 17:30","12428","12922"
"27.01.2016 17:30 - 27.01.2016 17:45","12575","12907"
"27.01.2016 17:45 - 27.01.2016 18:00","12649","12947"
"27.01.2016 18:00 - 27.01.2016 18:15","12669","12890"
"27.01.2016 18:15 - 27.01.2016 18:30","12590","12736"
"27.01.2016 18:30 - 27.01.2016 18:45","12554","12765"
"27.01.2016 18:45 - 27.01.2016 19:00","12589","12813"
"27.01.2016 19:00 - 27.01.2016 19:15","12593","12774"
"27.01.2016 19:15 - 27.01.2016 19:30","12426","12578"
"27.01.2016 19:30 - 27.01.2016 19:45","12079","12421"
"27.01.2016 19:45 - 27.01.2016 20:00","12022","12391"
"27.01.2016 20:00 - 27.01.2016 20:15","11694","12033"
"27.01.2016 20:15 - 27.01.2016 20:30","11343","11699"
"27.01.2016 20:30 - 27.01.2016 20:45","11237","11539"
"27.01.2016 20:45 - 27.01.2016 21:00","10926","11219"
"27.01.2016 21:00 - 27.01.2016 21:15","10746","11151"
"27.01.2016 21:15 - 27.01.2016 21:30","10492","10897"
"27.01.2016 21:30 - 27.01.2016 21:45","10341","10494"
"27.01.2016 21:45 - 27.01.2016 22:00","10397","10243"
"27.01.2016 22:00 - 27.01.2016 22:15","10348","10502"
"27.01.2016 22:15 - 27.01.2016 22:30","10180","10325"
"27.01.2016 22:30 - 27.01.2016 22:45","9836","10311"
"27.01.2016 22:45 - 27.01.2016 23:00","9699","9999"
"27.01.2016 23:00 - 27.01.2016 23:15","9535","9780"
"27.01.2016 23:15 - 27.01.2016 23:30","9429","9466"
"27.01.2016 23:30 - 27.01.2016 23:45","9269","9589"
"27.01.2016 23:45 - 28.01.2016 00:00","8868","8930"
"28.01.2016 00:00 - 28.01.2016 00:15","8329","9025"
"28.01.2016 00:15 - 28.01.2016 00:30","8120","8739"
"28.01.2016 00:30 - 28.01.2016 00:45","8026","8475"
"28.01.2016 00:45 - 28.01.2016 01:00","7963","8340"
"28.01.2016 01:00 - 28.01.2016 01:15","7928","8490"
"28.01.2016 01:15 - 28.01.2016 01:30","7971","8227"
"28.01.2016 01:30 - 28.01.2016 01:45","7951","8221"
"28.01.2016 01:45 - 28.01.2016 02:00","7916","8194"
"28.01.2016 02:00 - 28.01.2016 02:15","7907","8350"
"28.01.2016 02:15 - 28.01.2016 02:30","7966","8277"
"28.01.2016 02:30 - 28.01.2016 02:45","7924","8206"
"28.01.2016 02:45 - 28.01.2016 03:00","7916","8394"
"28.01.2016 03:00 - 28.01.2016 03:15","7960","8456"
"28.01.2016 03:15 - 28.01.2016 03:30","7964","8317"
"28.01.2016 03:30 - 28.01.2016 03:45","8053","8406"
"28.01.2016 03:45 - 28.01.2016 04:00","8169","8540"
"28.01.2016 04:00 - 28.01.2016 04:15","8190","8825"
"28.01.2016 04:15 - 28.01.2016 04:30","8164","8764"
"28.01.2016 04:30 - 28.01.2016 04:45","8321","8781"
"28.01.2016 04:45 - 28.01.2016 05:00","8355","8913"
"28.01.2016 05:00 - 28.01.2016 05:15","8610","9132"
"28.01.2016 05:15 - 28.01.2016 05:30","8872","9336"
"28.01.2016 05:30 - 28.01.2016 05:45","9086","9559"
"28.01.2016 05:45 - 28.01.2016 06:00","9338","9650"
"28.01.2016 06:00 - 28.01.2016 06:15","9881","10073"
"28.01.2016 06:15 - 28.01.2016 06:30","10336","10561"
"28.01.2016 06:30 - 28.01.2016 06:45","10715","10879"
"28.01.2016 06:45 - 28.01.2016 07:00","11143","11237"
"28.01.2016 07:00 - 28.01.2016 07:15","11648","11733"
"28.01.2016 07:15 - 28.01.2016 07:30","11911","11927"
"28.01.2016 07:30 - 28.01.2016 07:45","11906","12111"
"28.01.2016 07:45 - 28.01.2016 08:00","11903","12304"
"28.01.2016 08:00 - 28.01.2016 08:15","12014","12557"
"28.01.2016 08:15 - 28.01.2016 08:30","12271","12809"
"28.01.2016 08:30 - 28.01.2016 08:45","12316","12715"
"28.01.2016 08:45 - 28.01.2016 09:00","12244","12733"
"28.01.2016 09:00 - 28.01.2016 09:15","12129","12570"
"28.01.2016 09:15 - 28.01.2016 09:30","12242","12868"
"28.01.2016 09:30 - 28.01.2016 09:45","12191","12702"
"28.01.2016 09:45 - 28.01.2016 10:00","12210","12295"
"28.01.2016 10:00 - 28.01.2016 10:15","12064","12547"
"28.01.2016 10:15 - 28.01.2016 10:30","12148","12539"
"28.01.2016 10:30 - 28.01.2016 10:45","12215","12371"
"28.01.2016 10:45 - 28.01.2016 11:00","12336","12156"
"28.01.2016 11:00 - 28.01.2016 11:15","12326","12065"
"28.01.2016 11:15 - 28.01.2016 11:30","12109","12400"
"28.01.2016 11:30 - 28.01.2016 11:45","12107","12465"
"28.01.2016 11:45 - 28.01.2016 12:00","12077","12454"
"28.01.2016 12:00 - 28.01.2016 12:15","11905","12497"
"28.01.2016 12:15 - 28.01.2016 12:30","11948","12917"
"28.01.2016 12:30 - 28.01.2016 12:45","12088","12504"
"28.01.2016 12:45 - 28.01.2016 13:00","12067","12658"
"28.01.2016 13:00 - 28.01.2016 13:15","12147","12842"
"28.01.2016 13:15 - 28.01.2016 13:30","12096","12411"
"28.01.2016 13:30 - 28.01.2016 13:45","11876","12241"
"28.01.2016 13:45 - 28.01.2016 14:00","11743","12179"
"28.01.2016 14:00 - 28.01.2016 14:15","11909","12226"
"28.01.2016 14:15 - 28.01.2016 14:30","11814","12217"
"28.01.2016 14:30 - 28.01.2016 14:45","11693","12296"
"28.01.2016 14:45 - 28.01.2016 15:00","11683","12078"
"28.01.2016 15:00 - 28.01.2016 15:15","11612","12050"
"28.01.2016 15:15 - 28.01.2016 15:30","11424","12281"
"28.01.2016 15:30 - 28.01.2016 15:45","11462","12041"
"28.01.2016 15:45 - 28.01.2016 16:00","11377","11557"
"28.01.2016 16:00 - 28.01.2016 16:15","11220","11590"
"28.01.2016 16:15 - 28.01.2016 16:30","11327","11722"
"28.01.2016 16:30 - 28.01.2016 16:45","11636","11688"
"28.01.2016 16:45 - 28.01.2016 17:00","11873","11826"
"28.01.2016 17:00 - 28.01.2016 17:15","12421","11988"
"28.01.2016 17:15 - 28.01.2016 17:30","12546","12361"
"28.01.2016 17:30 - 28.01.2016 17:45","12515","12470"
"28.01.2016 17:45 - 28.01.2016 18:00","12675","12411"
"28.01.2016 18:00 - 28.01.2016 18:15","12438","12326"
"28.01.2016 18:15 - 28.01.2016 18:30","12397","12251"
"28.01.2016 18:30 - 28.01.2016 18:45","12519","12240"
"28.01.2016 18:45 - 28.01.2016 19:00","12690","12287"
"28.01.2016 19:00 - 28.01.2016 19:15","12755","12136"
"28.01.2016 19:15 - 28.01.2016 19:30","12233","12043"
"28.01.2016 19:30 - 28.01.2016 19:45","12300","11855"
"28.01.2016 19:45 - 28.01.2016 20:00","12255","11883"
"28.01.2016 20:00 - 28.01.2016 20:15","12080","11848"
"28.01.2016 20:15 - 28.01.2016 20:30","11856","11235"
"28.01.2016 20:30 - 28.01.2016 20:45","11735","11318"
"28.01.2016 20:45 - 28.01.2016 21:00","11313","11026"
"28.01.2016 21:00 - 28.01.2016 21:15","11048","10787"
"28.01.2016 21:15 - 28.01.2016 21:30","10796","10768"
"28.01.2016 21:30 - 28.01.2016 21:45","10917","10658"
"28.01.2016 21:45 - 28.01.2016 22:00","10861","10583"
"28.01.2016 22:00 - 28.01.2016 22:15","10593","10581"
"28.01.2016 22:15 - 28.01.2016 22:30","10475","10326"
"28.01.2016 22:30 - 28.01.2016 22:45","10292","10233"
"28.01.2016 22:45 - 28.01.2016 23:00","10006","9991"
"28.01.2016 23:00 - 28.01.2016 23:15","9679","9819"
"28.01.2016 23:15 - 28.01.2016 23:30","9455","9598"
"28.01.2016 23:30 - 28.01.2016 23:45","9263","9592"
"28.01.2016 23:45 - 29.01.2016 00:00","9162","9389"
"29.01.2016 00:00 - 29.01.2016 00:15","8996","9225"
"29.01.2016 00:15 - 29.01.2016 00:30","8816","9227"
"29.01.2016 00:30 - 29.01.2016 00:45","8624","9225"
"29.01.2016 00:45 - 29.01.2016 01:00","8521","9175"
"29.01.2016 01:00 - 29.01.2016 01:15","8464","9016"
"29.01.2016 01:15 - 29.01.2016 01:30","8417","8908"
"29.01.2016 01:30 - 29.01.2016 01:45","8405","8828"
"29.01.2016 01:45 - 29.01.2016 02:00","8409","8788"
"29.01.2016 02:00 - 29.01.2016 02:15","8486","8846"
"29.01.2016 02:15 - 29.01.2016 02:30","8627","8827"
"29.01.2016 02:30 - 29.01.2016 02:45","8664","8883"
"29.01.2016 02:45 - 29.01.2016 03:00","8687","8833"
"29.01.2016 03:00 - 29.01.2016 03:15","8762","8975"
"29.01.2016 03:15 - 29.01.2016 03:30","8935","8852"
"29.01.2016 03:30 - 29.01.2016 03:45","8926","8689"
"29.01.2016 03:45 - 29.01.2016 04:00","8792","8755"
"29.01.2016 04:00 - 29.01.2016 04:15","9025","8963"
"29.01.2016 04:15 - 29.01.2016 04:30","9141","8979"
"29.01.2016 04:30 - 29.01.2016 04:45","8943","8877"
"29.01.2016 04:45 - 29.01.2016 05:00","8954","9119"
"29.01.2016 05:00 - 29.01.2016 05:15","9386","9521"
"29.01.2016 05:15 - 29.01.2016 05:30","9298","9664"
"29.01.2016 05:30 - 29.01.2016 05:45","9262","9790"
"29.01.2016 05:45 - 29.01.2016 06:00","9820","9531"
"29.01.2016 06:00 - 29.01.2016 06:15","10138","10272"
"29.01.2016 06:15 - 29.01.2016 06:30","10502","10896"
"29.01.2016 06:30 - 29.01.2016 06:45","10694","11094"
"29.01.2016 06:45 - 29.01.2016 07:00","11162","11333"
"29.01.2016 07:00 - 29.01.2016 07:15","11481","11878"
"29.01.2016 07:15 - 29.01.2016 07:30","11559","12245"
"29.01.2016 07:30 - 29.01.2016 07:45","12435","12344"
"29.01.2016 07:45 - 29.01.2016 08:00","12414","12402"
"29.01.2016 08:00 - 29.01.2016 08:15","12392","12551"
"29.01.2016 08:15 - 29.01.2016 08:30","12517","12588"
"29.01.2016 08:30 - 29.01.2016 08:45","12713","12323"
"29.01.2016 08:45 - 29.01.2016 09:00","12581","11996"
"29.01.2016 09:00 - 29.01.2016 09:15","12579","12048"
"29.01.2016 09:15 - 29.01.2016 09:30","12573","12157"
"29.01.2016 09:30 - 29.01.2016 09:45","12834","12254"
"29.01.2016 09:45 - 29.01.2016 10:00","12767","12094"
"29.01.2016 10:00 - 29.01.2016 10:15","12744","12084"
"29.01.2016 10:15 - 29.01.2016 10:30","12800","12217"
"29.01.2016 10:30 - 29.01.2016 10:45","12687","12401"
"29.01.2016 10:45 - 29.01.2016 11:00","12783","12493"
"29.01.2016 11:00 - 29.01.2016 11:15","12621","12329"
"29.01.2016 11:15 - 29.01.2016 11:30","12733","12446"
"29.01.2016 11:30 - 29.01.2016 11:45","12861","12157"
"29.01.2016 11:45 - 29.01.2016 12:00","12958","12374"
"29.01.2016 12:00 - 29.01.2016 12:15","12892","12478"
"29.01.2016 12:15 - 29.01.2016 12:30","12935","12445"
"29.01.2016 12:30 - 29.01.2016 12:45","12901","12294"
"29.01.2016 12:45 - 29.01.2016 13:00","12944","12195"
"29.01.2016 13:00 - 29.01.2016 13:15","12847","12149"
"29.01.2016 13:15 - 29.01.2016 13:30","12656","11962"
"29.01.2016 13:30 - 29.01.2016 13:45","12577","11935"
"29.01.2016 13:45 - 29.01.2016 14:00","12497","11779"
"29.01.2016 14:00 - 29.01.2016 14:15","12286","11785"
"29.01.2016 14:15 - 29.01.2016 14:30","12483","11741"
"29.01.2016 14:30 - 29.01.2016 14:45","12491","11664"
"29.01.2016 14:45 - 29.01.2016 15:00","12321","11478"
"29.01.2016 15:00 - 29.01.2016 15:15","12273","11361"
"29.01.2016 15:15 - 29.01.2016 15:30","12218","11110"
"29.01.2016 15:30 - 29.01.2016 15:45","12276","11160"
"29.01.2016 15:45 - 29.01.2016 16:00","12241","11427"
"29.01.2016 16:00 - 29.01.2016 16:15","11901","11598"
"29.01.2016 16:15 - 29.01.2016 16:30","12162","11711"
"29.01.2016 16:30 - 29.01.2016 16:45","12432","11902"
"29.01.2016 16:45 - 29.01.2016 17:00","12453","12231"
"29.01.2016 17:00 - 29.01.2016 17:15","12632","12507"
"29.01.2016 17:15 - 29.01.2016 17:30","12922","12713"
"29.01.2016 17:30 - 29.01.2016 17:45","12907","12707"
"29.01.2016 17:45 - 29.01.2016 18:00","12947","12861"
"29.01.2016 18:00 - 29.01.2016 18:15","12890","12766"
"29.01.2016 18:15 - 29.01.2016 18:30","12736","12939"
"29.01.2016 18:30 - 29.01.2016 18:45","12765","12809"
"29.01.2016 18:45 - 29.01.2016 19:00","12813","12621"
"29.01.2016 19:00 - 29.01.2016 19:15","12774","12476"
"29.01.2016 19:15 - 29.01.2016 19:30","12578","12297"
"29.01.2016 19:30 - 29.01.2016 19:45","12421","12138"
"29.01.2016 19:45 - 29.01.2016 20:00","12391","12151"
"29.01.2016 20:00 - 29.01.2016 20:15","12033","11773"
"29.01.2016 20:15 - 29.01.2016 20:30","11699","11329"
