"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"08.02.2017 19:45 - 08.02.2017 20:00","12376","12902"
"08.02.2017 20:00 - 08.02.2017 20:15","12179","12735"
"08.02.2017 20:15 - 08.02.2017 20:30","11618","12463"
"08.02.2017 20:30 - 08.02.2017 20:45","11471","12271"
"08.02.2017 20:45 - 08.02.2017 21:00","11358","11959"
"08.02.2017 21:00 - 08.02.2017 21:15","11039","11712"
"08.02.2017 21:15 - 08.02.2017 21:30","10860","11526"
"08.02.2017 21:30 - 08.02.2017 21:45","10847","11502"
"08.02.2017 21:45 - 08.02.2017 22:00","11068","11404"
"08.02.2017 22:00 - 08.02.2017 22:15","11023","11274"
"08.02.2017 22:15 - 08.02.2017 22:30","10973","11175"
"08.02.2017 22:30 - 08.02.2017 22:45","10816","11168"
"08.02.2017 22:45 - 08.02.2017 23:00","10402","10987"
"08.02.2017 23:00 - 08.02.2017 23:15","9985","10770"
"08.02.2017 23:15 - 08.02.2017 23:30","9768","10504"
"08.02.2017 23:30 - 08.02.2017 23:45","9622","10447"
"08.02.2017 23:45 - 09.02.2017 00:00","9655","10424"
"09.02.2017 00:00 - 09.02.2017 00:15","9915","10070"
"09.02.2017 00:15 - 09.02.2017 00:30","9932","9982"
"09.02.2017 00:30 - 09.02.2017 00:45","9864","10079"
"09.02.2017 00:45 - 09.02.2017 01:00","9789","9926"
"09.02.2017 01:00 - 09.02.2017 01:15","9716","9724"
"09.02.2017 01:15 - 09.02.2017 01:30","9671","9683"
"09.02.2017 01:30 - 09.02.2017 01:45","9636","9694"
"09.02.2017 01:45 - 09.02.2017 02:00","9611","9731"
"09.02.2017 02:00 - 09.02.2017 02:15","9606","9515"
"09.02.2017 02:15 - 09.02.2017 02:30","9599","9541"
"09.02.2017 02:30 - 09.02.2017 02:45","9618","9546"
"09.02.2017 02:45 - 09.02.2017 03:00","9655","9605"
"09.02.2017 03:00 - 09.02.2017 03:15","9692","9431"
"09.02.2017 03:15 - 09.02.2017 03:30","9710","9626"
"09.02.2017 03:30 - 09.02.2017 03:45","9727","9593"
"09.02.2017 03:45 - 09.02.2017 04:00","9743","9644"
"09.02.2017 04:00 - 09.02.2017 04:15","9888","9678"
"09.02.2017 04:15 - 09.02.2017 04:30","9927","9755"
"09.02.2017 04:30 - 09.02.2017 04:45","9978","9912"
"09.02.2017 04:45 - 09.02.2017 05:00","10066","10051"
"09.02.2017 05:00 - 09.02.2017 05:15","10181","10069"
"09.02.2017 05:15 - 09.02.2017 05:30","10250","10217"
"09.02.2017 05:30 - 09.02.2017 05:45","10396","10408"
"09.02.2017 05:45 - 09.02.2017 06:00","10518","10536"
"09.02.2017 06:00 - 09.02.2017 06:15","10726","10922"
"09.02.2017 06:15 - 09.02.2017 06:30","11052","11242"
"09.02.2017 06:30 - 09.02.2017 06:45","11329","11621"
"09.02.2017 06:45 - 09.02.2017 07:00","11561","11903"
"09.02.2017 07:00 - 09.02.2017 07:15","11883","12297"
"09.02.2017 07:15 - 09.02.2017 07:30","12089","12626"
"09.02.2017 07:30 - 09.02.2017 07:45","12419","12629"
"09.02.2017 07:45 - 09.02.2017 08:00","12495","12674"
"09.02.2017 08:00 - 09.02.2017 08:15","12575","12759"
"09.02.2017 08:15 - 09.02.2017 08:30","12575","12834"
"09.02.2017 08:30 - 09.02.2017 08:45","12552","12835"
"09.02.2017 08:45 - 09.02.2017 09:00","12556","12917"
"09.02.2017 09:00 - 09.02.2017 09:15","12651","12869"
"09.02.2017 09:15 - 09.02.2017 09:30","12479","13062"
"09.02.2017 09:30 - 09.02.2017 09:45","12470","12876"
"09.02.2017 09:45 - 09.02.2017 10:00","12692","12994"
"09.02.2017 10:00 - 09.02.2017 10:15","12746","13039"
"09.02.2017 10:15 - 09.02.2017 10:30","12741","12864"
"09.02.2017 10:30 - 09.02.2017 10:45","12763","12895"
"09.02.2017 10:45 - 09.02.2017 11:00","12775","12878"
"09.02.2017 11:00 - 09.02.2017 11:15","12831","12980"
"09.02.2017 11:15 - 09.02.2017 11:30","12883","12905"
"09.02.2017 11:30 - 09.02.2017 11:45","12894","12892"
"09.02.2017 11:45 - 09.02.2017 12:00","12530","12917"
"09.02.2017 12:00 - 09.02.2017 12:15","12618","12650"
"09.02.2017 12:15 - 09.02.2017 12:30","12661","12680"
"09.02.2017 12:30 - 09.02.2017 12:45","12496","12643"
"09.02.2017 12:45 - 09.02.2017 13:00","12714","12644"
"09.02.2017 13:00 - 09.02.2017 13:15","12628","12895"
"09.02.2017 13:15 - 09.02.2017 13:30","12525","12811"
"09.02.2017 13:30 - 09.02.2017 13:45","12491","12704"
"09.02.2017 13:45 - 09.02.2017 14:00","12368","11622"
"09.02.2017 14:00 - 09.02.2017 14:15","12370","12408"
"09.02.2017 14:15 - 09.02.2017 14:30","12202","12783"
"09.02.2017 14:30 - 09.02.2017 14:45","12357","12723"
"09.02.2017 14:45 - 09.02.2017 15:00","12364","12663"
"09.02.2017 15:00 - 09.02.2017 15:15","11826","12595"
"09.02.2017 15:15 - 09.02.2017 15:30","12232","12450"
"09.02.2017 15:30 - 09.02.2017 15:45","12172","12403"
"09.02.2017 15:45 - 09.02.2017 16:00","12177","12213"
"09.02.2017 16:00 - 09.02.2017 16:15","12330","12311"
"09.02.2017 16:15 - 09.02.2017 16:30","11950","12139"
"09.02.2017 16:30 - 09.02.2017 16:45","11612","12198"
"09.02.2017 16:45 - 09.02.2017 17:00","12652","12317"
"09.02.2017 17:00 - 09.02.2017 17:15","12748","12509"
"09.02.2017 17:15 - 09.02.2017 17:30","12774","12673"
"09.02.2017 17:30 - 09.02.2017 17:45","12896","12999"
"09.02.2017 17:45 - 09.02.2017 18:00","12948","13226"
"09.02.2017 18:00 - 09.02.2017 18:15","12890","13161"
"09.02.2017 18:15 - 09.02.2017 18:30","12853","13078"
"09.02.2017 18:30 - 09.02.2017 18:45","12875","13066"
"09.02.2017 18:45 - 09.02.2017 19:00","12885","13152"
"09.02.2017 19:00 - 09.02.2017 19:15","12823","13174"
"09.02.2017 19:15 - 09.02.2017 19:30","12737","13100"
"09.02.2017 19:30 - 09.02.2017 19:45","12746","13016"
"09.02.2017 19:45 - 09.02.2017 20:00","12693","12882"
"09.02.2017 20:00 - 09.02.2017 20:15","12533","12581"
"09.02.2017 20:15 - 09.02.2017 20:30","12055","12229"
"09.02.2017 20:30 - 09.02.2017 20:45","11869","12000"
"09.02.2017 20:45 - 09.02.2017 21:00","11746","11759"
"09.02.2017 21:00 - 09.02.2017 21:15","11360","11566"
"09.02.2017 21:15 - 09.02.2017 21:30","11244","11489"
"09.02.2017 21:30 - 09.02.2017 21:45","11219","11391"
"09.02.2017 21:45 - 09.02.2017 22:00","11368","11239"
"09.02.2017 22:00 - 09.02.2017 22:15","11295","11279"
"09.02.2017 22:15 - 09.02.2017 22:30","11281","11325"
"09.02.2017 22:30 - 09.02.2017 22:45","11138","11222"
"09.02.2017 22:45 - 09.02.2017 23:00","10797","10938"
"09.02.2017 23:00 - 09.02.2017 23:15","10467","10775"
"09.02.2017 23:15 - 09.02.2017 23:30","10281","10581"
"09.02.2017 23:30 - 09.02.2017 23:45","10138","10409"
"09.02.2017 23:45 - 10.02.2017 00:00","10048","10397"
"10.02.2017 00:00 - 10.02.2017 00:15","10050","10224"
"10.02.2017 00:15 - 10.02.2017 00:30","9994","10039"
"10.02.2017 00:30 - 10.02.2017 00:45","9907","9994"
"10.02.2017 00:45 - 10.02.2017 01:00","9831","9840"
"10.02.2017 01:00 - 10.02.2017 01:15","9755","9915"
"10.02.2017 01:15 - 10.02.2017 01:30","9703","9705"
"10.02.2017 01:30 - 10.02.2017 01:45","9672","9637"
"10.02.2017 01:45 - 10.02.2017 02:00","9650","9733"
"10.02.2017 02:00 - 10.02.2017 02:15","9643","9817"
"10.02.2017 02:15 - 10.02.2017 02:30","9637","9640"
"10.02.2017 02:30 - 10.02.2017 02:45","9660","9681"
"10.02.2017 02:45 - 10.02.2017 03:00","9688","9727"
"10.02.2017 03:00 - 10.02.2017 03:15","9716","9745"
"10.02.2017 03:15 - 10.02.2017 03:30","9723","9817"
"10.02.2017 03:30 - 10.02.2017 03:45","9737","9716"
"10.02.2017 03:45 - 10.02.2017 04:00","9753","9868"
"10.02.2017 04:00 - 10.02.2017 04:15","9910","10037"
"10.02.2017 04:15 - 10.02.2017 04:30","9942","9952"
"10.02.2017 04:30 - 10.02.2017 04:45","9983","10081"
"10.02.2017 04:45 - 10.02.2017 05:00","10064","10052"
"10.02.2017 05:00 - 10.02.2017 05:15","10180","10196"
"10.02.2017 05:15 - 10.02.2017 05:30","10228","10223"
"10.02.2017 05:30 - 10.02.2017 05:45","10366","10393"
"10.02.2017 05:45 - 10.02.2017 06:00","10482","10669"
"10.02.2017 06:00 - 10.02.2017 06:15","10680","10810"
"10.02.2017 06:15 - 10.02.2017 06:30","10998","11163"
"10.02.2017 06:30 - 10.02.2017 06:45","11253","11634"
"10.02.2017 06:45 - 10.02.2017 07:00","11490","12114"
"10.02.2017 07:00 - 10.02.2017 07:15","11807","12227"
"10.02.2017 07:15 - 10.02.2017 07:30","12010","12399"
"10.02.2017 07:30 - 10.02.2017 07:45","12266","12648"
"10.02.2017 07:45 - 10.02.2017 08:00","12321","12951"
"10.02.2017 08:00 - 10.02.2017 08:15","12405","13053"
"10.02.2017 08:15 - 10.02.2017 08:30","12399","12979"
"10.02.2017 08:30 - 10.02.2017 08:45","12382","13020"
"10.02.2017 08:45 - 10.02.2017 09:00","12410","12974"
"10.02.2017 09:00 - 10.02.2017 09:15","12497","12973"
"10.02.2017 09:15 - 10.02.2017 09:30","12340","12947"
"10.02.2017 09:30 - 10.02.2017 09:45","12341","13160"
"10.02.2017 09:45 - 10.02.2017 10:00","12555","13262"
"10.02.2017 10:00 - 10.02.2017 10:15","12622","13033"
"10.02.2017 10:15 - 10.02.2017 10:30","12628","12977"
"10.02.2017 10:30 - 10.02.2017 10:45","12649","12830"
"10.02.2017 10:45 - 10.02.2017 11:00","12675","12862"
"10.02.2017 11:00 - 10.02.2017 11:15","12728","13020"
"10.02.2017 11:15 - 10.02.2017 11:30","12778","13047"
"10.02.2017 11:30 - 10.02.2017 11:45","12798","12874"
"10.02.2017 11:45 - 10.02.2017 12:00","12535","12867"
"10.02.2017 12:00 - 10.02.2017 12:15","12507","12786"
"10.02.2017 12:15 - 10.02.2017 12:30","12581","12948"
"10.02.2017 12:30 - 10.02.2017 12:45","12392","12984"
"10.02.2017 12:45 - 10.02.2017 13:00","12569","12913"
"10.02.2017 13:00 - 10.02.2017 13:15","12410","12842"
"10.02.2017 13:15 - 10.02.2017 13:30","12312","12815"
"10.02.2017 13:30 - 10.02.2017 13:45","12265","12466"
"10.02.2017 13:45 - 10.02.2017 14:00","12124","12278"
"10.02.2017 14:00 - 10.02.2017 14:15","12110","12298"
"10.02.2017 14:15 - 10.02.2017 14:30","11918","12437"
"10.02.2017 14:30 - 10.02.2017 14:45","12084","12537"
"10.02.2017 14:45 - 10.02.2017 15:00","12104","12477"
"10.02.2017 15:00 - 10.02.2017 15:15","11425","12397"
"10.02.2017 15:15 - 10.02.2017 15:30","12010","12327"
"10.02.2017 15:30 - 10.02.2017 15:45","12002","12254"
"10.02.2017 15:45 - 10.02.2017 16:00","11976","12217"
"10.02.2017 16:00 - 10.02.2017 16:15","12186","12189"
"10.02.2017 16:15 - 10.02.2017 16:30","11737","12235"
"10.02.2017 16:30 - 10.02.2017 16:45","11179","12105"
"10.02.2017 16:45 - 10.02.2017 17:00","12482","12106"
"10.02.2017 17:00 - 10.02.2017 17:15","12609","12364"
"10.02.2017 17:15 - 10.02.2017 17:30","12653","12622"
"10.02.2017 17:30 - 10.02.2017 17:45","12795","12871"
"10.02.2017 17:45 - 10.02.2017 18:00","12834","12921"
"10.02.2017 18:00 - 10.02.2017 18:15","12770","12878"
"10.02.2017 18:15 - 10.02.2017 18:30","12731","12915"
"10.02.2017 18:30 - 10.02.2017 18:45","12743","13041"
"10.02.2017 18:45 - 10.02.2017 19:00","12750","12883"
"10.02.2017 19:00 - 10.02.2017 19:15","12709","12968"
"10.02.2017 19:15 - 10.02.2017 19:30","12618","12755"
"10.02.2017 19:30 - 10.02.2017 19:45","12606","12835"
"10.02.2017 19:45 - 10.02.2017 20:00","12532","12756"
"10.02.2017 20:00 - 10.02.2017 20:15","12349","12290"
"10.02.2017 20:15 - 10.02.2017 20:30","11944","12025"
"10.02.2017 20:30 - 10.02.2017 20:45","11719","11938"
"10.02.2017 20:45 - 10.02.2017 21:00","11615","11623"
"10.02.2017 21:00 - 10.02.2017 21:15","11085","11229"
"10.02.2017 21:15 - 10.02.2017 21:30","11037","11109"
"10.02.2017 21:30 - 10.02.2017 21:45","11090","11020"
"10.02.2017 21:45 - 10.02.2017 22:00","11210","10955"
"10.02.2017 22:00 - 10.02.2017 22:15","11163","10975"
"10.02.2017 22:15 - 10.02.2017 22:30","11126","10768"
"10.02.2017 22:30 - 10.02.2017 22:45","10994","10638"
"10.02.2017 22:45 - 10.02.2017 23:00","10646","10581"
"10.02.2017 23:00 - 10.02.2017 23:15","10320","10201"
"10.02.2017 23:15 - 10.02.2017 23:30","10134","9964"
"10.02.2017 23:30 - 10.02.2017 23:45","9983","9996"
"10.02.2017 23:45 - 11.02.2017 00:00","9689","9901"
"11.02.2017 00:00 - 11.02.2017 00:15","9242","9564"
"11.02.2017 00:15 - 11.02.2017 00:30","9052","9476"
"11.02.2017 00:30 - 11.02.2017 00:45","8926","9338"
"11.02.2017 00:45 - 11.02.2017 01:00","8828","9261"
"11.02.2017 01:00 - 11.02.2017 01:15","8740","9154"
"11.02.2017 01:15 - 11.02.2017 01:30","8678","9046"
"11.02.2017 01:30 - 11.02.2017 01:45","8640","9124"
"11.02.2017 01:45 - 11.02.2017 02:00","8620","8882"
"11.02.2017 02:00 - 11.02.2017 02:15","8599","8981"
"11.02.2017 02:15 - 11.02.2017 02:30","8579","9072"
"11.02.2017 02:30 - 11.02.2017 02:45","8594","8926"
"11.02.2017 02:45 - 11.02.2017 03:00","8623","8931"
"11.02.2017 03:00 - 11.02.2017 03:15","8670","8969"
"11.02.2017 03:15 - 11.02.2017 03:30","8699","8873"
"11.02.2017 03:30 - 11.02.2017 03:45","8685","8919"
"11.02.2017 03:45 - 11.02.2017 04:00","8662","8765"
"11.02.2017 04:00 - 11.02.2017 04:15","8754","8885"
"11.02.2017 04:15 - 11.02.2017 04:30","8766","8816"
"11.02.2017 04:30 - 11.02.2017 04:45","8803","9015"
"11.02.2017 04:45 - 11.02.2017 05:00","8830","8822"
"11.02.2017 05:00 - 11.02.2017 05:15","8926","8756"
"11.02.2017 05:15 - 11.02.2017 05:30","8853","8666"
"11.02.2017 05:30 - 11.02.2017 05:45","9002","8830"
"11.02.2017 05:45 - 11.02.2017 06:00","9068","8646"
"11.02.2017 06:00 - 11.02.2017 06:15","9171","8485"
"11.02.2017 06:15 - 11.02.2017 06:30","9390","8699"
"11.02.2017 06:30 - 11.02.2017 06:45","9656","8818"
"11.02.2017 06:45 - 11.02.2017 07:00","9921","8958"
"11.02.2017 07:00 - 11.02.2017 07:15","10196","9004"
"11.02.2017 07:15 - 11.02.2017 07:30","10393","9305"
"11.02.2017 07:30 - 11.02.2017 07:45","10600","9504"
"11.02.2017 07:45 - 11.02.2017 08:00","10664","9624"
"11.02.2017 08:00 - 11.02.2017 08:15","10730","9852"
"11.02.2017 08:15 - 11.02.2017 08:30","10820","10128"
"11.02.2017 08:30 - 11.02.2017 08:45","10875","10420"
"11.02.2017 08:45 - 11.02.2017 09:00","10935","10666"
"11.02.2017 09:00 - 11.02.2017 09:15","11030","10953"
"11.02.2017 09:15 - 11.02.2017 09:30","11149","10986"
"11.02.2017 09:30 - 11.02.2017 09:45","11214","11231"
"11.02.2017 09:45 - 11.02.2017 10:00","11206","11230"
"11.02.2017 10:00 - 11.02.2017 10:15","11296","11347"
"11.02.2017 10:15 - 11.02.2017 10:30","11346","11314"
"11.02.2017 10:30 - 11.02.2017 10:45","11376","11429"
"11.02.2017 10:45 - 11.02.2017 11:00","11464","11560"
"11.02.2017 11:00 - 11.02.2017 11:15","11539","11772"
"11.02.2017 11:15 - 11.02.2017 11:30","11650","12010"
"11.02.2017 11:30 - 11.02.2017 11:45","11706","12159"
"11.02.2017 11:45 - 11.02.2017 12:00","11409","11999"
"11.02.2017 12:00 - 11.02.2017 12:15","11447","11877"
"11.02.2017 12:15 - 11.02.2017 12:30","11526","11892"
"11.02.2017 12:30 - 11.02.2017 12:45","11305","11721"
"11.02.2017 12:45 - 11.02.2017 13:00","11298","11335"
"11.02.2017 13:00 - 11.02.2017 13:15","11263","11393"
"11.02.2017 13:15 - 11.02.2017 13:30","11197","11308"
"11.02.2017 13:30 - 11.02.2017 13:45","11129","11113"
"11.02.2017 13:45 - 11.02.2017 14:00","10821","10811"
"11.02.2017 14:00 - 11.02.2017 14:15","10801","10874"
"11.02.2017 14:15 - 11.02.2017 14:30","10591","10815"
"11.02.2017 14:30 - 11.02.2017 14:45","10727","10696"
"11.02.2017 14:45 - 11.02.2017 15:00","11094","10658"
"11.02.2017 15:00 - 11.02.2017 15:15","11261","10528"
"11.02.2017 15:15 - 11.02.2017 15:30","10850","10485"
"11.02.2017 15:30 - 11.02.2017 15:45","10859","10479"
"11.02.2017 15:45 - 11.02.2017 16:00","10863","10295"
"11.02.2017 16:00 - 11.02.2017 16:15","11088","10353"
"11.02.2017 16:15 - 11.02.2017 16:30","11091","10354"
"11.02.2017 16:30 - 11.02.2017 16:45","11183","10452"
"11.02.2017 16:45 - 11.02.2017 17:00","11226","10461"
"11.02.2017 17:00 - 11.02.2017 17:15","11414","10595"
"11.02.2017 17:15 - 11.02.2017 17:30","11470","10965"
"11.02.2017 17:30 - 11.02.2017 17:45","11667","11339"
"11.02.2017 17:45 - 11.02.2017 18:00","11654","11549"
"11.02.2017 18:00 - 11.02.2017 18:15","11594","11777"
"11.02.2017 18:15 - 11.02.2017 18:30","11713","11754"
"11.02.2017 18:30 - 11.02.2017 18:45","11657","11811"
"11.02.2017 18:45 - 11.02.2017 19:00","11651","11664"
"11.02.2017 19:00 - 11.02.2017 19:15","11641","11460"
"11.02.2017 19:15 - 11.02.2017 19:30","11595","11417"
"11.02.2017 19:30 - 11.02.2017 19:45","11542","11317"
"11.02.2017 19:45 - 11.02.2017 20:00","11422","11140"
"11.02.2017 20:00 - 11.02.2017 20:15","11182","10995"
"11.02.2017 20:15 - 11.02.2017 20:30","11032","10719"
"11.02.2017 20:30 - 11.02.2017 20:45","10608","10308"
"11.02.2017 20:45 - 11.02.2017 21:00","10513","10155"
"11.02.2017 21:00 - 11.02.2017 21:15","10096","10013"
"11.02.2017 21:15 - 11.02.2017 21:30","10016","9849"
"11.02.2017 21:30 - 11.02.2017 21:45","10066","9781"
"11.02.2017 21:45 - 11.02.2017 22:00","10237","9763"
"11.02.2017 22:00 - 11.02.2017 22:15","10259","9801"
"11.02.2017 22:15 - 11.02.2017 22:30","10150","9828"
"11.02.2017 22:30 - 11.02.2017 22:45","10007","9644"
"11.02.2017 22:45 - 11.02.2017 23:00","9644","9430"
"11.02.2017 23:00 - 11.02.2017 23:15","9248","9400"
"11.02.2017 23:15 - 11.02.2017 23:30","9045","9326"
"11.02.2017 23:30 - 11.02.2017 23:45","8903","9154"
"11.02.2017 23:45 - 12.02.2017 00:00","8845","8861"
"12.02.2017 00:00 - 12.02.2017 00:15","8883","8675"
"12.02.2017 00:15 - 12.02.2017 00:30","8811","8573"
"12.02.2017 00:30 - 12.02.2017 00:45","8700","8439"
"12.02.2017 00:45 - 12.02.2017 01:00","8592","8432"
"12.02.2017 01:00 - 12.02.2017 01:15","8498","8533"
"12.02.2017 01:15 - 12.02.2017 01:30","8433","8453"
"12.02.2017 01:30 - 12.02.2017 01:45","8391","8367"
"12.02.2017 01:45 - 12.02.2017 02:00","8367","8313"
"12.02.2017 02:00 - 12.02.2017 02:15","8340","8493"
"12.02.2017 02:15 - 12.02.2017 02:30","8305","8605"
"12.02.2017 02:30 - 12.02.2017 02:45","8298","8569"
"12.02.2017 02:45 - 12.02.2017 03:00","8322","8389"
"12.02.2017 03:00 - 12.02.2017 03:15","8358","8271"
"12.02.2017 03:15 - 12.02.2017 03:30","8378","8578"
"12.02.2017 03:30 - 12.02.2017 03:45","8355","8650"
"12.02.2017 03:45 - 12.02.2017 04:00","8320","8497"
"12.02.2017 04:00 - 12.02.2017 04:15","8380","8376"
"12.02.2017 04:15 - 12.02.2017 04:30","8369","8533"
"12.02.2017 04:30 - 12.02.2017 04:45","8370","8484"
"12.02.2017 04:45 - 12.02.2017 05:00","8351","8377"
"12.02.2017 05:00 - 12.02.2017 05:15","8403","8335"
"12.02.2017 05:15 - 12.02.2017 05:30","8268","8260"
"12.02.2017 05:30 - 12.02.2017 05:45","8365","8149"
"12.02.2017 05:45 - 12.02.2017 06:00","8351","8084"
"12.02.2017 06:00 - 12.02.2017 06:15","8312","7797"
"12.02.2017 06:15 - 12.02.2017 06:30","8494","7786"
"12.02.2017 06:30 - 12.02.2017 06:45","8702","7853"
"12.02.2017 06:45 - 12.02.2017 07:00","8943","8030"
"12.02.2017 07:00 - 12.02.2017 07:15","9171","8054"
"12.02.2017 07:15 - 12.02.2017 07:30","9357","8131"
"12.02.2017 07:30 - 12.02.2017 07:45","9661","8415"
"12.02.2017 07:45 - 12.02.2017 08:00","9790","8730"
"12.02.2017 08:00 - 12.02.2017 08:15","9896","8729"
"12.02.2017 08:15 - 12.02.2017 08:30","9981","9042"
"12.02.2017 08:30 - 12.02.2017 08:45","10118","9422"
"12.02.2017 08:45 - 12.02.2017 09:00","10226","9566"
"12.02.2017 09:00 - 12.02.2017 09:15","10330","9704"
"12.02.2017 09:15 - 12.02.2017 09:30","10514","9844"
"12.02.2017 09:30 - 12.02.2017 09:45","10584","9993"
"12.02.2017 09:45 - 12.02.2017 10:00","10589","10108"
"12.02.2017 10:00 - 12.02.2017 10:15","10698","10253"
"12.02.2017 10:15 - 12.02.2017 10:30","10765","10305"
"12.02.2017 10:30 - 12.02.2017 10:45","10805","10388"
"12.02.2017 10:45 - 12.02.2017 11:00","10939","10528"
"12.02.2017 11:00 - 12.02.2017 11:15","11052","10811"
"12.02.2017 11:15 - 12.02.2017 11:30","11199","10894"
"12.02.2017 11:30 - 12.02.2017 11:45","11283","11011"
"12.02.2017 11:45 - 12.02.2017 12:00","10959","10939"
"12.02.2017 12:00 - 12.02.2017 12:15","10958","10781"
"12.02.2017 12:15 - 12.02.2017 12:30","11060","10491"
"12.02.2017 12:30 - 12.02.2017 12:45","10725","10318"
"12.02.2017 12:45 - 12.02.2017 13:00","10710","10149"
"12.02.2017 13:00 - 12.02.2017 13:15","10633","10001"
"12.02.2017 13:15 - 12.02.2017 13:30","10601","9732"
"12.02.2017 13:30 - 12.02.2017 13:45","10577","9706"
"12.02.2017 13:45 - 12.02.2017 14:00","10167","9632"
"12.02.2017 14:00 - 12.02.2017 14:15","10119","9690"
"12.02.2017 14:15 - 12.02.2017 14:30","9887","9553"
"12.02.2017 14:30 - 12.02.2017 14:45","10029","9557"
"12.02.2017 14:45 - 12.02.2017 15:00","10425","9534"
"12.02.2017 15:00 - 12.02.2017 15:15","10601","9627"
"12.02.2017 15:15 - 12.02.2017 15:30","10169","9605"
"12.02.2017 15:30 - 12.02.2017 15:45","10177","9557"
"12.02.2017 15:45 - 12.02.2017 16:00","10207","9484"
"12.02.2017 16:00 - 12.02.2017 16:15","10482","9638"
"12.02.2017 16:15 - 12.02.2017 16:30","10505","9558"
"12.02.2017 16:30 - 12.02.2017 16:45","10548","9523"
"12.02.2017 16:45 - 12.02.2017 17:00","10567","9805"
"12.02.2017 17:00 - 12.02.2017 17:15","10828","9987"
"12.02.2017 17:15 - 12.02.2017 17:30","10914","10206"
"12.02.2017 17:30 - 12.02.2017 17:45","11224","10591"
"12.02.2017 17:45 - 12.02.2017 18:00","11160","10937"
"12.02.2017 18:00 - 12.02.2017 18:15","11155","11018"
"12.02.2017 18:15 - 12.02.2017 18:30","11344","10923"
"12.02.2017 18:30 - 12.02.2017 18:45","11292","11022"
"12.02.2017 18:45 - 12.02.2017 19:00","11272","10978"
"12.02.2017 19:00 - 12.02.2017 19:15","11287","10941"
"12.02.2017 19:15 - 12.02.2017 19:30","11277","10863"
"12.02.2017 19:30 - 12.02.2017 19:45","11188","10743"
"12.02.2017 19:45 - 12.02.2017 20:00","10891","10523"
"12.02.2017 20:00 - 12.02.2017 20:15","10788","10519"
"12.02.2017 20:15 - 12.02.2017 20:30","10704","10329"
"12.02.2017 20:30 - 12.02.2017 20:45","10104","9992"
"12.02.2017 20:45 - 12.02.2017 21:00","10140","9822"
"12.02.2017 21:00 - 12.02.2017 21:15","9665","9751"
"12.02.2017 21:15 - 12.02.2017 21:30","9599","9787"
"12.02.2017 21:30 - 12.02.2017 21:45","9784","9549"
"12.02.2017 21:45 - 12.02.2017 22:00","10078","9877"
"12.02.2017 22:00 - 12.02.2017 22:15","10124","10107"
"12.02.2017 22:15 - 12.02.2017 22:30","10023","10057"
"12.02.2017 22:30 - 12.02.2017 22:45","9895","9854"
"12.02.2017 22:45 - 12.02.2017 23:00","9489","9800"
"12.02.2017 23:00 - 12.02.2017 23:15","9046","9669"
"12.02.2017 23:15 - 12.02.2017 23:30","8838","9494"
"12.02.2017 23:30 - 12.02.2017 23:45","8696","9327"
"12.02.2017 23:45 - 13.02.2017 00:00","8679","9380"
"13.02.2017 00:00 - 13.02.2017 00:15","8825","9296"
"13.02.2017 00:15 - 13.02.2017 00:30","8778","9164"
"13.02.2017 00:30 - 13.02.2017 00:45","8710","9045"
"13.02.2017 00:45 - 13.02.2017 01:00","8639","9100"
"13.02.2017 01:00 - 13.02.2017 01:15","8566","9083"
"13.02.2017 01:15 - 13.02.2017 01:30","8508","8923"
"13.02.2017 01:30 - 13.02.2017 01:45","8491","8826"
"13.02.2017 01:45 - 13.02.2017 02:00","8487","8972"
"13.02.2017 02:00 - 13.02.2017 02:15","8493","8904"
"13.02.2017 02:15 - 13.02.2017 02:30","8475","8980"
