"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"20.04.2015 22:00 - 20.04.2015 22:15","8057","8102"
"20.04.2015 22:15 - 20.04.2015 22:30","7894","7731"
"20.04.2015 22:30 - 20.04.2015 22:45","7679","7390"
"20.04.2015 22:45 - 20.04.2015 23:00","7396","7161"
"20.04.2015 23:00 - 20.04.2015 23:15","7190","7029"
"20.04.2015 23:15 - 20.04.2015 23:30","7014","6932"
"20.04.2015 23:30 - 20.04.2015 23:45","6889","6533"
"20.04.2015 23:45 - 21.04.2015 00:00","6709","6575"
"21.04.2015 00:00 - 21.04.2015 00:15","6335","6418"
"21.04.2015 00:15 - 21.04.2015 00:30","6235","6350"
"21.04.2015 00:30 - 21.04.2015 00:45","6172","6164"
"21.04.2015 00:45 - 21.04.2015 01:00","6134","6070"
"21.04.2015 01:00 - 21.04.2015 01:15","6095","5986"
"21.04.2015 01:15 - 21.04.2015 01:30","6035","5786"
"21.04.2015 01:30 - 21.04.2015 01:45","5984","5790"
"21.04.2015 01:45 - 21.04.2015 02:00","5947","5869"
"21.04.2015 02:00 - 21.04.2015 02:15","5954","5883"
"21.04.2015 02:15 - 21.04.2015 02:30","5964","5732"
"21.04.2015 02:30 - 21.04.2015 02:45","5965","5700"
"21.04.2015 02:45 - 21.04.2015 03:00","6025","5783"
"21.04.2015 03:00 - 21.04.2015 03:15","6084","5909"
"21.04.2015 03:15 - 21.04.2015 03:30","6120","5885"
"21.04.2015 03:30 - 21.04.2015 03:45","6183","5894"
"21.04.2015 03:45 - 21.04.2015 04:00","6252","5902"
"21.04.2015 04:00 - 21.04.2015 04:15","6392","6210"
"21.04.2015 04:15 - 21.04.2015 04:30","6511","6185"
"21.04.2015 04:30 - 21.04.2015 04:45","6622","6288"
"21.04.2015 04:45 - 21.04.2015 05:00","6726","6426"
"21.04.2015 05:00 - 21.04.2015 05:15","6915","6586"
"21.04.2015 05:15 - 21.04.2015 05:30","7050","6695"
"21.04.2015 05:30 - 21.04.2015 05:45","7259","6758"
"21.04.2015 05:45 - 21.04.2015 06:00","7484","6699"
"21.04.2015 06:00 - 21.04.2015 06:15","7895","7114"
"21.04.2015 06:15 - 21.04.2015 06:30","8268","7504"
"21.04.2015 06:30 - 21.04.2015 06:45","8542","7852"
"21.04.2015 06:45 - 21.04.2015 07:00","8786","8156"
"21.04.2015 07:00 - 21.04.2015 07:15","9066","8178"
"21.04.2015 07:15 - 21.04.2015 07:30","9296","8272"
"21.04.2015 07:30 - 21.04.2015 07:45","9529","8373"
"21.04.2015 07:45 - 21.04.2015 08:00","9659","8845"
"21.04.2015 08:00 - 21.04.2015 08:15","9746","9243"
"21.04.2015 08:15 - 21.04.2015 08:30","9813","9156"
"21.04.2015 08:30 - 21.04.2015 08:45","9775","9140"
"21.04.2015 08:45 - 21.04.2015 09:00","9807","9279"
"21.04.2015 09:00 - 21.04.2015 09:15","9843","9391"
"21.04.2015 09:15 - 21.04.2015 09:30","9857","9523"
"21.04.2015 09:30 - 21.04.2015 09:45","9866","9676"
"21.04.2015 09:45 - 21.04.2015 10:00","9871","9335"
"21.04.2015 10:00 - 21.04.2015 10:15","9913","9189"
"21.04.2015 10:15 - 21.04.2015 10:30","9944","9581"
"21.04.2015 10:30 - 21.04.2015 10:45","10003","9681"
"21.04.2015 10:45 - 21.04.2015 11:00","10047","9702"
"21.04.2015 11:00 - 21.04.2015 11:15","10112","9900"
"21.04.2015 11:15 - 21.04.2015 11:30","10157","10441"
"21.04.2015 11:30 - 21.04.2015 11:45","10134","11243"
"21.04.2015 11:45 - 21.04.2015 12:00","10020","11236"
"21.04.2015 12:00 - 21.04.2015 12:15","9895","11139"
"21.04.2015 12:15 - 21.04.2015 12:30","9710","10850"
"21.04.2015 12:30 - 21.04.2015 12:45","9724","10904"
"21.04.2015 12:45 - 21.04.2015 13:00","9684","10921"
"21.04.2015 13:00 - 21.04.2015 13:15","9685","10646"
"21.04.2015 13:15 - 21.04.2015 13:30","9592","10444"
"21.04.2015 13:30 - 21.04.2015 13:45","9515","10347"
"21.04.2015 13:45 - 21.04.2015 14:00","9412","10299"
"21.04.2015 14:00 - 21.04.2015 14:15","9412","10497"
"21.04.2015 14:15 - 21.04.2015 14:30","9388","10506"
"21.04.2015 14:30 - 21.04.2015 14:45","9314","10268"
"21.04.2015 14:45 - 21.04.2015 15:00","9223","9977"
"21.04.2015 15:00 - 21.04.2015 15:15","9177","10115"
"21.04.2015 15:15 - 21.04.2015 15:30","9098","9946"
"21.04.2015 15:30 - 21.04.2015 15:45","9009","9798"
"21.04.2015 15:45 - 21.04.2015 16:00","8931","9822"
"21.04.2015 16:00 - 21.04.2015 16:15","8859","9612"
"21.04.2015 16:15 - 21.04.2015 16:30","8775","9739"
"21.04.2015 16:30 - 21.04.2015 16:45","8708","9651"
"21.04.2015 16:45 - 21.04.2015 17:00","8651","9799"
"21.04.2015 17:00 - 21.04.2015 17:15","8701","9966"
"21.04.2015 17:15 - 21.04.2015 17:30","8741","9991"
"21.04.2015 17:30 - 21.04.2015 17:45","8856","10011"
"21.04.2015 17:45 - 21.04.2015 18:00","8948","10050"
"21.04.2015 18:00 - 21.04.2015 18:15","8993","9959"
"21.04.2015 18:15 - 21.04.2015 18:30","9131","9743"
"21.04.2015 18:30 - 21.04.2015 18:45","9250","10095"
"21.04.2015 18:45 - 21.04.2015 19:00","9314","10151"
"21.04.2015 19:00 - 21.04.2015 19:15","9388","10205"
"21.04.2015 19:15 - 21.04.2015 19:30","9382","10234"
"21.04.2015 19:30 - 21.04.2015 19:45","9386","10101"
"21.04.2015 19:45 - 21.04.2015 20:00","9455","10051"
"21.04.2015 20:00 - 21.04.2015 20:15","9356","9782"
"21.04.2015 20:15 - 21.04.2015 20:30","9216","9742"
"21.04.2015 20:30 - 21.04.2015 20:45","9091","9952"
"21.04.2015 20:45 - 21.04.2015 21:00","8902","9919"
"21.04.2015 21:00 - 21.04.2015 21:15","8843","9681"
"21.04.2015 21:15 - 21.04.2015 21:30","8708","9536"
"21.04.2015 21:30 - 21.04.2015 21:45","8557","9450"
"21.04.2015 21:45 - 21.04.2015 22:00","8362","9300"
"21.04.2015 22:00 - 21.04.2015 22:15","8261","9367"
"21.04.2015 22:15 - 21.04.2015 22:30","8090","9187"
"21.04.2015 22:30 - 21.04.2015 22:45","7870","8643"
"21.04.2015 22:45 - 21.04.2015 23:00","7585","8398"
"21.04.2015 23:00 - 21.04.2015 23:15","7413","8131"
"21.04.2015 23:15 - 21.04.2015 23:30","7236","7977"
"21.04.2015 23:30 - 21.04.2015 23:45","7104","7737"
"21.04.2015 23:45 - 22.04.2015 00:00","6884","7712"
"22.04.2015 00:00 - 22.04.2015 00:15","7032","7851"
"22.04.2015 00:15 - 22.04.2015 00:30","6939","7681"
"22.04.2015 00:30 - 22.04.2015 00:45","6861","7162"
"22.04.2015 00:45 - 22.04.2015 01:00","6772","7088"
"22.04.2015 01:00 - 22.04.2015 01:15","6689","7303"
"22.04.2015 01:15 - 22.04.2015 01:30","6634","7471"
"22.04.2015 01:30 - 22.04.2015 01:45","6578","7370"
"22.04.2015 01:45 - 22.04.2015 02:00","6530","7279"
"22.04.2015 02:00 - 22.04.2015 02:15","6517","7223"
"22.04.2015 02:15 - 22.04.2015 02:30","6519","7268"
"22.04.2015 02:30 - 22.04.2015 02:45","6513","7111"
"22.04.2015 02:45 - 22.04.2015 03:00","6553","7281"
"22.04.2015 03:00 - 22.04.2015 03:15","6614","7507"
"22.04.2015 03:15 - 22.04.2015 03:30","6644","7509"
"22.04.2015 03:30 - 22.04.2015 03:45","6687","7319"
"22.04.2015 03:45 - 22.04.2015 04:00","6740","7514"
"22.04.2015 04:00 - 22.04.2015 04:15","6843","7671"
"22.04.2015 04:15 - 22.04.2015 04:30","6944","7890"
"22.04.2015 04:30 - 22.04.2015 04:45","7040","8073"
"22.04.2015 04:45 - 22.04.2015 05:00","7137","7986"
"22.04.2015 05:00 - 22.04.2015 05:15","7316","8189"
"22.04.2015 05:15 - 22.04.2015 05:30","7449","8196"
"22.04.2015 05:30 - 22.04.2015 05:45","7657","8489"
"22.04.2015 05:45 - 22.04.2015 06:00","7873","8730"
"22.04.2015 06:00 - 22.04.2015 06:15","8288","8969"
"22.04.2015 06:15 - 22.04.2015 06:30","8681","9352"
"22.04.2015 06:30 - 22.04.2015 06:45","8980","9649"
"22.04.2015 06:45 - 22.04.2015 07:00","9219","9951"
"22.04.2015 07:00 - 22.04.2015 07:15","9517","10148"
"22.04.2015 07:15 - 22.04.2015 07:30","9738","10392"
"22.04.2015 07:30 - 22.04.2015 07:45","9956","10654"
"22.04.2015 07:45 - 22.04.2015 08:00","10086","10889"
"22.04.2015 08:00 - 22.04.2015 08:15","10156","10891"
"22.04.2015 08:15 - 22.04.2015 08:30","10209","10963"
"22.04.2015 08:30 - 22.04.2015 08:45","10165","11013"
"22.04.2015 08:45 - 22.04.2015 09:00","10174","11003"
"22.04.2015 09:00 - 22.04.2015 09:15","10189","11193"
"22.04.2015 09:15 - 22.04.2015 09:30","10192","11185"
"22.04.2015 09:30 - 22.04.2015 09:45","10203","11044"
"22.04.2015 09:45 - 22.04.2015 10:00","10224","11033"
"22.04.2015 10:00 - 22.04.2015 10:15","10268","11133"
"22.04.2015 10:15 - 22.04.2015 10:30","10288","11100"
"22.04.2015 10:30 - 22.04.2015 10:45","10339","11202"
"22.04.2015 10:45 - 22.04.2015 11:00","10393","11180"
"22.04.2015 11:00 - 22.04.2015 11:15","10468","11425"
"22.04.2015 11:15 - 22.04.2015 11:30","10529","11519"
"22.04.2015 11:30 - 22.04.2015 11:45","10531","11488"
"22.04.2015 11:45 - 22.04.2015 12:00","10461","11352"
"22.04.2015 12:00 - 22.04.2015 12:15","10349","11230"
"22.04.2015 12:15 - 22.04.2015 12:30","10204","11158"
"22.04.2015 12:30 - 22.04.2015 12:45","10224","11129"
"22.04.2015 12:45 - 22.04.2015 13:00","10205","11233"
"22.04.2015 13:00 - 22.04.2015 13:15","10227","11106"
"22.04.2015 13:15 - 22.04.2015 13:30","10125","10939"
"22.04.2015 13:30 - 22.04.2015 13:45","10026","10849"
"22.04.2015 13:45 - 22.04.2015 14:00","9914","10780"
"22.04.2015 14:00 - 22.04.2015 14:15","9935","10830"
"22.04.2015 14:15 - 22.04.2015 14:30","9908","10881"
"22.04.2015 14:30 - 22.04.2015 14:45","9845","10792"
"22.04.2015 14:45 - 22.04.2015 15:00","9780","10460"
"22.04.2015 15:00 - 22.04.2015 15:15","9728","10389"
"22.04.2015 15:15 - 22.04.2015 15:30","9623","10412"
"22.04.2015 15:30 - 22.04.2015 15:45","9537","10165"
"22.04.2015 15:45 - 22.04.2015 16:00","9490","10199"
"22.04.2015 16:00 - 22.04.2015 16:15","9440","9887"
"22.04.2015 16:15 - 22.04.2015 16:30","9368","9926"
"22.04.2015 16:30 - 22.04.2015 16:45","9314","10059"
"22.04.2015 16:45 - 22.04.2015 17:00","9302","10033"
"22.04.2015 17:00 - 22.04.2015 17:15","9315","10041"
"22.04.2015 17:15 - 22.04.2015 17:30","9354","10164"
"22.04.2015 17:30 - 22.04.2015 17:45","9439","10117"
"22.04.2015 17:45 - 22.04.2015 18:00","9524","10328"
"22.04.2015 18:00 - 22.04.2015 18:15","9549","10273"
"22.04.2015 18:15 - 22.04.2015 18:30","9652","10214"
"22.04.2015 18:30 - 22.04.2015 18:45","9727","10234"
"22.04.2015 18:45 - 22.04.2015 19:00","9823","10311"
"22.04.2015 19:00 - 22.04.2015 19:15","9862","10272"
"22.04.2015 19:15 - 22.04.2015 19:30","9840","10177"
"22.04.2015 19:30 - 22.04.2015 19:45","9800","10290"
"22.04.2015 19:45 - 22.04.2015 20:00","9880","10167"
"22.04.2015 20:00 - 22.04.2015 20:15","9765","10164"
"22.04.2015 20:15 - 22.04.2015 20:30","9614","9871"
"22.04.2015 20:30 - 22.04.2015 20:45","9483","10019"
"22.04.2015 20:45 - 22.04.2015 21:00","9289","9963"
"22.04.2015 21:00 - 22.04.2015 21:15","9202","10090"
"22.04.2015 21:15 - 22.04.2015 21:30","9071","9864"
"22.04.2015 21:30 - 22.04.2015 21:45","8933","9789"
"22.04.2015 21:45 - 22.04.2015 22:00","8771","9592"
"22.04.2015 22:00 - 22.04.2015 22:15","8669","9321"
"22.04.2015 22:15 - 22.04.2015 22:30","8513","9093"
"22.04.2015 22:30 - 22.04.2015 22:45","8287","8827"
"22.04.2015 22:45 - 22.04.2015 23:00","8021","8767"
"22.04.2015 23:00 - 22.04.2015 23:15","7828","8429"
"22.04.2015 23:15 - 22.04.2015 23:30","7644","8315"
"22.04.2015 23:30 - 22.04.2015 23:45","7507","8014"
"22.04.2015 23:45 - 23.04.2015 00:00","7308","8018"
"23.04.2015 00:00 - 23.04.2015 00:15","7076","7692"
"23.04.2015 00:15 - 23.04.2015 00:30","6978","7672"
"23.04.2015 00:30 - 23.04.2015 00:45","6911","7700"
"23.04.2015 00:45 - 23.04.2015 01:00","6807","7638"
"23.04.2015 01:00 - 23.04.2015 01:15","6737","7428"
"23.04.2015 01:15 - 23.04.2015 01:30","6677","7366"
"23.04.2015 01:30 - 23.04.2015 01:45","6609","7439"
"23.04.2015 01:45 - 23.04.2015 02:00","6567","7407"
"23.04.2015 02:00 - 23.04.2015 02:15","6566","7306"
"23.04.2015 02:15 - 23.04.2015 02:30","6558","7250"
"23.04.2015 02:30 - 23.04.2015 02:45","6565","7294"
"23.04.2015 02:45 - 23.04.2015 03:00","6593","7450"
"23.04.2015 03:00 - 23.04.2015 03:15","6645","7486"
"23.04.2015 03:15 - 23.04.2015 03:30","6673","7487"
"23.04.2015 03:30 - 23.04.2015 03:45","6731","7642"
"23.04.2015 03:45 - 23.04.2015 04:00","6793","7769"
"23.04.2015 04:00 - 23.04.2015 04:15","6906","7790"
"23.04.2015 04:15 - 23.04.2015 04:30","7015","7915"
"23.04.2015 04:30 - 23.04.2015 04:45","7125","8214"
"23.04.2015 04:45 - 23.04.2015 05:00","7234","8278"
"23.04.2015 05:00 - 23.04.2015 05:15","7414","8546"
"23.04.2015 05:15 - 23.04.2015 05:30","7544","8611"
"23.04.2015 05:30 - 23.04.2015 05:45","7757","8911"
"23.04.2015 05:45 - 23.04.2015 06:00","7985","8929"
"23.04.2015 06:00 - 23.04.2015 06:15","8375","9187"
"23.04.2015 06:15 - 23.04.2015 06:30","8727","9608"
"23.04.2015 06:30 - 23.04.2015 06:45","8993","9939"
"23.04.2015 06:45 - 23.04.2015 07:00","9222","10208"
"23.04.2015 07:00 - 23.04.2015 07:15","9476","10479"
"23.04.2015 07:15 - 23.04.2015 07:30","9651","10809"
"23.04.2015 07:30 - 23.04.2015 07:45","9840","10810"
"23.04.2015 07:45 - 23.04.2015 08:00","9953","10850"
"23.04.2015 08:00 - 23.04.2015 08:15","10008","10974"
"23.04.2015 08:15 - 23.04.2015 08:30","10068","10967"
"23.04.2015 08:30 - 23.04.2015 08:45","10033","10706"
"23.04.2015 08:45 - 23.04.2015 09:00","10042","10674"
"23.04.2015 09:00 - 23.04.2015 09:15","10072","10654"
"23.04.2015 09:15 - 23.04.2015 09:30","10093","10603"
"23.04.2015 09:30 - 23.04.2015 09:45","10115","10588"
"23.04.2015 09:45 - 23.04.2015 10:00","10141","10586"
"23.04.2015 10:00 - 23.04.2015 10:15","10212","10578"
"23.04.2015 10:15 - 23.04.2015 10:30","10265","10543"
"23.04.2015 10:30 - 23.04.2015 10:45","10313","10611"
"23.04.2015 10:45 - 23.04.2015 11:00","10378","10585"
"23.04.2015 11:00 - 23.04.2015 11:15","10465","10581"
"23.04.2015 11:15 - 23.04.2015 11:30","10549","10548"
"23.04.2015 11:30 - 23.04.2015 11:45","10536","10579"
"23.04.2015 11:45 - 23.04.2015 12:00","10483","10570"
"23.04.2015 12:00 - 23.04.2015 12:15","10406","10487"
"23.04.2015 12:15 - 23.04.2015 12:30","10293","10272"
"23.04.2015 12:30 - 23.04.2015 12:45","10316","10331"
"23.04.2015 12:45 - 23.04.2015 13:00","10299","10477"
"23.04.2015 13:00 - 23.04.2015 13:15","10307","10549"
"23.04.2015 13:15 - 23.04.2015 13:30","10191","10464"
"23.04.2015 13:30 - 23.04.2015 13:45","10120","10309"
"23.04.2015 13:45 - 23.04.2015 14:00","10028","10325"
"23.04.2015 14:00 - 23.04.2015 14:15","10037","9957"
"23.04.2015 14:15 - 23.04.2015 14:30","10005","10020"
"23.04.2015 14:30 - 23.04.2015 14:45","9905","10423"
"23.04.2015 14:45 - 23.04.2015 15:00","9838","10363"
"23.04.2015 15:00 - 23.04.2015 15:15","9775","10285"
"23.04.2015 15:15 - 23.04.2015 15:30","9680","10280"
"23.04.2015 15:30 - 23.04.2015 15:45","9589","10287"
"23.04.2015 15:45 - 23.04.2015 16:00","9484","10235"
"23.04.2015 16:00 - 23.04.2015 16:15","9493","10079"
"23.04.2015 16:15 - 23.04.2015 16:30","9391","10023"
"23.04.2015 16:30 - 23.04.2015 16:45","9320","9967"
"23.04.2015 16:45 - 23.04.2015 17:00","9281","9934"
"23.04.2015 17:00 - 23.04.2015 17:15","9297","9934"
"23.04.2015 17:15 - 23.04.2015 17:30","9312","9947"
"23.04.2015 17:30 - 23.04.2015 17:45","9397","10051"
"23.04.2015 17:45 - 23.04.2015 18:00","9461","10088"
"23.04.2015 18:00 - 23.04.2015 18:15","9483","10125"
"23.04.2015 18:15 - 23.04.2015 18:30","9587","10238"
"23.04.2015 18:30 - 23.04.2015 18:45","9684","10343"
"23.04.2015 18:45 - 23.04.2015 19:00","9744","10305"
"23.04.2015 19:00 - 23.04.2015 19:15","9792","10385"
"23.04.2015 19:15 - 23.04.2015 19:30","9778","10338"
"23.04.2015 19:30 - 23.04.2015 19:45","9801","10254"
"23.04.2015 19:45 - 23.04.2015 20:00","9865","10468"
"23.04.2015 20:00 - 23.04.2015 20:15","9760","10300"
"23.04.2015 20:15 - 23.04.2015 20:30","9616","10281"
"23.04.2015 20:30 - 23.04.2015 20:45","9490","10241"
"23.04.2015 20:45 - 23.04.2015 21:00","9293","10269"
"23.04.2015 21:00 - 23.04.2015 21:15","9225","10239"
"23.04.2015 21:15 - 23.04.2015 21:30","9085","10112"
"23.04.2015 21:30 - 23.04.2015 21:45","8937","9827"
"23.04.2015 21:45 - 23.04.2015 22:00","8740","9742"
"23.04.2015 22:00 - 23.04.2015 22:15","8604","9487"
"23.04.2015 22:15 - 23.04.2015 22:30","8439","9233"
"23.04.2015 22:30 - 23.04.2015 22:45","8213","8778"
"23.04.2015 22:45 - 23.04.2015 23:00","7948","8637"
"23.04.2015 23:00 - 23.04.2015 23:15","7773","8518"
"23.04.2015 23:15 - 23.04.2015 23:30","7599","8289"
"23.04.2015 23:30 - 23.04.2015 23:45","7456","8063"
"23.04.2015 23:45 - 24.04.2015 00:00","7260","7954"
"24.04.2015 00:00 - 24.04.2015 00:15","7299","7912"
"24.04.2015 00:15 - 24.04.2015 00:30","7189","7706"
"24.04.2015 00:30 - 24.04.2015 00:45","7115","7659"
"24.04.2015 00:45 - 24.04.2015 01:00","7017","7653"
"24.04.2015 01:00 - 24.04.2015 01:15","6937","7499"
"24.04.2015 01:15 - 24.04.2015 01:30","6876","7358"
"24.04.2015 01:30 - 24.04.2015 01:45","6827","7329"
"24.04.2015 01:45 - 24.04.2015 02:00","6763","7393"
"24.04.2015 02:00 - 24.04.2015 02:15","6730","7384"
"24.04.2015 02:15 - 24.04.2015 02:30","6736","7343"
"24.04.2015 02:30 - 24.04.2015 02:45","6753","7235"
"24.04.2015 02:45 - 24.04.2015 03:00","6796","7391"
"24.04.2015 03:00 - 24.04.2015 03:15","6845","7280"
"24.04.2015 03:15 - 24.04.2015 03:30","6873","7240"
"24.04.2015 03:30 - 24.04.2015 03:45","6927","7307"
"24.04.2015 03:45 - 24.04.2015 04:00","6966","7403"
"24.04.2015 04:00 - 24.04.2015 04:15","7079","7495"
"24.04.2015 04:15 - 24.04.2015 04:30","7189","7691"
"24.04.2015 04:30 - 24.04.2015 04:45","7292","7758"
"24.04.2015 04:45 - 24.04.2015 05:00","7419","7974"
"24.04.2015 05:00 - 24.04.2015 05:15","7639","8263"
"24.04.2015 05:15 - 24.04.2015 05:30","7774","8450"
"24.04.2015 05:30 - 24.04.2015 05:45","7990","8571"
"24.04.2015 05:45 - 24.04.2015 06:00","8217","8617"
"24.04.2015 06:00 - 24.04.2015 06:15","8646","9112"
"24.04.2015 06:15 - 24.04.2015 06:30","9037","9385"
"24.04.2015 06:30 - 24.04.2015 06:45","9318","9781"
"24.04.2015 06:45 - 24.04.2015 07:00","9542","9979"
"24.04.2015 07:00 - 24.04.2015 07:15","9799","10264"
"24.04.2015 07:15 - 24.04.2015 07:30","9987","10557"
"24.04.2015 07:30 - 24.04.2015 07:45","10174","10660"
"24.04.2015 07:45 - 24.04.2015 08:00","10316","10691"
"24.04.2015 08:00 - 24.04.2015 08:15","10374","10937"
"24.04.2015 08:15 - 24.04.2015 08:30","10439","10962"
"24.04.2015 08:30 - 24.04.2015 08:45","10401","11087"
"24.04.2015 08:45 - 24.04.2015 09:00","10418","10882"
"24.04.2015 09:00 - 24.04.2015 09:15","10458","11028"
"24.04.2015 09:15 - 24.04.2015 09:30","10496","10927"
"24.04.2015 09:30 - 24.04.2015 09:45","10520","10947"
"24.04.2015 09:45 - 24.04.2015 10:00","10554","10923"
"24.04.2015 10:00 - 24.04.2015 10:15","10619","10987"
"24.04.2015 10:15 - 24.04.2015 10:30","10645","10745"
"24.04.2015 10:30 - 24.04.2015 10:45","10691","10775"
"24.04.2015 10:45 - 24.04.2015 11:00","10713","10787"
"24.04.2015 11:00 - 24.04.2015 11:15","10783","10841"
"24.04.2015 11:15 - 24.04.2015 11:30","10841","10844"
"24.04.2015 11:30 - 24.04.2015 11:45","10840","10634"
"24.04.2015 11:45 - 24.04.2015 12:00","10789","10679"
"24.04.2015 12:00 - 24.04.2015 12:15","10711","10673"
"24.04.2015 12:15 - 24.04.2015 12:30","10612","10776"
"24.04.2015 12:30 - 24.04.2015 12:45","10616","10734"
"24.04.2015 12:45 - 24.04.2015 13:00","10597","10744"
"24.04.2015 13:00 - 24.04.2015 13:15","10578","10731"
"24.04.2015 13:15 - 24.04.2015 13:30","10474","10657"
"24.04.2015 13:30 - 24.04.2015 13:45","10388","10671"
"24.04.2015 13:45 - 24.04.2015 14:00","10298","10423"
"24.04.2015 14:00 - 24.04.2015 14:15","10286","10338"
"24.04.2015 14:15 - 24.04.2015 14:30","10261","10523"
"24.04.2015 14:30 - 24.04.2015 14:45","10202","10572"
"24.04.2015 14:45 - 24.04.2015 15:00","10179","10558"
"24.04.2015 15:00 - 24.04.2015 15:15","10147","10466"
"24.04.2015 15:15 - 24.04.2015 15:30","10060","10268"
"24.04.2015 15:30 - 24.04.2015 15:45","9953","10247"
"24.04.2015 15:45 - 24.04.2015 16:00","9883","10126"
"24.04.2015 16:00 - 24.04.2015 16:15","9810","10109"
"24.04.2015 16:15 - 24.04.2015 16:30","9751","9980"
"24.04.2015 16:30 - 24.04.2015 16:45","9676","10109"
"24.04.2015 16:45 - 24.04.2015 17:00","9644","10116"
"24.04.2015 17:00 - 24.04.2015 17:15","9646","10068"
"24.04.2015 17:15 - 24.04.2015 17:30","9666","10105"
"24.04.2015 17:30 - 24.04.2015 17:45","9719","10174"
"24.04.2015 17:45 - 24.04.2015 18:00","9777","10142"
"24.04.2015 18:00 - 24.04.2015 18:15","9774","10222"
"24.04.2015 18:15 - 24.04.2015 18:30","9872","10101"
"24.04.2015 18:30 - 24.04.2015 18:45","9952","10243"
"24.04.2015 18:45 - 24.04.2015 19:00","10027","10289"
"24.04.2015 19:00 - 24.04.2015 19:15","10084","10251"
"24.04.2015 19:15 - 24.04.2015 19:30","10053","10042"
"24.04.2015 19:30 - 24.04.2015 19:45","10037","9909"
"24.04.2015 19:45 - 24.04.2015 20:00","10085","10117"
"24.04.2015 20:00 - 24.04.2015 20:15","9949","9917"
"24.04.2015 20:15 - 24.04.2015 20:30","9773","9762"
"24.04.2015 20:30 - 24.04.2015 20:45","9624","9706"
"24.04.2015 20:45 - 24.04.2015 21:00","9402","9692"
"24.04.2015 21:00 - 24.04.2015 21:15","9272","9567"
"24.04.2015 21:15 - 24.04.2015 21:30","9136","9323"
"24.04.2015 21:30 - 24.04.2015 21:45","8958","8978"
"24.04.2015 21:45 - 24.04.2015 22:00","8755","8797"
"24.04.2015 22:00 - 24.04.2015 22:15","8612","8627"
"24.04.2015 22:15 - 24.04.2015 22:30","8454","8493"
"24.04.2015 22:30 - 24.04.2015 22:45","8249","8199"
"24.04.2015 22:45 - 24.04.2015 23:00","8053","8157"
"24.04.2015 23:00 - 24.04.2015 23:15","7865","8033"
"24.04.2015 23:15 - 24.04.2015 23:30","7705","7886"
"24.04.2015 23:30 - 24.04.2015 23:45","7569","7711"
"24.04.2015 23:45 - 25.04.2015 00:00","7402","7627"
"25.04.2015 00:00 - 25.04.2015 00:15","6890","7546"
"25.04.2015 00:15 - 25.04.2015 00:30","6762","7451"
"25.04.2015 00:30 - 25.04.2015 00:45","6657","7214"
"25.04.2015 00:45 - 25.04.2015 01:00","6539","7246"
"25.04.2015 01:00 - 25.04.2015 01:15","6478","7239"
"25.04.2015 01:15 - 25.04.2015 01:30","6408","6862"
"25.04.2015 01:30 - 25.04.2015 01:45","6353","6949"
"25.04.2015 01:45 - 25.04.2015 02:00","6287","6827"
"25.04.2015 02:00 - 25.04.2015 02:15","6253","6890"
"25.04.2015 02:15 - 25.04.2015 02:30","6275","6698"
"25.04.2015 02:30 - 25.04.2015 02:45","6262","6776"
"25.04.2015 02:45 - 25.04.2015 03:00","6305","6865"
"25.04.2015 03:00 - 25.04.2015 03:15","6328","6990"
"25.04.2015 03:15 - 25.04.2015 03:30","6317","6764"
"25.04.2015 03:30 - 25.04.2015 03:45","6331","6717"
"25.04.2015 03:45 - 25.04.2015 04:00","6332","6726"
"25.04.2015 04:00 - 25.04.2015 04:15","6391","6771"
"25.04.2015 04:15 - 25.04.2015 04:30","6445","6833"
"25.04.2015 04:30 - 25.04.2015 04:45","6457","6913"
"25.04.2015 04:45 - 25.04.2015 05:00","6462","6830"
"25.04.2015 05:00 - 25.04.2015 05:15","6526","7059"
"25.04.2015 05:15 - 25.04.2015 05:30","6540","7048"
"25.04.2015 05:30 - 25.04.2015 05:45","6566","7011"
"25.04.2015 05:45 - 25.04.2015 06:00","6577","6839"
"25.04.2015 06:00 - 25.04.2015 06:15","6681","6839"
"25.04.2015 06:15 - 25.04.2015 06:30","6790","6970"
"25.04.2015 06:30 - 25.04.2015 06:45","6916","7029"
"25.04.2015 06:45 - 25.04.2015 07:00","7041","6969"
"25.04.2015 07:00 - 25.04.2015 07:15","7252","7333"
"25.04.2015 07:15 - 25.04.2015 07:30","7445","7566"
"25.04.2015 07:30 - 25.04.2015 07:45","7703","7894"
