"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"18.05.2016 05:00 - 18.05.2016 05:15","17052","17208"
"18.05.2016 05:15 - 18.05.2016 05:30","17237","17247"
"18.05.2016 05:30 - 18.05.2016 05:45","17559","17586"
"18.05.2016 05:45 - 18.05.2016 06:00","17985","18046"
"18.05.2016 06:00 - 18.05.2016 06:15","19215","19150"
"18.05.2016 06:15 - 18.05.2016 06:30","20029","19839"
"18.05.2016 06:30 - 18.05.2016 06:45","20705","20612"
"18.05.2016 06:45 - 18.05.2016 07:00","21214","21106"
"18.05.2016 07:00 - 18.05.2016 07:15","21875","21890"
"18.05.2016 07:15 - 18.05.2016 07:30","22199","22235"
"18.05.2016 07:30 - 18.05.2016 07:45","22463","22696"
"18.05.2016 07:45 - 18.05.2016 08:00","22726","22975"
"18.05.2016 08:00 - 18.05.2016 08:15","23103","23293"
"18.05.2016 08:15 - 18.05.2016 08:30","23292","23438"
"18.05.2016 08:30 - 18.05.2016 08:45","23451","23626"
"18.05.2016 08:45 - 18.05.2016 09:00","23514","23863"
"18.05.2016 09:00 - 18.05.2016 09:15","23395","23695"
"18.05.2016 09:15 - 18.05.2016 09:30","23575","23850"
"18.05.2016 09:30 - 18.05.2016 09:45","23729","23975"
"18.05.2016 09:45 - 18.05.2016 10:00","23811","24171"
"18.05.2016 10:00 - 18.05.2016 10:15","23910","24296"
"18.05.2016 10:15 - 18.05.2016 10:30","24026","24326"
"18.05.2016 10:30 - 18.05.2016 10:45","24150","24403"
"18.05.2016 10:45 - 18.05.2016 11:00","24304","24488"
"18.05.2016 11:00 - 18.05.2016 11:15","24355","24462"
"18.05.2016 11:15 - 18.05.2016 11:30","24488","24472"
"18.05.2016 11:30 - 18.05.2016 11:45","24614","24653"
"18.05.2016 11:45 - 18.05.2016 12:00","24664","24646"
"18.05.2016 12:00 - 18.05.2016 12:15","24424","24407"
"18.05.2016 12:15 - 18.05.2016 12:30","24425","24431"
"18.05.2016 12:30 - 18.05.2016 12:45","24449","24469"
"18.05.2016 12:45 - 18.05.2016 13:00","24485","24494"
"18.05.2016 13:00 - 18.05.2016 13:15","24502","24415"
"18.05.2016 13:15 - 18.05.2016 13:30","24384","24305"
"18.05.2016 13:30 - 18.05.2016 13:45","24199","24268"
"18.05.2016 13:45 - 18.05.2016 14:00","23939","24038"
"18.05.2016 14:00 - 18.05.2016 14:15","23881","23872"
"18.05.2016 14:15 - 18.05.2016 14:30","23857","23743"
"18.05.2016 14:30 - 18.05.2016 14:45","23775","23529"
"18.05.2016 14:45 - 18.05.2016 15:00","23689","23297"
"18.05.2016 15:00 - 18.05.2016 15:15","23663","23438"
"18.05.2016 15:15 - 18.05.2016 15:30","23494","23167"
"18.05.2016 15:30 - 18.05.2016 15:45","23317","23161"
"18.05.2016 15:45 - 18.05.2016 16:00","23140","22924"
"18.05.2016 16:00 - 18.05.2016 16:15","23047","22753"
"18.05.2016 16:15 - 18.05.2016 16:30","22893","22786"
"18.05.2016 16:30 - 18.05.2016 16:45","22756","22515"
"18.05.2016 16:45 - 18.05.2016 17:00","22647","22656"
"18.05.2016 17:00 - 18.05.2016 17:15","22588","22762"
"18.05.2016 17:15 - 18.05.2016 17:30","22592","22845"
"18.05.2016 17:30 - 18.05.2016 17:45","22581","22920"
"18.05.2016 17:45 - 18.05.2016 18:00","22562","22920"
"18.05.2016 18:00 - 18.05.2016 18:15","22502","23061"
"18.05.2016 18:15 - 18.05.2016 18:30","22514","22842"
"18.05.2016 18:30 - 18.05.2016 18:45","22557","22852"
"18.05.2016 18:45 - 18.05.2016 19:00","22506","22960"
"18.05.2016 19:00 - 18.05.2016 19:15","22342","22878"
"18.05.2016 19:15 - 18.05.2016 19:30","22142","22817"
"18.05.2016 19:30 - 18.05.2016 19:45","21969","22508"
"18.05.2016 19:45 - 18.05.2016 20:00","21805","22383"
"18.05.2016 20:00 - 18.05.2016 20:15","21603","22096"
"18.05.2016 20:15 - 18.05.2016 20:30","21355","22097"
"18.05.2016 20:30 - 18.05.2016 20:45","21138","21956"
"18.05.2016 20:45 - 18.05.2016 21:00","20979","21907"
"18.05.2016 21:00 - 18.05.2016 21:15","20863","21654"
"18.05.2016 21:15 - 18.05.2016 21:30","20786","21455"
"18.05.2016 21:30 - 18.05.2016 21:45","20675","21359"
"18.05.2016 21:45 - 18.05.2016 22:00","20463","21340"
"18.05.2016 22:00 - 18.05.2016 22:15","20118","21019"
"18.05.2016 22:15 - 18.05.2016 22:30","19822","20670"
"18.05.2016 22:30 - 18.05.2016 22:45","19387","20152"
"18.05.2016 22:45 - 18.05.2016 23:00","19008","19811"
"18.05.2016 23:00 - 18.05.2016 23:15","18422","19008"
"18.05.2016 23:15 - 18.05.2016 23:30","18012","18724"
"18.05.2016 23:30 - 18.05.2016 23:45","17649","18415"
"18.05.2016 23:45 - 19.05.2016 00:00","17356","17962"
"19.05.2016 00:00 - 19.05.2016 00:15","16962","17549"
"19.05.2016 00:15 - 19.05.2016 00:30","16749","17356"
"19.05.2016 00:30 - 19.05.2016 00:45","16531","17215"
"19.05.2016 00:45 - 19.05.2016 01:00","16363","17125"
"19.05.2016 01:00 - 19.05.2016 01:15","16135","16653"
"19.05.2016 01:15 - 19.05.2016 01:30","16025","16731"
"19.05.2016 01:30 - 19.05.2016 01:45","15959","16747"
"19.05.2016 01:45 - 19.05.2016 02:00","15916","16540"
"19.05.2016 02:00 - 19.05.2016 02:15","15717","16297"
"19.05.2016 02:15 - 19.05.2016 02:30","15676","16210"
"19.05.2016 02:30 - 19.05.2016 02:45","15727","16185"
"19.05.2016 02:45 - 19.05.2016 03:00","15779","16183"
"19.05.2016 03:00 - 19.05.2016 03:15","15820","16341"
"19.05.2016 03:15 - 19.05.2016 03:30","15857","16234"
"19.05.2016 03:30 - 19.05.2016 03:45","15896","16296"
"19.05.2016 03:45 - 19.05.2016 04:00","15927","16277"
"19.05.2016 04:00 - 19.05.2016 04:15","16075","16563"
"19.05.2016 04:15 - 19.05.2016 04:30","16208","16721"
"19.05.2016 04:30 - 19.05.2016 04:45","16421","16694"
"19.05.2016 04:45 - 19.05.2016 05:00","16621","16921"
"19.05.2016 05:00 - 19.05.2016 05:15","17027","17500"
"19.05.2016 05:15 - 19.05.2016 05:30","17238","17787"
"19.05.2016 05:30 - 19.05.2016 05:45","17566","17971"
"19.05.2016 05:45 - 19.05.2016 06:00","17985","18360"
"19.05.2016 06:00 - 19.05.2016 06:15","19253","19722"
"19.05.2016 06:15 - 19.05.2016 06:30","20085","20568"
"19.05.2016 06:30 - 19.05.2016 06:45","20787","21121"
"19.05.2016 06:45 - 19.05.2016 07:00","21316","21548"
"19.05.2016 07:00 - 19.05.2016 07:15","21986","22262"
"19.05.2016 07:15 - 19.05.2016 07:30","22329","22694"
"19.05.2016 07:30 - 19.05.2016 07:45","22585","23000"
"19.05.2016 07:45 - 19.05.2016 08:00","22852","23271"
"19.05.2016 08:00 - 19.05.2016 08:15","23228","23858"
"19.05.2016 08:15 - 19.05.2016 08:30","23382","23974"
"19.05.2016 08:30 - 19.05.2016 08:45","23521","23995"
"19.05.2016 08:45 - 19.05.2016 09:00","23573","24038"
"19.05.2016 09:00 - 19.05.2016 09:15","23486","23987"
"19.05.2016 09:15 - 19.05.2016 09:30","23671","24213"
"19.05.2016 09:30 - 19.05.2016 09:45","23803","24363"
"19.05.2016 09:45 - 19.05.2016 10:00","23895","24710"
"19.05.2016 10:00 - 19.05.2016 10:15","23951","24899"
"19.05.2016 10:15 - 19.05.2016 10:30","24045","24977"
"19.05.2016 10:30 - 19.05.2016 10:45","24164","25028"
"19.05.2016 10:45 - 19.05.2016 11:00","24315","25001"
"19.05.2016 11:00 - 19.05.2016 11:15","24368","25051"
"19.05.2016 11:15 - 19.05.2016 11:30","24488","25252"
"19.05.2016 11:30 - 19.05.2016 11:45","24615","25426"
"19.05.2016 11:45 - 19.05.2016 12:00","24654","25496"
"19.05.2016 12:00 - 19.05.2016 12:15","24422","25206"
"19.05.2016 12:15 - 19.05.2016 12:30","24428","25153"
"19.05.2016 12:30 - 19.05.2016 12:45","24441","24949"
"19.05.2016 12:45 - 19.05.2016 13:00","24496","24899"
"19.05.2016 13:00 - 19.05.2016 13:15","24522","24943"
"19.05.2016 13:15 - 19.05.2016 13:30","24400","24821"
"19.05.2016 13:30 - 19.05.2016 13:45","24205","24508"
"19.05.2016 13:45 - 19.05.2016 14:00","23946","24294"
"19.05.2016 14:00 - 19.05.2016 14:15","23893","24295"
"19.05.2016 14:15 - 19.05.2016 14:30","23881","24311"
"19.05.2016 14:30 - 19.05.2016 14:45","23800","24254"
"19.05.2016 14:45 - 19.05.2016 15:00","23712","23929"
"19.05.2016 15:00 - 19.05.2016 15:15","23674","23964"
"19.05.2016 15:15 - 19.05.2016 15:30","23491","23752"
"19.05.2016 15:30 - 19.05.2016 15:45","23330","23509"
"19.05.2016 15:45 - 19.05.2016 16:00","23114","23292"
"19.05.2016 16:00 - 19.05.2016 16:15","23015","23015"
"19.05.2016 16:15 - 19.05.2016 16:30","22872","22804"
"19.05.2016 16:30 - 19.05.2016 16:45","22734","22798"
"19.05.2016 16:45 - 19.05.2016 17:00","22637","22766"
"19.05.2016 17:00 - 19.05.2016 17:15","22598","22932"
"19.05.2016 17:15 - 19.05.2016 17:30","22566","22898"
"19.05.2016 17:30 - 19.05.2016 17:45","22527","22988"
"19.05.2016 17:45 - 19.05.2016 18:00","22487","22924"
"19.05.2016 18:00 - 19.05.2016 18:15","22389","23028"
"19.05.2016 18:15 - 19.05.2016 18:30","22408","22878"
"19.05.2016 18:30 - 19.05.2016 18:45","22448","22978"
"19.05.2016 18:45 - 19.05.2016 19:00","22397","23033"
"19.05.2016 19:00 - 19.05.2016 19:15","22235","23009"
"19.05.2016 19:15 - 19.05.2016 19:30","22048","22939"
"19.05.2016 19:30 - 19.05.2016 19:45","21902","22802"
"19.05.2016 19:45 - 19.05.2016 20:00","21742","22838"
"19.05.2016 20:00 - 19.05.2016 20:15","21544","22477"
"19.05.2016 20:15 - 19.05.2016 20:30","21293","22185"
"19.05.2016 20:30 - 19.05.2016 20:45","21061","22168"
"19.05.2016 20:45 - 19.05.2016 21:00","20878","21906"
"19.05.2016 21:00 - 19.05.2016 21:15","20756","21723"
"19.05.2016 21:15 - 19.05.2016 21:30","20663","21653"
"19.05.2016 21:30 - 19.05.2016 21:45","20518","21624"
"19.05.2016 21:45 - 19.05.2016 22:00","20356","21475"
"19.05.2016 22:00 - 19.05.2016 22:15","20024","21076"
"19.05.2016 22:15 - 19.05.2016 22:30","19730","20705"
"19.05.2016 22:30 - 19.05.2016 22:45","19286","20196"
"19.05.2016 22:45 - 19.05.2016 23:00","18906","19743"
"19.05.2016 23:00 - 19.05.2016 23:15","18342","19191"
"19.05.2016 23:15 - 19.05.2016 23:30","17930","18730"
"19.05.2016 23:30 - 19.05.2016 23:45","17587","18206"
"19.05.2016 23:45 - 20.05.2016 00:00","17308","18106"
"20.05.2016 00:00 - 20.05.2016 00:15","16885","17916"
"20.05.2016 00:15 - 20.05.2016 00:30","16665","17571"
"20.05.2016 00:30 - 20.05.2016 00:45","16459","17414"
"20.05.2016 00:45 - 20.05.2016 01:00","16297","17149"
"20.05.2016 01:00 - 20.05.2016 01:15","16058","16790"
"20.05.2016 01:15 - 20.05.2016 01:30","15930","16757"
"20.05.2016 01:30 - 20.05.2016 01:45","15854","16661"
"20.05.2016 01:45 - 20.05.2016 02:00","15825","16554"
"20.05.2016 02:00 - 20.05.2016 02:15","15623","16277"
"20.05.2016 02:15 - 20.05.2016 02:30","15559","16464"
"20.05.2016 02:30 - 20.05.2016 02:45","15601","16513"
"20.05.2016 02:45 - 20.05.2016 03:00","15654","16504"
"20.05.2016 03:00 - 20.05.2016 03:15","15705","16494"
"20.05.2016 03:15 - 20.05.2016 03:30","15739","16649"
"20.05.2016 03:30 - 20.05.2016 03:45","15780","16812"
"20.05.2016 03:45 - 20.05.2016 04:00","15812","16998"
"20.05.2016 04:00 - 20.05.2016 04:15","15946","17173"
"20.05.2016 04:15 - 20.05.2016 04:30","16082","17313"
"20.05.2016 04:30 - 20.05.2016 04:45","16284","17501"
"20.05.2016 04:45 - 20.05.2016 05:00","16468","17746"
"20.05.2016 05:00 - 20.05.2016 05:15","16861","18159"
"20.05.2016 05:15 - 20.05.2016 05:30","17060","18308"
"20.05.2016 05:30 - 20.05.2016 05:45","17385","18503"
"20.05.2016 05:45 - 20.05.2016 06:00","17822","18802"
"20.05.2016 06:00 - 20.05.2016 06:15","19062","20147"
"20.05.2016 06:15 - 20.05.2016 06:30","19880","20816"
"20.05.2016 06:30 - 20.05.2016 06:45","20570","21482"
"20.05.2016 06:45 - 20.05.2016 07:00","21087","21876"
"20.05.2016 07:00 - 20.05.2016 07:15","21769","22547"
"20.05.2016 07:15 - 20.05.2016 07:30","22118","22999"
"20.05.2016 07:30 - 20.05.2016 07:45","22411","23321"
"20.05.2016 07:45 - 20.05.2016 08:00","22690","23600"
"20.05.2016 08:00 - 20.05.2016 08:15","23091","24065"
"20.05.2016 08:15 - 20.05.2016 08:30","23298","24384"
"20.05.2016 08:30 - 20.05.2016 08:45","23477","24636"
"20.05.2016 08:45 - 20.05.2016 09:00","23536","24754"
"20.05.2016 09:00 - 20.05.2016 09:15","23463","24653"
"20.05.2016 09:15 - 20.05.2016 09:30","23647","24725"
"20.05.2016 09:30 - 20.05.2016 09:45","23784","24764"
"20.05.2016 09:45 - 20.05.2016 10:00","23859","25062"
"20.05.2016 10:00 - 20.05.2016 10:15","23942","25446"
"20.05.2016 10:15 - 20.05.2016 10:30","24053","25618"
"20.05.2016 10:30 - 20.05.2016 10:45","24180","25641"
"20.05.2016 10:45 - 20.05.2016 11:00","24309","25679"
"20.05.2016 11:00 - 20.05.2016 11:15","24330","25853"
"20.05.2016 11:15 - 20.05.2016 11:30","24422","25985"
"20.05.2016 11:30 - 20.05.2016 11:45","24535","26277"
"20.05.2016 11:45 - 20.05.2016 12:00","24552","26081"
"20.05.2016 12:00 - 20.05.2016 12:15","24330","25350"
"20.05.2016 12:15 - 20.05.2016 12:30","24316","25366"
"20.05.2016 12:30 - 20.05.2016 12:45","24275","25619"
"20.05.2016 12:45 - 20.05.2016 13:00","24265","25511"
"20.05.2016 13:00 - 20.05.2016 13:15","24199","25215"
"20.05.2016 13:15 - 20.05.2016 13:30","24041","24990"
"20.05.2016 13:30 - 20.05.2016 13:45","23827","24637"
"20.05.2016 13:45 - 20.05.2016 14:00","23561","24158"
"20.05.2016 14:00 - 20.05.2016 14:15","23451","23859"
"20.05.2016 14:15 - 20.05.2016 14:30","23418","23773"
"20.05.2016 14:30 - 20.05.2016 14:45","23294","23692"
"20.05.2016 14:45 - 20.05.2016 15:00","23172","23602"
"20.05.2016 15:00 - 20.05.2016 15:15","23105","23731"
"20.05.2016 15:15 - 20.05.2016 15:30","22948","23683"
"20.05.2016 15:30 - 20.05.2016 15:45","22780","23427"
"20.05.2016 15:45 - 20.05.2016 16:00","22580","23121"
"20.05.2016 16:00 - 20.05.2016 16:15","22514","23347"
"20.05.2016 16:15 - 20.05.2016 16:30","22389","23266"
"20.05.2016 16:30 - 20.05.2016 16:45","22265","23190"
"20.05.2016 16:45 - 20.05.2016 17:00","22164","22977"
"20.05.2016 17:00 - 20.05.2016 17:15","22122","23452"
"20.05.2016 17:15 - 20.05.2016 17:30","22085","23487"
"20.05.2016 17:30 - 20.05.2016 17:45","22012","23399"
"20.05.2016 17:45 - 20.05.2016 18:00","21943","23283"
"20.05.2016 18:00 - 20.05.2016 18:15","21864","23226"
"20.05.2016 18:15 - 20.05.2016 18:30","21863","23006"
"20.05.2016 18:30 - 20.05.2016 18:45","21863","22853"
"20.05.2016 18:45 - 20.05.2016 19:00","21739","22830"
"20.05.2016 19:00 - 20.05.2016 19:15","21524","22683"
"20.05.2016 19:15 - 20.05.2016 19:30","21286","22398"
"20.05.2016 19:30 - 20.05.2016 19:45","21091","22126"
"20.05.2016 19:45 - 20.05.2016 20:00","20920","21894"
"20.05.2016 20:00 - 20.05.2016 20:15","20666","21700"
"20.05.2016 20:15 - 20.05.2016 20:30","20420","21416"
"20.05.2016 20:30 - 20.05.2016 20:45","20199","21195"
"20.05.2016 20:45 - 20.05.2016 21:00","20006","20777"
"20.05.2016 21:00 - 20.05.2016 21:15","19880","20596"
"20.05.2016 21:15 - 20.05.2016 21:30","19828","20664"
"20.05.2016 21:30 - 20.05.2016 21:45","19729","20562"
"20.05.2016 21:45 - 20.05.2016 22:00","19587","20289"
"20.05.2016 22:00 - 20.05.2016 22:15","19308","19706"
"20.05.2016 22:15 - 20.05.2016 22:30","19088","19610"
"20.05.2016 22:30 - 20.05.2016 22:45","18731","19235"
"20.05.2016 22:45 - 20.05.2016 23:00","18439","19029"
"20.05.2016 23:00 - 20.05.2016 23:15","17942","18381"
"20.05.2016 23:15 - 20.05.2016 23:30","17570","18311"
"20.05.2016 23:30 - 20.05.2016 23:45","17263","17877"
"20.05.2016 23:45 - 21.05.2016 00:00","16977","17725"
"21.05.2016 00:00 - 21.05.2016 00:15","16554","17079"
"21.05.2016 00:15 - 21.05.2016 00:30","16344","17197"
"21.05.2016 00:30 - 21.05.2016 00:45","16144","17156"
"21.05.2016 00:45 - 21.05.2016 01:00","15954","17154"
"21.05.2016 01:00 - 21.05.2016 01:15","15723","16674"
"21.05.2016 01:15 - 21.05.2016 01:30","15557","16702"
"21.05.2016 01:30 - 21.05.2016 01:45","15453","16563"
"21.05.2016 01:45 - 21.05.2016 02:00","15396","16537"
"21.05.2016 02:00 - 21.05.2016 02:15","15190","16061"
"21.05.2016 02:15 - 21.05.2016 02:30","15101","16125"
"21.05.2016 02:30 - 21.05.2016 02:45","15104","15972"
"21.05.2016 02:45 - 21.05.2016 03:00","15111","16100"
"21.05.2016 03:00 - 21.05.2016 03:15","15079","15886"
"21.05.2016 03:15 - 21.05.2016 03:30","15076","15988"
"21.05.2016 03:30 - 21.05.2016 03:45","15063","15762"
"21.05.2016 03:45 - 21.05.2016 04:00","15053","15789"
"21.05.2016 04:00 - 21.05.2016 04:15","15076","15923"
"21.05.2016 04:15 - 21.05.2016 04:30","15100","16009"
"21.05.2016 04:30 - 21.05.2016 04:45","15163","15978"
"21.05.2016 04:45 - 21.05.2016 05:00","15219","16096"
"21.05.2016 05:00 - 21.05.2016 05:15","15262","16055"
"21.05.2016 05:15 - 21.05.2016 05:30","15228","15879"
"21.05.2016 05:30 - 21.05.2016 05:45","15204","15996"
"21.05.2016 05:45 - 21.05.2016 06:00","15249","15989"
"21.05.2016 06:00 - 21.05.2016 06:15","15503","16310"
"21.05.2016 06:15 - 21.05.2016 06:30","15706","16595"
"21.05.2016 06:30 - 21.05.2016 06:45","15964","16907"
"21.05.2016 06:45 - 21.05.2016 07:00","16182","17262"
"21.05.2016 07:00 - 21.05.2016 07:15","16534","17435"
"21.05.2016 07:15 - 21.05.2016 07:30","16811","17829"
"21.05.2016 07:30 - 21.05.2016 07:45","17156","18316"
"21.05.2016 07:45 - 21.05.2016 08:00","17540","18762"
"21.05.2016 08:00 - 21.05.2016 08:15","18044","19382"
"21.05.2016 08:15 - 21.05.2016 08:30","18383","19696"
"21.05.2016 08:30 - 21.05.2016 08:45","18765","20011"
"21.05.2016 08:45 - 21.05.2016 09:00","19066","20347"
"21.05.2016 09:00 - 21.05.2016 09:15","19356","20307"
"21.05.2016 09:15 - 21.05.2016 09:30","19652","20550"
"21.05.2016 09:30 - 21.05.2016 09:45","19910","20916"
"21.05.2016 09:45 - 21.05.2016 10:00","20090","21184"
"21.05.2016 10:00 - 21.05.2016 10:15","20270","21165"
"21.05.2016 10:15 - 21.05.2016 10:30","20370","21401"
"21.05.2016 10:30 - 21.05.2016 10:45","20458","21506"
"21.05.2016 10:45 - 21.05.2016 11:00","20545","21432"
"21.05.2016 11:00 - 21.05.2016 11:15","20567","21468"
"21.05.2016 11:15 - 21.05.2016 11:30","20646","21626"
"21.05.2016 11:30 - 21.05.2016 11:45","20712","21951"
"21.05.2016 11:45 - 21.05.2016 12:00","20664","21990"
"21.05.2016 12:00 - 21.05.2016 12:15","20501","21614"
"21.05.2016 12:15 - 21.05.2016 12:30","20468","21521"
"21.05.2016 12:30 - 21.05.2016 12:45","20394","21598"
"21.05.2016 12:45 - 21.05.2016 13:00","20306","21436"
"21.05.2016 13:00 - 21.05.2016 13:15","20182","21177"
"21.05.2016 13:15 - 21.05.2016 13:30","20015","21000"
"21.05.2016 13:30 - 21.05.2016 13:45","19822","20813"
"21.05.2016 13:45 - 21.05.2016 14:00","19603","20401"
"21.05.2016 14:00 - 21.05.2016 14:15","19494","20265"
"21.05.2016 14:15 - 21.05.2016 14:30","19417","20065"
"21.05.2016 14:30 - 21.05.2016 14:45","19328","19899"
"21.05.2016 14:45 - 21.05.2016 15:00","19231","19614"
"21.05.2016 15:00 - 21.05.2016 15:15","19178","19492"
"21.05.2016 15:15 - 21.05.2016 15:30","19089","19314"
"21.05.2016 15:30 - 21.05.2016 15:45","19000","19166"
"21.05.2016 15:45 - 21.05.2016 16:00","18878","19144"
"21.05.2016 16:00 - 21.05.2016 16:15","18839","19423"
"21.05.2016 16:15 - 21.05.2016 16:30","18795","19423"
"21.05.2016 16:30 - 21.05.2016 16:45","18734","19274"
"21.05.2016 16:45 - 21.05.2016 17:00","18686","19115"
"21.05.2016 17:00 - 21.05.2016 17:15","18737","19214"
"21.05.2016 17:15 - 21.05.2016 17:30","18759","19029"
"21.05.2016 17:30 - 21.05.2016 17:45","18785","18835"
"21.05.2016 17:45 - 21.05.2016 18:00","18791","18692"
"21.05.2016 18:00 - 21.05.2016 18:15","18872","18660"
"21.05.2016 18:15 - 21.05.2016 18:30","18880","18618"
"21.05.2016 18:30 - 21.05.2016 18:45","18871","18701"
"21.05.2016 18:45 - 21.05.2016 19:00","18726","18580"
"21.05.2016 19:00 - 21.05.2016 19:15","18570","18749"
"21.05.2016 19:15 - 21.05.2016 19:30","18442","18567"
"21.05.2016 19:30 - 21.05.2016 19:45","18259","18681"
"21.05.2016 19:45 - 21.05.2016 20:00","18072","18570"
"21.05.2016 20:00 - 21.05.2016 20:15","17945","18307"
"21.05.2016 20:15 - 21.05.2016 20:30","17687","17971"
"21.05.2016 20:30 - 21.05.2016 20:45","17472","17722"
"21.05.2016 20:45 - 21.05.2016 21:00","17322","17612"
"21.05.2016 21:00 - 21.05.2016 21:15","17309","17708"
"21.05.2016 21:15 - 21.05.2016 21:30","17288","17610"
"21.05.2016 21:30 - 21.05.2016 21:45","17305","17685"
"21.05.2016 21:45 - 21.05.2016 22:00","17328","17802"
"21.05.2016 22:00 - 21.05.2016 22:15","17293","17729"
"21.05.2016 22:15 - 21.05.2016 22:30","17119","17523"
"21.05.2016 22:30 - 21.05.2016 22:45","16820","17224"
"21.05.2016 22:45 - 21.05.2016 23:00","16613","17286"
"21.05.2016 23:00 - 21.05.2016 23:15","16244","16785"
"21.05.2016 23:15 - 21.05.2016 23:30","15925","16737"
"21.05.2016 23:30 - 21.05.2016 23:45","15643","16397"
"21.05.2016 23:45 - 22.05.2016 00:00","15377","16339"
"22.05.2016 00:00 - 22.05.2016 00:15","15058","16035"
"22.05.2016 00:15 - 22.05.2016 00:30","14864","15898"
"22.05.2016 00:30 - 22.05.2016 00:45","14658","15735"
"22.05.2016 00:45 - 22.05.2016 01:00","14449","15602"
"22.05.2016 01:00 - 22.05.2016 01:15","14223","15243"
"22.05.2016 01:15 - 22.05.2016 01:30","14067","15077"
"22.05.2016 01:30 - 22.05.2016 01:45","13951","14927"
"22.05.2016 01:45 - 22.05.2016 02:00","13902","14906"
"22.05.2016 02:00 - 22.05.2016 02:15","13733","14741"
"22.05.2016 02:15 - 22.05.2016 02:30","13645","14620"
"22.05.2016 02:30 - 22.05.2016 02:45","13619","14523"
"22.05.2016 02:45 - 22.05.2016 03:00","13603","14433"
"22.05.2016 03:00 - 22.05.2016 03:15","13553","14195"
"22.05.2016 03:15 - 22.05.2016 03:30","13547","14213"
"22.05.2016 03:30 - 22.05.2016 03:45","13539","14181"
"22.05.2016 03:45 - 22.05.2016 04:00","13506","14159"
"22.05.2016 04:00 - 22.05.2016 04:15","13513","14110"
"22.05.2016 04:15 - 22.05.2016 04:30","13533","14069"
"22.05.2016 04:30 - 22.05.2016 04:45","13587","14222"
"22.05.2016 04:45 - 22.05.2016 05:00","13604","14267"
"22.05.2016 05:00 - 22.05.2016 05:15","13595","14150"
"22.05.2016 05:15 - 22.05.2016 05:30","13545","13872"
"22.05.2016 05:30 - 22.05.2016 05:45","13487","13814"
"22.05.2016 05:45 - 22.05.2016 06:00","13463","14006"
"22.05.2016 06:00 - 22.05.2016 06:15","13532","14032"
"22.05.2016 06:15 - 22.05.2016 06:30","13625","14142"
"22.05.2016 06:30 - 22.05.2016 06:45","13757","14367"
"22.05.2016 06:45 - 22.05.2016 07:00","13886","14503"
"22.05.2016 07:00 - 22.05.2016 07:15","14050","14841"
"22.05.2016 07:15 - 22.05.2016 07:30","14247","15077"
"22.05.2016 07:30 - 22.05.2016 07:45","14522","15251"
"22.05.2016 07:45 - 22.05.2016 08:00","14812","15589"
"22.05.2016 08:00 - 22.05.2016 08:15","15178","15859"
"22.05.2016 08:15 - 22.05.2016 08:30","15533","16221"
"22.05.2016 08:30 - 22.05.2016 08:45","15930","16623"
