"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"18.09.2017 11:15 - 18.09.2017 11:30","25180","25110"
"18.09.2017 11:30 - 18.09.2017 11:45","25315","25270"
"18.09.2017 11:45 - 18.09.2017 12:00","25356","25406"
"18.09.2017 12:00 - 18.09.2017 12:15","25246","25054"
"18.09.2017 12:15 - 18.09.2017 12:30","25288","25115"
"18.09.2017 12:30 - 18.09.2017 12:45","25317","24963"
"18.09.2017 12:45 - 18.09.2017 13:00","25338","24825"
"18.09.2017 13:00 - 18.09.2017 13:15","25311","24525"
"18.09.2017 13:15 - 18.09.2017 13:30","25225","24482"
"18.09.2017 13:30 - 18.09.2017 13:45","25031","24184"
"18.09.2017 13:45 - 18.09.2017 14:00","24716","23904"
"18.09.2017 14:00 - 18.09.2017 14:15","24558","23845"
"18.09.2017 14:15 - 18.09.2017 14:30","24567","23858"
"18.09.2017 14:30 - 18.09.2017 14:45","24473","23936"
"18.09.2017 14:45 - 18.09.2017 15:00","24336","23718"
"18.09.2017 15:00 - 18.09.2017 15:15","24305","23984"
"18.09.2017 15:15 - 18.09.2017 15:30","24167","24049"
"18.09.2017 15:30 - 18.09.2017 15:45","24007","24005"
"18.09.2017 15:45 - 18.09.2017 16:00","23789","23982"
"18.09.2017 16:00 - 18.09.2017 16:15","23699","23896"
"18.09.2017 16:15 - 18.09.2017 16:30","23567","23713"
"18.09.2017 16:30 - 18.09.2017 16:45","23389","23739"
"18.09.2017 16:45 - 18.09.2017 17:00","23289","23108"
"18.09.2017 17:00 - 18.09.2017 17:15","23277","23310"
"18.09.2017 17:15 - 18.09.2017 17:30","23232","23336"
"18.09.2017 17:30 - 18.09.2017 17:45","23261","23458"
"18.09.2017 17:45 - 18.09.2017 18:00","23283","23376"
"18.09.2017 18:00 - 18.09.2017 18:15","23215","23240"
"18.09.2017 18:15 - 18.09.2017 18:30","23188","23214"
"18.09.2017 18:30 - 18.09.2017 18:45","23278","23155"
"18.09.2017 18:45 - 18.09.2017 19:00","23379","23206"
"18.09.2017 19:00 - 18.09.2017 19:15","23466","23365"
"18.09.2017 19:15 - 18.09.2017 19:30","23505","23175"
"18.09.2017 19:30 - 18.09.2017 19:45","23575","23248"
"18.09.2017 19:45 - 18.09.2017 20:00","23617","23477"
"18.09.2017 20:00 - 18.09.2017 20:15","23465","23205"
"18.09.2017 20:15 - 18.09.2017 20:30","23296","22936"
"18.09.2017 20:30 - 18.09.2017 20:45","23081","22465"
"18.09.2017 20:45 - 18.09.2017 21:00","22777","22132"
"18.09.2017 21:00 - 18.09.2017 21:15","22400","22044"
"18.09.2017 21:15 - 18.09.2017 21:30","21999","21688"
"18.09.2017 21:30 - 18.09.2017 21:45","21604","21385"
"18.09.2017 21:45 - 18.09.2017 22:00","21171","21115"
"18.09.2017 22:00 - 18.09.2017 22:15","20640","20730"
"18.09.2017 22:15 - 18.09.2017 22:30","20347","20160"
"18.09.2017 22:30 - 18.09.2017 22:45","19952","19677"
"18.09.2017 22:45 - 18.09.2017 23:00","19576","19363"
"18.09.2017 23:00 - 18.09.2017 23:15","19056","18731"
"18.09.2017 23:15 - 18.09.2017 23:30","18772","18392"
"18.09.2017 23:30 - 18.09.2017 23:45","18493","18068"
"18.09.2017 23:45 - 19.09.2017 00:00","18245","17804"
"19.09.2017 00:00 - 19.09.2017 00:15","17867","17379"
"19.09.2017 00:15 - 19.09.2017 00:30","17697","17370"
"19.09.2017 00:30 - 19.09.2017 00:45","17545","17444"
"19.09.2017 00:45 - 19.09.2017 01:00","17401","17304"
"19.09.2017 01:00 - 19.09.2017 01:15","17207","16858"
"19.09.2017 01:15 - 19.09.2017 01:30","17167","16729"
"19.09.2017 01:30 - 19.09.2017 01:45","17090","16785"
"19.09.2017 01:45 - 19.09.2017 02:00","17011","16767"
"19.09.2017 02:00 - 19.09.2017 02:15","16867","16674"
"19.09.2017 02:15 - 19.09.2017 02:30","16847","16594"
"19.09.2017 02:30 - 19.09.2017 02:45","16876","16607"
"19.09.2017 02:45 - 19.09.2017 03:00","16914","16498"
"19.09.2017 03:00 - 19.09.2017 03:15","16948","16623"
"19.09.2017 03:15 - 19.09.2017 03:30","16984","16845"
"19.09.2017 03:30 - 19.09.2017 03:45","17060","17121"
"19.09.2017 03:45 - 19.09.2017 04:00","17102","16897"
"19.09.2017 04:00 - 19.09.2017 04:15","17207","16988"
"19.09.2017 04:15 - 19.09.2017 04:30","17334","17045"
"19.09.2017 04:30 - 19.09.2017 04:45","17480","17217"
"19.09.2017 04:45 - 19.09.2017 05:00","17649","17436"
"19.09.2017 05:00 - 19.09.2017 05:15","18084","17995"
"19.09.2017 05:15 - 19.09.2017 05:30","18334","18172"
"19.09.2017 05:30 - 19.09.2017 05:45","18724","18458"
"19.09.2017 05:45 - 19.09.2017 06:00","19264","18854"
"19.09.2017 06:00 - 19.09.2017 06:15","20519","20322"
"19.09.2017 06:15 - 19.09.2017 06:30","21314","21241"
"19.09.2017 06:30 - 19.09.2017 06:45","21986","21942"
"19.09.2017 06:45 - 19.09.2017 07:00","22466","22408"
"19.09.2017 07:00 - 19.09.2017 07:15","23058","22893"
"19.09.2017 07:15 - 19.09.2017 07:30","23332","23082"
"19.09.2017 07:30 - 19.09.2017 07:45","23586","23282"
"19.09.2017 07:45 - 19.09.2017 08:00","23884","23429"
"19.09.2017 08:00 - 19.09.2017 08:15","24283","23633"
"19.09.2017 08:15 - 19.09.2017 08:30","24448","23847"
"19.09.2017 08:30 - 19.09.2017 08:45","24576","24020"
"19.09.2017 08:45 - 19.09.2017 09:00","24635","24291"
"19.09.2017 09:00 - 19.09.2017 09:15","24539","23987"
"19.09.2017 09:15 - 19.09.2017 09:30","24655","24350"
"19.09.2017 09:30 - 19.09.2017 09:45","24795","24335"
"19.09.2017 09:45 - 19.09.2017 10:00","24912","24205"
"19.09.2017 10:00 - 19.09.2017 10:15","24942","24268"
"19.09.2017 10:15 - 19.09.2017 10:30","25024","24446"
"19.09.2017 10:30 - 19.09.2017 10:45","25190","24488"
"19.09.2017 10:45 - 19.09.2017 11:00","25306","24615"
"19.09.2017 11:00 - 19.09.2017 11:15","25322","24499"
"19.09.2017 11:15 - 19.09.2017 11:30","25432","24742"
"19.09.2017 11:30 - 19.09.2017 11:45","25586","24874"
"19.09.2017 11:45 - 19.09.2017 12:00","25602","24915"
"19.09.2017 12:00 - 19.09.2017 12:15","25501","24435"
"19.09.2017 12:15 - 19.09.2017 12:30","25549","24596"
"19.09.2017 12:30 - 19.09.2017 12:45","25577","24665"
"19.09.2017 12:45 - 19.09.2017 13:00","25619","24748"
"19.09.2017 13:00 - 19.09.2017 13:15","25572","24767"
"19.09.2017 13:15 - 19.09.2017 13:30","25478","24495"
"19.09.2017 13:30 - 19.09.2017 13:45","25273","24486"
"19.09.2017 13:45 - 19.09.2017 14:00","24974","24326"
"19.09.2017 14:00 - 19.09.2017 14:15","24808","23958"
"19.09.2017 14:15 - 19.09.2017 14:30","24777","24129"
"19.09.2017 14:30 - 19.09.2017 14:45","24701","23989"
"19.09.2017 14:45 - 19.09.2017 15:00","24567","23828"
"19.09.2017 15:00 - 19.09.2017 15:15","24506","23920"
"19.09.2017 15:15 - 19.09.2017 15:30","24365","23899"
"19.09.2017 15:30 - 19.09.2017 15:45","24218","23912"
"19.09.2017 15:45 - 19.09.2017 16:00","24037","23572"
"19.09.2017 16:00 - 19.09.2017 16:15","23930","23428"
"19.09.2017 16:15 - 19.09.2017 16:30","23808","23385"
"19.09.2017 16:30 - 19.09.2017 16:45","23659","23143"
"19.09.2017 16:45 - 19.09.2017 17:00","23553","22643"
"19.09.2017 17:00 - 19.09.2017 17:15","23531","22949"
"19.09.2017 17:15 - 19.09.2017 17:30","23492","22920"
"19.09.2017 17:30 - 19.09.2017 17:45","23520","23163"
"19.09.2017 17:45 - 19.09.2017 18:00","23546","23065"
"19.09.2017 18:00 - 19.09.2017 18:15","23450","22961"
"19.09.2017 18:15 - 19.09.2017 18:30","23438","22958"
"19.09.2017 18:30 - 19.09.2017 18:45","23509","23112"
"19.09.2017 18:45 - 19.09.2017 19:00","23620","22946"
"19.09.2017 19:00 - 19.09.2017 19:15","23713","23044"
"19.09.2017 19:15 - 19.09.2017 19:30","23757","23105"
"19.09.2017 19:30 - 19.09.2017 19:45","23832","23344"
"19.09.2017 19:45 - 19.09.2017 20:00","23843","23671"
"19.09.2017 20:00 - 19.09.2017 20:15","23693","23779"
"19.09.2017 20:15 - 19.09.2017 20:30","23536","23599"
"19.09.2017 20:30 - 19.09.2017 20:45","23316","23097"
"19.09.2017 20:45 - 19.09.2017 21:00","22998","22632"
"19.09.2017 21:00 - 19.09.2017 21:15","22626","22211"
"19.09.2017 21:15 - 19.09.2017 21:30","22257","21901"
"19.09.2017 21:30 - 19.09.2017 21:45","21813","21487"
"19.09.2017 21:45 - 19.09.2017 22:00","21338","21036"
"19.09.2017 22:00 - 19.09.2017 22:15","20811","20776"
"19.09.2017 22:15 - 19.09.2017 22:30","20503","20359"
"19.09.2017 22:30 - 19.09.2017 22:45","20111","19910"
"19.09.2017 22:45 - 19.09.2017 23:00","19731","19507"
"19.09.2017 23:00 - 19.09.2017 23:15","19219","19040"
"19.09.2017 23:15 - 19.09.2017 23:30","18942","18831"
"19.09.2017 23:30 - 19.09.2017 23:45","18654","18551"
"19.09.2017 23:45 - 20.09.2017 00:00","18412","18165"
"20.09.2017 00:00 - 20.09.2017 00:15","17920","17612"
"20.09.2017 00:15 - 20.09.2017 00:30","17759","17559"
"20.09.2017 00:30 - 20.09.2017 00:45","17608","17405"
"20.09.2017 00:45 - 20.09.2017 01:00","17450","17059"
"20.09.2017 01:00 - 20.09.2017 01:15","17250","16761"
"20.09.2017 01:15 - 20.09.2017 01:30","17183","16886"
"20.09.2017 01:30 - 20.09.2017 01:45","17122","16690"
"20.09.2017 01:45 - 20.09.2017 02:00","17032","16459"
"20.09.2017 02:00 - 20.09.2017 02:15","16879","16245"
"20.09.2017 02:15 - 20.09.2017 02:30","16863","16233"
"20.09.2017 02:30 - 20.09.2017 02:45","16889","16493"
"20.09.2017 02:45 - 20.09.2017 03:00","16925","16356"
"20.09.2017 03:00 - 20.09.2017 03:15","16965","16383"
"20.09.2017 03:15 - 20.09.2017 03:30","16997","16525"
"20.09.2017 03:30 - 20.09.2017 03:45","17058","16641"
"20.09.2017 03:45 - 20.09.2017 04:00","17095","16702"
"20.09.2017 04:00 - 20.09.2017 04:15","17223","17006"
"20.09.2017 04:15 - 20.09.2017 04:30","17354","17093"
"20.09.2017 04:30 - 20.09.2017 04:45","17506","17336"
"20.09.2017 04:45 - 20.09.2017 05:00","17674","17351"
"20.09.2017 05:00 - 20.09.2017 05:15","18115","18001"
"20.09.2017 05:15 - 20.09.2017 05:30","18361","18363"
"20.09.2017 05:30 - 20.09.2017 05:45","18750","18700"
"20.09.2017 05:45 - 20.09.2017 06:00","19286","19504"
"20.09.2017 06:00 - 20.09.2017 06:15","20527","20511"
"20.09.2017 06:15 - 20.09.2017 06:30","21315","21351"
"20.09.2017 06:30 - 20.09.2017 06:45","21987","22155"
"20.09.2017 06:45 - 20.09.2017 07:00","22472","22750"
"20.09.2017 07:00 - 20.09.2017 07:15","23046","22930"
"20.09.2017 07:15 - 20.09.2017 07:30","23322","23302"
"20.09.2017 07:30 - 20.09.2017 07:45","23578","23509"
"20.09.2017 07:45 - 20.09.2017 08:00","23870","23659"
"20.09.2017 08:00 - 20.09.2017 08:15","24244","23984"
"20.09.2017 08:15 - 20.09.2017 08:30","24412","24359"
"20.09.2017 08:30 - 20.09.2017 08:45","24544","24361"
"20.09.2017 08:45 - 20.09.2017 09:00","24579","24530"
"20.09.2017 09:00 - 20.09.2017 09:15","24473","24384"
"20.09.2017 09:15 - 20.09.2017 09:30","24592","24514"
"20.09.2017 09:30 - 20.09.2017 09:45","24705","24619"
"20.09.2017 09:45 - 20.09.2017 10:00","24809","24759"
"20.09.2017 10:00 - 20.09.2017 10:15","24820","24551"
"20.09.2017 10:15 - 20.09.2017 10:30","24886","24667"
"20.09.2017 10:30 - 20.09.2017 10:45","25031","24901"
"20.09.2017 10:45 - 20.09.2017 11:00","25142","24962"
"20.09.2017 11:00 - 20.09.2017 11:15","25156","25026"
"20.09.2017 11:15 - 20.09.2017 11:30","25257","25127"
"20.09.2017 11:30 - 20.09.2017 11:45","25375","25255"
"20.09.2017 11:45 - 20.09.2017 12:00","25412","25185"
"20.09.2017 12:00 - 20.09.2017 12:15","25289","25129"
"20.09.2017 12:15 - 20.09.2017 12:30","25310","24841"
"20.09.2017 12:30 - 20.09.2017 12:45","25326","25023"
"20.09.2017 12:45 - 20.09.2017 13:00","25351","25262"
"20.09.2017 13:00 - 20.09.2017 13:15","25320","25108"
"20.09.2017 13:15 - 20.09.2017 13:30","25222","25012"
"20.09.2017 13:30 - 20.09.2017 13:45","25026","25002"
"20.09.2017 13:45 - 20.09.2017 14:00","24718","24717"
"20.09.2017 14:00 - 20.09.2017 14:15","24565","24499"
"20.09.2017 14:15 - 20.09.2017 14:30","24536","24079"
"20.09.2017 14:30 - 20.09.2017 14:45","24459","24062"
"20.09.2017 14:45 - 20.09.2017 15:00","24328","23839"
"20.09.2017 15:00 - 20.09.2017 15:15","24301","23488"
"20.09.2017 15:15 - 20.09.2017 15:30","24149","23369"
"20.09.2017 15:30 - 20.09.2017 15:45","23988","23422"
"20.09.2017 15:45 - 20.09.2017 16:00","23814","23348"
"20.09.2017 16:00 - 20.09.2017 16:15","23712","23002"
"20.09.2017 16:15 - 20.09.2017 16:30","23569","22451"
"20.09.2017 16:30 - 20.09.2017 16:45","23392","22382"
"20.09.2017 16:45 - 20.09.2017 17:00","23308","22327"
"20.09.2017 17:00 - 20.09.2017 17:15","23281","22274"
"20.09.2017 17:15 - 20.09.2017 17:30","23229","22318"
"20.09.2017 17:30 - 20.09.2017 17:45","23266","22359"
"20.09.2017 17:45 - 20.09.2017 18:00","23301","22448"
"20.09.2017 18:00 - 20.09.2017 18:15","23225","22245"
"20.09.2017 18:15 - 20.09.2017 18:30","23222","22143"
"20.09.2017 18:30 - 20.09.2017 18:45","23345","22320"
"20.09.2017 18:45 - 20.09.2017 19:00","23492","22508"
"20.09.2017 19:00 - 20.09.2017 19:15","23644","22376"
"20.09.2017 19:15 - 20.09.2017 19:30","23696","22408"
"20.09.2017 19:30 - 20.09.2017 19:45","23793","22784"
"20.09.2017 19:45 - 20.09.2017 20:00","23816","23337"
"20.09.2017 20:00 - 20.09.2017 20:15","23632","23253"
"20.09.2017 20:15 - 20.09.2017 20:30","23438","23074"
"20.09.2017 20:30 - 20.09.2017 20:45","23204","22650"
"20.09.2017 20:45 - 20.09.2017 21:00","22911","22461"
"20.09.2017 21:00 - 20.09.2017 21:15","22544","22093"
"20.09.2017 21:15 - 20.09.2017 21:30","22184","21846"
"20.09.2017 21:30 - 20.09.2017 21:45","21773","21613"
"20.09.2017 21:45 - 20.09.2017 22:00","21341","21005"
"20.09.2017 22:00 - 20.09.2017 22:15","20815","20505"
"20.09.2017 22:15 - 20.09.2017 22:30","20534","20178"
"20.09.2017 22:30 - 20.09.2017 22:45","20152","19722"
"20.09.2017 22:45 - 20.09.2017 23:00","19806","19180"
"20.09.2017 23:00 - 20.09.2017 23:15","19289","18702"
"20.09.2017 23:15 - 20.09.2017 23:30","19007","18209"
"20.09.2017 23:30 - 20.09.2017 23:45","18712","17997"
"20.09.2017 23:45 - 21.09.2017 00:00","18438","18015"
"21.09.2017 00:00 - 21.09.2017 00:15","17972","17465"
"21.09.2017 00:15 - 21.09.2017 00:30","17811","17250"
"21.09.2017 00:30 - 21.09.2017 00:45","17656","17105"
"21.09.2017 00:45 - 21.09.2017 01:00","17496","16947"
"21.09.2017 01:00 - 21.09.2017 01:15","17299","16698"
"21.09.2017 01:15 - 21.09.2017 01:30","17234","16687"
"21.09.2017 01:30 - 21.09.2017 01:45","17173","16676"
"21.09.2017 01:45 - 21.09.2017 02:00","17087","16769"
"21.09.2017 02:00 - 21.09.2017 02:15","16933","16476"
"21.09.2017 02:15 - 21.09.2017 02:30","16920","16495"
"21.09.2017 02:30 - 21.09.2017 02:45","16943","16583"
"21.09.2017 02:45 - 21.09.2017 03:00","16980","16542"
"21.09.2017 03:00 - 21.09.2017 03:15","17021","16528"
"21.09.2017 03:15 - 21.09.2017 03:30","17055","16650"
"21.09.2017 03:30 - 21.09.2017 03:45","17116","16841"
"21.09.2017 03:45 - 21.09.2017 04:00","17156","17033"
"21.09.2017 04:00 - 21.09.2017 04:15","17284","17181"
"21.09.2017 04:15 - 21.09.2017 04:30","17420","17154"
"21.09.2017 04:30 - 21.09.2017 04:45","17573","17485"
"21.09.2017 04:45 - 21.09.2017 05:00","17740","17555"
"21.09.2017 05:00 - 21.09.2017 05:15","18188","18110"
"21.09.2017 05:15 - 21.09.2017 05:30","18433","18463"
"21.09.2017 05:30 - 21.09.2017 05:45","18819","18692"
"21.09.2017 05:45 - 21.09.2017 06:00","19357","19329"
"21.09.2017 06:00 - 21.09.2017 06:15","20594","20311"
"21.09.2017 06:15 - 21.09.2017 06:30","21384","21202"
"21.09.2017 06:30 - 21.09.2017 06:45","22061","21925"
"21.09.2017 06:45 - 21.09.2017 07:00","22558","22433"
"21.09.2017 07:00 - 21.09.2017 07:15","23141","22663"
"21.09.2017 07:15 - 21.09.2017 07:30","23418","22927"
"21.09.2017 07:30 - 21.09.2017 07:45","23671","23279"
"21.09.2017 07:45 - 21.09.2017 08:00","23959","23408"
"21.09.2017 08:00 - 21.09.2017 08:15","24334","23373"
"21.09.2017 08:15 - 21.09.2017 08:30","24507","23455"
"21.09.2017 08:30 - 21.09.2017 08:45","24639","23801"
"21.09.2017 08:45 - 21.09.2017 09:00","24674","23841"
"21.09.2017 09:00 - 21.09.2017 09:15","24568","23637"
"21.09.2017 09:15 - 21.09.2017 09:30","24690","23814"
"21.09.2017 09:30 - 21.09.2017 09:45","24805","23931"
"21.09.2017 09:45 - 21.09.2017 10:00","24907","23916"
"21.09.2017 10:00 - 21.09.2017 10:15","24917","24278"
"21.09.2017 10:15 - 21.09.2017 10:30","24987","24403"
"21.09.2017 10:30 - 21.09.2017 10:45","25130","25233"
"21.09.2017 10:45 - 21.09.2017 11:00","25243","25639"
"21.09.2017 11:00 - 21.09.2017 11:15","25259","25575"
"21.09.2017 11:15 - 21.09.2017 11:30","25362","25749"
"21.09.2017 11:30 - 21.09.2017 11:45","25478","26046"
"21.09.2017 11:45 - 21.09.2017 12:00","25517","25953"
"21.09.2017 12:00 - 21.09.2017 12:15","25395","25900"
"21.09.2017 12:15 - 21.09.2017 12:30","25415","26038"
"21.09.2017 12:30 - 21.09.2017 12:45","25429","26036"
"21.09.2017 12:45 - 21.09.2017 13:00","25456","25336"
"21.09.2017 13:00 - 21.09.2017 13:15","25427","24542"
"21.09.2017 13:15 - 21.09.2017 13:30","25333","24342"
"21.09.2017 13:30 - 21.09.2017 13:45","25136","24345"
"21.09.2017 13:45 - 21.09.2017 14:00","24825","24200"
"21.09.2017 14:00 - 21.09.2017 14:15","24673","24090"
"21.09.2017 14:15 - 21.09.2017 14:30","24645","23945"
"21.09.2017 14:30 - 21.09.2017 14:45","24565","23977"
"21.09.2017 14:45 - 21.09.2017 15:00","24431","23788"
"21.09.2017 15:00 - 21.09.2017 15:15","24403","23928"
"21.09.2017 15:15 - 21.09.2017 15:30","24251","23678"
"21.09.2017 15:30 - 21.09.2017 15:45","24091","23446"
"21.09.2017 15:45 - 21.09.2017 16:00","23917","23164"
"21.09.2017 16:00 - 21.09.2017 16:15","23816","23122"
"21.09.2017 16:15 - 21.09.2017 16:30","23673","23053"
"21.09.2017 16:30 - 21.09.2017 16:45","23497","22989"
"21.09.2017 16:45 - 21.09.2017 17:00","23413","22892"
"21.09.2017 17:00 - 21.09.2017 17:15","23381","22980"
"21.09.2017 17:15 - 21.09.2017 17:30","23329","22940"
"21.09.2017 17:30 - 21.09.2017 17:45","23364","22893"
"21.09.2017 17:45 - 21.09.2017 18:00","23402","22860"
"21.09.2017 18:00 - 21.09.2017 18:15","23325","22622"
"21.09.2017 18:15 - 21.09.2017 18:30","23325","22680"
"21.09.2017 18:30 - 21.09.2017 18:45","23450","22805"
"21.09.2017 18:45 - 21.09.2017 19:00","23598","23024"
"21.09.2017 19:00 - 21.09.2017 19:15","23753","22865"
"21.09.2017 19:15 - 21.09.2017 19:30","23812","23239"
"21.09.2017 19:30 - 21.09.2017 19:45","23910","23437"
"21.09.2017 19:45 - 21.09.2017 20:00","23931","23671"
"21.09.2017 20:00 - 21.09.2017 20:15","23740","23633"
"21.09.2017 20:15 - 21.09.2017 20:30","23533","23462"
"21.09.2017 20:30 - 21.09.2017 20:45","23287","22879"
"21.09.2017 20:45 - 21.09.2017 21:00","22988","22524"
"21.09.2017 21:00 - 21.09.2017 21:15","22613","22090"
"21.09.2017 21:15 - 21.09.2017 21:30","22254","21924"
"21.09.2017 21:30 - 21.09.2017 21:45","21845","21488"
"21.09.2017 21:45 - 21.09.2017 22:00","21415","20898"
"21.09.2017 22:00 - 21.09.2017 22:15","20891","20430"
"21.09.2017 22:15 - 21.09.2017 22:30","20608","20287"
"21.09.2017 22:30 - 21.09.2017 22:45","20226","19958"
"21.09.2017 22:45 - 21.09.2017 23:00","19875","19451"
"21.09.2017 23:00 - 21.09.2017 23:15","19361","18973"
"21.09.2017 23:15 - 21.09.2017 23:30","19071","18514"
"21.09.2017 23:30 - 21.09.2017 23:45","18772","18383"
"21.09.2017 23:45 - 22.09.2017 00:00","18495","18188"
"22.09.2017 00:00 - 22.09.2017 00:15","18099","17754"
"22.09.2017 00:15 - 22.09.2017 00:30","17911","17397"
"22.09.2017 00:30 - 22.09.2017 00:45","17723","17445"
"22.09.2017 00:45 - 22.09.2017 01:00","17546","17294"
"22.09.2017 01:00 - 22.09.2017 01:15","17358","16983"
"22.09.2017 01:15 - 22.09.2017 01:30","17294","17058"
"22.09.2017 01:30 - 22.09.2017 01:45","17181","16911"
"22.09.2017 01:45 - 22.09.2017 02:00","17093","17064"
"22.09.2017 02:00 - 22.09.2017 02:15","16946","16986"
"22.09.2017 02:15 - 22.09.2017 02:30","16901","16739"
"22.09.2017 02:30 - 22.09.2017 02:45","16932","16887"
"22.09.2017 02:45 - 22.09.2017 03:00","16949","16856"
"22.09.2017 03:00 - 22.09.2017 03:15","16984","16637"
"22.09.2017 03:15 - 22.09.2017 03:30","17006","16675"
"22.09.2017 03:30 - 22.09.2017 03:45","17066","16814"
"22.09.2017 03:45 - 22.09.2017 04:00","17096","16973"
"22.09.2017 04:00 - 22.09.2017 04:15","17210","17288"
"22.09.2017 04:15 - 22.09.2017 04:30","17343","17175"
"22.09.2017 04:30 - 22.09.2017 04:45","17511","17334"
"22.09.2017 04:45 - 22.09.2017 05:00","17696","17590"
"22.09.2017 05:00 - 22.09.2017 05:15","18122","18277"
"22.09.2017 05:15 - 22.09.2017 05:30","18344","18458"
"22.09.2017 05:30 - 22.09.2017 05:45","18756","18593"
"22.09.2017 05:45 - 22.09.2017 06:00","19314","19189"
"22.09.2017 06:00 - 22.09.2017 06:15","20597","20375"
"22.09.2017 06:15 - 22.09.2017 06:30","21458","21292"
"22.09.2017 06:30 - 22.09.2017 06:45","22146","21952"
"22.09.2017 06:45 - 22.09.2017 07:00","22704","22412"
"22.09.2017 07:00 - 22.09.2017 07:15","23187","22739"
"22.09.2017 07:15 - 22.09.2017 07:30","23425","22981"
"22.09.2017 07:30 - 22.09.2017 07:45","23650","23109"
"22.09.2017 07:45 - 22.09.2017 08:00","23926","23233"
"22.09.2017 08:00 - 22.09.2017 08:15","24352","23558"
"22.09.2017 08:15 - 22.09.2017 08:30","24539","23583"
"22.09.2017 08:30 - 22.09.2017 08:45","24686","23822"
"22.09.2017 08:45 - 22.09.2017 09:00","24688","23671"
"22.09.2017 09:00 - 22.09.2017 09:15","24598","23643"
"22.09.2017 09:15 - 22.09.2017 09:30","24688","23991"
"22.09.2017 09:30 - 22.09.2017 09:45","24782","24105"
"22.09.2017 09:45 - 22.09.2017 10:00","24891","24193"
"22.09.2017 10:00 - 22.09.2017 10:15","24912","24155"
"22.09.2017 10:15 - 22.09.2017 10:30","24981","24288"
"22.09.2017 10:30 - 22.09.2017 10:45","25124","24308"
"22.09.2017 10:45 - 22.09.2017 11:00","25180","24328"
"22.09.2017 11:00 - 22.09.2017 11:15","25183","24501"
"22.09.2017 11:15 - 22.09.2017 11:30","25213","24366"
"22.09.2017 11:30 - 22.09.2017 11:45","25304","24477"
"22.09.2017 11:45 - 22.09.2017 12:00","25287","24295"
"22.09.2017 12:00 - 22.09.2017 12:15","25216","24298"
"22.09.2017 12:15 - 22.09.2017 12:30","25225","24476"
"22.09.2017 12:30 - 22.09.2017 12:45","25161","24523"
"22.09.2017 12:45 - 22.09.2017 13:00","25136","24215"
"22.09.2017 13:00 - 22.09.2017 13:15","24998","24120"
"22.09.2017 13:15 - 22.09.2017 13:30","24844","23938"
"22.09.2017 13:30 - 22.09.2017 13:45","24568","23756"
"22.09.2017 13:45 - 22.09.2017 14:00","24252","23636"
"22.09.2017 14:00 - 22.09.2017 14:15","24014","23747"
"22.09.2017 14:15 - 22.09.2017 14:30","23983","23804"
"22.09.2017 14:30 - 22.09.2017 14:45","23862","23771"
"22.09.2017 14:45 - 22.09.2017 15:00","23755","23628"
