"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"03.07.2015 05:30 - 03.07.2015 05:45","17104","17974"
"03.07.2015 05:45 - 03.07.2015 06:00","17540","18358"
"03.07.2015 06:00 - 03.07.2015 06:15","18871","20250"
"03.07.2015 06:15 - 03.07.2015 06:30","19791","21169"
"03.07.2015 06:30 - 03.07.2015 06:45","20484","21630"
"03.07.2015 06:45 - 03.07.2015 07:00","20981","22119"
"03.07.2015 07:00 - 03.07.2015 07:15","21691","22041"
"03.07.2015 07:15 - 03.07.2015 07:30","22129","22693"
"03.07.2015 07:30 - 03.07.2015 07:45","22469","23185"
"03.07.2015 07:45 - 03.07.2015 08:00","22782","23511"
"03.07.2015 08:00 - 03.07.2015 08:15","23221","23894"
"03.07.2015 08:15 - 03.07.2015 08:30","23490","24120"
"03.07.2015 08:30 - 03.07.2015 08:45","23765","24496"
"03.07.2015 08:45 - 03.07.2015 09:00","23817","24666"
"03.07.2015 09:00 - 03.07.2015 09:15","23768","24524"
"03.07.2015 09:15 - 03.07.2015 09:30","23966","24564"
"03.07.2015 09:30 - 03.07.2015 09:45","24173","24803"
"03.07.2015 09:45 - 03.07.2015 10:00","24335","25019"
"03.07.2015 10:00 - 03.07.2015 10:15","24438","25159"
"03.07.2015 10:15 - 03.07.2015 10:30","24588","25222"
"03.07.2015 10:30 - 03.07.2015 10:45","24807","25274"
"03.07.2015 10:45 - 03.07.2015 11:00","24951","25061"
"03.07.2015 11:00 - 03.07.2015 11:15","25071","25309"
"03.07.2015 11:15 - 03.07.2015 11:30","25090","25449"
"03.07.2015 11:30 - 03.07.2015 11:45","25142","25536"
"03.07.2015 11:45 - 03.07.2015 12:00","25133","25434"
"03.07.2015 12:00 - 03.07.2015 12:15","24953","25236"
"03.07.2015 12:15 - 03.07.2015 12:30","24886","25114"
"03.07.2015 12:30 - 03.07.2015 12:45","24880","25150"
"03.07.2015 12:45 - 03.07.2015 13:00","24861","25084"
"03.07.2015 13:00 - 03.07.2015 13:15","24791","25004"
"03.07.2015 13:15 - 03.07.2015 13:30","24679","24867"
"03.07.2015 13:30 - 03.07.2015 13:45","24482","24534"
"03.07.2015 13:45 - 03.07.2015 14:00","24216","24344"
"03.07.2015 14:00 - 03.07.2015 14:15","24122","24266"
"03.07.2015 14:15 - 03.07.2015 14:30","24078","24214"
"03.07.2015 14:30 - 03.07.2015 14:45","24027","24198"
"03.07.2015 14:45 - 03.07.2015 15:00","23934","24163"
"03.07.2015 15:00 - 03.07.2015 15:15","23875","24058"
"03.07.2015 15:15 - 03.07.2015 15:30","23741","23863"
"03.07.2015 15:30 - 03.07.2015 15:45","23596","23840"
"03.07.2015 15:45 - 03.07.2015 16:00","23444","23769"
"03.07.2015 16:00 - 03.07.2015 16:15","23313","23621"
"03.07.2015 16:15 - 03.07.2015 16:30","23187","23427"
"03.07.2015 16:30 - 03.07.2015 16:45","23070","23380"
"03.07.2015 16:45 - 03.07.2015 17:00","22923","23357"
"03.07.2015 17:00 - 03.07.2015 17:15","22892","23929"
"03.07.2015 17:15 - 03.07.2015 17:30","22798","24072"
"03.07.2015 17:30 - 03.07.2015 17:45","22690","24111"
"03.07.2015 17:45 - 03.07.2015 18:00","22559","24054"
"03.07.2015 18:00 - 03.07.2015 18:15","22229","22920"
"03.07.2015 18:15 - 03.07.2015 18:30","22148","23041"
"03.07.2015 18:30 - 03.07.2015 18:45","22123","22896"
"03.07.2015 18:45 - 03.07.2015 19:00","22110","22874"
"03.07.2015 19:00 - 03.07.2015 19:15","21917","22734"
"03.07.2015 19:15 - 03.07.2015 19:30","21687","22518"
"03.07.2015 19:30 - 03.07.2015 19:45","21529","22407"
"03.07.2015 19:45 - 03.07.2015 20:00","21345","22244"
"03.07.2015 20:00 - 03.07.2015 20:15","21099","21968"
"03.07.2015 20:15 - 03.07.2015 20:30","20840","21669"
"03.07.2015 20:30 - 03.07.2015 20:45","20556","21515"
"03.07.2015 20:45 - 03.07.2015 21:00","20336","21246"
"03.07.2015 21:00 - 03.07.2015 21:15","19950","21200"
"03.07.2015 21:15 - 03.07.2015 21:30","19728","21009"
"03.07.2015 21:30 - 03.07.2015 21:45","19523","20770"
"03.07.2015 21:45 - 03.07.2015 22:00","19430","20613"
"03.07.2015 22:00 - 03.07.2015 22:15","19424","21257"
"03.07.2015 22:15 - 03.07.2015 22:30","19450","21216"
"03.07.2015 22:30 - 03.07.2015 22:45","19237","21031"
"03.07.2015 22:45 - 03.07.2015 23:00","19060","20745"
"03.07.2015 23:00 - 03.07.2015 23:15","18698","20247"
"03.07.2015 23:15 - 03.07.2015 23:30","18359","20194"
"03.07.2015 23:30 - 03.07.2015 23:45","18090","19583"
"03.07.2015 23:45 - 04.07.2015 00:00","17854","19298"
"04.07.2015 00:00 - 04.07.2015 00:15","16843","18624"
"04.07.2015 00:15 - 04.07.2015 00:30","16640","18259"
"04.07.2015 00:30 - 04.07.2015 00:45","16423","17922"
"04.07.2015 00:45 - 04.07.2015 01:00","16208","17744"
"04.07.2015 01:00 - 04.07.2015 01:15","15992","17545"
"04.07.2015 01:15 - 04.07.2015 01:30","15812","17242"
"04.07.2015 01:30 - 04.07.2015 01:45","15686","16974"
"04.07.2015 01:45 - 04.07.2015 02:00","15569","16874"
"04.07.2015 02:00 - 04.07.2015 02:15","15405","16789"
"04.07.2015 02:15 - 04.07.2015 02:30","15294","16556"
"04.07.2015 02:30 - 04.07.2015 02:45","15243","16340"
"04.07.2015 02:45 - 04.07.2015 03:00","15161","16384"
"04.07.2015 03:00 - 04.07.2015 03:15","15102","16341"
"04.07.2015 03:15 - 04.07.2015 03:30","14995","16354"
"04.07.2015 03:30 - 04.07.2015 03:45","14911","16180"
"04.07.2015 03:45 - 04.07.2015 04:00","14914","16056"
"04.07.2015 04:00 - 04.07.2015 04:15","14884","16157"
"04.07.2015 04:15 - 04.07.2015 04:30","14800","16186"
"04.07.2015 04:30 - 04.07.2015 04:45","14797","16197"
"04.07.2015 04:45 - 04.07.2015 05:00","14812","16219"
"04.07.2015 05:00 - 04.07.2015 05:15","14708","16311"
"04.07.2015 05:15 - 04.07.2015 05:30","14628","16219"
"04.07.2015 05:30 - 04.07.2015 05:45","14596","16070"
"04.07.2015 05:45 - 04.07.2015 06:00","14700","16119"
"04.07.2015 06:00 - 04.07.2015 06:15","15060","16295"
"04.07.2015 06:15 - 04.07.2015 06:30","15329","16692"
"04.07.2015 06:30 - 04.07.2015 06:45","15607","17120"
"04.07.2015 06:45 - 04.07.2015 07:00","15808","17277"
"04.07.2015 07:00 - 04.07.2015 07:15","16191","17665"
"04.07.2015 07:15 - 04.07.2015 07:30","16542","17965"
"04.07.2015 07:30 - 04.07.2015 07:45","16923","18334"
"04.07.2015 07:45 - 04.07.2015 08:00","17360","18573"
"04.07.2015 08:00 - 04.07.2015 08:15","17891","19079"
"04.07.2015 08:15 - 04.07.2015 08:30","18272","19642"
"04.07.2015 08:30 - 04.07.2015 08:45","18677","19973"
"04.07.2015 08:45 - 04.07.2015 09:00","18932","19990"
"04.07.2015 09:00 - 04.07.2015 09:15","19251","20256"
"04.07.2015 09:15 - 04.07.2015 09:30","19511","20487"
"04.07.2015 09:30 - 04.07.2015 09:45","19768","20727"
"04.07.2015 09:45 - 04.07.2015 10:00","20010","20933"
"04.07.2015 10:00 - 04.07.2015 10:15","20286","20933"
"04.07.2015 10:15 - 04.07.2015 10:30","20440","20971"
"04.07.2015 10:30 - 04.07.2015 10:45","20552","21066"
"04.07.2015 10:45 - 04.07.2015 11:00","20623","21190"
"04.07.2015 11:00 - 04.07.2015 11:15","20741","21265"
"04.07.2015 11:15 - 04.07.2015 11:30","20759","21325"
"04.07.2015 11:30 - 04.07.2015 11:45","20770","21353"
"04.07.2015 11:45 - 04.07.2015 12:00","20657","21324"
"04.07.2015 12:00 - 04.07.2015 12:15","20526","21288"
"04.07.2015 12:15 - 04.07.2015 12:30","20382","21201"
"04.07.2015 12:30 - 04.07.2015 12:45","20296","21118"
"04.07.2015 12:45 - 04.07.2015 13:00","20149","20996"
"04.07.2015 13:00 - 04.07.2015 13:15","20034","20770"
"04.07.2015 13:15 - 04.07.2015 13:30","19872","20516"
"04.07.2015 13:30 - 04.07.2015 13:45","19687","20505"
"04.07.2015 13:45 - 04.07.2015 14:00","19496","20334"
"04.07.2015 14:00 - 04.07.2015 14:15","19359","20150"
"04.07.2015 14:15 - 04.07.2015 14:30","19216","20068"
"04.07.2015 14:30 - 04.07.2015 14:45","19203","20066"
"04.07.2015 14:45 - 04.07.2015 15:00","19105","20008"
"04.07.2015 15:00 - 04.07.2015 15:15","19027","19857"
"04.07.2015 15:15 - 04.07.2015 15:30","18916","19751"
"04.07.2015 15:30 - 04.07.2015 15:45","18828","19813"
"04.07.2015 15:45 - 04.07.2015 16:00","18774","19905"
"04.07.2015 16:00 - 04.07.2015 16:15","18700","19733"
"04.07.2015 16:15 - 04.07.2015 16:30","18676","19689"
"04.07.2015 16:30 - 04.07.2015 16:45","18637","19820"
"04.07.2015 16:45 - 04.07.2015 17:00","18541","19766"
"04.07.2015 17:00 - 04.07.2015 17:15","18628","19734"
"04.07.2015 17:15 - 04.07.2015 17:30","18650","19658"
"04.07.2015 17:30 - 04.07.2015 17:45","18701","19617"
"04.07.2015 17:45 - 04.07.2015 18:00","18713","19434"
"04.07.2015 18:00 - 04.07.2015 18:15","18617","19395"
"04.07.2015 18:15 - 04.07.2015 18:30","18554","19427"
"04.07.2015 18:30 - 04.07.2015 18:45","18532","19420"
"04.07.2015 18:45 - 04.07.2015 19:00","18469","19387"
"04.07.2015 19:00 - 04.07.2015 19:15","18392","19580"
"04.07.2015 19:15 - 04.07.2015 19:30","18270","19562"
"04.07.2015 19:30 - 04.07.2015 19:45","18129","19524"
"04.07.2015 19:45 - 04.07.2015 20:00","17949","19317"
"04.07.2015 20:00 - 04.07.2015 20:15","17836","19269"
"04.07.2015 20:15 - 04.07.2015 20:30","17635","19044"
"04.07.2015 20:30 - 04.07.2015 20:45","17446","18836"
"04.07.2015 20:45 - 04.07.2015 21:00","17221","18586"
"04.07.2015 21:00 - 04.07.2015 21:15","16988","18461"
"04.07.2015 21:15 - 04.07.2015 21:30","16804","18304"
"04.07.2015 21:30 - 04.07.2015 21:45","16742","18085"
"04.07.2015 21:45 - 04.07.2015 22:00","16768","18104"
"04.07.2015 22:00 - 04.07.2015 22:15","16890","18221"
"04.07.2015 22:15 - 04.07.2015 22:30","16931","18111"
"04.07.2015 22:30 - 04.07.2015 22:45","16771","17972"
"04.07.2015 22:45 - 04.07.2015 23:00","16694","17734"
"04.07.2015 23:00 - 04.07.2015 23:15","16430","17408"
"04.07.2015 23:15 - 04.07.2015 23:30","16160","17138"
"04.07.2015 23:30 - 04.07.2015 23:45","15887","16896"
"04.07.2015 23:45 - 05.07.2015 00:00","15655","16797"
"05.07.2015 00:00 - 05.07.2015 00:15","15769","16612"
"05.07.2015 00:15 - 05.07.2015 00:30","15634","16587"
"05.07.2015 00:30 - 05.07.2015 00:45","15454","16243"
"05.07.2015 00:45 - 05.07.2015 01:00","15270","15972"
"05.07.2015 01:00 - 05.07.2015 01:15","15034","15842"
"05.07.2015 01:15 - 05.07.2015 01:30","14880","15543"
"05.07.2015 01:30 - 05.07.2015 01:45","14760","15099"
"05.07.2015 01:45 - 05.07.2015 02:00","14630","14941"
"05.07.2015 02:00 - 05.07.2015 02:15","14476","14690"
"05.07.2015 02:15 - 05.07.2015 02:30","14342","14759"
"05.07.2015 02:30 - 05.07.2015 02:45","14222","15080"
"05.07.2015 02:45 - 05.07.2015 03:00","14053","14931"
"05.07.2015 03:00 - 05.07.2015 03:15","13965","14874"
"05.07.2015 03:15 - 05.07.2015 03:30","13831","14881"
"05.07.2015 03:30 - 05.07.2015 03:45","13669","14831"
"05.07.2015 03:45 - 05.07.2015 04:00","13594","14866"
"05.07.2015 04:00 - 05.07.2015 04:15","13522","14728"
"05.07.2015 04:15 - 05.07.2015 04:30","13402","14806"
"05.07.2015 04:30 - 05.07.2015 04:45","13339","14723"
"05.07.2015 04:45 - 05.07.2015 05:00","13290","14687"
"05.07.2015 05:00 - 05.07.2015 05:15","13118","14547"
"05.07.2015 05:15 - 05.07.2015 05:30","12998","14375"
"05.07.2015 05:30 - 05.07.2015 05:45","12834","14355"
"05.07.2015 05:45 - 05.07.2015 06:00","12711","14325"
"05.07.2015 06:00 - 05.07.2015 06:15","12760","14362"
"05.07.2015 06:15 - 05.07.2015 06:30","12853","14533"
"05.07.2015 06:30 - 05.07.2015 06:45","13001","14828"
"05.07.2015 06:45 - 05.07.2015 07:00","13055","15031"
"05.07.2015 07:00 - 05.07.2015 07:15","13208","15004"
"05.07.2015 07:15 - 05.07.2015 07:30","13478","15159"
"05.07.2015 07:30 - 05.07.2015 07:45","13823","15431"
"05.07.2015 07:45 - 05.07.2015 08:00","14196","15683"
"05.07.2015 08:00 - 05.07.2015 08:15","14596","16103"
"05.07.2015 08:15 - 05.07.2015 08:30","15053","16350"
"05.07.2015 08:30 - 05.07.2015 08:45","15484","16699"
"05.07.2015 08:45 - 05.07.2015 09:00","15777","16922"
"05.07.2015 09:00 - 05.07.2015 09:15","16163","17094"
"05.07.2015 09:15 - 05.07.2015 09:30","16476","17329"
"05.07.2015 09:30 - 05.07.2015 09:45","16756","17760"
"05.07.2015 09:45 - 05.07.2015 10:00","17122","17940"
"05.07.2015 10:00 - 05.07.2015 10:15","17445","18184"
"05.07.2015 10:15 - 05.07.2015 10:30","17698","18489"
"05.07.2015 10:30 - 05.07.2015 10:45","17928","18591"
"05.07.2015 10:45 - 05.07.2015 11:00","18109","18792"
"05.07.2015 11:00 - 05.07.2015 11:15","18488","18974"
"05.07.2015 11:15 - 05.07.2015 11:30","18635","19237"
"05.07.2015 11:30 - 05.07.2015 11:45","18759","19215"
"05.07.2015 11:45 - 05.07.2015 12:00","18767","19179"
"05.07.2015 12:00 - 05.07.2015 12:15","18732","19135"
"05.07.2015 12:15 - 05.07.2015 12:30","18674","18888"
"05.07.2015 12:30 - 05.07.2015 12:45","18630","18628"
"05.07.2015 12:45 - 05.07.2015 13:00","18497","18471"
"05.07.2015 13:00 - 05.07.2015 13:15","18310","18284"
"05.07.2015 13:15 - 05.07.2015 13:30","18161","18148"
"05.07.2015 13:30 - 05.07.2015 13:45","17984","18109"
"05.07.2015 13:45 - 05.07.2015 14:00","17840","17990"
"05.07.2015 14:00 - 05.07.2015 14:15","17775","17947"
"05.07.2015 14:15 - 05.07.2015 14:30","17639","18181"
"05.07.2015 14:30 - 05.07.2015 14:45","17622","17975"
"05.07.2015 14:45 - 05.07.2015 15:00","17597","17841"
"05.07.2015 15:00 - 05.07.2015 15:15","17558","17742"
"05.07.2015 15:15 - 05.07.2015 15:30","17382","17795"
"05.07.2015 15:30 - 05.07.2015 15:45","17304","17726"
"05.07.2015 15:45 - 05.07.2015 16:00","17217","17468"
"05.07.2015 16:00 - 05.07.2015 16:15","17129","17602"
"05.07.2015 16:15 - 05.07.2015 16:30","17094","17523"
"05.07.2015 16:30 - 05.07.2015 16:45","17079","17346"
"05.07.2015 16:45 - 05.07.2015 17:00","17043","17092"
"05.07.2015 17:00 - 05.07.2015 17:15","17126","17192"
"05.07.2015 17:15 - 05.07.2015 17:30","17116","17294"
"05.07.2015 17:30 - 05.07.2015 17:45","17258","18014"
"05.07.2015 17:45 - 05.07.2015 18:00","17369","17973"
"05.07.2015 18:00 - 05.07.2015 18:15","17409","17820"
"05.07.2015 18:15 - 05.07.2015 18:30","17494","18261"
"05.07.2015 18:30 - 05.07.2015 18:45","17513","18516"
"05.07.2015 18:45 - 05.07.2015 19:00","17507","18411"
"05.07.2015 19:00 - 05.07.2015 19:15","17502","18413"
"05.07.2015 19:15 - 05.07.2015 19:30","17428","18367"
"05.07.2015 19:30 - 05.07.2015 19:45","17408","18297"
"05.07.2015 19:45 - 05.07.2015 20:00","17390","18173"
"05.07.2015 20:00 - 05.07.2015 20:15","17527","18122"
"05.07.2015 20:15 - 05.07.2015 20:30","17390","17978"
"05.07.2015 20:30 - 05.07.2015 20:45","17175","17772"
"05.07.2015 20:45 - 05.07.2015 21:00","16952","17632"
"05.07.2015 21:00 - 05.07.2015 21:15","16676","17535"
"05.07.2015 21:15 - 05.07.2015 21:30","16548","17744"
"05.07.2015 21:30 - 05.07.2015 21:45","16589","17790"
"05.07.2015 21:45 - 05.07.2015 22:00","16903","17764"
"05.07.2015 22:00 - 05.07.2015 22:15","17213","18195"
"05.07.2015 22:15 - 05.07.2015 22:30","17323","18276"
"05.07.2015 22:30 - 05.07.2015 22:45","17158","18194"
"05.07.2015 22:45 - 05.07.2015 23:00","17056","17913"
"05.07.2015 23:00 - 05.07.2015 23:15","16799","17659"
"05.07.2015 23:15 - 05.07.2015 23:30","16459","17375"
"05.07.2015 23:30 - 05.07.2015 23:45","16245","16977"
"05.07.2015 23:45 - 06.07.2015 00:00","16034","16684"
"06.07.2015 00:00 - 06.07.2015 00:15","16060","16502"
"06.07.2015 00:15 - 06.07.2015 00:30","15885","16403"
"06.07.2015 00:30 - 06.07.2015 00:45","15692","16294"
"06.07.2015 00:45 - 06.07.2015 01:00","15589","16198"
"06.07.2015 01:00 - 06.07.2015 01:15","15483","15892"
"06.07.2015 01:15 - 06.07.2015 01:30","15371","15395"
"06.07.2015 01:30 - 06.07.2015 01:45","15293","15206"
"06.07.2015 01:45 - 06.07.2015 02:00","15206","15408"
"06.07.2015 02:00 - 06.07.2015 02:15","15138","15594"
"06.07.2015 02:15 - 06.07.2015 02:30","15102","15602"
"06.07.2015 02:30 - 06.07.2015 02:45","15044","15629"
"06.07.2015 02:45 - 06.07.2015 03:00","15032","15556"
"06.07.2015 03:00 - 06.07.2015 03:15","15127","15733"
"06.07.2015 03:15 - 06.07.2015 03:30","15120","15759"
"06.07.2015 03:30 - 06.07.2015 03:45","15106","15695"
"06.07.2015 03:45 - 06.07.2015 04:00","15152","15852"
"06.07.2015 04:00 - 06.07.2015 04:15","15287","15937"
"06.07.2015 04:15 - 06.07.2015 04:30","15319","15860"
"06.07.2015 04:30 - 06.07.2015 04:45","15421","16044"
"06.07.2015 04:45 - 06.07.2015 05:00","15591","16207"
"06.07.2015 05:00 - 06.07.2015 05:15","15976","16449"
"06.07.2015 05:15 - 06.07.2015 05:30","16270","16589"
"06.07.2015 05:30 - 06.07.2015 05:45","16623","16873"
"06.07.2015 05:45 - 06.07.2015 06:00","17103","17519"
"06.07.2015 06:00 - 06.07.2015 06:15","18534","18930"
"06.07.2015 06:15 - 06.07.2015 06:30","19594","19909"
"06.07.2015 06:30 - 06.07.2015 06:45","20339","20464"
"06.07.2015 06:45 - 06.07.2015 07:00","20949","20900"
"06.07.2015 07:00 - 06.07.2015 07:15","21724","21670"
"06.07.2015 07:15 - 06.07.2015 07:30","22180","22208"
"06.07.2015 07:30 - 06.07.2015 07:45","22553","22567"
"06.07.2015 07:45 - 06.07.2015 08:00","22930","22823"
"06.07.2015 08:00 - 06.07.2015 08:15","23354","23092"
"06.07.2015 08:15 - 06.07.2015 08:30","23514","23330"
"06.07.2015 08:30 - 06.07.2015 08:45","23735","23573"
"06.07.2015 08:45 - 06.07.2015 09:00","23745","23901"
"06.07.2015 09:00 - 06.07.2015 09:15","23673","23897"
"06.07.2015 09:15 - 06.07.2015 09:30","23876","24028"
"06.07.2015 09:30 - 06.07.2015 09:45","24037","24158"
"06.07.2015 09:45 - 06.07.2015 10:00","24172","24305"
"06.07.2015 10:00 - 06.07.2015 10:15","24254","24411"
"06.07.2015 10:15 - 06.07.2015 10:30","24352","24561"
"06.07.2015 10:30 - 06.07.2015 10:45","24573","24595"
"06.07.2015 10:45 - 06.07.2015 11:00","24667","24730"
"06.07.2015 11:00 - 06.07.2015 11:15","24670","24635"
"06.07.2015 11:15 - 06.07.2015 11:30","24659","24768"
"06.07.2015 11:30 - 06.07.2015 11:45","24719","24848"
"06.07.2015 11:45 - 06.07.2015 12:00","24631","24857"
"06.07.2015 12:00 - 06.07.2015 12:15","24338","24572"
"06.07.2015 12:15 - 06.07.2015 12:30","24212","24556"
"06.07.2015 12:30 - 06.07.2015 12:45","24303","24485"
"06.07.2015 12:45 - 06.07.2015 13:00","24327","24439"
"06.07.2015 13:00 - 06.07.2015 13:15","24329","24489"
"06.07.2015 13:15 - 06.07.2015 13:30","24338","24786"
"06.07.2015 13:30 - 06.07.2015 13:45","24186","24656"
"06.07.2015 13:45 - 06.07.2015 14:00","23966","24543"
"06.07.2015 14:00 - 06.07.2015 14:15","23824","24252"
"06.07.2015 14:15 - 06.07.2015 14:30","23773","24175"
"06.07.2015 14:30 - 06.07.2015 14:45","23710","24138"
"06.07.2015 14:45 - 06.07.2015 15:00","23653","23949"
"06.07.2015 15:00 - 06.07.2015 15:15","23565","23946"
"06.07.2015 15:15 - 06.07.2015 15:30","23352","23853"
"06.07.2015 15:30 - 06.07.2015 15:45","23207","23653"
"06.07.2015 15:45 - 06.07.2015 16:00","23014","23478"
"06.07.2015 16:00 - 06.07.2015 16:15","22920","23327"
"06.07.2015 16:15 - 06.07.2015 16:30","22761","23279"
"06.07.2015 16:30 - 06.07.2015 16:45","22620","23126"
"06.07.2015 16:45 - 06.07.2015 17:00","22441","23154"
"06.07.2015 17:00 - 06.07.2015 17:15","22437","23118"
"06.07.2015 17:15 - 06.07.2015 17:30","22323","22951"
"06.07.2015 17:30 - 06.07.2015 17:45","22274","22962"
"06.07.2015 17:45 - 06.07.2015 18:00","22153","22954"
"06.07.2015 18:00 - 06.07.2015 18:15","21961","22830"
"06.07.2015 18:15 - 06.07.2015 18:30","21896","22773"
"06.07.2015 18:30 - 06.07.2015 18:45","21939","22858"
"06.07.2015 18:45 - 06.07.2015 19:00","21922","22804"
"06.07.2015 19:00 - 06.07.2015 19:15","21890","22821"
"06.07.2015 19:15 - 06.07.2015 19:30","21809","22738"
"06.07.2015 19:30 - 06.07.2015 19:45","21699","22602"
"06.07.2015 19:45 - 06.07.2015 20:00","21633","22547"
"06.07.2015 20:00 - 06.07.2015 20:15","21347","22252"
"06.07.2015 20:15 - 06.07.2015 20:30","21112","22030"
"06.07.2015 20:30 - 06.07.2015 20:45","20870","21884"
"06.07.2015 20:45 - 06.07.2015 21:00","20589","21676"
"06.07.2015 21:00 - 06.07.2015 21:15","20243","21363"
"06.07.2015 21:15 - 06.07.2015 21:30","19969","21037"
"06.07.2015 21:30 - 06.07.2015 21:45","19843","20934"
"06.07.2015 21:45 - 06.07.2015 22:00","19765","20697"
"06.07.2015 22:00 - 06.07.2015 22:15","19575","20593"
"06.07.2015 22:15 - 06.07.2015 22:30","19439","20524"
"06.07.2015 22:30 - 06.07.2015 22:45","19138","20332"
"06.07.2015 22:45 - 06.07.2015 23:00","18902","19925"
"06.07.2015 23:00 - 06.07.2015 23:15","18408","19507"
"06.07.2015 23:15 - 06.07.2015 23:30","17962","19148"
"06.07.2015 23:30 - 06.07.2015 23:45","17672","18810"
"06.07.2015 23:45 - 07.07.2015 00:00","17485","18584"
"07.07.2015 00:00 - 07.07.2015 00:15","17602","18450"
"07.07.2015 00:15 - 07.07.2015 00:30","17417","17676"
"07.07.2015 00:30 - 07.07.2015 00:45","17203","17457"
"07.07.2015 00:45 - 07.07.2015 01:00","17050","17246"
"07.07.2015 01:00 - 07.07.2015 01:15","16873","16983"
"07.07.2015 01:15 - 07.07.2015 01:30","16743","16784"
"07.07.2015 01:30 - 07.07.2015 01:45","16657","16710"
"07.07.2015 01:45 - 07.07.2015 02:00","16568","16566"
"07.07.2015 02:00 - 07.07.2015 02:15","16427","16364"
"07.07.2015 02:15 - 07.07.2015 02:30","16373","16292"
"07.07.2015 02:30 - 07.07.2015 02:45","16368","16279"
"07.07.2015 02:45 - 07.07.2015 03:00","16355","16305"
"07.07.2015 03:00 - 07.07.2015 03:15","16381","16284"
"07.07.2015 03:15 - 07.07.2015 03:30","16356","16327"
"07.07.2015 03:30 - 07.07.2015 03:45","16339","16387"
"07.07.2015 03:45 - 07.07.2015 04:00","16330","16420"
"07.07.2015 04:00 - 07.07.2015 04:15","16444","16523"
"07.07.2015 04:15 - 07.07.2015 04:30","16471","16546"
"07.07.2015 04:30 - 07.07.2015 04:45","16540","16794"
"07.07.2015 04:45 - 07.07.2015 05:00","16659","16863"
"07.07.2015 05:00 - 07.07.2015 05:15","16961","17276"
"07.07.2015 05:15 - 07.07.2015 05:30","17149","17487"
"07.07.2015 05:30 - 07.07.2015 05:45","17406","17808"
"07.07.2015 05:45 - 07.07.2015 06:00","17778","18227"
"07.07.2015 06:00 - 07.07.2015 06:15","19095","19411"
"07.07.2015 06:15 - 07.07.2015 06:30","20021","20139"
"07.07.2015 06:30 - 07.07.2015 06:45","20695","20679"
"07.07.2015 06:45 - 07.07.2015 07:00","21208","21237"
"07.07.2015 07:00 - 07.07.2015 07:15","21946","21958"
"07.07.2015 07:15 - 07.07.2015 07:30","22383","22391"
"07.07.2015 07:30 - 07.07.2015 07:45","22699","22821"
"07.07.2015 07:45 - 07.07.2015 08:00","23028","23159"
"07.07.2015 08:00 - 07.07.2015 08:15","23483","23515"
"07.07.2015 08:15 - 07.07.2015 08:30","23677","23698"
"07.07.2015 08:30 - 07.07.2015 08:45","23894","23847"
"07.07.2015 08:45 - 07.07.2015 09:00","23911","24008"
"07.07.2015 09:00 - 07.07.2015 09:15","23861","24010"
