"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"18.12.2015 00:45 - 18.12.2015 01:00","15436","14359"
"18.12.2015 01:00 - 18.12.2015 01:15","14986","14174"
"18.12.2015 01:15 - 18.12.2015 01:30","14862","14130"
"18.12.2015 01:30 - 18.12.2015 01:45","14723","14054"
"18.12.2015 01:45 - 18.12.2015 02:00","14771","13777"
"18.12.2015 02:00 - 18.12.2015 02:15","15053","13630"
"18.12.2015 02:15 - 18.12.2015 02:30","14672","13554"
"18.12.2015 02:30 - 18.12.2015 02:45","14385","13584"
"18.12.2015 02:45 - 18.12.2015 03:00","14108","13515"
"18.12.2015 03:00 - 18.12.2015 03:15","14445","13687"
"18.12.2015 03:15 - 18.12.2015 03:30","14703","13616"
"18.12.2015 03:30 - 18.12.2015 03:45","14377","13292"
"18.12.2015 03:45 - 18.12.2015 04:00","14576","13486"
"18.12.2015 04:00 - 18.12.2015 04:15","14574","13654"
"18.12.2015 04:15 - 18.12.2015 04:30","14880","13680"
"18.12.2015 04:30 - 18.12.2015 04:45","14504","14065"
"18.12.2015 04:45 - 18.12.2015 05:00","14879","14181"
"18.12.2015 05:00 - 18.12.2015 05:15","15497","14238"
"18.12.2015 05:15 - 18.12.2015 05:30","15387","14549"
"18.12.2015 05:30 - 18.12.2015 05:45","16147","14995"
"18.12.2015 05:45 - 18.12.2015 06:00","16470","15475"
"18.12.2015 06:00 - 18.12.2015 06:15","17320","16076"
"18.12.2015 06:15 - 18.12.2015 06:30","18208","17072"
"18.12.2015 06:30 - 18.12.2015 06:45","19176","17498"
"18.12.2015 06:45 - 18.12.2015 07:00","19830","18161"
"18.12.2015 07:00 - 18.12.2015 07:15","20560","18953"
"18.12.2015 07:15 - 18.12.2015 07:30","20638","19382"
"18.12.2015 07:30 - 18.12.2015 07:45","21574","19797"
"18.12.2015 07:45 - 18.12.2015 08:00","21537","20050"
"18.12.2015 08:00 - 18.12.2015 08:15","22518","20248"
"18.12.2015 08:15 - 18.12.2015 08:30","22278","20311"
"18.12.2015 08:30 - 18.12.2015 08:45","21942","20263"
"18.12.2015 08:45 - 18.12.2015 09:00","22290","20220"
"18.12.2015 09:00 - 18.12.2015 09:15","22210","20219"
"18.12.2015 09:15 - 18.12.2015 09:30","22008","20203"
"18.12.2015 09:30 - 18.12.2015 09:45","22253","20116"
"18.12.2015 09:45 - 18.12.2015 10:00","22014","20153"
"18.12.2015 10:00 - 18.12.2015 10:15","22601","20214"
"18.12.2015 10:15 - 18.12.2015 10:30","22157","20435"
"18.12.2015 10:30 - 18.12.2015 10:45","22613","20596"
"18.12.2015 10:45 - 18.12.2015 11:00","22491","20644"
"18.12.2015 11:00 - 18.12.2015 11:15","22699","20708"
"18.12.2015 11:15 - 18.12.2015 11:30","22881","20658"
"18.12.2015 11:30 - 18.12.2015 11:45","22794","20696"
"18.12.2015 11:45 - 18.12.2015 12:00","23028","20625"
"18.12.2015 12:00 - 18.12.2015 12:15","22928","20857"
"18.12.2015 12:15 - 18.12.2015 12:30","22777","20626"
"18.12.2015 12:30 - 18.12.2015 12:45","22312","20608"
"18.12.2015 12:45 - 18.12.2015 13:00","22787","20490"
"18.12.2015 13:00 - 18.12.2015 13:15","22571","20188"
"18.12.2015 13:15 - 18.12.2015 13:30","22217","19943"
"18.12.2015 13:30 - 18.12.2015 13:45","22253","20106"
"18.12.2015 13:45 - 18.12.2015 14:00","22116","19762"
"18.12.2015 14:00 - 18.12.2015 14:15","21636","19717"
"18.12.2015 14:15 - 18.12.2015 14:30","21659","19524"
"18.12.2015 14:30 - 18.12.2015 14:45","21685","19571"
"18.12.2015 14:45 - 18.12.2015 15:00","21926","19461"
"18.12.2015 15:00 - 18.12.2015 15:15","21726","19431"
"18.12.2015 15:15 - 18.12.2015 15:30","21299","19386"
"18.12.2015 15:30 - 18.12.2015 15:45","21726","19352"
"18.12.2015 15:45 - 18.12.2015 16:00","21060","19454"
"18.12.2015 16:00 - 18.12.2015 16:15","21788","19675"
"18.12.2015 16:15 - 18.12.2015 16:30","21626","20126"
"18.12.2015 16:30 - 18.12.2015 16:45","22084","20418"
"18.12.2015 16:45 - 18.12.2015 17:00","22486","20601"
"18.12.2015 17:00 - 18.12.2015 17:15","22419","20442"
"18.12.2015 17:15 - 18.12.2015 17:30","22407","20460"
"18.12.2015 17:30 - 18.12.2015 17:45","22497","20226"
"18.12.2015 17:45 - 18.12.2015 18:00","22815","20149"
"18.12.2015 18:00 - 18.12.2015 18:15","22524","20048"
"18.12.2015 18:15 - 18.12.2015 18:30","21872","19812"
"18.12.2015 18:30 - 18.12.2015 18:45","22379","19589"
"18.12.2015 18:45 - 18.12.2015 19:00","22239","19571"
"18.12.2015 19:00 - 18.12.2015 19:15","22203","19424"
"18.12.2015 19:15 - 18.12.2015 19:30","22029","19208"
"18.12.2015 19:30 - 18.12.2015 19:45","21542","18855"
"18.12.2015 19:45 - 18.12.2015 20:00","21097","18679"
"18.12.2015 20:00 - 18.12.2015 20:15","20947","18400"
"18.12.2015 20:15 - 18.12.2015 20:30","20246","17911"
"18.12.2015 20:30 - 18.12.2015 20:45","19789","17530"
"18.12.2015 20:45 - 18.12.2015 21:00","19609","17165"
"18.12.2015 21:00 - 18.12.2015 21:15","19206","17014"
"18.12.2015 21:15 - 18.12.2015 21:30","19142","16901"
"18.12.2015 21:30 - 18.12.2015 21:45","18932","16625"
"18.12.2015 21:45 - 18.12.2015 22:00","18530","16344"
"18.12.2015 22:00 - 18.12.2015 22:15","18634","16819"
"18.12.2015 22:15 - 18.12.2015 22:30","18517","16492"
"18.12.2015 22:30 - 18.12.2015 22:45","18076","16123"
"18.12.2015 22:45 - 18.12.2015 23:00","17667","15756"
"18.12.2015 23:00 - 18.12.2015 23:15","17179","15325"
"18.12.2015 23:15 - 18.12.2015 23:30","16797","14851"
"18.12.2015 23:30 - 18.12.2015 23:45","16502","14461"
"18.12.2015 23:45 - 19.12.2015 00:00","16063","14197"
"19.12.2015 00:00 - 19.12.2015 00:15","16125","13876"
"19.12.2015 00:15 - 19.12.2015 00:30","15169","13533"
"19.12.2015 00:30 - 19.12.2015 00:45","14708","13230"
"19.12.2015 00:45 - 19.12.2015 01:00","14395","13047"
"19.12.2015 01:00 - 19.12.2015 01:15","14033","12899"
"19.12.2015 01:15 - 19.12.2015 01:30","14113","12651"
"19.12.2015 01:30 - 19.12.2015 01:45","13018","12630"
"19.12.2015 01:45 - 19.12.2015 02:00","13610","12462"
"19.12.2015 02:00 - 19.12.2015 02:15","13805","12541"
"19.12.2015 02:15 - 19.12.2015 02:30","13778","12473"
"19.12.2015 02:30 - 19.12.2015 02:45","13747","12442"
"19.12.2015 02:45 - 19.12.2015 03:00","13367","12470"
"19.12.2015 03:00 - 19.12.2015 03:15","13671","12465"
"19.12.2015 03:15 - 19.12.2015 03:30","13742","12571"
"19.12.2015 03:30 - 19.12.2015 03:45","13247","12523"
"19.12.2015 03:45 - 19.12.2015 04:00","13527","12565"
"19.12.2015 04:00 - 19.12.2015 04:15","14008","12673"
"19.12.2015 04:15 - 19.12.2015 04:30","14280","12611"
"19.12.2015 04:30 - 19.12.2015 04:45","13914","12696"
"19.12.2015 04:45 - 19.12.2015 05:00","14227","12720"
"19.12.2015 05:00 - 19.12.2015 05:15","14960","12701"
"19.12.2015 05:15 - 19.12.2015 05:30","14546","12717"
"19.12.2015 05:30 - 19.12.2015 05:45","14942","12937"
"19.12.2015 05:45 - 19.12.2015 06:00","14968","13016"
"19.12.2015 06:00 - 19.12.2015 06:15","15008","13076"
"19.12.2015 06:15 - 19.12.2015 06:30","15504","13404"
"19.12.2015 06:30 - 19.12.2015 06:45","16197","13704"
"19.12.2015 06:45 - 19.12.2015 07:00","16313","13938"
"19.12.2015 07:00 - 19.12.2015 07:15","16732","14094"
"19.12.2015 07:15 - 19.12.2015 07:30","16657","14247"
"19.12.2015 07:30 - 19.12.2015 07:45","17293","14782"
"19.12.2015 07:45 - 19.12.2015 08:00","17245","15182"
"19.12.2015 08:00 - 19.12.2015 08:15","18036","15547"
"19.12.2015 08:15 - 19.12.2015 08:30","18245","15800"
"19.12.2015 08:30 - 19.12.2015 08:45","18066","16010"
"19.12.2015 08:45 - 19.12.2015 09:00","18611","16138"
"19.12.2015 09:00 - 19.12.2015 09:15","18872","16343"
"19.12.2015 09:15 - 19.12.2015 09:30","19065","16608"
"19.12.2015 09:30 - 19.12.2015 09:45","19063","16789"
"19.12.2015 09:45 - 19.12.2015 10:00","19037","16880"
"19.12.2015 10:00 - 19.12.2015 10:15","19351","16885"
"19.12.2015 10:15 - 19.12.2015 10:30","19239","17050"
"19.12.2015 10:30 - 19.12.2015 10:45","19517","17002"
"19.12.2015 10:45 - 19.12.2015 11:00","19466","17086"
"19.12.2015 11:00 - 19.12.2015 11:15","19699","17334"
"19.12.2015 11:15 - 19.12.2015 11:30","19549","17357"
"19.12.2015 11:30 - 19.12.2015 11:45","19753","17566"
"19.12.2015 11:45 - 19.12.2015 12:00","19836","17642"
"19.12.2015 12:00 - 19.12.2015 12:15","19840","17524"
"19.12.2015 12:15 - 19.12.2015 12:30","19475","17405"
"19.12.2015 12:30 - 19.12.2015 12:45","19280","17235"
"19.12.2015 12:45 - 19.12.2015 13:00","19518","17199"
"19.12.2015 13:00 - 19.12.2015 13:15","19174","17107"
"19.12.2015 13:15 - 19.12.2015 13:30","18874","16904"
"19.12.2015 13:30 - 19.12.2015 13:45","19035","16796"
"19.12.2015 13:45 - 19.12.2015 14:00","18727","16661"
"19.12.2015 14:00 - 19.12.2015 14:15","18439","16591"
"19.12.2015 14:15 - 19.12.2015 14:30","18608","16349"
"19.12.2015 14:30 - 19.12.2015 14:45","18157","16237"
"19.12.2015 14:45 - 19.12.2015 15:00","18369","16163"
"19.12.2015 15:00 - 19.12.2015 15:15","18314","16335"
"19.12.2015 15:15 - 19.12.2015 15:30","18231","16319"
"19.12.2015 15:30 - 19.12.2015 15:45","18399","16239"
"19.12.2015 15:45 - 19.12.2015 16:00","18428","16369"
"19.12.2015 16:00 - 19.12.2015 16:15","18399","16456"
"19.12.2015 16:15 - 19.12.2015 16:30","18851","16882"
"19.12.2015 16:30 - 19.12.2015 16:45","18817","17387"
"19.12.2015 16:45 - 19.12.2015 17:00","19294","17576"
"19.12.2015 17:00 - 19.12.2015 17:15","19481","17661"
"19.12.2015 17:15 - 19.12.2015 17:30","19629","17760"
"19.12.2015 17:30 - 19.12.2015 17:45","19409","17944"
"19.12.2015 17:45 - 19.12.2015 18:00","19589","18025"
"19.12.2015 18:00 - 19.12.2015 18:15","19626","18034"
"19.12.2015 18:15 - 19.12.2015 18:30","18937","17920"
"19.12.2015 18:30 - 19.12.2015 18:45","19421","17852"
"19.12.2015 18:45 - 19.12.2015 19:00","19226","17658"
"19.12.2015 19:00 - 19.12.2015 19:15","19081","17418"
"19.12.2015 19:15 - 19.12.2015 19:30","18894","17123"
"19.12.2015 19:30 - 19.12.2015 19:45","18110","16960"
"19.12.2015 19:45 - 19.12.2015 20:00","18116","16875"
"19.12.2015 20:00 - 19.12.2015 20:15","18001","16501"
"19.12.2015 20:15 - 19.12.2015 20:30","17831","16151"
"19.12.2015 20:30 - 19.12.2015 20:45","17452","15850"
"19.12.2015 20:45 - 19.12.2015 21:00","17385","15557"
"19.12.2015 21:00 - 19.12.2015 21:15","17184","15531"
"19.12.2015 21:15 - 19.12.2015 21:30","17043","15172"
"19.12.2015 21:30 - 19.12.2015 21:45","17052","15063"
"19.12.2015 21:45 - 19.12.2015 22:00","16823","14904"
"19.12.2015 22:00 - 19.12.2015 22:15","16952","15297"
"19.12.2015 22:15 - 19.12.2015 22:30","16917","14991"
"19.12.2015 22:30 - 19.12.2015 22:45","16254","14699"
"19.12.2015 22:45 - 19.12.2015 23:00","16344","14469"
"19.12.2015 23:00 - 19.12.2015 23:15","15826","14303"
"19.12.2015 23:15 - 19.12.2015 23:30","15798","14014"
"19.12.2015 23:30 - 19.12.2015 23:45","15417","13655"
"19.12.2015 23:45 - 20.12.2015 00:00","15106","13320"
"20.12.2015 00:00 - 20.12.2015 00:15","15102","13266"
"20.12.2015 00:15 - 20.12.2015 00:30","14862","12936"
"20.12.2015 00:30 - 20.12.2015 00:45","14645","12645"
"20.12.2015 00:45 - 20.12.2015 01:00","14668","12302"
"20.12.2015 01:00 - 20.12.2015 01:15","14211","12046"
"20.12.2015 01:15 - 20.12.2015 01:30","14057","11934"
"20.12.2015 01:30 - 20.12.2015 01:45","13851","11710"
"20.12.2015 01:45 - 20.12.2015 02:00","14003","11610"
"20.12.2015 02:00 - 20.12.2015 02:15","13998","11600"
"20.12.2015 02:15 - 20.12.2015 02:30","13860","11561"
"20.12.2015 02:30 - 20.12.2015 02:45","13741","11476"
"20.12.2015 02:45 - 20.12.2015 03:00","13428","11287"
"20.12.2015 03:00 - 20.12.2015 03:15","13392","11387"
"20.12.2015 03:15 - 20.12.2015 03:30","13484","11273"
"20.12.2015 03:30 - 20.12.2015 03:45","13679","11196"
"20.12.2015 03:45 - 20.12.2015 04:00","13481","11333"
"20.12.2015 04:00 - 20.12.2015 04:15","13651","11366"
"20.12.2015 04:15 - 20.12.2015 04:30","13635","11376"
"20.12.2015 04:30 - 20.12.2015 04:45","13416","11377"
"20.12.2015 04:45 - 20.12.2015 05:00","13412","11318"
"20.12.2015 05:00 - 20.12.2015 05:15","14106","11747"
"20.12.2015 05:15 - 20.12.2015 05:30","13434","11671"
"20.12.2015 05:30 - 20.12.2015 05:45","13704","11801"
"20.12.2015 05:45 - 20.12.2015 06:00","13765","11693"
"20.12.2015 06:00 - 20.12.2015 06:15","13506","11398"
"20.12.2015 06:15 - 20.12.2015 06:30","14000","11519"
"20.12.2015 06:30 - 20.12.2015 06:45","14295","11685"
"20.12.2015 06:45 - 20.12.2015 07:00","14508","11789"
"20.12.2015 07:00 - 20.12.2015 07:15","14425","11846"
"20.12.2015 07:15 - 20.12.2015 07:30","14348","12107"
"20.12.2015 07:30 - 20.12.2015 07:45","15033","12512"
"20.12.2015 07:45 - 20.12.2015 08:00","14818","12760"
"20.12.2015 08:00 - 20.12.2015 08:15","15480","12835"
"20.12.2015 08:15 - 20.12.2015 08:30","15696","13072"
"20.12.2015 08:30 - 20.12.2015 08:45","15900","13142"
"20.12.2015 08:45 - 20.12.2015 09:00","16080","13437"
"20.12.2015 09:00 - 20.12.2015 09:15","16390","13669"
"20.12.2015 09:15 - 20.12.2015 09:30","17094","13889"
"20.12.2015 09:30 - 20.12.2015 09:45","16992","14112"
"20.12.2015 09:45 - 20.12.2015 10:00","17186","14191"
"20.12.2015 10:00 - 20.12.2015 10:15","17308","14170"
"20.12.2015 10:15 - 20.12.2015 10:30","17485","14408"
"20.12.2015 10:30 - 20.12.2015 10:45","17970","14724"
"20.12.2015 10:45 - 20.12.2015 11:00","18056","14927"
"20.12.2015 11:00 - 20.12.2015 11:15","18209","15294"
"20.12.2015 11:15 - 20.12.2015 11:30","18109","15765"
"20.12.2015 11:30 - 20.12.2015 11:45","18216","15886"
"20.12.2015 11:45 - 20.12.2015 12:00","18308","15896"
"20.12.2015 12:00 - 20.12.2015 12:15","18485","15796"
"20.12.2015 12:15 - 20.12.2015 12:30","18007","15776"
"20.12.2015 12:30 - 20.12.2015 12:45","17813","15919"
"20.12.2015 12:45 - 20.12.2015 13:00","17930","15723"
"20.12.2015 13:00 - 20.12.2015 13:15","17561","15528"
"20.12.2015 13:15 - 20.12.2015 13:30","17391","15434"
"20.12.2015 13:30 - 20.12.2015 13:45","17323","15229"
"20.12.2015 13:45 - 20.12.2015 14:00","17149","15076"
"20.12.2015 14:00 - 20.12.2015 14:15","17028","14934"
"20.12.2015 14:15 - 20.12.2015 14:30","17301","14825"
"20.12.2015 14:30 - 20.12.2015 14:45","16824","14649"
"20.12.2015 14:45 - 20.12.2015 15:00","17090","14641"
"20.12.2015 15:00 - 20.12.2015 15:15","16559","14592"
"20.12.2015 15:15 - 20.12.2015 15:30","17143","14516"
"20.12.2015 15:30 - 20.12.2015 15:45","16970","14610"
"20.12.2015 15:45 - 20.12.2015 16:00","17436","14567"
"20.12.2015 16:00 - 20.12.2015 16:15","16784","14845"
"20.12.2015 16:15 - 20.12.2015 16:30","17343","15381"
"20.12.2015 16:30 - 20.12.2015 16:45","17294","15830"
"20.12.2015 16:45 - 20.12.2015 17:00","17887","16175"
"20.12.2015 17:00 - 20.12.2015 17:15","18253","16419"
"20.12.2015 17:15 - 20.12.2015 17:30","18243","16595"
"20.12.2015 17:30 - 20.12.2015 17:45","18372","16775"
"20.12.2015 17:45 - 20.12.2015 18:00","18321","16695"
"20.12.2015 18:00 - 20.12.2015 18:15","18440","16685"
"20.12.2015 18:15 - 20.12.2015 18:30","18248","16648"
"20.12.2015 18:30 - 20.12.2015 18:45","18418","16434"
"20.12.2015 18:45 - 20.12.2015 19:00","18219","16316"
"20.12.2015 19:00 - 20.12.2015 19:15","18185","16236"
"20.12.2015 19:15 - 20.12.2015 19:30","18125","16099"
"20.12.2015 19:30 - 20.12.2015 19:45","17632","15996"
"20.12.2015 19:45 - 20.12.2015 20:00","17734","15837"
"20.12.2015 20:00 - 20.12.2015 20:15","17662","15670"
"20.12.2015 20:15 - 20.12.2015 20:30","17444","15343"
"20.12.2015 20:30 - 20.12.2015 20:45","16979","14975"
"20.12.2015 20:45 - 20.12.2015 21:00","16968","14884"
"20.12.2015 21:00 - 20.12.2015 21:15","16943","14898"
"20.12.2015 21:15 - 20.12.2015 21:30","16833","14735"
"20.12.2015 21:30 - 20.12.2015 21:45","16754","14668"
"20.12.2015 21:45 - 20.12.2015 22:00","16657","14697"
"20.12.2015 22:00 - 20.12.2015 22:15","16698","15181"
"20.12.2015 22:15 - 20.12.2015 22:30","16810","15007"
"20.12.2015 22:30 - 20.12.2015 22:45","16503","14578"
"20.12.2015 22:45 - 20.12.2015 23:00","16267","14368"
"20.12.2015 23:00 - 20.12.2015 23:15","15941","14087"
"20.12.2015 23:15 - 20.12.2015 23:30","15543","13589"
"20.12.2015 23:30 - 20.12.2015 23:45","15408","13359"
"20.12.2015 23:45 - 21.12.2015 00:00","15047","13058"
"21.12.2015 00:00 - 21.12.2015 00:15","14652","12985"
"21.12.2015 00:15 - 21.12.2015 00:30","14499","12843"
"21.12.2015 00:30 - 21.12.2015 00:45","14338","12564"
"21.12.2015 00:45 - 21.12.2015 01:00","14316","12375"
"21.12.2015 01:00 - 21.12.2015 01:15","13834","12266"
"21.12.2015 01:15 - 21.12.2015 01:30","13890","12032"
"21.12.2015 01:30 - 21.12.2015 01:45","13675","11935"
"21.12.2015 01:45 - 21.12.2015 02:00","13673","11915"
"21.12.2015 02:00 - 21.12.2015 02:15","13697","11831"
"21.12.2015 02:15 - 21.12.2015 02:30","13529","11781"
"21.12.2015 02:30 - 21.12.2015 02:45","13396","11710"
"21.12.2015 02:45 - 21.12.2015 03:00","13191","11712"
"21.12.2015 03:00 - 21.12.2015 03:15","13522","11878"
"21.12.2015 03:15 - 21.12.2015 03:30","13638","11897"
"21.12.2015 03:30 - 21.12.2015 03:45","13696","11869"
"21.12.2015 03:45 - 21.12.2015 04:00","13534","11984"
"21.12.2015 04:00 - 21.12.2015 04:15","13709","12155"
"21.12.2015 04:15 - 21.12.2015 04:30","14364","12219"
"21.12.2015 04:30 - 21.12.2015 04:45","13954","12217"
"21.12.2015 04:45 - 21.12.2015 05:00","14207","12451"
"21.12.2015 05:00 - 21.12.2015 05:15","15236","12749"
"21.12.2015 05:15 - 21.12.2015 05:30","14943","12934"
"21.12.2015 05:30 - 21.12.2015 05:45","15639","13406"
"21.12.2015 05:45 - 21.12.2015 06:00","16185","13962"
"21.12.2015 06:00 - 21.12.2015 06:15","17026","14478"
"21.12.2015 06:15 - 21.12.2015 06:30","17661","15292"
"21.12.2015 06:30 - 21.12.2015 06:45","18870","15981"
"21.12.2015 06:45 - 21.12.2015 07:00","19349","16857"
"21.12.2015 07:00 - 21.12.2015 07:15","20257","17408"
"21.12.2015 07:15 - 21.12.2015 07:30","20203","17724"
"21.12.2015 07:30 - 21.12.2015 07:45","21255","18172"
"21.12.2015 07:45 - 21.12.2015 08:00","20994","18523"
"21.12.2015 08:00 - 21.12.2015 08:15","21663","18878"
"21.12.2015 08:15 - 21.12.2015 08:30","21564","18941"
"21.12.2015 08:30 - 21.12.2015 08:45","21496","19071"
"21.12.2015 08:45 - 21.12.2015 09:00","21826","18988"
"21.12.2015 09:00 - 21.12.2015 09:15","21691","18872"
"21.12.2015 09:15 - 21.12.2015 09:30","21913","18910"
"21.12.2015 09:30 - 21.12.2015 09:45","22096","18941"
"21.12.2015 09:45 - 21.12.2015 10:00","21703","18982"
"21.12.2015 10:00 - 21.12.2015 10:15","22104","19136"
"21.12.2015 10:15 - 21.12.2015 10:30","21617","19155"
"21.12.2015 10:30 - 21.12.2015 10:45","22129","19016"
"21.12.2015 10:45 - 21.12.2015 11:00","22077","19006"
"21.12.2015 11:00 - 21.12.2015 11:15","22233","19269"
"21.12.2015 11:15 - 21.12.2015 11:30","22044","19285"
"21.12.2015 11:30 - 21.12.2015 11:45","21842","19255"
"21.12.2015 11:45 - 21.12.2015 12:00","22042","19302"
"21.12.2015 12:00 - 21.12.2015 12:15","22292","19102"
"21.12.2015 12:15 - 21.12.2015 12:30","22261","19137"
"21.12.2015 12:30 - 21.12.2015 12:45","21852","19209"
"21.12.2015 12:45 - 21.12.2015 13:00","22217","19223"
"21.12.2015 13:00 - 21.12.2015 13:15","22138","19183"
"21.12.2015 13:15 - 21.12.2015 13:30","22124","19091"
"21.12.2015 13:30 - 21.12.2015 13:45","22043","18970"
"21.12.2015 13:45 - 21.12.2015 14:00","22033","18559"
"21.12.2015 14:00 - 21.12.2015 14:15","21353","18513"
"21.12.2015 14:15 - 21.12.2015 14:30","21304","18449"
"21.12.2015 14:30 - 21.12.2015 14:45","21187","18251"
"21.12.2015 14:45 - 21.12.2015 15:00","21147","18296"
"21.12.2015 15:00 - 21.12.2015 15:15","20997","18337"
"21.12.2015 15:15 - 21.12.2015 15:30","20955","18261"
"21.12.2015 15:30 - 21.12.2015 15:45","21288","18229"
"21.12.2015 15:45 - 21.12.2015 16:00","20859","18438"
"21.12.2015 16:00 - 21.12.2015 16:15","21318","18460"
"21.12.2015 16:15 - 21.12.2015 16:30","21360","18616"
"21.12.2015 16:30 - 21.12.2015 16:45","22044","19004"
"21.12.2015 16:45 - 21.12.2015 17:00","22377","19238"
"21.12.2015 17:00 - 21.12.2015 17:15","22091","19482"
"21.12.2015 17:15 - 21.12.2015 17:30","22696","19532"
"21.12.2015 17:30 - 21.12.2015 17:45","22086","19572"
"21.12.2015 17:45 - 21.12.2015 18:00","22246","19563"
"21.12.2015 18:00 - 21.12.2015 18:15","22358","19483"
"21.12.2015 18:15 - 21.12.2015 18:30","21764","19240"
"21.12.2015 18:30 - 21.12.2015 18:45","22200","19355"
"21.12.2015 18:45 - 21.12.2015 19:00","21941","19217"
"21.12.2015 19:00 - 21.12.2015 19:15","21910","19038"
"21.12.2015 19:15 - 21.12.2015 19:30","21663","18754"
"21.12.2015 19:30 - 21.12.2015 19:45","21948","18565"
"21.12.2015 19:45 - 21.12.2015 20:00","21652","18281"
"21.12.2015 20:00 - 21.12.2015 20:15","21260","18014"
"21.12.2015 20:15 - 21.12.2015 20:30","20226","17707"
"21.12.2015 20:30 - 21.12.2015 20:45","19661","17285"
"21.12.2015 20:45 - 21.12.2015 21:00","19611","16890"
"21.12.2015 21:00 - 21.12.2015 21:15","19122","16643"
"21.12.2015 21:15 - 21.12.2015 21:30","19174","16004"
"21.12.2015 21:30 - 21.12.2015 21:45","19073","15744"
"21.12.2015 21:45 - 21.12.2015 22:00","18314","15767"
"21.12.2015 22:00 - 21.12.2015 22:15","18193","16610"
"21.12.2015 22:15 - 21.12.2015 22:30","18441","16121"
"21.12.2015 22:30 - 21.12.2015 22:45","18020","15976"
"21.12.2015 22:45 - 21.12.2015 23:00","17654","15515"
"21.12.2015 23:00 - 21.12.2015 23:15","17067","15388"
"21.12.2015 23:15 - 21.12.2015 23:30","16789","15127"
"21.12.2015 23:30 - 21.12.2015 23:45","16325","14935"
"21.12.2015 23:45 - 22.12.2015 00:00","15980","14799"
"22.12.2015 00:00 - 22.12.2015 00:15","15621","14738"
"22.12.2015 00:15 - 22.12.2015 00:30","15638","14346"
"22.12.2015 00:30 - 22.12.2015 00:45","15867","13835"
"22.12.2015 00:45 - 22.12.2015 01:00","15911","13762"
"22.12.2015 01:00 - 22.12.2015 01:15","15150","13959"
"22.12.2015 01:15 - 22.12.2015 01:30","15088","13842"
"22.12.2015 01:30 - 22.12.2015 01:45","14909","13548"
"22.12.2015 01:45 - 22.12.2015 02:00","14995","13405"
"22.12.2015 02:00 - 22.12.2015 02:15","15599","13347"
"22.12.2015 02:15 - 22.12.2015 02:30","14770","13105"
"22.12.2015 02:30 - 22.12.2015 02:45","14431","12914"
"22.12.2015 02:45 - 22.12.2015 03:00","14466","12630"
"22.12.2015 03:00 - 22.12.2015 03:15","14584","12501"
"22.12.2015 03:15 - 22.12.2015 03:30","15282","12526"
"22.12.2015 03:30 - 22.12.2015 03:45","14934","12503"
"22.12.2015 03:45 - 22.12.2015 04:00","15041","12603"
"22.12.2015 04:00 - 22.12.2015 04:15","14729","12666"
"22.12.2015 04:15 - 22.12.2015 04:30","15451","12902"
