"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"22.07.2016 19:45 - 22.07.2016 20:00","18035","17746"
"22.07.2016 20:00 - 22.07.2016 20:15","17766","17544"
"22.07.2016 20:15 - 22.07.2016 20:30","17607","17234"
"22.07.2016 20:30 - 22.07.2016 20:45","17403","17070"
"22.07.2016 20:45 - 22.07.2016 21:00","17222","16979"
"22.07.2016 21:00 - 22.07.2016 21:15","17128","16892"
"22.07.2016 21:15 - 22.07.2016 21:30","17126","16738"
"22.07.2016 21:30 - 22.07.2016 21:45","17135","16695"
"22.07.2016 21:45 - 22.07.2016 22:00","16977","16391"
"22.07.2016 22:00 - 22.07.2016 22:15","17152","16349"
"22.07.2016 22:15 - 22.07.2016 22:30","16744","16087"
"22.07.2016 22:30 - 22.07.2016 22:45","16592","15734"
"22.07.2016 22:45 - 22.07.2016 23:00","16218","15495"
"22.07.2016 23:00 - 22.07.2016 23:15","15778","15303"
"22.07.2016 23:15 - 22.07.2016 23:30","15296","14917"
"22.07.2016 23:30 - 22.07.2016 23:45","15047","14558"
"22.07.2016 23:45 - 23.07.2016 00:00","14768","14200"
"23.07.2016 00:00 - 23.07.2016 00:15","14062","13772"
"23.07.2016 00:15 - 23.07.2016 00:30","13821","13548"
"23.07.2016 00:30 - 23.07.2016 00:45","13639","13188"
"23.07.2016 00:45 - 23.07.2016 01:00","13413","12996"
"23.07.2016 01:00 - 23.07.2016 01:15","13283","12837"
"23.07.2016 01:15 - 23.07.2016 01:30","13094","12666"
"23.07.2016 01:30 - 23.07.2016 01:45","12950","12636"
"23.07.2016 01:45 - 23.07.2016 02:00","12847","12681"
"23.07.2016 02:00 - 23.07.2016 02:15","12726","12637"
"23.07.2016 02:15 - 23.07.2016 02:30","12577","12547"
"23.07.2016 02:30 - 23.07.2016 02:45","12525","12527"
"23.07.2016 02:45 - 23.07.2016 03:00","12470","12425"
"23.07.2016 03:00 - 23.07.2016 03:15","12495","12360"
"23.07.2016 03:15 - 23.07.2016 03:30","12443","12338"
"23.07.2016 03:30 - 23.07.2016 03:45","12514","12372"
"23.07.2016 03:45 - 23.07.2016 04:00","12431","12329"
"23.07.2016 04:00 - 23.07.2016 04:15","12571","12208"
"23.07.2016 04:15 - 23.07.2016 04:30","12542","12227"
"23.07.2016 04:30 - 23.07.2016 04:45","12535","12257"
"23.07.2016 04:45 - 23.07.2016 05:00","12541","12230"
"23.07.2016 05:00 - 23.07.2016 05:15","12695","12250"
"23.07.2016 05:15 - 23.07.2016 05:30","12631","12148"
"23.07.2016 05:30 - 23.07.2016 05:45","12617","12181"
"23.07.2016 05:45 - 23.07.2016 06:00","12697","12341"
"23.07.2016 06:00 - 23.07.2016 06:15","12930","12622"
"23.07.2016 06:15 - 23.07.2016 06:30","13096","12869"
"23.07.2016 06:30 - 23.07.2016 06:45","13173","13039"
"23.07.2016 06:45 - 23.07.2016 07:00","13325","13318"
"23.07.2016 07:00 - 23.07.2016 07:15","13749","13616"
"23.07.2016 07:15 - 23.07.2016 07:30","13966","13868"
"23.07.2016 07:30 - 23.07.2016 07:45","14251","14144"
"23.07.2016 07:45 - 23.07.2016 08:00","14429","14522"
"23.07.2016 08:00 - 23.07.2016 08:15","14724","14828"
"23.07.2016 08:15 - 23.07.2016 08:30","14864","15129"
"23.07.2016 08:30 - 23.07.2016 08:45","15233","15425"
"23.07.2016 08:45 - 23.07.2016 09:00","15462","15640"
"23.07.2016 09:00 - 23.07.2016 09:15","15642","15877"
"23.07.2016 09:15 - 23.07.2016 09:30","16082","15954"
"23.07.2016 09:30 - 23.07.2016 09:45","16171","16186"
"23.07.2016 09:45 - 23.07.2016 10:00","16274","16238"
"23.07.2016 10:00 - 23.07.2016 10:15","16509","16436"
"23.07.2016 10:15 - 23.07.2016 10:30","16646","16546"
"23.07.2016 10:30 - 23.07.2016 10:45","16714","16534"
"23.07.2016 10:45 - 23.07.2016 11:00","16706","16634"
"23.07.2016 11:00 - 23.07.2016 11:15","16955","16738"
"23.07.2016 11:15 - 23.07.2016 11:30","17039","16767"
"23.07.2016 11:30 - 23.07.2016 11:45","17229","16776"
"23.07.2016 11:45 - 23.07.2016 12:00","17245","16741"
"23.07.2016 12:00 - 23.07.2016 12:15","17183","16773"
"23.07.2016 12:15 - 23.07.2016 12:30","16932","16590"
"23.07.2016 12:30 - 23.07.2016 12:45","16702","16390"
"23.07.2016 12:45 - 23.07.2016 13:00","16851","16305"
"23.07.2016 13:00 - 23.07.2016 13:15","16662","16258"
"23.07.2016 13:15 - 23.07.2016 13:30","16560","16041"
"23.07.2016 13:30 - 23.07.2016 13:45","16286","15973"
"23.07.2016 13:45 - 23.07.2016 14:00","16369","15868"
"23.07.2016 14:00 - 23.07.2016 14:15","16297","15582"
"23.07.2016 14:15 - 23.07.2016 14:30","16147","15499"
"23.07.2016 14:30 - 23.07.2016 14:45","15842","15370"
"23.07.2016 14:45 - 23.07.2016 15:00","15919","15430"
"23.07.2016 15:00 - 23.07.2016 15:15","15833","15465"
"23.07.2016 15:15 - 23.07.2016 15:30","15824","15371"
"23.07.2016 15:30 - 23.07.2016 15:45","15755","15282"
"23.07.2016 15:45 - 23.07.2016 16:00","15833","15267"
"23.07.2016 16:00 - 23.07.2016 16:15","15730","15277"
"23.07.2016 16:15 - 23.07.2016 16:30","15691","15339"
"23.07.2016 16:30 - 23.07.2016 16:45","15397","15333"
"23.07.2016 16:45 - 23.07.2016 17:00","15916","15394"
"23.07.2016 17:00 - 23.07.2016 17:15","15724","15376"
"23.07.2016 17:15 - 23.07.2016 17:30","15747","15472"
"23.07.2016 17:30 - 23.07.2016 17:45","15739","15458"
"23.07.2016 17:45 - 23.07.2016 18:00","15846","15527"
"23.07.2016 18:00 - 23.07.2016 18:15","15968","15505"
"23.07.2016 18:15 - 23.07.2016 18:30","15995","15471"
"23.07.2016 18:30 - 23.07.2016 18:45","16142","15463"
"23.07.2016 18:45 - 23.07.2016 19:00","15957","15434"
"23.07.2016 19:00 - 23.07.2016 19:15","15829","15272"
"23.07.2016 19:15 - 23.07.2016 19:30","15717","15149"
"23.07.2016 19:30 - 23.07.2016 19:45","15558","15027"
"23.07.2016 19:45 - 23.07.2016 20:00","15522","14929"
"23.07.2016 20:00 - 23.07.2016 20:15","15312","14797"
"23.07.2016 20:15 - 23.07.2016 20:30","15130","14583"
"23.07.2016 20:30 - 23.07.2016 20:45","14991","14426"
"23.07.2016 20:45 - 23.07.2016 21:00","14877","14329"
"23.07.2016 21:00 - 23.07.2016 21:15","14708","14222"
"23.07.2016 21:15 - 23.07.2016 21:30","14603","14084"
"23.07.2016 21:30 - 23.07.2016 21:45","14509","14066"
"23.07.2016 21:45 - 23.07.2016 22:00","14541","14078"
"23.07.2016 22:00 - 23.07.2016 22:15","14727","14217"
"23.07.2016 22:15 - 23.07.2016 22:30","14606","14013"
"23.07.2016 22:30 - 23.07.2016 22:45","14259","13707"
"23.07.2016 22:45 - 23.07.2016 23:00","13944","13393"
"23.07.2016 23:00 - 23.07.2016 23:15","13597","13220"
"23.07.2016 23:15 - 23.07.2016 23:30","13366","13063"
"23.07.2016 23:30 - 23.07.2016 23:45","13137","12824"
"23.07.2016 23:45 - 24.07.2016 00:00","12889","12614"
"24.07.2016 00:00 - 24.07.2016 00:15","11664","12376"
"24.07.2016 00:15 - 24.07.2016 00:30","11596","12088"
"24.07.2016 00:30 - 24.07.2016 00:45","11415","11869"
"24.07.2016 00:45 - 24.07.2016 01:00","11274","11742"
"24.07.2016 01:00 - 24.07.2016 01:15","11164","11608"
"24.07.2016 01:15 - 24.07.2016 01:30","11085","11397"
"24.07.2016 01:30 - 24.07.2016 01:45","11002","11249"
"24.07.2016 01:45 - 24.07.2016 02:00","10843","11173"
"24.07.2016 02:00 - 24.07.2016 02:15","10783","11178"
"24.07.2016 02:15 - 24.07.2016 02:30","10679","11142"
"24.07.2016 02:30 - 24.07.2016 02:45","10704","11080"
"24.07.2016 02:45 - 24.07.2016 03:00","10622","11027"
"24.07.2016 03:00 - 24.07.2016 03:15","10539","10958"
"24.07.2016 03:15 - 24.07.2016 03:30","10514","10872"
"24.07.2016 03:30 - 24.07.2016 03:45","10686","10820"
"24.07.2016 03:45 - 24.07.2016 04:00","10607","10890"
"24.07.2016 04:00 - 24.07.2016 04:15","10736","10967"
"24.07.2016 04:15 - 24.07.2016 04:30","10688","10867"
"24.07.2016 04:30 - 24.07.2016 04:45","10781","10860"
"24.07.2016 04:45 - 24.07.2016 05:00","10839","10877"
"24.07.2016 05:00 - 24.07.2016 05:15","10971","10988"
"24.07.2016 05:15 - 24.07.2016 05:30","10830","10917"
"24.07.2016 05:30 - 24.07.2016 05:45","10864","10884"
"24.07.2016 05:45 - 24.07.2016 06:00","10988","10905"
"24.07.2016 06:00 - 24.07.2016 06:15","11129","11120"
"24.07.2016 06:15 - 24.07.2016 06:30","11150","11128"
"24.07.2016 06:30 - 24.07.2016 06:45","11322","11248"
"24.07.2016 06:45 - 24.07.2016 07:00","11235","11385"
"24.07.2016 07:00 - 24.07.2016 07:15","11808","11669"
"24.07.2016 07:15 - 24.07.2016 07:30","12031","11817"
"24.07.2016 07:30 - 24.07.2016 07:45","12219","12006"
"24.07.2016 07:45 - 24.07.2016 08:00","12357","12150"
"24.07.2016 08:00 - 24.07.2016 08:15","12637","12335"
"24.07.2016 08:15 - 24.07.2016 08:30","12898","12610"
"24.07.2016 08:30 - 24.07.2016 08:45","13055","12858"
"24.07.2016 08:45 - 24.07.2016 09:00","13325","13137"
"24.07.2016 09:00 - 24.07.2016 09:15","13570","13405"
"24.07.2016 09:15 - 24.07.2016 09:30","13884","13721"
"24.07.2016 09:30 - 24.07.2016 09:45","13960","13941"
"24.07.2016 09:45 - 24.07.2016 10:00","14268","14033"
"24.07.2016 10:00 - 24.07.2016 10:15","14347","14176"
"24.07.2016 10:15 - 24.07.2016 10:30","14495","14347"
"24.07.2016 10:30 - 24.07.2016 10:45","14787","14382"
"24.07.2016 10:45 - 24.07.2016 11:00","14858","14553"
"24.07.2016 11:00 - 24.07.2016 11:15","15065","14588"
"24.07.2016 11:15 - 24.07.2016 11:30","15142","14844"
"24.07.2016 11:30 - 24.07.2016 11:45","15296","14727"
"24.07.2016 11:45 - 24.07.2016 12:00","15328","14785"
"24.07.2016 12:00 - 24.07.2016 12:15","15288","14745"
"24.07.2016 12:15 - 24.07.2016 12:30","15086","14615"
"24.07.2016 12:30 - 24.07.2016 12:45","14941","14448"
"24.07.2016 12:45 - 24.07.2016 13:00","15085","14242"
"24.07.2016 13:00 - 24.07.2016 13:15","14645","14257"
"24.07.2016 13:15 - 24.07.2016 13:30","14567","14261"
"24.07.2016 13:30 - 24.07.2016 13:45","14338","14191"
"24.07.2016 13:45 - 24.07.2016 14:00","14321","14064"
"24.07.2016 14:00 - 24.07.2016 14:15","14273","14109"
"24.07.2016 14:15 - 24.07.2016 14:30","14254","14048"
"24.07.2016 14:30 - 24.07.2016 14:45","14244","13891"
"24.07.2016 14:45 - 24.07.2016 15:00","14197","13943"
"24.07.2016 15:00 - 24.07.2016 15:15","14089","13823"
"24.07.2016 15:15 - 24.07.2016 15:30","14296","13821"
"24.07.2016 15:30 - 24.07.2016 15:45","14145","13857"
"24.07.2016 15:45 - 24.07.2016 16:00","14164","13693"
"24.07.2016 16:00 - 24.07.2016 16:15","13951","13692"
"24.07.2016 16:15 - 24.07.2016 16:30","13805","13862"
"24.07.2016 16:30 - 24.07.2016 16:45","13655","13825"
"24.07.2016 16:45 - 24.07.2016 17:00","14284","13929"
"24.07.2016 17:00 - 24.07.2016 17:15","14426","14234"
"24.07.2016 17:15 - 24.07.2016 17:30","14098","14319"
"24.07.2016 17:30 - 24.07.2016 17:45","14216","14452"
"24.07.2016 17:45 - 24.07.2016 18:00","14426","14643"
"24.07.2016 18:00 - 24.07.2016 18:15","14626","14800"
"24.07.2016 18:15 - 24.07.2016 18:30","14741","14877"
"24.07.2016 18:30 - 24.07.2016 18:45","14910","14998"
"24.07.2016 18:45 - 24.07.2016 19:00","14683","15053"
"24.07.2016 19:00 - 24.07.2016 19:15","14613","15018"
"24.07.2016 19:15 - 24.07.2016 19:30","14587","14901"
"24.07.2016 19:30 - 24.07.2016 19:45","14464","14783"
"24.07.2016 19:45 - 24.07.2016 20:00","14460","14659"
"24.07.2016 20:00 - 24.07.2016 20:15","14477","14764"
"24.07.2016 20:15 - 24.07.2016 20:30","14373","14732"
"24.07.2016 20:30 - 24.07.2016 20:45","14331","14644"
"24.07.2016 20:45 - 24.07.2016 21:00","14144","14609"
"24.07.2016 21:00 - 24.07.2016 21:15","14106","14629"
"24.07.2016 21:15 - 24.07.2016 21:30","14270","14641"
"24.07.2016 21:30 - 24.07.2016 21:45","14308","14763"
"24.07.2016 21:45 - 24.07.2016 22:00","14416","14929"
"24.07.2016 22:00 - 24.07.2016 22:15","14570","15109"
"24.07.2016 22:15 - 24.07.2016 22:30","14450","14922"
"24.07.2016 22:30 - 24.07.2016 22:45","14124","14701"
"24.07.2016 22:45 - 24.07.2016 23:00","13804","14434"
"24.07.2016 23:00 - 24.07.2016 23:15","13400","14137"
"24.07.2016 23:15 - 24.07.2016 23:30","13097","13816"
"24.07.2016 23:30 - 24.07.2016 23:45","12835","13532"
"24.07.2016 23:45 - 25.07.2016 00:00","12651","13262"
"25.07.2016 00:00 - 25.07.2016 00:15","12260","12991"
"25.07.2016 00:15 - 25.07.2016 00:30","12134","12766"
"25.07.2016 00:30 - 25.07.2016 00:45","11988","12573"
"25.07.2016 00:45 - 25.07.2016 01:00","11905","12359"
"25.07.2016 01:00 - 25.07.2016 01:15","11833","12204"
"25.07.2016 01:15 - 25.07.2016 01:30","11723","12118"
"25.07.2016 01:30 - 25.07.2016 01:45","11599","12036"
"25.07.2016 01:45 - 25.07.2016 02:00","11502","11972"
"25.07.2016 02:00 - 25.07.2016 02:15","11471","11819"
"25.07.2016 02:15 - 25.07.2016 02:30","11399","11823"
"25.07.2016 02:30 - 25.07.2016 02:45","11437","11748"
"25.07.2016 02:45 - 25.07.2016 03:00","11404","11749"
"25.07.2016 03:00 - 25.07.2016 03:15","11510","11900"
"25.07.2016 03:15 - 25.07.2016 03:30","11411","11885"
"25.07.2016 03:30 - 25.07.2016 03:45","11627","11887"
"25.07.2016 03:45 - 25.07.2016 04:00","11580","11931"
"25.07.2016 04:00 - 25.07.2016 04:15","11756","12023"
"25.07.2016 04:15 - 25.07.2016 04:30","11894","12161"
"25.07.2016 04:30 - 25.07.2016 04:45","12000","12319"
"25.07.2016 04:45 - 25.07.2016 05:00","12168","12503"
"25.07.2016 05:00 - 25.07.2016 05:15","12680","12963"
"25.07.2016 05:15 - 25.07.2016 05:30","12709","13242"
"25.07.2016 05:30 - 25.07.2016 05:45","13115","13640"
"25.07.2016 05:45 - 25.07.2016 06:00","13701","14070"
"25.07.2016 06:00 - 25.07.2016 06:15","14546","14975"
"25.07.2016 06:15 - 25.07.2016 06:30","15271","15732"
"25.07.2016 06:30 - 25.07.2016 06:45","15823","16334"
"25.07.2016 06:45 - 25.07.2016 07:00","16299","16876"
"25.07.2016 07:00 - 25.07.2016 07:15","16880","17542"
"25.07.2016 07:15 - 25.07.2016 07:30","17294","18053"
"25.07.2016 07:30 - 25.07.2016 07:45","17551","18429"
"25.07.2016 07:45 - 25.07.2016 08:00","17849","18811"
"25.07.2016 08:00 - 25.07.2016 08:15","18263","19047"
"25.07.2016 08:15 - 25.07.2016 08:30","18402","19331"
"25.07.2016 08:30 - 25.07.2016 08:45","18399","19546"
"25.07.2016 08:45 - 25.07.2016 09:00","18571","19659"
"25.07.2016 09:00 - 25.07.2016 09:15","18527","19459"
"25.07.2016 09:15 - 25.07.2016 09:30","18783","19607"
"25.07.2016 09:30 - 25.07.2016 09:45","18791","19754"
"25.07.2016 09:45 - 25.07.2016 10:00","18935","19956"
"25.07.2016 10:00 - 25.07.2016 10:15","19006","20113"
"25.07.2016 10:15 - 25.07.2016 10:30","18983","20232"
"25.07.2016 10:30 - 25.07.2016 10:45","19093","20293"
"25.07.2016 10:45 - 25.07.2016 11:00","19263","20319"
"25.07.2016 11:00 - 25.07.2016 11:15","19392","20374"
"25.07.2016 11:15 - 25.07.2016 11:30","19389","20610"
"25.07.2016 11:30 - 25.07.2016 11:45","19480","20897"
"25.07.2016 11:45 - 25.07.2016 12:00","19518","20853"
"25.07.2016 12:00 - 25.07.2016 12:15","19452","20689"
"25.07.2016 12:15 - 25.07.2016 12:30","19346","20614"
"25.07.2016 12:30 - 25.07.2016 12:45","19251","20588"
"25.07.2016 12:45 - 25.07.2016 13:00","19161","20623"
"25.07.2016 13:00 - 25.07.2016 13:15","19284","20605"
"25.07.2016 13:15 - 25.07.2016 13:30","19089","20458"
"25.07.2016 13:30 - 25.07.2016 13:45","18803","20267"
"25.07.2016 13:45 - 25.07.2016 14:00","19019","19857"
"25.07.2016 14:00 - 25.07.2016 14:15","18840","20069"
"25.07.2016 14:15 - 25.07.2016 14:30","18860","20078"
"25.07.2016 14:30 - 25.07.2016 14:45","18926","20024"
"25.07.2016 14:45 - 25.07.2016 15:00","18802","20086"
"25.07.2016 15:00 - 25.07.2016 15:15","18891","20026"
"25.07.2016 15:15 - 25.07.2016 15:30","18540","19860"
"25.07.2016 15:30 - 25.07.2016 15:45","18664","19776"
"25.07.2016 15:45 - 25.07.2016 16:00","18339","19654"
"25.07.2016 16:00 - 25.07.2016 16:15","18398","19699"
"25.07.2016 16:15 - 25.07.2016 16:30","18226","19710"
"25.07.2016 16:30 - 25.07.2016 16:45","17901","19572"
"25.07.2016 16:45 - 25.07.2016 17:00","18207","19588"
"25.07.2016 17:00 - 25.07.2016 17:15","17867","19495"
"25.07.2016 17:15 - 25.07.2016 17:30","18228","19556"
"25.07.2016 17:30 - 25.07.2016 17:45","17996","19436"
"25.07.2016 17:45 - 25.07.2016 18:00","18152","19470"
"25.07.2016 18:00 - 25.07.2016 18:15","18311","19242"
"25.07.2016 18:15 - 25.07.2016 18:30","18150","19194"
"25.07.2016 18:30 - 25.07.2016 18:45","18163","19267"
"25.07.2016 18:45 - 25.07.2016 19:00","18122","19257"
"25.07.2016 19:00 - 25.07.2016 19:15","18047","19103"
"25.07.2016 19:15 - 25.07.2016 19:30","17880","18794"
"25.07.2016 19:30 - 25.07.2016 19:45","17777","18772"
"25.07.2016 19:45 - 25.07.2016 20:00","17789","18657"
"25.07.2016 20:00 - 25.07.2016 20:15","17588","18329"
"25.07.2016 20:15 - 25.07.2016 20:30","17332","18142"
"25.07.2016 20:30 - 25.07.2016 20:45","17050","17962"
"25.07.2016 20:45 - 25.07.2016 21:00","16929","17777"
"25.07.2016 21:00 - 25.07.2016 21:15","16773","17746"
"25.07.2016 21:15 - 25.07.2016 21:30","16544","17691"
"25.07.2016 21:30 - 25.07.2016 21:45","16464","17473"
"25.07.2016 21:45 - 25.07.2016 22:00","16365","17305"
"25.07.2016 22:00 - 25.07.2016 22:15","16320","17296"
"25.07.2016 22:15 - 25.07.2016 22:30","16082","17000"
"25.07.2016 22:30 - 25.07.2016 22:45","15658","16564"
"25.07.2016 22:45 - 25.07.2016 23:00","15317","16278"
"25.07.2016 23:00 - 25.07.2016 23:15","14904","15906"
"25.07.2016 23:15 - 25.07.2016 23:30","14496","15446"
"25.07.2016 23:30 - 25.07.2016 23:45","14148","15003"
"25.07.2016 23:45 - 26.07.2016 00:00","13855","14679"
"26.07.2016 00:00 - 26.07.2016 00:15","13765","14546"
"26.07.2016 00:15 - 26.07.2016 00:30","13511","14433"
"26.07.2016 00:30 - 26.07.2016 00:45","13379","14173"
"26.07.2016 00:45 - 26.07.2016 01:00","13273","13958"
"26.07.2016 01:00 - 26.07.2016 01:15","13113","13828"
"26.07.2016 01:15 - 26.07.2016 01:30","12972","13751"
"26.07.2016 01:30 - 26.07.2016 01:45","12838","13550"
"26.07.2016 01:45 - 26.07.2016 02:00","12742","13458"
"26.07.2016 02:00 - 26.07.2016 02:15","12697","13365"
"26.07.2016 02:15 - 26.07.2016 02:30","12595","13239"
"26.07.2016 02:30 - 26.07.2016 02:45","12611","13226"
"26.07.2016 02:45 - 26.07.2016 03:00","12679","13222"
"26.07.2016 03:00 - 26.07.2016 03:15","12711","13130"
"26.07.2016 03:15 - 26.07.2016 03:30","12734","13146"
"26.07.2016 03:30 - 26.07.2016 03:45","12747","13085"
"26.07.2016 03:45 - 26.07.2016 04:00","12780","13132"
"26.07.2016 04:00 - 26.07.2016 04:15","12843","13288"
"26.07.2016 04:15 - 26.07.2016 04:30","12930","13375"
"26.07.2016 04:30 - 26.07.2016 04:45","13051","13513"
"26.07.2016 04:45 - 26.07.2016 05:00","13140","13670"
"26.07.2016 05:00 - 26.07.2016 05:15","13606","14067"
"26.07.2016 05:15 - 26.07.2016 05:30","13678","14241"
"26.07.2016 05:30 - 26.07.2016 05:45","13935","14467"
"26.07.2016 05:45 - 26.07.2016 06:00","14379","14982"
"26.07.2016 06:00 - 26.07.2016 06:15","15087","15822"
"26.07.2016 06:15 - 26.07.2016 06:30","15856","16357"
"26.07.2016 06:30 - 26.07.2016 06:45","16344","16840"
"26.07.2016 06:45 - 26.07.2016 07:00","16867","17279"
"26.07.2016 07:00 - 26.07.2016 07:15","17473","17877"
"26.07.2016 07:15 - 26.07.2016 07:30","17517","18256"
"26.07.2016 07:30 - 26.07.2016 07:45","17792","18648"
"26.07.2016 07:45 - 26.07.2016 08:00","18201","18946"
"26.07.2016 08:00 - 26.07.2016 08:15","18555","19071"
"26.07.2016 08:15 - 26.07.2016 08:30","18702","19322"
"26.07.2016 08:30 - 26.07.2016 08:45","18782","19430"
"26.07.2016 08:45 - 26.07.2016 09:00","18834","19583"
"26.07.2016 09:00 - 26.07.2016 09:15","18818","19458"
"26.07.2016 09:15 - 26.07.2016 09:30","19042","19512"
"26.07.2016 09:30 - 26.07.2016 09:45","19064","19577"
"26.07.2016 09:45 - 26.07.2016 10:00","19167","19674"
"26.07.2016 10:00 - 26.07.2016 10:15","19264","19886"
"26.07.2016 10:15 - 26.07.2016 10:30","19275","20045"
"26.07.2016 10:30 - 26.07.2016 10:45","19372","20107"
"26.07.2016 10:45 - 26.07.2016 11:00","19460","20088"
"26.07.2016 11:00 - 26.07.2016 11:15","19691","20138"
"26.07.2016 11:15 - 26.07.2016 11:30","19764","20234"
"26.07.2016 11:30 - 26.07.2016 11:45","19772","20288"
"26.07.2016 11:45 - 26.07.2016 12:00","19785","20281"
"26.07.2016 12:00 - 26.07.2016 12:15","19845","20272"
"26.07.2016 12:15 - 26.07.2016 12:30","19607","20138"
"26.07.2016 12:30 - 26.07.2016 12:45","19477","20052"
"26.07.2016 12:45 - 26.07.2016 13:00","19542","20083"
"26.07.2016 13:00 - 26.07.2016 13:15","19495","20213"
"26.07.2016 13:15 - 26.07.2016 13:30","19447","20161"
"26.07.2016 13:30 - 26.07.2016 13:45","19130","20150"
"26.07.2016 13:45 - 26.07.2016 14:00","19188","20161"
"26.07.2016 14:00 - 26.07.2016 14:15","18949","20275"
"26.07.2016 14:15 - 26.07.2016 14:30","19100","20130"
"26.07.2016 14:30 - 26.07.2016 14:45","18962","19977"
"26.07.2016 14:45 - 26.07.2016 15:00","19041","19898"
"26.07.2016 15:00 - 26.07.2016 15:15","18976","19781"
"26.07.2016 15:15 - 26.07.2016 15:30","18745","19649"
"26.07.2016 15:30 - 26.07.2016 15:45","18712","19481"
"26.07.2016 15:45 - 26.07.2016 16:00","18308","19531"
"26.07.2016 16:00 - 26.07.2016 16:15","18369","19464"
"26.07.2016 16:15 - 26.07.2016 16:30","18327","19402"
"26.07.2016 16:30 - 26.07.2016 16:45","18185","19345"
"26.07.2016 16:45 - 26.07.2016 17:00","18400","19316"
"26.07.2016 17:00 - 26.07.2016 17:15","18131","19339"
"26.07.2016 17:15 - 26.07.2016 17:30","18222","19331"
"26.07.2016 17:30 - 26.07.2016 17:45","18329","19366"
"26.07.2016 17:45 - 26.07.2016 18:00","18479","19394"
"26.07.2016 18:00 - 26.07.2016 18:15","18562","19153"
"26.07.2016 18:15 - 26.07.2016 18:30","18455","19167"
"26.07.2016 18:30 - 26.07.2016 18:45","18442","19140"
"26.07.2016 18:45 - 26.07.2016 19:00","18341","19080"
"26.07.2016 19:00 - 26.07.2016 19:15","18281","18927"
"26.07.2016 19:15 - 26.07.2016 19:30","17984","18708"
"26.07.2016 19:30 - 26.07.2016 19:45","17894","18556"
"26.07.2016 19:45 - 26.07.2016 20:00","17772","18507"
"26.07.2016 20:00 - 26.07.2016 20:15","17514","18401"
"26.07.2016 20:15 - 26.07.2016 20:30","17334","18230"
"26.07.2016 20:30 - 26.07.2016 20:45","17107","18038"
"26.07.2016 20:45 - 26.07.2016 21:00","16807","17858"
"26.07.2016 21:00 - 26.07.2016 21:15","16764","17903"
"26.07.2016 21:15 - 26.07.2016 21:30","16709","17798"
"26.07.2016 21:30 - 26.07.2016 21:45","16615","17696"
"26.07.2016 21:45 - 26.07.2016 22:00","16571","17514"
"26.07.2016 22:00 - 26.07.2016 22:15","16609","17326"
"26.07.2016 22:15 - 26.07.2016 22:30","16392","16970"
"26.07.2016 22:30 - 26.07.2016 22:45","16005","16530"
"26.07.2016 22:45 - 26.07.2016 23:00","15656","16151"
"26.07.2016 23:00 - 26.07.2016 23:15","15284","15662"
"26.07.2016 23:15 - 26.07.2016 23:30","14886","15295"
