"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"26.10.2017 08:45 - 26.10.2017 09:00","21208","21042"
"26.10.2017 09:00 - 26.10.2017 09:15","21249","21026"
"26.10.2017 09:15 - 26.10.2017 09:30","21340","20993"
"26.10.2017 09:30 - 26.10.2017 09:45","21416","21060"
"26.10.2017 09:45 - 26.10.2017 10:00","21505","21242"
"26.10.2017 10:00 - 26.10.2017 10:15","21646","21249"
"26.10.2017 10:15 - 26.10.2017 10:30","21816","21518"
"26.10.2017 10:30 - 26.10.2017 10:45","22057","21689"
"26.10.2017 10:45 - 26.10.2017 11:00","22172","21874"
"26.10.2017 11:00 - 26.10.2017 11:15","22469","22211"
"26.10.2017 11:15 - 26.10.2017 11:30","22656","22300"
"26.10.2017 11:30 - 26.10.2017 11:45","22799","22121"
"26.10.2017 11:45 - 26.10.2017 12:00","22710","22239"
"26.10.2017 12:00 - 26.10.2017 12:15","22722","22311"
"26.10.2017 12:15 - 26.10.2017 12:30","22549","22145"
"26.10.2017 12:30 - 26.10.2017 12:45","22584","22093"
"26.10.2017 12:45 - 26.10.2017 13:00","22647","22365"
"26.10.2017 13:00 - 26.10.2017 13:15","22687","22360"
"26.10.2017 13:15 - 26.10.2017 13:30","22564","22652"
"26.10.2017 13:30 - 26.10.2017 13:45","22426","22356"
"26.10.2017 13:45 - 26.10.2017 14:00","22124","22241"
"26.10.2017 14:00 - 26.10.2017 14:15","22142","22444"
"26.10.2017 14:15 - 26.10.2017 14:30","22194","22463"
"26.10.2017 14:30 - 26.10.2017 14:45","22082","22502"
"26.10.2017 14:45 - 26.10.2017 15:00","21885","22176"
"26.10.2017 15:00 - 26.10.2017 15:15","21844","21944"
"26.10.2017 15:15 - 26.10.2017 15:30","21852","21990"
"26.10.2017 15:30 - 26.10.2017 15:45","21571","21882"
"26.10.2017 15:45 - 26.10.2017 16:00","21547","21860"
"26.10.2017 16:00 - 26.10.2017 16:15","21488","21267"
"26.10.2017 16:15 - 26.10.2017 16:30","21422","20940"
"26.10.2017 16:30 - 26.10.2017 16:45","21422","20944"
"26.10.2017 16:45 - 26.10.2017 17:00","21437","20851"
"26.10.2017 17:00 - 26.10.2017 17:15","21539","20727"
"26.10.2017 17:15 - 26.10.2017 17:30","21445","20804"
"26.10.2017 17:30 - 26.10.2017 17:45","21821","20961"
"26.10.2017 17:45 - 26.10.2017 18:00","22074","21262"
"26.10.2017 18:00 - 26.10.2017 18:15","22447","21594"
"26.10.2017 18:15 - 26.10.2017 18:30","22927","22274"
"26.10.2017 18:30 - 26.10.2017 18:45","23224","22376"
"26.10.2017 18:45 - 26.10.2017 19:00","23507","22570"
"26.10.2017 19:00 - 26.10.2017 19:15","23128","22385"
"26.10.2017 19:15 - 26.10.2017 19:30","23059","21833"
"26.10.2017 19:30 - 26.10.2017 19:45","23035","21593"
"26.10.2017 19:45 - 26.10.2017 20:00","22552","21562"
"26.10.2017 20:00 - 26.10.2017 20:15","22282","21263"
"26.10.2017 20:15 - 26.10.2017 20:30","21742","20773"
"26.10.2017 20:30 - 26.10.2017 20:45","21083","20330"
"26.10.2017 20:45 - 26.10.2017 21:00","20646","19875"
"26.10.2017 21:00 - 26.10.2017 21:15","20471","19882"
"26.10.2017 21:15 - 26.10.2017 21:30","20163","19627"
"26.10.2017 21:30 - 26.10.2017 21:45","19669","19190"
"26.10.2017 21:45 - 26.10.2017 22:00","19225","18990"
"26.10.2017 22:00 - 26.10.2017 22:15","19274","19282"
"26.10.2017 22:15 - 26.10.2017 22:30","18870","18772"
"26.10.2017 22:30 - 26.10.2017 22:45","18412","18239"
"26.10.2017 22:45 - 26.10.2017 23:00","17901","17737"
"26.10.2017 23:00 - 26.10.2017 23:15","17336","17243"
"26.10.2017 23:15 - 26.10.2017 23:30","16817","16769"
"26.10.2017 23:30 - 26.10.2017 23:45","16543","16402"
"26.10.2017 23:45 - 27.10.2017 00:00","16307","16464"
"27.10.2017 00:00 - 27.10.2017 00:15","15910","16293"
"27.10.2017 00:15 - 27.10.2017 00:30","15674","15938"
"27.10.2017 00:30 - 27.10.2017 00:45","15428","15878"
"27.10.2017 00:45 - 27.10.2017 01:00","15220","15941"
"27.10.2017 01:00 - 27.10.2017 01:15","15029","16031"
"27.10.2017 01:15 - 27.10.2017 01:30","14782","15760"
"27.10.2017 01:30 - 27.10.2017 01:45","14692","15646"
"27.10.2017 01:45 - 27.10.2017 02:00","14548","15531"
"27.10.2017 02:00 - 27.10.2017 02:15","14480","15268"
"27.10.2017 02:15 - 27.10.2017 02:30","14287","15217"
"27.10.2017 02:30 - 27.10.2017 02:45","14264","14997"
"27.10.2017 02:45 - 27.10.2017 03:00","14299","15009"
"27.10.2017 03:00 - 27.10.2017 03:15","14363","14986"
"27.10.2017 03:15 - 27.10.2017 03:30","14376","14893"
"27.10.2017 03:30 - 27.10.2017 03:45","14390","14893"
"27.10.2017 03:45 - 27.10.2017 04:00","14372","15006"
"27.10.2017 04:00 - 27.10.2017 04:15","14498","15018"
"27.10.2017 04:15 - 27.10.2017 04:30","14647","15349"
"27.10.2017 04:30 - 27.10.2017 04:45","14816","15366"
"27.10.2017 04:45 - 27.10.2017 05:00","15012","15513"
"27.10.2017 05:00 - 27.10.2017 05:15","15510","16176"
"27.10.2017 05:15 - 27.10.2017 05:30","15731","16597"
"27.10.2017 05:30 - 27.10.2017 05:45","16221","16954"
"27.10.2017 05:45 - 27.10.2017 06:00","16759","17454"
"27.10.2017 06:00 - 27.10.2017 06:15","17553","18382"
"27.10.2017 06:15 - 27.10.2017 06:30","18299","19729"
"27.10.2017 06:30 - 27.10.2017 06:45","18992","19954"
"27.10.2017 06:45 - 27.10.2017 07:00","19716","20442"
"27.10.2017 07:00 - 27.10.2017 07:15","20343","21340"
"27.10.2017 07:15 - 27.10.2017 07:30","20679","21711"
"27.10.2017 07:30 - 27.10.2017 07:45","21948","21995"
"27.10.2017 07:45 - 27.10.2017 08:00","22118","22359"
"27.10.2017 08:00 - 27.10.2017 08:15","22415","22534"
"27.10.2017 08:15 - 27.10.2017 08:30","22253","22685"
"27.10.2017 08:30 - 27.10.2017 08:45","22332","22735"
"27.10.2017 08:45 - 27.10.2017 09:00","22246","22794"
"27.10.2017 09:00 - 27.10.2017 09:15","22216","22411"
"27.10.2017 09:15 - 27.10.2017 09:30","22234","22505"
"27.10.2017 09:30 - 27.10.2017 09:45","22449","22644"
"27.10.2017 09:45 - 27.10.2017 10:00","22714","22659"
"27.10.2017 10:00 - 27.10.2017 10:15","22761","22726"
"27.10.2017 10:15 - 27.10.2017 10:30","22925","22864"
"27.10.2017 10:30 - 27.10.2017 10:45","23179","23004"
"27.10.2017 10:45 - 27.10.2017 11:00","23237","22962"
"27.10.2017 11:00 - 27.10.2017 11:15","23457","23312"
"27.10.2017 11:15 - 27.10.2017 11:30","23506","23496"
"27.10.2017 11:30 - 27.10.2017 11:45","23738","23537"
"27.10.2017 11:45 - 27.10.2017 12:00","23603","23404"
"27.10.2017 12:00 - 27.10.2017 12:15","23552","23025"
"27.10.2017 12:15 - 27.10.2017 12:30","23518","23195"
"27.10.2017 12:30 - 27.10.2017 12:45","23265","23251"
"27.10.2017 12:45 - 27.10.2017 13:00","23341","23297"
"27.10.2017 13:00 - 27.10.2017 13:15","23314","22812"
"27.10.2017 13:15 - 27.10.2017 13:30","23145","22668"
"27.10.2017 13:30 - 27.10.2017 13:45","23139","22375"
"27.10.2017 13:45 - 27.10.2017 14:00","22675","21968"
"27.10.2017 14:00 - 27.10.2017 14:15","22428","22152"
"27.10.2017 14:15 - 27.10.2017 14:30","22455","22037"
"27.10.2017 14:30 - 27.10.2017 14:45","22318","21783"
"27.10.2017 14:45 - 27.10.2017 15:00","22148","21504"
"27.10.2017 15:00 - 27.10.2017 15:15","22194","21461"
"27.10.2017 15:15 - 27.10.2017 15:30","22112","20894"
"27.10.2017 15:30 - 27.10.2017 15:45","21870","20769"
"27.10.2017 15:45 - 27.10.2017 16:00","21482","20504"
"27.10.2017 16:00 - 27.10.2017 16:15","21624","20515"
"27.10.2017 16:15 - 27.10.2017 16:30","21377","20506"
"27.10.2017 16:30 - 27.10.2017 16:45","21505","20574"
"27.10.2017 16:45 - 27.10.2017 17:00","21031","20704"
"27.10.2017 17:00 - 27.10.2017 17:15","20923","20311"
"27.10.2017 17:15 - 27.10.2017 17:30","20748","20199"
"27.10.2017 17:30 - 27.10.2017 17:45","20722","20115"
"27.10.2017 17:45 - 27.10.2017 18:00","20738","20232"
"27.10.2017 18:00 - 27.10.2017 18:15","20966","20907"
"27.10.2017 18:15 - 27.10.2017 18:30","21195","21196"
"27.10.2017 18:30 - 27.10.2017 18:45","21650","21576"
"27.10.2017 18:45 - 27.10.2017 19:00","21603","21339"
"27.10.2017 19:00 - 27.10.2017 19:15","21604","21074"
"27.10.2017 19:15 - 27.10.2017 19:30","21396","20570"
"27.10.2017 19:30 - 27.10.2017 19:45","21041","20162"
"27.10.2017 19:45 - 27.10.2017 20:00","21088","20198"
"27.10.2017 20:00 - 27.10.2017 20:15","20697","19041"
"27.10.2017 20:15 - 27.10.2017 20:30","20170","18565"
"27.10.2017 20:30 - 27.10.2017 20:45","19838","18318"
"27.10.2017 20:45 - 27.10.2017 21:00","19412","18218"
"27.10.2017 21:00 - 27.10.2017 21:15","19116","18076"
"27.10.2017 21:15 - 27.10.2017 21:30","18993","17869"
"27.10.2017 21:30 - 27.10.2017 21:45","18655","17448"
"27.10.2017 21:45 - 27.10.2017 22:00","18339","17383"
"27.10.2017 22:00 - 27.10.2017 22:15","18485","17579"
"27.10.2017 22:15 - 27.10.2017 22:30","18289","17239"
"27.10.2017 22:30 - 27.10.2017 22:45","17988","17016"
"27.10.2017 22:45 - 27.10.2017 23:00","17598","16540"
"27.10.2017 23:00 - 27.10.2017 23:15","17230","16295"
"27.10.2017 23:15 - 27.10.2017 23:30","16801","15835"
"27.10.2017 23:30 - 27.10.2017 23:45","16399","15593"
"27.10.2017 23:45 - 28.10.2017 00:00","16000","15490"
"28.10.2017 00:00 - 28.10.2017 00:15","16100","15420"
"28.10.2017 00:15 - 28.10.2017 00:30","15951","15340"
"28.10.2017 00:30 - 28.10.2017 00:45","15597","15318"
"28.10.2017 00:45 - 28.10.2017 01:00","15335","15228"
"28.10.2017 01:00 - 28.10.2017 01:15","15137","14843"
"28.10.2017 01:15 - 28.10.2017 01:30","14913","14826"
"28.10.2017 01:30 - 28.10.2017 01:45","14713","14760"
"28.10.2017 01:45 - 28.10.2017 02:00","14613","14605"
"28.10.2017 02:00 - 28.10.2017 02:15","14411","14718"
"28.10.2017 02:15 - 28.10.2017 02:30","14292","14616"
"28.10.2017 02:30 - 28.10.2017 02:45","14313","14398"
"28.10.2017 02:45 - 28.10.2017 03:00","14160","14483"
"28.10.2017 03:00 - 28.10.2017 03:15","14241","14897"
"28.10.2017 03:15 - 28.10.2017 03:30","14187","14912"
"28.10.2017 03:30 - 28.10.2017 03:45","14250","14750"
"28.10.2017 03:45 - 28.10.2017 04:00","14093","14678"
"28.10.2017 04:00 - 28.10.2017 04:15","14180","14948"
"28.10.2017 04:15 - 28.10.2017 04:30","14196","15025"
"28.10.2017 04:30 - 28.10.2017 04:45","14279","15239"
"28.10.2017 04:45 - 28.10.2017 05:00","14248","15297"
"28.10.2017 05:00 - 28.10.2017 05:15","14563","15487"
"28.10.2017 05:15 - 28.10.2017 05:30","14548","15641"
"28.10.2017 05:30 - 28.10.2017 05:45","14519","15653"
"28.10.2017 05:45 - 28.10.2017 06:00","14457","15729"
"28.10.2017 06:00 - 28.10.2017 06:15","14331","16005"
"28.10.2017 06:15 - 28.10.2017 06:30","14735","16657"
"28.10.2017 06:30 - 28.10.2017 06:45","14923","17060"
"28.10.2017 06:45 - 28.10.2017 07:00","15201","17457"
"28.10.2017 07:00 - 28.10.2017 07:15","15863","17802"
"28.10.2017 07:15 - 28.10.2017 07:30","15868","17952"
"28.10.2017 07:30 - 28.10.2017 07:45","16263","18335"
"28.10.2017 07:45 - 28.10.2017 08:00","16380","18571"
"28.10.2017 08:00 - 28.10.2017 08:15","16980","18906"
"28.10.2017 08:15 - 28.10.2017 08:30","16965","19012"
"28.10.2017 08:30 - 28.10.2017 08:45","17146","19158"
"28.10.2017 08:45 - 28.10.2017 09:00","17400","19428"
"28.10.2017 09:00 - 28.10.2017 09:15","17666","19708"
"28.10.2017 09:15 - 28.10.2017 09:30","17657","19837"
"28.10.2017 09:30 - 28.10.2017 09:45","18027","20073"
"28.10.2017 09:45 - 28.10.2017 10:00","18256","20346"
"28.10.2017 10:00 - 28.10.2017 10:15","18478","20531"
"28.10.2017 10:15 - 28.10.2017 10:30","18863","20782"
"28.10.2017 10:30 - 28.10.2017 10:45","18891","20971"
"28.10.2017 10:45 - 28.10.2017 11:00","18952","21081"
"28.10.2017 11:00 - 28.10.2017 11:15","19113","21433"
"28.10.2017 11:15 - 28.10.2017 11:30","19358","21634"
"28.10.2017 11:30 - 28.10.2017 11:45","19585","21696"
"28.10.2017 11:45 - 28.10.2017 12:00","19642","21615"
"28.10.2017 12:00 - 28.10.2017 12:15","19554","21541"
"28.10.2017 12:15 - 28.10.2017 12:30","19461","21546"
"28.10.2017 12:30 - 28.10.2017 12:45","19380","21320"
"28.10.2017 12:45 - 28.10.2017 13:00","19230","21227"
"28.10.2017 13:00 - 28.10.2017 13:15","19262","21306"
"28.10.2017 13:15 - 28.10.2017 13:30","18992","21073"
"28.10.2017 13:30 - 28.10.2017 13:45","18779","20919"
"28.10.2017 13:45 - 28.10.2017 14:00","18544","20586"
"28.10.2017 14:00 - 28.10.2017 14:15","18358","20495"
"28.10.2017 14:15 - 28.10.2017 14:30","18362","20684"
"28.10.2017 14:30 - 28.10.2017 14:45","18223","20602"
"28.10.2017 14:45 - 28.10.2017 15:00","18170","20462"
"28.10.2017 15:00 - 28.10.2017 15:15","18165","20259"
"28.10.2017 15:15 - 28.10.2017 15:30","18128","20434"
"28.10.2017 15:30 - 28.10.2017 15:45","18074","20304"
"28.10.2017 15:45 - 28.10.2017 16:00","17958","20056"
"28.10.2017 16:00 - 28.10.2017 16:15","17898","20272"
"28.10.2017 16:15 - 28.10.2017 16:30","17931","20208"
"28.10.2017 16:30 - 28.10.2017 16:45","18194","20254"
"28.10.2017 16:45 - 28.10.2017 17:00","18177","20381"
"28.10.2017 17:00 - 28.10.2017 17:15","18293","20566"
"28.10.2017 17:15 - 28.10.2017 17:30","18457","20683"
"28.10.2017 17:30 - 28.10.2017 17:45","18594","20812"
"28.10.2017 17:45 - 28.10.2017 18:00","18614","21134"
"28.10.2017 18:00 - 28.10.2017 18:15","18935","21327"
"28.10.2017 18:15 - 28.10.2017 18:30","19124","21384"
"28.10.2017 18:30 - 28.10.2017 18:45","19306","21403"
"28.10.2017 18:45 - 28.10.2017 19:00","19377","21307"
"28.10.2017 19:00 - 28.10.2017 19:15","19310","21090"
"28.10.2017 19:15 - 28.10.2017 19:30","19010","20850"
"28.10.2017 19:30 - 28.10.2017 19:45","18781","20715"
"28.10.2017 19:45 - 28.10.2017 20:00","18841","20274"
"28.10.2017 20:00 - 28.10.2017 20:15","18414","20162"
"28.10.2017 20:15 - 28.10.2017 20:30","18086","19748"
"28.10.2017 20:30 - 28.10.2017 20:45","17726","19399"
"28.10.2017 20:45 - 28.10.2017 21:00","17396","19460"
"28.10.2017 21:00 - 28.10.2017 21:15","17188","19531"
"28.10.2017 21:15 - 28.10.2017 21:30","16939","19637"
"28.10.2017 21:30 - 28.10.2017 21:45","16799","19634"
"28.10.2017 21:45 - 28.10.2017 22:00","16493","19312"
"28.10.2017 22:00 - 28.10.2017 22:15","16937","19951"
"28.10.2017 22:15 - 28.10.2017 22:30","16645","19519"
"28.10.2017 22:30 - 28.10.2017 22:45","16282","19119"
"28.10.2017 22:45 - 28.10.2017 23:00","15903","18488"
"28.10.2017 23:00 - 28.10.2017 23:15","15528","18332"
"28.10.2017 23:15 - 28.10.2017 23:30","15128","17687"
"28.10.2017 23:30 - 28.10.2017 23:45","14944","17193"
"28.10.2017 23:45 - 29.10.2017 00:00","14726","17149"
"29.10.2017 00:00 - 29.10.2017 00:15","13653","16772"
"29.10.2017 00:15 - 29.10.2017 00:30","13483","15499"
"29.10.2017 00:30 - 29.10.2017 00:45","13266","15261"
"29.10.2017 00:45 - 29.10.2017 01:00","13115","15200"
"29.10.2017 01:00 - 29.10.2017 01:15","12982","14777"
"29.10.2017 01:15 - 29.10.2017 01:30","12817","14488"
"29.10.2017 01:30 - 29.10.2017 01:45","12688","14430"
"29.10.2017 01:45 - 29.10.2017 02:00","12522","14161"
"29.10.2017 02:00 - 29.10.2017 02:15","12432","13532"
"29.10.2017 02:15 - 29.10.2017 02:30","12400","13381"
"29.10.2017 02:30 - 29.10.2017 02:45","12358","13150"
"29.10.2017 02:45 - 29.10.2017 03:00","12537","12801"
"29.10.2017 02:00 - 29.10.2017 02:15","12331","12758"
"29.10.2017 02:15 - 29.10.2017 02:30","12500","12926"
"29.10.2017 02:30 - 29.10.2017 02:45","12458","12720"
"29.10.2017 02:45 - 29.10.2017 03:00","12236","12799"
"29.10.2017 03:00 - 29.10.2017 03:15","12188","12691"
"29.10.2017 03:15 - 29.10.2017 03:30","12214","12943"
"29.10.2017 03:30 - 29.10.2017 03:45","12378","12704"
"29.10.2017 03:45 - 29.10.2017 04:00","12293","12796"
"29.10.2017 04:00 - 29.10.2017 04:15","13049","12936"
"29.10.2017 04:15 - 29.10.2017 04:30","13202","13114"
"29.10.2017 04:30 - 29.10.2017 04:45","13218","12789"
"29.10.2017 04:45 - 29.10.2017 05:00","13166","13546"
"29.10.2017 05:00 - 29.10.2017 05:15","13636","13993"
"29.10.2017 05:15 - 29.10.2017 05:30","13799","14882"
"29.10.2017 05:30 - 29.10.2017 05:45","13795","14407"
"29.10.2017 05:45 - 29.10.2017 06:00","14080","14827"
"29.10.2017 06:00 - 29.10.2017 06:15","13978","14794"
"29.10.2017 06:15 - 29.10.2017 06:30","14054","14832"
"29.10.2017 06:30 - 29.10.2017 06:45","14210","14967"
"29.10.2017 06:45 - 29.10.2017 07:00","14073","15660"
"29.10.2017 07:00 - 29.10.2017 07:15","14689","16081"
"29.10.2017 07:15 - 29.10.2017 07:30","14912","16729"
"29.10.2017 07:30 - 29.10.2017 07:45","14898","16767"
"29.10.2017 07:45 - 29.10.2017 08:00","15151","17357"
"29.10.2017 08:00 - 29.10.2017 08:15","15692","17440"
"29.10.2017 08:15 - 29.10.2017 08:30","15983","17766"
"29.10.2017 08:30 - 29.10.2017 08:45","16007","18349"
"29.10.2017 08:45 - 29.10.2017 09:00","15979","18415"
"29.10.2017 09:00 - 29.10.2017 09:15","16495","18781"
"29.10.2017 09:15 - 29.10.2017 09:30","17039","19342"
"29.10.2017 09:30 - 29.10.2017 09:45","16896","19504"
"29.10.2017 09:45 - 29.10.2017 10:00","17642","19884"
"29.10.2017 10:00 - 29.10.2017 10:15","17308","20137"
"29.10.2017 10:15 - 29.10.2017 10:30","17530","20247"
"29.10.2017 10:30 - 29.10.2017 10:45","17774","20495"
"29.10.2017 10:45 - 29.10.2017 11:00","18282","20642"
"29.10.2017 11:00 - 29.10.2017 11:15","18332","20820"
"29.10.2017 11:15 - 29.10.2017 11:30","18237","20247"
"29.10.2017 11:30 - 29.10.2017 11:45","18350","20366"
"29.10.2017 11:45 - 29.10.2017 12:00","18191","20008"
"29.10.2017 12:00 - 29.10.2017 12:15","18101","19756"
"29.10.2017 12:15 - 29.10.2017 12:30","17833","19921"
"29.10.2017 12:30 - 29.10.2017 12:45","17978","19881"
"29.10.2017 12:45 - 29.10.2017 13:00","17478","19803"
"29.10.2017 13:00 - 29.10.2017 13:15","17615","19347"
"29.10.2017 13:15 - 29.10.2017 13:30","17355","18662"
"29.10.2017 13:30 - 29.10.2017 13:45","17484","18598"
"29.10.2017 13:45 - 29.10.2017 14:00","17229","18280"
"29.10.2017 14:00 - 29.10.2017 14:15","16966","18094"
"29.10.2017 14:15 - 29.10.2017 14:30","17408","17757"
"29.10.2017 14:30 - 29.10.2017 14:45","17258","17907"
"29.10.2017 14:45 - 29.10.2017 15:00","17416","18201"
"29.10.2017 15:00 - 29.10.2017 15:15","17019","17905"
"29.10.2017 15:15 - 29.10.2017 15:30","17068","17838"
"29.10.2017 15:30 - 29.10.2017 15:45","17009","17667"
"29.10.2017 15:45 - 29.10.2017 16:00","17336","17522"
"29.10.2017 16:00 - 29.10.2017 16:15","17569","17464"
"29.10.2017 16:15 - 29.10.2017 16:30","17791","17037"
"29.10.2017 16:30 - 29.10.2017 16:45","18049","16818"
"29.10.2017 16:45 - 29.10.2017 17:00","17888","17756"
"29.10.2017 17:00 - 29.10.2017 17:15","18930","18508"
"29.10.2017 17:15 - 29.10.2017 17:30","18846","19201"
"29.10.2017 17:30 - 29.10.2017 17:45","18873","19393"
"29.10.2017 17:45 - 29.10.2017 18:00","19252","19718"
"29.10.2017 18:00 - 29.10.2017 18:15","18573","19518"
"29.10.2017 18:15 - 29.10.2017 18:30","18803","19482"
"29.10.2017 18:30 - 29.10.2017 18:45","18747","19472"
"29.10.2017 18:45 - 29.10.2017 19:00","18494","19063"
"29.10.2017 19:00 - 29.10.2017 19:15","18166","19202"
"29.10.2017 19:15 - 29.10.2017 19:30","18016","18957"
"29.10.2017 19:30 - 29.10.2017 19:45","17596","18547"
"29.10.2017 19:45 - 29.10.2017 20:00","17351","18280"
"29.10.2017 20:00 - 29.10.2017 20:15","16888","17587"
"29.10.2017 20:15 - 29.10.2017 20:30","16934","17221"
"29.10.2017 20:30 - 29.10.2017 20:45","16670","17012"
"29.10.2017 20:45 - 29.10.2017 21:00","16354","16625"
"29.10.2017 21:00 - 29.10.2017 21:15","16547","16698"
"29.10.2017 21:15 - 29.10.2017 21:30","16012","16489"
"29.10.2017 21:30 - 29.10.2017 21:45","15861","16276"
"29.10.2017 21:45 - 29.10.2017 22:00","15967","16219"
"29.10.2017 22:00 - 29.10.2017 22:15","15634","16875"
"29.10.2017 22:15 - 29.10.2017 22:30","15300","16267"
"29.10.2017 22:30 - 29.10.2017 22:45","14965","16009"
"29.10.2017 22:45 - 29.10.2017 23:00","14733","15694"
"29.10.2017 23:00 - 29.10.2017 23:15","14320","15205"
"29.10.2017 23:15 - 29.10.2017 23:30","14114","14890"
"29.10.2017 23:30 - 29.10.2017 23:45","13937","14575"
"29.10.2017 23:45 - 30.10.2017 00:00","13540","14485"
"30.10.2017 00:00 - 30.10.2017 00:15","14095","14251"
"30.10.2017 00:15 - 30.10.2017 00:30","14020","13820"
"30.10.2017 00:30 - 30.10.2017 00:45","13808","13949"
"30.10.2017 00:45 - 30.10.2017 01:00","13635","13926"
"30.10.2017 01:00 - 30.10.2017 01:15","13496","13684"
"30.10.2017 01:15 - 30.10.2017 01:30","13309","13789"
"30.10.2017 01:30 - 30.10.2017 01:45","13127","13652"
"30.10.2017 01:45 - 30.10.2017 02:00","13012","13312"
"30.10.2017 02:00 - 30.10.2017 02:15","12896","12962"
"30.10.2017 02:15 - 30.10.2017 02:30","12791","13213"
"30.10.2017 02:30 - 30.10.2017 02:45","12848","13079"
"30.10.2017 02:45 - 30.10.2017 03:00","12732","13142"
"30.10.2017 03:00 - 30.10.2017 03:15","12802","13205"
"30.10.2017 03:15 - 30.10.2017 03:30","12745","13033"
"30.10.2017 03:30 - 30.10.2017 03:45","12843","13019"
"30.10.2017 03:45 - 30.10.2017 04:00","12772","13099"
"30.10.2017 04:00 - 30.10.2017 04:15","12971","13298"
"30.10.2017 04:15 - 30.10.2017 04:30","13019","13466"
"30.10.2017 04:30 - 30.10.2017 04:45","13147","13658"
"30.10.2017 04:45 - 30.10.2017 05:00","13254","13643"
"30.10.2017 05:00 - 30.10.2017 05:15","13767","14085"
"30.10.2017 05:15 - 30.10.2017 05:30","14018","14257"
"30.10.2017 05:30 - 30.10.2017 05:45","14478","14831"
"30.10.2017 05:45 - 30.10.2017 06:00","15087","15590"
"30.10.2017 06:00 - 30.10.2017 06:15","16304","16262"
"30.10.2017 06:15 - 30.10.2017 06:30","17450","16725"
"30.10.2017 06:30 - 30.10.2017 06:45","18233","17173"
"30.10.2017 06:45 - 30.10.2017 07:00","18866","17423"
"30.10.2017 07:00 - 30.10.2017 07:15","19437","17424"
"30.10.2017 07:15 - 30.10.2017 07:30","19773","17511"
"30.10.2017 07:30 - 30.10.2017 07:45","20244","17935"
"30.10.2017 07:45 - 30.10.2017 08:00","20348","18336"
"30.10.2017 08:00 - 30.10.2017 08:15","20700","18481"
"30.10.2017 08:15 - 30.10.2017 08:30","20458","18514"
"30.10.2017 08:30 - 30.10.2017 08:45","20862","18760"
"30.10.2017 08:45 - 30.10.2017 09:00","20893","19140"
"30.10.2017 09:00 - 30.10.2017 09:15","21029","19124"
"30.10.2017 09:15 - 30.10.2017 09:30","20971","19167"
"30.10.2017 09:30 - 30.10.2017 09:45","21244","19272"
"30.10.2017 09:45 - 30.10.2017 10:00","21487","19199"
"30.10.2017 10:00 - 30.10.2017 10:15","21451","19388"
"30.10.2017 10:15 - 30.10.2017 10:30","21694","19438"
"30.10.2017 10:30 - 30.10.2017 10:45","21484","19571"
"30.10.2017 10:45 - 30.10.2017 11:00","21618","19618"
"30.10.2017 11:00 - 30.10.2017 11:15","21705","19665"
"30.10.2017 11:15 - 30.10.2017 11:30","22121","19585"
