"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"05.01.2015 12:15 - 05.01.2015 12:30","5432","7036"
"05.01.2015 12:30 - 05.01.2015 12:45","5418","6921"
"05.01.2015 12:45 - 05.01.2015 13:00","5408","6924"
"05.01.2015 13:00 - 05.01.2015 13:15","5346","6962"
"05.01.2015 13:15 - 05.01.2015 13:30","5285","6879"
"05.01.2015 13:30 - 05.01.2015 13:45","5333","6797"
"05.01.2015 13:45 - 05.01.2015 14:00","5307","6737"
"05.01.2015 14:00 - 05.01.2015 14:15","5242","6690"
"05.01.2015 14:15 - 05.01.2015 14:30","5181","6639"
"05.01.2015 14:30 - 05.01.2015 14:45","5141","6586"
"05.01.2015 14:45 - 05.01.2015 15:00","5115","6577"
"05.01.2015 15:00 - 05.01.2015 15:15","5234","6647"
"05.01.2015 15:15 - 05.01.2015 15:30","5232","6616"
"05.01.2015 15:30 - 05.01.2015 15:45","5233","6575"
"05.01.2015 15:45 - 05.01.2015 16:00","5259","6533"
"05.01.2015 16:00 - 05.01.2015 16:15","5304","6638"
"05.01.2015 16:15 - 05.01.2015 16:30","5370","6609"
"05.01.2015 16:30 - 05.01.2015 16:45","5491","6737"
"05.01.2015 16:45 - 05.01.2015 17:00","5678","6903"
"05.01.2015 17:00 - 05.01.2015 17:15","5892","7181"
"05.01.2015 17:15 - 05.01.2015 17:30","6068","7403"
"05.01.2015 17:30 - 05.01.2015 17:45","6105","7408"
"05.01.2015 17:45 - 05.01.2015 18:00","6130","7448"
"05.01.2015 18:00 - 05.01.2015 18:15","6180","7491"
"05.01.2015 18:15 - 05.01.2015 18:30","6180","7498"
"05.01.2015 18:30 - 05.01.2015 18:45","6157","7454"
"05.01.2015 18:45 - 05.01.2015 19:00","6119","7417"
"05.01.2015 19:00 - 05.01.2015 19:15","6128","7459"
"05.01.2015 19:15 - 05.01.2015 19:30","6101","7352"
"05.01.2015 19:30 - 05.01.2015 19:45","6106","7315"
"05.01.2015 19:45 - 05.01.2015 20:00","6035","7209"
"05.01.2015 20:00 - 05.01.2015 20:15","5922","7062"
"05.01.2015 20:15 - 05.01.2015 20:30","5880","6940"
"05.01.2015 20:30 - 05.01.2015 20:45","5794","6848"
"05.01.2015 20:45 - 05.01.2015 21:00","5770","6805"
"05.01.2015 21:00 - 05.01.2015 21:15","5794","6797"
"05.01.2015 21:15 - 05.01.2015 21:30","5821","6763"
"05.01.2015 21:30 - 05.01.2015 21:45","5864","6749"
"05.01.2015 21:45 - 05.01.2015 22:00","5855","6701"
"05.01.2015 22:00 - 05.01.2015 22:15","5975","6811"
"05.01.2015 22:15 - 05.01.2015 22:30","5898","6755"
"05.01.2015 22:30 - 05.01.2015 22:45","5809","6651"
"05.01.2015 22:45 - 05.01.2015 23:00","5748","6460"
"05.01.2015 23:00 - 05.01.2015 23:15","5786","6355"
"05.01.2015 23:15 - 05.01.2015 23:30","5668","6251"
"05.01.2015 23:30 - 05.01.2015 23:45","5603","6192"
"05.01.2015 23:45 - 06.01.2015 00:00","5443","6074"
"06.01.2015 00:00 - 06.01.2015 00:15","5435","5998"
"06.01.2015 00:15 - 06.01.2015 00:30","5351","5866"
"06.01.2015 00:30 - 06.01.2015 00:45","5234","5803"
"06.01.2015 00:45 - 06.01.2015 01:00","5102","5731"
"06.01.2015 01:00 - 06.01.2015 01:15","5040","5650"
"06.01.2015 01:15 - 06.01.2015 01:30","4966","5604"
"06.01.2015 01:30 - 06.01.2015 01:45","4982","5577"
"06.01.2015 01:45 - 06.01.2015 02:00","4971","5542"
"06.01.2015 02:00 - 06.01.2015 02:15","4907","5507"
"06.01.2015 02:15 - 06.01.2015 02:30","4862","5460"
"06.01.2015 02:30 - 06.01.2015 02:45","4848","5424"
"06.01.2015 02:45 - 06.01.2015 03:00","4824","5386"
"06.01.2015 03:00 - 06.01.2015 03:15","4735","5368"
"06.01.2015 03:15 - 06.01.2015 03:30","4739","5352"
"06.01.2015 03:30 - 06.01.2015 03:45","4773","5374"
"06.01.2015 03:45 - 06.01.2015 04:00","4796","5368"
"06.01.2015 04:00 - 06.01.2015 04:15","4846","5366"
"06.01.2015 04:15 - 06.01.2015 04:30","4888","5331"
"06.01.2015 04:30 - 06.01.2015 04:45","4958","5454"
"06.01.2015 04:45 - 06.01.2015 05:00","4959","5466"
"06.01.2015 05:00 - 06.01.2015 05:15","5052","5402"
"06.01.2015 05:15 - 06.01.2015 05:30","5019","5328"
"06.01.2015 05:30 - 06.01.2015 05:45","5053","5208"
"06.01.2015 05:45 - 06.01.2015 06:00","5097","5112"
"06.01.2015 06:00 - 06.01.2015 06:15","5153","4988"
"06.01.2015 06:15 - 06.01.2015 06:30","5126","4982"
"06.01.2015 06:30 - 06.01.2015 06:45","5187","4965"
"06.01.2015 06:45 - 06.01.2015 07:00","5284","5001"
"06.01.2015 07:00 - 06.01.2015 07:15","5328","5057"
"06.01.2015 07:15 - 06.01.2015 07:30","5419","5033"
"06.01.2015 07:30 - 06.01.2015 07:45","5528","5071"
"06.01.2015 07:45 - 06.01.2015 08:00","5631","5107"
"06.01.2015 08:00 - 06.01.2015 08:15","5655","5112"
"06.01.2015 08:15 - 06.01.2015 08:30","5714","5155"
"06.01.2015 08:30 - 06.01.2015 08:45","5866","5153"
"06.01.2015 08:45 - 06.01.2015 09:00","5947","5214"
"06.01.2015 09:00 - 06.01.2015 09:15","6119","5410"
"06.01.2015 09:15 - 06.01.2015 09:30","6271","5565"
"06.01.2015 09:30 - 06.01.2015 09:45","6346","5596"
"06.01.2015 09:45 - 06.01.2015 10:00","6456","5727"
"06.01.2015 10:00 - 06.01.2015 10:15","6594","5768"
"06.01.2015 10:15 - 06.01.2015 10:30","6487","5827"
"06.01.2015 10:30 - 06.01.2015 10:45","6632","5788"
"06.01.2015 10:45 - 06.01.2015 11:00","6681","5859"
"06.01.2015 11:00 - 06.01.2015 11:15","6720","5904"
"06.01.2015 11:15 - 06.01.2015 11:30","6751","6003"
"06.01.2015 11:30 - 06.01.2015 11:45","6795","6017"
"06.01.2015 11:45 - 06.01.2015 12:00","6854","6109"
"06.01.2015 12:00 - 06.01.2015 12:15","6971","6263"
"06.01.2015 12:15 - 06.01.2015 12:30","6988","6277"
"06.01.2015 12:30 - 06.01.2015 12:45","6909","6179"
"06.01.2015 12:45 - 06.01.2015 13:00","6869","6113"
"06.01.2015 13:00 - 06.01.2015 13:15","6948","6009"
"06.01.2015 13:15 - 06.01.2015 13:30","6885","5925"
"06.01.2015 13:30 - 06.01.2015 13:45","6875","5870"
"06.01.2015 13:45 - 06.01.2015 14:00","6848","5778"
"06.01.2015 14:00 - 06.01.2015 14:15","6810","5683"
"06.01.2015 14:15 - 06.01.2015 14:30","6725","5602"
"06.01.2015 14:30 - 06.01.2015 14:45","6721","5531"
"06.01.2015 14:45 - 06.01.2015 15:00","6658","5491"
"06.01.2015 15:00 - 06.01.2015 15:15","6715","5561"
"06.01.2015 15:15 - 06.01.2015 15:30","6729","5559"
"06.01.2015 15:30 - 06.01.2015 15:45","6721","5559"
"06.01.2015 15:45 - 06.01.2015 16:00","6686","5593"
"06.01.2015 16:00 - 06.01.2015 16:15","6798","5709"
"06.01.2015 16:15 - 06.01.2015 16:30","6781","5767"
"06.01.2015 16:30 - 06.01.2015 16:45","6892","5937"
"06.01.2015 16:45 - 06.01.2015 17:00","7070","6093"
"06.01.2015 17:00 - 06.01.2015 17:15","7195","6412"
"06.01.2015 17:15 - 06.01.2015 17:30","7255","6647"
"06.01.2015 17:30 - 06.01.2015 17:45","7180","6745"
"06.01.2015 17:45 - 06.01.2015 18:00","7162","6798"
"06.01.2015 18:00 - 06.01.2015 18:15","7188","6889"
"06.01.2015 18:15 - 06.01.2015 18:30","7168","6873"
"06.01.2015 18:30 - 06.01.2015 18:45","7091","6843"
"06.01.2015 18:45 - 06.01.2015 19:00","7081","6812"
"06.01.2015 19:00 - 06.01.2015 19:15","7104","6828"
"06.01.2015 19:15 - 06.01.2015 19:30","7011","6752"
"06.01.2015 19:30 - 06.01.2015 19:45","6939","6726"
"06.01.2015 19:45 - 06.01.2015 20:00","6905","6679"
"06.01.2015 20:00 - 06.01.2015 20:15","6791","6600"
"06.01.2015 20:15 - 06.01.2015 20:30","6670","6559"
"06.01.2015 20:30 - 06.01.2015 20:45","6575","6459"
"06.01.2015 20:45 - 06.01.2015 21:00","6575","6388"
"06.01.2015 21:00 - 06.01.2015 21:15","6539","6431"
"06.01.2015 21:15 - 06.01.2015 21:30","6484","6465"
"06.01.2015 21:30 - 06.01.2015 21:45","6518","6495"
"06.01.2015 21:45 - 06.01.2015 22:00","6494","6462"
"06.01.2015 22:00 - 06.01.2015 22:15","6546","6605"
"06.01.2015 22:15 - 06.01.2015 22:30","6446","6532"
"06.01.2015 22:30 - 06.01.2015 22:45","6354","6450"
"06.01.2015 22:45 - 06.01.2015 23:00","6267","6337"
"06.01.2015 23:00 - 06.01.2015 23:15","6205","6301"
"06.01.2015 23:15 - 06.01.2015 23:30","6081","6134"
"06.01.2015 23:30 - 06.01.2015 23:45","5991","6090"
"06.01.2015 23:45 - 07.01.2015 00:00","5880","5950"
"07.01.2015 00:00 - 07.01.2015 00:15","5765","5848"
"07.01.2015 00:15 - 07.01.2015 00:30","5610","5738"
"07.01.2015 00:30 - 07.01.2015 00:45","5594","5594"
"07.01.2015 00:45 - 07.01.2015 01:00","5522","5444"
"07.01.2015 01:00 - 07.01.2015 01:15","5449","5346"
"07.01.2015 01:15 - 07.01.2015 01:30","5353","5263"
"07.01.2015 01:30 - 07.01.2015 01:45","5337","5245"
"07.01.2015 01:45 - 07.01.2015 02:00","5329","5211"
"07.01.2015 02:00 - 07.01.2015 02:15","5243","5223"
"07.01.2015 02:15 - 07.01.2015 02:30","5221","5137"
"07.01.2015 02:30 - 07.01.2015 02:45","5140","5137"
"07.01.2015 02:45 - 07.01.2015 03:00","5085","5116"
"07.01.2015 03:00 - 07.01.2015 03:15","5051","5111"
"07.01.2015 03:15 - 07.01.2015 03:30","4984","5110"
"07.01.2015 03:30 - 07.01.2015 03:45","5067","5199"
"07.01.2015 03:45 - 07.01.2015 04:00","5079","5227"
"07.01.2015 04:00 - 07.01.2015 04:15","5079","5315"
"07.01.2015 04:15 - 07.01.2015 04:30","5083","5379"
"07.01.2015 04:30 - 07.01.2015 04:45","5134","5498"
"07.01.2015 04:45 - 07.01.2015 05:00","5090","5535"
"07.01.2015 05:00 - 07.01.2015 05:15","5036","5651"
"07.01.2015 05:15 - 07.01.2015 05:30","4960","5729"
"07.01.2015 05:30 - 07.01.2015 05:45","4904","5897"
"07.01.2015 05:45 - 07.01.2015 06:00","4856","6136"
"07.01.2015 06:00 - 07.01.2015 06:15","4836","6582"
"07.01.2015 06:15 - 07.01.2015 06:30","4843","6940"
"07.01.2015 06:30 - 07.01.2015 06:45","4858","7216"
"07.01.2015 06:45 - 07.01.2015 07:00","4913","7486"
"07.01.2015 07:00 - 07.01.2015 07:15","4994","7778"
"07.01.2015 07:15 - 07.01.2015 07:30","5054","8022"
"07.01.2015 07:30 - 07.01.2015 07:45","5093","8218"
"07.01.2015 07:45 - 07.01.2015 08:00","5184","8389"
"07.01.2015 08:00 - 07.01.2015 08:15","5210","8504"
"07.01.2015 08:15 - 07.01.2015 08:30","5249","8565"
"07.01.2015 08:30 - 07.01.2015 08:45","5323","8604"
"07.01.2015 08:45 - 07.01.2015 09:00","5430","8626"
"07.01.2015 09:00 - 07.01.2015 09:15","5666","8687"
"07.01.2015 09:15 - 07.01.2015 09:30","5750","8722"
"07.01.2015 09:30 - 07.01.2015 09:45","5826","8824"
"07.01.2015 09:45 - 07.01.2015 10:00","5908","8915"
"07.01.2015 10:00 - 07.01.2015 10:15","5968","8967"
"07.01.2015 10:15 - 07.01.2015 10:30","6006","8969"
"07.01.2015 10:30 - 07.01.2015 10:45","6034","8946"
"07.01.2015 10:45 - 07.01.2015 11:00","6101","8999"
"07.01.2015 11:00 - 07.01.2015 11:15","6127","8973"
"07.01.2015 11:15 - 07.01.2015 11:30","6137","9038"
"07.01.2015 11:30 - 07.01.2015 11:45","6263","9033"
"07.01.2015 11:45 - 07.01.2015 12:00","6302","9067"
"07.01.2015 12:00 - 07.01.2015 12:15","6460","9079"
"07.01.2015 12:15 - 07.01.2015 12:30","6487","9034"
"07.01.2015 12:30 - 07.01.2015 12:45","6460","9012"
"07.01.2015 12:45 - 07.01.2015 13:00","6432","9026"
"07.01.2015 13:00 - 07.01.2015 13:15","6403","9080"
"07.01.2015 13:15 - 07.01.2015 13:30","6390","8992"
"07.01.2015 13:30 - 07.01.2015 13:45","6353","8977"
"07.01.2015 13:45 - 07.01.2015 14:00","6417","8895"
"07.01.2015 14:00 - 07.01.2015 14:15","6396","8854"
"07.01.2015 14:15 - 07.01.2015 14:30","6364","8811"
"07.01.2015 14:30 - 07.01.2015 14:45","6336","8759"
"07.01.2015 14:45 - 07.01.2015 15:00","6264","8711"
"07.01.2015 15:00 - 07.01.2015 15:15","6326","8783"
"07.01.2015 15:15 - 07.01.2015 15:30","6314","8727"
"07.01.2015 15:30 - 07.01.2015 15:45","6334","8604"
"07.01.2015 15:45 - 07.01.2015 16:00","6349","8618"
"07.01.2015 16:00 - 07.01.2015 16:15","6397","8633"
"07.01.2015 16:15 - 07.01.2015 16:30","6445","8620"
"07.01.2015 16:30 - 07.01.2015 16:45","6547","8685"
"07.01.2015 16:45 - 07.01.2015 17:00","6736","8764"
"07.01.2015 17:00 - 07.01.2015 17:15","6891","9004"
"07.01.2015 17:15 - 07.01.2015 17:30","6947","9144"
"07.01.2015 17:30 - 07.01.2015 17:45","6937","9056"
"07.01.2015 17:45 - 07.01.2015 18:00","6959","9096"
"07.01.2015 18:00 - 07.01.2015 18:15","7029","9053"
"07.01.2015 18:15 - 07.01.2015 18:30","7005","8960"
"07.01.2015 18:30 - 07.01.2015 18:45","6970","8959"
"07.01.2015 18:45 - 07.01.2015 19:00","6920","8912"
"07.01.2015 19:00 - 07.01.2015 19:15","6899","8923"
"07.01.2015 19:15 - 07.01.2015 19:30","6809","8841"
"07.01.2015 19:30 - 07.01.2015 19:45","6418","8739"
"07.01.2015 19:45 - 07.01.2015 20:00","6615","8672"
"07.01.2015 20:00 - 07.01.2015 20:15","6480","8428"
"07.01.2015 20:15 - 07.01.2015 20:30","6342","8265"
"07.01.2015 20:30 - 07.01.2015 20:45","6236","8170"
"07.01.2015 20:45 - 07.01.2015 21:00","6182","8132"
"07.01.2015 21:00 - 07.01.2015 21:15","5877","8068"
"07.01.2015 21:15 - 07.01.2015 21:30","6197","8038"
"07.01.2015 21:30 - 07.01.2015 21:45","6183","7977"
"07.01.2015 21:45 - 07.01.2015 22:00","6154","7826"
"07.01.2015 22:00 - 07.01.2015 22:15","5955","7862"
"07.01.2015 22:15 - 07.01.2015 22:30","6278","7694"
"07.01.2015 22:30 - 07.01.2015 22:45","6191","7496"
"07.01.2015 22:45 - 07.01.2015 23:00","5804","7333"
"07.01.2015 23:00 - 07.01.2015 23:15","5672","7284"
"07.01.2015 23:15 - 07.01.2015 23:30","5977","7149"
"07.01.2015 23:30 - 07.01.2015 23:45","5657","6981"
"07.01.2015 23:45 - 08.01.2015 00:00","5814","6807"
"08.01.2015 00:00 - 08.01.2015 00:15","5549","6726"
"08.01.2015 00:15 - 08.01.2015 00:30","5419","6633"
"08.01.2015 00:30 - 08.01.2015 00:45","5362","6466"
"08.01.2015 00:45 - 08.01.2015 01:00","5310","6376"
"08.01.2015 01:00 - 08.01.2015 01:15","5219","6225"
"08.01.2015 01:15 - 08.01.2015 01:30","5168","6111"
"08.01.2015 01:30 - 08.01.2015 01:45","5093","6135"
"08.01.2015 01:45 - 08.01.2015 02:00","5056","6094"
"08.01.2015 02:00 - 08.01.2015 02:15","5013","6038"
"08.01.2015 02:15 - 08.01.2015 02:30","4950","6006"
"08.01.2015 02:30 - 08.01.2015 02:45","4891","6013"
"08.01.2015 02:45 - 08.01.2015 03:00","4845","5969"
"08.01.2015 03:00 - 08.01.2015 03:15","4759","5959"
"08.01.2015 03:15 - 08.01.2015 03:30","4780","5931"
"08.01.2015 03:30 - 08.01.2015 03:45","4789","6008"
"08.01.2015 03:45 - 08.01.2015 04:00","4843","6028"
"08.01.2015 04:00 - 08.01.2015 04:15","4835","6064"
"08.01.2015 04:15 - 08.01.2015 04:30","4804","6129"
"08.01.2015 04:30 - 08.01.2015 04:45","4945","6197"
"08.01.2015 04:45 - 08.01.2015 05:00","4940","6220"
"08.01.2015 05:00 - 08.01.2015 05:15","4870","6216"
"08.01.2015 05:15 - 08.01.2015 05:30","4827","6333"
"08.01.2015 05:30 - 08.01.2015 05:45","4851","6461"
"08.01.2015 05:45 - 08.01.2015 06:00","4686","6660"
"08.01.2015 06:00 - 08.01.2015 06:15","4590","7042"
"08.01.2015 06:15 - 08.01.2015 06:30","4610","7288"
"08.01.2015 06:30 - 08.01.2015 06:45","4635","7632"
"08.01.2015 06:45 - 08.01.2015 07:00","4683","7834"
"08.01.2015 07:00 - 08.01.2015 07:15","4742","8186"
"08.01.2015 07:15 - 08.01.2015 07:30","4742","8425"
"08.01.2015 07:30 - 08.01.2015 07:45","4772","8509"
"08.01.2015 07:45 - 08.01.2015 08:00","4820","8720"
"08.01.2015 08:00 - 08.01.2015 08:15","4807","8785"
"08.01.2015 08:15 - 08.01.2015 08:30","4782","8846"
"08.01.2015 08:30 - 08.01.2015 08:45","4867","8873"
"08.01.2015 08:45 - 08.01.2015 09:00","4830","8866"
"08.01.2015 09:00 - 08.01.2015 09:15","5046","8892"
"08.01.2015 09:15 - 08.01.2015 09:30","5128","8941"
"08.01.2015 09:30 - 08.01.2015 09:45","5177","9054"
"08.01.2015 09:45 - 08.01.2015 10:00","5209","9113"
"08.01.2015 10:00 - 08.01.2015 10:15","5223","9002"
"08.01.2015 10:15 - 08.01.2015 10:30","5261","9147"
"08.01.2015 10:30 - 08.01.2015 10:45","5331","9162"
"08.01.2015 10:45 - 08.01.2015 11:00","5413","9185"
"08.01.2015 11:00 - 08.01.2015 11:15","5572","9191"
"08.01.2015 11:15 - 08.01.2015 11:30","5767","9243"
"08.01.2015 11:30 - 08.01.2015 11:45","5822","9282"
"08.01.2015 11:45 - 08.01.2015 12:00","5868","9201"
"08.01.2015 12:00 - 08.01.2015 12:15","5954","9168"
"08.01.2015 12:15 - 08.01.2015 12:30","5975","9120"
"08.01.2015 12:30 - 08.01.2015 12:45","5969","9074"
"08.01.2015 12:45 - 08.01.2015 13:00","5908","9066"
"08.01.2015 13:00 - 08.01.2015 13:15","5823","9097"
"08.01.2015 13:15 - 08.01.2015 13:30","5753","9171"
"08.01.2015 13:30 - 08.01.2015 13:45","5685","9053"
"08.01.2015 13:45 - 08.01.2015 14:00","5609","9026"
"08.01.2015 14:00 - 08.01.2015 14:15","5509","8959"
"08.01.2015 14:15 - 08.01.2015 14:30","5435","8816"
"08.01.2015 14:30 - 08.01.2015 14:45","5365","8784"
"08.01.2015 14:45 - 08.01.2015 15:00","5313","8749"
"08.01.2015 15:00 - 08.01.2015 15:15","5405","8782"
"08.01.2015 15:15 - 08.01.2015 15:30","5400","8723"
"08.01.2015 15:30 - 08.01.2015 15:45","5420","8667"
"08.01.2015 15:45 - 08.01.2015 16:00","5430","8501"
"08.01.2015 16:00 - 08.01.2015 16:15","5461","8606"
"08.01.2015 16:15 - 08.01.2015 16:30","5511","8629"
"08.01.2015 16:30 - 08.01.2015 16:45","5593","8697"
"08.01.2015 16:45 - 08.01.2015 17:00","5847","8803"
"08.01.2015 17:00 - 08.01.2015 17:15","6124","8902"
"08.01.2015 17:15 - 08.01.2015 17:30","6303","9057"
"08.01.2015 17:30 - 08.01.2015 17:45","6349","8978"
"08.01.2015 17:45 - 08.01.2015 18:00","6378","8972"
"08.01.2015 18:00 - 08.01.2015 18:15","6498","8922"
"08.01.2015 18:15 - 08.01.2015 18:30","6489","8873"
"08.01.2015 18:30 - 08.01.2015 18:45","6475","8668"
"08.01.2015 18:45 - 08.01.2015 19:00","6441","8797"
"08.01.2015 19:00 - 08.01.2015 19:15","6470","8756"
"08.01.2015 19:15 - 08.01.2015 19:30","6375","8652"
"08.01.2015 19:30 - 08.01.2015 19:45","6395","8452"
"08.01.2015 19:45 - 08.01.2015 20:00","6350","8442"
"08.01.2015 20:00 - 08.01.2015 20:15","6299","8297"
"08.01.2015 20:15 - 08.01.2015 20:30","6271","8200"
"08.01.2015 20:30 - 08.01.2015 20:45","6180","8101"
"08.01.2015 20:45 - 08.01.2015 21:00","6144","8006"
"08.01.2015 21:00 - 08.01.2015 21:15","6172","7963"
"08.01.2015 21:15 - 08.01.2015 21:30","6218","7883"
"08.01.2015 21:30 - 08.01.2015 21:45","6237","7798"
"08.01.2015 21:45 - 08.01.2015 22:00","6246","7661"
"08.01.2015 22:00 - 08.01.2015 22:15","6399","7672"
"08.01.2015 22:15 - 08.01.2015 22:30","6348","7521"
"08.01.2015 22:30 - 08.01.2015 22:45","6271","7359"
"08.01.2015 22:45 - 08.01.2015 23:00","6175","7210"
"08.01.2015 23:00 - 08.01.2015 23:15","6191","7140"
"08.01.2015 23:15 - 08.01.2015 23:30","6117","6837"
"08.01.2015 23:30 - 08.01.2015 23:45","6052","6850"
"08.01.2015 23:45 - 09.01.2015 00:00","5905","6662"
"09.01.2015 00:00 - 09.01.2015 00:15","5834","6524"
"09.01.2015 00:15 - 09.01.2015 00:30","5731","6396"
"09.01.2015 00:30 - 09.01.2015 00:45","5538","6231"
"09.01.2015 00:45 - 09.01.2015 01:00","5405","6086"
"09.01.2015 01:00 - 09.01.2015 01:15","5399","5937"
"09.01.2015 01:15 - 09.01.2015 01:30","5292","5696"
"09.01.2015 01:30 - 09.01.2015 01:45","5292","5808"
"09.01.2015 01:45 - 09.01.2015 02:00","5181","5788"
"09.01.2015 02:00 - 09.01.2015 02:15","5140","5700"
"09.01.2015 02:15 - 09.01.2015 02:30","5186","5680"
"09.01.2015 02:30 - 09.01.2015 02:45","5131","5701"
"09.01.2015 02:45 - 09.01.2015 03:00","5056","5735"
"09.01.2015 03:00 - 09.01.2015 03:15","5128","5718"
"09.01.2015 03:15 - 09.01.2015 03:30","5109","5745"
"09.01.2015 03:30 - 09.01.2015 03:45","5163","5751"
"09.01.2015 03:45 - 09.01.2015 04:00","5182","5768"
"09.01.2015 04:00 - 09.01.2015 04:15","5241","5926"
"09.01.2015 04:15 - 09.01.2015 04:30","5297","5965"
"09.01.2015 04:30 - 09.01.2015 04:45","5347","6024"
"09.01.2015 04:45 - 09.01.2015 05:00","5362","6038"
"09.01.2015 05:00 - 09.01.2015 05:15","5431","6147"
"09.01.2015 05:15 - 09.01.2015 05:30","5400","6202"
"09.01.2015 05:30 - 09.01.2015 05:45","5395","6333"
"09.01.2015 05:45 - 09.01.2015 06:00","5440","6527"
"09.01.2015 06:00 - 09.01.2015 06:15","5577","6908"
"09.01.2015 06:15 - 09.01.2015 06:30","5657","7221"
"09.01.2015 06:30 - 09.01.2015 06:45","5724","7367"
"09.01.2015 06:45 - 09.01.2015 07:00","5809","7709"
"09.01.2015 07:00 - 09.01.2015 07:15","5888","7993"
"09.01.2015 07:15 - 09.01.2015 07:30","6027","8313"
"09.01.2015 07:30 - 09.01.2015 07:45","6141","8464"
"09.01.2015 07:45 - 09.01.2015 08:00","6245","8689"
"09.01.2015 08:00 - 09.01.2015 08:15","6321","8820"
"09.01.2015 08:15 - 09.01.2015 08:30","6411","8868"
"09.01.2015 08:30 - 09.01.2015 08:45","6414","8873"
"09.01.2015 08:45 - 09.01.2015 09:00","6407","8890"
"09.01.2015 09:00 - 09.01.2015 09:15","6527","8905"
"09.01.2015 09:15 - 09.01.2015 09:30","6562","8965"
"09.01.2015 09:30 - 09.01.2015 09:45","6588","9044"
"09.01.2015 09:45 - 09.01.2015 10:00","6619","9050"
"09.01.2015 10:00 - 09.01.2015 10:15","6721","8937"
"09.01.2015 10:15 - 09.01.2015 10:30","6668","8977"
"09.01.2015 10:30 - 09.01.2015 10:45","6672","9049"
"09.01.2015 10:45 - 09.01.2015 11:00","6692","9147"
"09.01.2015 11:00 - 09.01.2015 11:15","6723","9187"
"09.01.2015 11:15 - 09.01.2015 11:30","6794","9296"
"09.01.2015 11:30 - 09.01.2015 11:45","6774","9294"
"09.01.2015 11:45 - 09.01.2015 12:00","6887","9224"
"09.01.2015 12:00 - 09.01.2015 12:15","7018","9236"
"09.01.2015 12:15 - 09.01.2015 12:30","7036","8920"
"09.01.2015 12:30 - 09.01.2015 12:45","6921","9140"
"09.01.2015 12:45 - 09.01.2015 13:00","6924","9167"
"09.01.2015 13:00 - 09.01.2015 13:15","6962","9142"
"09.01.2015 13:15 - 09.01.2015 13:30","6879","9023"
"09.01.2015 13:30 - 09.01.2015 13:45","6797","8783"
"09.01.2015 13:45 - 09.01.2015 14:00","6737","8850"
"09.01.2015 14:00 - 09.01.2015 14:15","6690","8793"
"09.01.2015 14:15 - 09.01.2015 14:30","6639","8719"
"09.01.2015 14:30 - 09.01.2015 14:45","6586","8412"
"09.01.2015 14:45 - 09.01.2015 15:00","6577","8651"
"09.01.2015 15:00 - 09.01.2015 15:15","6647","8666"
"09.01.2015 15:15 - 09.01.2015 15:30","6616","8589"
"09.01.2015 15:30 - 09.01.2015 15:45","6575","8531"
"09.01.2015 15:45 - 09.01.2015 16:00","6533","8506"
"09.01.2015 16:00 - 09.01.2015 16:15","6638","8456"
"09.01.2015 16:15 - 09.01.2015 16:30","6609","8499"
"09.01.2015 16:30 - 09.01.2015 16:45","6737","8409"
"09.01.2015 16:45 - 09.01.2015 17:00","6903","8708"
"09.01.2015 17:00 - 09.01.2015 17:15","7181","8874"
"09.01.2015 17:15 - 09.01.2015 17:30","7403","8986"
"09.01.2015 17:30 - 09.01.2015 17:45","7408","8863"
"09.01.2015 17:45 - 09.01.2015 18:00","7448","8824"
"09.01.2015 18:00 - 09.01.2015 18:15","7491","8797"
"09.01.2015 18:15 - 09.01.2015 18:30","7498","8751"
"09.01.2015 18:30 - 09.01.2015 18:45","7454","8738"
"09.01.2015 18:45 - 09.01.2015 19:00","7417","8617"
"09.01.2015 19:00 - 09.01.2015 19:15","7459","8590"
"09.01.2015 19:15 - 09.01.2015 19:30","7352","8425"
"09.01.2015 19:30 - 09.01.2015 19:45","7315","8311"
"09.01.2015 19:45 - 09.01.2015 20:00","7209","8049"
"09.01.2015 20:00 - 09.01.2015 20:15","7062","8054"
"09.01.2015 20:15 - 09.01.2015 20:30","6940","7967"
"09.01.2015 20:30 - 09.01.2015 20:45","6848","7815"
"09.01.2015 20:45 - 09.01.2015 21:00","6805","7742"
"09.01.2015 21:00 - 09.01.2015 21:15","6797","7701"
"09.01.2015 21:15 - 09.01.2015 21:30","6763","7655"
"09.01.2015 21:30 - 09.01.2015 21:45","6749","7622"
"09.01.2015 21:45 - 09.01.2015 22:00","6701","7442"
"09.01.2015 22:00 - 09.01.2015 22:15","6811","7478"
"09.01.2015 22:15 - 09.01.2015 22:30","6755","7329"
"09.01.2015 22:30 - 09.01.2015 22:45","6651","7179"
"09.01.2015 22:45 - 09.01.2015 23:00","6460","7074"
"09.01.2015 23:00 - 09.01.2015 23:15","6355","6955"
"09.01.2015 23:15 - 09.01.2015 23:30","6251","6792"
"09.01.2015 23:30 - 09.01.2015 23:45","6192","6641"
"09.01.2015 23:45 - 10.01.2015 00:00","6074","6480"
