"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"05.01.2017 10:00 - 05.01.2017 10:15","8322","8573"
"05.01.2017 10:15 - 05.01.2017 10:30","8162","8668"
"05.01.2017 10:30 - 05.01.2017 10:45","8066","8562"
"05.01.2017 10:45 - 05.01.2017 11:00","8045","8548"
"05.01.2017 11:00 - 05.01.2017 11:15","8082","8478"
"05.01.2017 11:15 - 05.01.2017 11:30","8116","8483"
"05.01.2017 11:30 - 05.01.2017 11:45","8090","8458"
"05.01.2017 11:45 - 05.01.2017 12:00","8064","8462"
"05.01.2017 12:00 - 05.01.2017 12:15","8177","8361"
"05.01.2017 12:15 - 05.01.2017 12:30","8267","8522"
"05.01.2017 12:30 - 05.01.2017 12:45","8258","8397"
"05.01.2017 12:45 - 05.01.2017 13:00","8097","8433"
"05.01.2017 13:00 - 05.01.2017 13:15","7928","8379"
"05.01.2017 13:15 - 05.01.2017 13:30","7896","8428"
"05.01.2017 13:30 - 05.01.2017 13:45","7817","8389"
"05.01.2017 13:45 - 05.01.2017 14:00","7846","8327"
"05.01.2017 14:00 - 05.01.2017 14:15","7670","8226"
"05.01.2017 14:15 - 05.01.2017 14:30","7588","8194"
"05.01.2017 14:30 - 05.01.2017 14:45","7594","8135"
"05.01.2017 14:45 - 05.01.2017 15:00","7623","8064"
"05.01.2017 15:00 - 05.01.2017 15:15","7555","8018"
"05.01.2017 15:15 - 05.01.2017 15:30","7669","8076"
"05.01.2017 15:30 - 05.01.2017 15:45","7499","8047"
"05.01.2017 15:45 - 05.01.2017 16:00","7740","8091"
"05.01.2017 16:00 - 05.01.2017 16:15","7721","8049"
"05.01.2017 16:15 - 05.01.2017 16:30","7970","8041"
"05.01.2017 16:30 - 05.01.2017 16:45","8142","8170"
"05.01.2017 16:45 - 05.01.2017 17:00","8451","8272"
"05.01.2017 17:00 - 05.01.2017 17:15","8847","8596"
"05.01.2017 17:15 - 05.01.2017 17:30","9195","8630"
"05.01.2017 17:30 - 05.01.2017 17:45","9260","8780"
"05.01.2017 17:45 - 05.01.2017 18:00","9200","8699"
"05.01.2017 18:00 - 05.01.2017 18:15","9262","8716"
"05.01.2017 18:15 - 05.01.2017 18:30","9276","8696"
"05.01.2017 18:30 - 05.01.2017 18:45","9210","8544"
"05.01.2017 18:45 - 05.01.2017 19:00","9108","8615"
"05.01.2017 19:00 - 05.01.2017 19:15","9096","8525"
"05.01.2017 19:15 - 05.01.2017 19:30","9074","8478"
"05.01.2017 19:30 - 05.01.2017 19:45","8858","8345"
"05.01.2017 19:45 - 05.01.2017 20:00","8778","8288"
"05.01.2017 20:00 - 05.01.2017 20:15","8572","8066"
"05.01.2017 20:15 - 05.01.2017 20:30","8498","7940"
"05.01.2017 20:30 - 05.01.2017 20:45","8154","7812"
"05.01.2017 20:45 - 05.01.2017 21:00","8076","7752"
"05.01.2017 21:00 - 05.01.2017 21:15","7966","7629"
"05.01.2017 21:15 - 05.01.2017 21:30","8049","7565"
"05.01.2017 21:30 - 05.01.2017 21:45","7906","7463"
"05.01.2017 21:45 - 05.01.2017 22:00","7834","7414"
"05.01.2017 22:00 - 05.01.2017 22:15","7893","7487"
"05.01.2017 22:15 - 05.01.2017 22:30","7789","7551"
"05.01.2017 22:30 - 05.01.2017 22:45","7630","7448"
"05.01.2017 22:45 - 05.01.2017 23:00","7417","7345"
"05.01.2017 23:00 - 05.01.2017 23:15","7370","7038"
"05.01.2017 23:15 - 05.01.2017 23:30","7369","7048"
"05.01.2017 23:30 - 05.01.2017 23:45","7083","6932"
"05.01.2017 23:45 - 06.01.2017 00:00","6913","6888"
"06.01.2017 00:00 - 06.01.2017 00:15","6016","6766"
"06.01.2017 00:15 - 06.01.2017 00:30","5979","6792"
"06.01.2017 00:30 - 06.01.2017 00:45","5874","6683"
"06.01.2017 00:45 - 06.01.2017 01:00","5944","6586"
"06.01.2017 01:00 - 06.01.2017 01:15","5862","6554"
"06.01.2017 01:15 - 06.01.2017 01:30","5788","6532"
"06.01.2017 01:30 - 06.01.2017 01:45","5778","6514"
"06.01.2017 01:45 - 06.01.2017 02:00","5731","6372"
"06.01.2017 02:00 - 06.01.2017 02:15","5763","6341"
"06.01.2017 02:15 - 06.01.2017 02:30","5627","6372"
"06.01.2017 02:30 - 06.01.2017 02:45","5522","6294"
"06.01.2017 02:45 - 06.01.2017 03:00","5451","6263"
"06.01.2017 03:00 - 06.01.2017 03:15","5406","6249"
"06.01.2017 03:15 - 06.01.2017 03:30","5299","6213"
"06.01.2017 03:30 - 06.01.2017 03:45","5264","6156"
"06.01.2017 03:45 - 06.01.2017 04:00","5316","6197"
"06.01.2017 04:00 - 06.01.2017 04:15","5244","6145"
"06.01.2017 04:15 - 06.01.2017 04:30","5202","6099"
"06.01.2017 04:30 - 06.01.2017 04:45","5162","6108"
"06.01.2017 04:45 - 06.01.2017 05:00","5226","6187"
"06.01.2017 05:00 - 06.01.2017 05:15","5179","6148"
"06.01.2017 05:15 - 06.01.2017 05:30","5070","6099"
"06.01.2017 05:30 - 06.01.2017 05:45","5013","6007"
"06.01.2017 05:45 - 06.01.2017 06:00","4911","5896"
"06.01.2017 06:00 - 06.01.2017 06:15","4668","5612"
"06.01.2017 06:15 - 06.01.2017 06:30","4588","5572"
"06.01.2017 06:30 - 06.01.2017 06:45","4547","5560"
"06.01.2017 06:45 - 06.01.2017 07:00","4569","5607"
"06.01.2017 07:00 - 06.01.2017 07:15","4650","5704"
"06.01.2017 07:15 - 06.01.2017 07:30","4706","5708"
"06.01.2017 07:30 - 06.01.2017 07:45","4666","5774"
"06.01.2017 07:45 - 06.01.2017 08:00","4609","5799"
"06.01.2017 08:00 - 06.01.2017 08:15","4636","5849"
"06.01.2017 08:15 - 06.01.2017 08:30","4569","5867"
"06.01.2017 08:30 - 06.01.2017 08:45","4595","5985"
"06.01.2017 08:45 - 06.01.2017 09:00","4573","5950"
"06.01.2017 09:00 - 06.01.2017 09:15","4606","5985"
"06.01.2017 09:15 - 06.01.2017 09:30","4863","6199"
"06.01.2017 09:30 - 06.01.2017 09:45","4890","6253"
"06.01.2017 09:45 - 06.01.2017 10:00","4983","6324"
"06.01.2017 10:00 - 06.01.2017 10:15","5028","6399"
"06.01.2017 10:15 - 06.01.2017 10:30","5062","6384"
"06.01.2017 10:30 - 06.01.2017 10:45","5034","6329"
"06.01.2017 10:45 - 06.01.2017 11:00","5013","6349"
"06.01.2017 11:00 - 06.01.2017 11:15","5018","6355"
"06.01.2017 11:15 - 06.01.2017 11:30","5035","6353"
"06.01.2017 11:30 - 06.01.2017 11:45","5062","6389"
"06.01.2017 11:45 - 06.01.2017 12:00","5119","6443"
"06.01.2017 12:00 - 06.01.2017 12:15","5170","6447"
"06.01.2017 12:15 - 06.01.2017 12:30","5369","6571"
"06.01.2017 12:30 - 06.01.2017 12:45","5457","6450"
"06.01.2017 12:45 - 06.01.2017 13:00","5415","6371"
"06.01.2017 13:00 - 06.01.2017 13:15","5187","6347"
"06.01.2017 13:15 - 06.01.2017 13:30","5248","6208"
"06.01.2017 13:30 - 06.01.2017 13:45","5206","6099"
"06.01.2017 13:45 - 06.01.2017 14:00","5201","6162"
"06.01.2017 14:00 - 06.01.2017 14:15","5270","6082"
"06.01.2017 14:15 - 06.01.2017 14:30","5251","6166"
"06.01.2017 14:30 - 06.01.2017 14:45","5176","6067"
"06.01.2017 14:45 - 06.01.2017 15:00","5086","5964"
"06.01.2017 15:00 - 06.01.2017 15:15","5104","6062"
"06.01.2017 15:15 - 06.01.2017 15:30","5187","6189"
"06.01.2017 15:30 - 06.01.2017 15:45","5261","6187"
"06.01.2017 15:45 - 06.01.2017 16:00","5309","6183"
"06.01.2017 16:00 - 06.01.2017 16:15","5294","6242"
"06.01.2017 16:15 - 06.01.2017 16:30","5379","6381"
"06.01.2017 16:30 - 06.01.2017 16:45","5520","6493"
"06.01.2017 16:45 - 06.01.2017 17:00","5690","6629"
"06.01.2017 17:00 - 06.01.2017 17:15","5952","6847"
"06.01.2017 17:15 - 06.01.2017 17:30","6243","7150"
"06.01.2017 17:30 - 06.01.2017 17:45","6302","7292"
"06.01.2017 17:45 - 06.01.2017 18:00","6307","7293"
"06.01.2017 18:00 - 06.01.2017 18:15","6268","7349"
"06.01.2017 18:15 - 06.01.2017 18:30","6511","7378"
"06.01.2017 18:30 - 06.01.2017 18:45","6459","7294"
"06.01.2017 18:45 - 06.01.2017 19:00","6423","7241"
"06.01.2017 19:00 - 06.01.2017 19:15","6473","7220"
"06.01.2017 19:15 - 06.01.2017 19:30","6329","7228"
"06.01.2017 19:30 - 06.01.2017 19:45","6279","7109"
"06.01.2017 19:45 - 06.01.2017 20:00","6308","7090"
"06.01.2017 20:00 - 06.01.2017 20:15","6314","6975"
"06.01.2017 20:15 - 06.01.2017 20:30","6214","7034"
"06.01.2017 20:30 - 06.01.2017 20:45","6167","6993"
"06.01.2017 20:45 - 06.01.2017 21:00","6219","6960"
"06.01.2017 21:00 - 06.01.2017 21:15","6107","6897"
"06.01.2017 21:15 - 06.01.2017 21:30","6165","6994"
"06.01.2017 21:30 - 06.01.2017 21:45","6115","7013"
"06.01.2017 21:45 - 06.01.2017 22:00","6136","7042"
"06.01.2017 22:00 - 06.01.2017 22:15","6147","7184"
"06.01.2017 22:15 - 06.01.2017 22:30","6298","7194"
"06.01.2017 22:30 - 06.01.2017 22:45","6278","7076"
"06.01.2017 22:45 - 06.01.2017 23:00","6197","6999"
"06.01.2017 23:00 - 06.01.2017 23:15","6057","6981"
"06.01.2017 23:15 - 06.01.2017 23:30","6173","7036"
"06.01.2017 23:30 - 06.01.2017 23:45","5918","6910"
"06.01.2017 23:45 - 07.01.2017 00:00","5944","6882"
"07.01.2017 00:00 - 07.01.2017 00:15","5822","6745"
"07.01.2017 00:15 - 07.01.2017 00:30","5843","6701"
"07.01.2017 00:30 - 07.01.2017 00:45","5722","6679"
"07.01.2017 00:45 - 07.01.2017 01:00","5569","6649"
"07.01.2017 01:00 - 07.01.2017 01:15","5521","6581"
"07.01.2017 01:15 - 07.01.2017 01:30","5572","6500"
"07.01.2017 01:30 - 07.01.2017 01:45","5507","6498"
"07.01.2017 01:45 - 07.01.2017 02:00","5530","6501"
"07.01.2017 02:00 - 07.01.2017 02:15","5358","6490"
"07.01.2017 02:15 - 07.01.2017 02:30","5300","6385"
"07.01.2017 02:30 - 07.01.2017 02:45","5292","6218"
"07.01.2017 02:45 - 07.01.2017 03:00","5275","6138"
"07.01.2017 03:00 - 07.01.2017 03:15","5268","6080"
"07.01.2017 03:15 - 07.01.2017 03:30","5217","6048"
"07.01.2017 03:30 - 07.01.2017 03:45","5196","6049"
"07.01.2017 03:45 - 07.01.2017 04:00","5269","6070"
"07.01.2017 04:00 - 07.01.2017 04:15","5193","6038"
"07.01.2017 04:15 - 07.01.2017 04:30","5258","6049"
"07.01.2017 04:30 - 07.01.2017 04:45","5174","6001"
"07.01.2017 04:45 - 07.01.2017 05:00","5260","6054"
"07.01.2017 05:00 - 07.01.2017 05:15","5217","5984"
"07.01.2017 05:15 - 07.01.2017 05:30","5166","5937"
"07.01.2017 05:30 - 07.01.2017 05:45","5141","5843"
"07.01.2017 05:45 - 07.01.2017 06:00","5110","5852"
"07.01.2017 06:00 - 07.01.2017 06:15","5045","5671"
"07.01.2017 06:15 - 07.01.2017 06:30","5074","5637"
"07.01.2017 06:30 - 07.01.2017 06:45","5128","5667"
"07.01.2017 06:45 - 07.01.2017 07:00","5345","5759"
"07.01.2017 07:00 - 07.01.2017 07:15","5378","5796"
"07.01.2017 07:15 - 07.01.2017 07:30","5499","5852"
"07.01.2017 07:30 - 07.01.2017 07:45","5660","6051"
"07.01.2017 07:45 - 07.01.2017 08:00","5713","6086"
"07.01.2017 08:00 - 07.01.2017 08:15","5880","6212"
"07.01.2017 08:15 - 07.01.2017 08:30","5829","6261"
"07.01.2017 08:30 - 07.01.2017 08:45","5970","6387"
"07.01.2017 08:45 - 07.01.2017 09:00","6045","6497"
"07.01.2017 09:00 - 07.01.2017 09:15","6095","6608"
"07.01.2017 09:15 - 07.01.2017 09:30","6416","6868"
"07.01.2017 09:30 - 07.01.2017 09:45","6594","7000"
"07.01.2017 09:45 - 07.01.2017 10:00","6607","7054"
"07.01.2017 10:00 - 07.01.2017 10:15","6663","7114"
"07.01.2017 10:15 - 07.01.2017 10:30","6593","7115"
"07.01.2017 10:30 - 07.01.2017 10:45","6672","7156"
"07.01.2017 10:45 - 07.01.2017 11:00","6679","7177"
"07.01.2017 11:00 - 07.01.2017 11:15","6555","7162"
"07.01.2017 11:15 - 07.01.2017 11:30","6656","7078"
"07.01.2017 11:30 - 07.01.2017 11:45","6714","7069"
"07.01.2017 11:45 - 07.01.2017 12:00","6640","7087"
"07.01.2017 12:00 - 07.01.2017 12:15","6642","7133"
"07.01.2017 12:15 - 07.01.2017 12:30","6779","7290"
"07.01.2017 12:30 - 07.01.2017 12:45","6680","7280"
"07.01.2017 12:45 - 07.01.2017 13:00","6602","7230"
"07.01.2017 13:00 - 07.01.2017 13:15","6432","7239"
"07.01.2017 13:15 - 07.01.2017 13:30","6432","7171"
"07.01.2017 13:30 - 07.01.2017 13:45","6295","7166"
"07.01.2017 13:45 - 07.01.2017 14:00","6381","7200"
"07.01.2017 14:00 - 07.01.2017 14:15","6280","7156"
"07.01.2017 14:15 - 07.01.2017 14:30","6084","7100"
"07.01.2017 14:30 - 07.01.2017 14:45","6115","7033"
"07.01.2017 14:45 - 07.01.2017 15:00","6102","6987"
"07.01.2017 15:00 - 07.01.2017 15:15","5990","6971"
"07.01.2017 15:15 - 07.01.2017 15:30","6111","7065"
"07.01.2017 15:30 - 07.01.2017 15:45","6149","7041"
"07.01.2017 15:45 - 07.01.2017 16:00","6125","7028"
"07.01.2017 16:00 - 07.01.2017 16:15","6160","7081"
"07.01.2017 16:15 - 07.01.2017 16:30","6232","7088"
"07.01.2017 16:30 - 07.01.2017 16:45","6402","7295"
"07.01.2017 16:45 - 07.01.2017 17:00","6641","7475"
"07.01.2017 17:00 - 07.01.2017 17:15","6748","7618"
"07.01.2017 17:15 - 07.01.2017 17:30","6772","7836"
"07.01.2017 17:30 - 07.01.2017 17:45","6865","7919"
"07.01.2017 17:45 - 07.01.2017 18:00","6824","7902"
"07.01.2017 18:00 - 07.01.2017 18:15","6807","7924"
"07.01.2017 18:15 - 07.01.2017 18:30","6748","7920"
"07.01.2017 18:30 - 07.01.2017 18:45","6725","7915"
"07.01.2017 18:45 - 07.01.2017 19:00","6645","7827"
"07.01.2017 19:00 - 07.01.2017 19:15","6603","7725"
"07.01.2017 19:15 - 07.01.2017 19:30","6452","7619"
"07.01.2017 19:30 - 07.01.2017 19:45","6300","7481"
"07.01.2017 19:45 - 07.01.2017 20:00","6346","7471"
"07.01.2017 20:00 - 07.01.2017 20:15","6243","7357"
"07.01.2017 20:15 - 07.01.2017 20:30","6072","7215"
"07.01.2017 20:30 - 07.01.2017 20:45","5939","7046"
"07.01.2017 20:45 - 07.01.2017 21:00","5888","7062"
"07.01.2017 21:00 - 07.01.2017 21:15","5927","7072"
"07.01.2017 21:15 - 07.01.2017 21:30","5972","7078"
"07.01.2017 21:30 - 07.01.2017 21:45","5931","7037"
"07.01.2017 21:45 - 07.01.2017 22:00","5818","7052"
"07.01.2017 22:00 - 07.01.2017 22:15","5996","7187"
"07.01.2017 22:15 - 07.01.2017 22:30","5956","7162"
"07.01.2017 22:30 - 07.01.2017 22:45","5886","7095"
"07.01.2017 22:45 - 07.01.2017 23:00","5584","7038"
"07.01.2017 23:00 - 07.01.2017 23:15","5493","6884"
"07.01.2017 23:15 - 07.01.2017 23:30","5466","6778"
"07.01.2017 23:30 - 07.01.2017 23:45","5324","6722"
"07.01.2017 23:45 - 08.01.2017 00:00","5264","6691"
"08.01.2017 00:00 - 08.01.2017 00:15","7139","6513"
"08.01.2017 00:15 - 08.01.2017 00:30","7166","6517"
"08.01.2017 00:30 - 08.01.2017 00:45","7056","6394"
"08.01.2017 00:45 - 08.01.2017 01:00","6959","6356"
"08.01.2017 01:00 - 08.01.2017 01:15","6928","6197"
"08.01.2017 01:15 - 08.01.2017 01:30","6906","6149"
"08.01.2017 01:30 - 08.01.2017 01:45","6887","6127"
"08.01.2017 01:45 - 08.01.2017 02:00","6746","6076"
"08.01.2017 02:00 - 08.01.2017 02:15","6714","6071"
"08.01.2017 02:15 - 08.01.2017 02:30","6746","5926"
"08.01.2017 02:30 - 08.01.2017 02:45","6667","5890"
"08.01.2017 02:45 - 08.01.2017 03:00","6636","5788"
"08.01.2017 03:00 - 08.01.2017 03:15","6622","5718"
"08.01.2017 03:15 - 08.01.2017 03:30","6586","5774"
"08.01.2017 03:30 - 08.01.2017 03:45","6529","5742"
"08.01.2017 03:45 - 08.01.2017 04:00","6571","5770"
"08.01.2017 04:00 - 08.01.2017 04:15","6518","5730"
"08.01.2017 04:15 - 08.01.2017 04:30","6473","5677"
"08.01.2017 04:30 - 08.01.2017 04:45","6482","5619"
"08.01.2017 04:45 - 08.01.2017 05:00","6561","5770"
"08.01.2017 05:00 - 08.01.2017 05:15","6522","5705"
"08.01.2017 05:15 - 08.01.2017 05:30","6472","5539"
"08.01.2017 05:30 - 08.01.2017 05:45","6380","5518"
"08.01.2017 05:45 - 08.01.2017 06:00","6269","5412"
"08.01.2017 06:00 - 08.01.2017 06:15","5985","5236"
"08.01.2017 06:15 - 08.01.2017 06:30","5946","5257"
"08.01.2017 06:30 - 08.01.2017 06:45","5934","5248"
"08.01.2017 06:45 - 08.01.2017 07:00","5980","5315"
"08.01.2017 07:00 - 08.01.2017 07:15","6078","5336"
"08.01.2017 07:15 - 08.01.2017 07:30","6081","5394"
"08.01.2017 07:30 - 08.01.2017 07:45","6148","5461"
"08.01.2017 07:45 - 08.01.2017 08:00","6173","5502"
"08.01.2017 08:00 - 08.01.2017 08:15","6222","5533"
"08.01.2017 08:15 - 08.01.2017 08:30","6240","5605"
"08.01.2017 08:30 - 08.01.2017 08:45","6358","5655"
"08.01.2017 08:45 - 08.01.2017 09:00","6323","5697"
"08.01.2017 09:00 - 08.01.2017 09:15","6359","5784"
"08.01.2017 09:15 - 08.01.2017 09:30","6573","5965"
"08.01.2017 09:30 - 08.01.2017 09:45","6627","6198"
"08.01.2017 09:45 - 08.01.2017 10:00","6698","6289"
"08.01.2017 10:00 - 08.01.2017 10:15","6773","6306"
"08.01.2017 10:15 - 08.01.2017 10:30","6758","6399"
"08.01.2017 10:30 - 08.01.2017 10:45","6702","6493"
"08.01.2017 10:45 - 08.01.2017 11:00","6723","6538"
"08.01.2017 11:00 - 08.01.2017 11:15","6728","6577"
"08.01.2017 11:15 - 08.01.2017 11:30","6726","6639"
"08.01.2017 11:30 - 08.01.2017 11:45","6762","6742"
"08.01.2017 11:45 - 08.01.2017 12:00","6817","6790"
"08.01.2017 12:00 - 08.01.2017 12:15","6820","6701"
"08.01.2017 12:15 - 08.01.2017 12:30","6944","6812"
"08.01.2017 12:30 - 08.01.2017 12:45","6823","6819"
"08.01.2017 12:45 - 08.01.2017 13:00","6744","6778"
"08.01.2017 13:00 - 08.01.2017 13:15","6721","6691"
"08.01.2017 13:15 - 08.01.2017 13:30","6582","6678"
"08.01.2017 13:30 - 08.01.2017 13:45","6473","6571"
"08.01.2017 13:45 - 08.01.2017 14:00","6536","6561"
"08.01.2017 14:00 - 08.01.2017 14:15","6455","6554"
"08.01.2017 14:15 - 08.01.2017 14:30","6540","6501"
"08.01.2017 14:30 - 08.01.2017 14:45","6440","6404"
"08.01.2017 14:45 - 08.01.2017 15:00","6337","6355"
"08.01.2017 15:00 - 08.01.2017 15:15","6435","6344"
"08.01.2017 15:15 - 08.01.2017 15:30","6563","6434"
"08.01.2017 15:30 - 08.01.2017 15:45","6560","6383"
"08.01.2017 15:45 - 08.01.2017 16:00","6557","6409"
"08.01.2017 16:00 - 08.01.2017 16:15","6615","6412"
"08.01.2017 16:15 - 08.01.2017 16:30","6754","6420"
"08.01.2017 16:30 - 08.01.2017 16:45","6866","6495"
"08.01.2017 16:45 - 08.01.2017 17:00","7003","6668"
"08.01.2017 17:00 - 08.01.2017 17:15","7220","6845"
"08.01.2017 17:15 - 08.01.2017 17:30","7523","7056"
"08.01.2017 17:30 - 08.01.2017 17:45","7666","7195"
"08.01.2017 17:45 - 08.01.2017 18:00","7667","7234"
"08.01.2017 18:00 - 08.01.2017 18:15","7723","7257"
"08.01.2017 18:15 - 08.01.2017 18:30","7752","7328"
"08.01.2017 18:30 - 08.01.2017 18:45","7668","7296"
"08.01.2017 18:45 - 08.01.2017 19:00","7615","7278"
"08.01.2017 19:00 - 08.01.2017 19:15","7593","7293"
"08.01.2017 19:15 - 08.01.2017 19:30","7602","7281"
"08.01.2017 19:30 - 08.01.2017 19:45","7482","7169"
"08.01.2017 19:45 - 08.01.2017 20:00","7464","7146"
"08.01.2017 20:00 - 08.01.2017 20:15","7348","7015"
"08.01.2017 20:15 - 08.01.2017 20:30","7407","7099"
"08.01.2017 20:30 - 08.01.2017 20:45","7366","6843"
"08.01.2017 20:45 - 08.01.2017 21:00","7334","6782"
"08.01.2017 21:00 - 08.01.2017 21:15","7270","6804"
"08.01.2017 21:15 - 08.01.2017 21:30","7367","6838"
"08.01.2017 21:30 - 08.01.2017 21:45","7386","6837"
"08.01.2017 21:45 - 08.01.2017 22:00","7415","6893"
"08.01.2017 22:00 - 08.01.2017 22:15","7557","7028"
"08.01.2017 22:15 - 08.01.2017 22:30","7568","7142"
"08.01.2017 22:30 - 08.01.2017 22:45","7450","6985"
"08.01.2017 22:45 - 08.01.2017 23:00","7372","6914"
"08.01.2017 23:00 - 08.01.2017 23:15","7355","6828"
"08.01.2017 23:15 - 08.01.2017 23:30","7409","6851"
"08.01.2017 23:30 - 08.01.2017 23:45","7283","6705"
"08.01.2017 23:45 - 09.01.2017 00:00","7255","6616"
"09.01.2017 00:00 - 09.01.2017 00:15","6284","6363"
"09.01.2017 00:15 - 09.01.2017 00:30","6228","6420"
"09.01.2017 00:30 - 09.01.2017 00:45","6127","6429"
"09.01.2017 00:45 - 09.01.2017 01:00","5936","6280"
"09.01.2017 01:00 - 09.01.2017 01:15","5917","6249"
"09.01.2017 01:15 - 09.01.2017 01:30","5854","6129"
"09.01.2017 01:30 - 09.01.2017 01:45","5789","6179"
"09.01.2017 01:45 - 09.01.2017 02:00","5818","6124"
"09.01.2017 02:00 - 09.01.2017 02:15","5835","6100"
"09.01.2017 02:15 - 09.01.2017 02:30","5771","6141"
"09.01.2017 02:30 - 09.01.2017 02:45","5746","6092"
"09.01.2017 02:45 - 09.01.2017 03:00","5736","6108"
"09.01.2017 03:00 - 09.01.2017 03:15","5735","6115"
"09.01.2017 03:15 - 09.01.2017 03:30","5653","6086"
"09.01.2017 03:30 - 09.01.2017 03:45","5673","6051"
"09.01.2017 03:45 - 09.01.2017 04:00","5718","6122"
"09.01.2017 04:00 - 09.01.2017 04:15","5760","6143"
"09.01.2017 04:15 - 09.01.2017 04:30","5832","6266"
"09.01.2017 04:30 - 09.01.2017 04:45","5833","6249"
"09.01.2017 04:45 - 09.01.2017 05:00","5937","6422"
"09.01.2017 05:00 - 09.01.2017 05:15","5956","6432"
"09.01.2017 05:15 - 09.01.2017 05:30","6021","6549"
"09.01.2017 05:30 - 09.01.2017 05:45","6193","6685"
"09.01.2017 05:45 - 09.01.2017 06:00","6219","6922"
"09.01.2017 06:00 - 09.01.2017 06:15","6291","6993"
"09.01.2017 06:15 - 09.01.2017 06:30","6735","7568"
"09.01.2017 06:30 - 09.01.2017 06:45","6855","7835"
"09.01.2017 06:45 - 09.01.2017 07:00","7059","8085"
"09.01.2017 07:00 - 09.01.2017 07:15","7204","8488"
"09.01.2017 07:15 - 09.01.2017 07:30","7428","8704"
"09.01.2017 07:30 - 09.01.2017 07:45","7605","8822"
"09.01.2017 07:45 - 09.01.2017 08:00","7722","9156"
"09.01.2017 08:00 - 09.01.2017 08:15","7878","9276"
"09.01.2017 08:15 - 09.01.2017 08:30","7819","9306"
"09.01.2017 08:30 - 09.01.2017 08:45","7950","9325"
"09.01.2017 08:45 - 09.01.2017 09:00","8035","9386"
"09.01.2017 09:00 - 09.01.2017 09:15","8148","9385"
"09.01.2017 09:15 - 09.01.2017 09:30","8379","9460"
"09.01.2017 09:30 - 09.01.2017 09:45","8561","9565"
"09.01.2017 09:45 - 09.01.2017 10:00","8772","9661"
"09.01.2017 10:00 - 09.01.2017 10:15","8776","9721"
"09.01.2017 10:15 - 09.01.2017 10:30","8849","9767"
"09.01.2017 10:30 - 09.01.2017 10:45","8894","9795"
"09.01.2017 10:45 - 09.01.2017 11:00","9028","9838"
"09.01.2017 11:00 - 09.01.2017 11:15","9092","9826"
"09.01.2017 11:15 - 09.01.2017 11:30","9144","9829"
"09.01.2017 11:30 - 09.01.2017 11:45","9141","9863"
"09.01.2017 11:45 - 09.01.2017 12:00","9169","9860"
"09.01.2017 12:00 - 09.01.2017 12:15","9224","9838"
"09.01.2017 12:15 - 09.01.2017 12:30","9881","9858"
"09.01.2017 12:30 - 09.01.2017 12:45","9274","9746"
"09.01.2017 12:45 - 09.01.2017 13:00","9265","9755"
"09.01.2017 13:00 - 09.01.2017 13:15","9187","9724"
"09.01.2017 13:15 - 09.01.2017 13:30","9149","9776"
"09.01.2017 13:30 - 09.01.2017 13:45","9032","9660"
"09.01.2017 13:45 - 09.01.2017 14:00","8942","9694"
"09.01.2017 14:00 - 09.01.2017 14:15","8829","9627"
"09.01.2017 14:15 - 09.01.2017 14:30","8847","9701"
"09.01.2017 14:30 - 09.01.2017 14:45","8869","9596"
"09.01.2017 14:45 - 09.01.2017 15:00","8808","9508"
"09.01.2017 15:00 - 09.01.2017 15:15","8747","9530"
"09.01.2017 15:15 - 09.01.2017 15:30","8685","9539"
"09.01.2017 15:30 - 09.01.2017 15:45","8645","9439"
"09.01.2017 15:45 - 09.01.2017 16:00","8745","9392"
"09.01.2017 16:00 - 09.01.2017 16:15","8679","9383"
"09.01.2017 16:15 - 09.01.2017 16:30","8657","9429"
"09.01.2017 16:30 - 09.01.2017 16:45","8811","9437"
"09.01.2017 16:45 - 09.01.2017 17:00","8796","9488"
"09.01.2017 17:00 - 09.01.2017 17:15","9075","9627"
"09.01.2017 17:15 - 09.01.2017 17:30","8951","9756"
"09.01.2017 17:30 - 09.01.2017 17:45","9031","9781"
"09.01.2017 17:45 - 09.01.2017 18:00","8918","9783"
"09.01.2017 18:00 - 09.01.2017 18:15","8880","9698"
"09.01.2017 18:15 - 09.01.2017 18:30","8883","9606"
"09.01.2017 18:30 - 09.01.2017 18:45","8912","9576"
"09.01.2017 18:45 - 09.01.2017 19:00","8837","9571"
"09.01.2017 19:00 - 09.01.2017 19:15","8825","9452"
"09.01.2017 19:15 - 09.01.2017 19:30","8847","9446"
"09.01.2017 19:30 - 09.01.2017 19:45","8703","9313"
"09.01.2017 19:45 - 09.01.2017 20:00","8690","9209"
"09.01.2017 20:00 - 09.01.2017 20:15","8415","9110"
"09.01.2017 20:15 - 09.01.2017 20:30","8362","8945"
"09.01.2017 20:30 - 09.01.2017 20:45","8242","8781"
"09.01.2017 20:45 - 09.01.2017 21:00","8292","8663"
"09.01.2017 21:00 - 09.01.2017 21:15","8081","8535"
"09.01.2017 21:15 - 09.01.2017 21:30","8240","8618"
"09.01.2017 21:30 - 09.01.2017 21:45","8156","8534"
"09.01.2017 21:45 - 09.01.2017 22:00","8081","8491"
"09.01.2017 22:00 - 09.01.2017 22:15","8059","8348"
"09.01.2017 22:15 - 09.01.2017 22:30","8153","8317"
"09.01.2017 22:30 - 09.01.2017 22:45","7904","8099"
