"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"27.02.2016 17:15 - 27.02.2016 17:30","6905","6261"
"27.02.2016 17:30 - 27.02.2016 17:45","6960","6234"
"27.02.2016 17:45 - 27.02.2016 18:00","7117","6443"
"27.02.2016 18:00 - 27.02.2016 18:15","7260","6659"
"27.02.2016 18:15 - 27.02.2016 18:30","7200","6851"
"27.02.2016 18:30 - 27.02.2016 18:45","7292","6958"
"27.02.2016 18:45 - 27.02.2016 19:00","7310","6983"
"27.02.2016 19:00 - 27.02.2016 19:15","7192","7055"
"27.02.2016 19:15 - 27.02.2016 19:30","7005","6890"
"27.02.2016 19:30 - 27.02.2016 19:45","7025","6886"
"27.02.2016 19:45 - 27.02.2016 20:00","6918","6816"
"27.02.2016 20:00 - 27.02.2016 20:15","6779","6655"
"27.02.2016 20:15 - 27.02.2016 20:30","6549","6517"
"27.02.2016 20:30 - 27.02.2016 20:45","6538","6382"
"27.02.2016 20:45 - 27.02.2016 21:00","6436","6412"
"27.02.2016 21:00 - 27.02.2016 21:15","6386","6376"
"27.02.2016 21:15 - 27.02.2016 21:30","6446","6370"
"27.02.2016 21:30 - 27.02.2016 21:45","6341","6365"
"27.02.2016 21:45 - 27.02.2016 22:00","6427","6258"
"27.02.2016 22:00 - 27.02.2016 22:15","6414","6247"
"27.02.2016 22:15 - 27.02.2016 22:30","6411","6243"
"27.02.2016 22:30 - 27.02.2016 22:45","6358","6190"
"27.02.2016 22:45 - 27.02.2016 23:00","6208","6013"
"27.02.2016 23:00 - 27.02.2016 23:15","6136","5886"
"27.02.2016 23:15 - 27.02.2016 23:30","6071","5751"
"27.02.2016 23:30 - 27.02.2016 23:45","5857","5760"
"27.02.2016 23:45 - 28.02.2016 00:00","5747","5632"
"28.02.2016 00:00 - 28.02.2016 00:15","5588","5606"
"28.02.2016 00:15 - 28.02.2016 00:30","5560","5491"
"28.02.2016 00:30 - 28.02.2016 00:45","5334","5461"
"28.02.2016 00:45 - 28.02.2016 01:00","5314","5299"
"28.02.2016 01:00 - 28.02.2016 01:15","5120","5237"
"28.02.2016 01:15 - 28.02.2016 01:30","5155","5164"
"28.02.2016 01:30 - 28.02.2016 01:45","5106","5056"
"28.02.2016 01:45 - 28.02.2016 02:00","4897","5092"
"28.02.2016 02:00 - 28.02.2016 02:15","4944","5061"
"28.02.2016 02:15 - 28.02.2016 02:30","4725","4982"
"28.02.2016 02:30 - 28.02.2016 02:45","4849","4929"
"28.02.2016 02:45 - 28.02.2016 03:00","4724","4901"
"28.02.2016 03:00 - 28.02.2016 03:15","4723","4915"
"28.02.2016 03:15 - 28.02.2016 03:30","4816","4903"
"28.02.2016 03:30 - 28.02.2016 03:45","4663","4948"
"28.02.2016 03:45 - 28.02.2016 04:00","4819","4905"
"28.02.2016 04:00 - 28.02.2016 04:15","4780","4925"
"28.02.2016 04:15 - 28.02.2016 04:30","4659","4883"
"28.02.2016 04:30 - 28.02.2016 04:45","4910","5053"
"28.02.2016 04:45 - 28.02.2016 05:00","4827","4995"
"28.02.2016 05:00 - 28.02.2016 05:15","4891","5011"
"28.02.2016 05:15 - 28.02.2016 05:30","4818","4887"
"28.02.2016 05:30 - 28.02.2016 05:45","4690","4781"
"28.02.2016 05:45 - 28.02.2016 06:00","4628","4868"
"28.02.2016 06:00 - 28.02.2016 06:15","4677","4690"
"28.02.2016 06:15 - 28.02.2016 06:30","4658","4731"
"28.02.2016 06:30 - 28.02.2016 06:45","4677","4754"
"28.02.2016 06:45 - 28.02.2016 07:00","4727","4775"
"28.02.2016 07:00 - 28.02.2016 07:15","4818","4778"
"28.02.2016 07:15 - 28.02.2016 07:30","4781","4780"
"28.02.2016 07:30 - 28.02.2016 07:45","4729","4913"
"28.02.2016 07:45 - 28.02.2016 08:00","4844","4910"
"28.02.2016 08:00 - 28.02.2016 08:15","4890","5138"
"28.02.2016 08:15 - 28.02.2016 08:30","4932","5252"
"28.02.2016 08:30 - 28.02.2016 08:45","4994","5313"
"28.02.2016 08:45 - 28.02.2016 09:00","5125","5443"
"28.02.2016 09:00 - 28.02.2016 09:15","5452","5511"
"28.02.2016 09:15 - 28.02.2016 09:30","5532","5672"
"28.02.2016 09:30 - 28.02.2016 09:45","5586","5786"
"28.02.2016 09:45 - 28.02.2016 10:00","5664","5739"
"28.02.2016 10:00 - 28.02.2016 10:15","5636","5783"
"28.02.2016 10:15 - 28.02.2016 10:30","5732","5925"
"28.02.2016 10:30 - 28.02.2016 10:45","5690","5988"
"28.02.2016 10:45 - 28.02.2016 11:00","5789","6073"
"28.02.2016 11:00 - 28.02.2016 11:15","5891","6181"
"28.02.2016 11:15 - 28.02.2016 11:30","6092","6259"
"28.02.2016 11:30 - 28.02.2016 11:45","5993","6382"
"28.02.2016 11:45 - 28.02.2016 12:00","6092","6482"
"28.02.2016 12:00 - 28.02.2016 12:15","6220","6512"
"28.02.2016 12:15 - 28.02.2016 12:30","6306","6546"
"28.02.2016 12:30 - 28.02.2016 12:45","6247","6436"
"28.02.2016 12:45 - 28.02.2016 13:00","6270","6392"
"28.02.2016 13:00 - 28.02.2016 13:15","6122","6298"
"28.02.2016 13:15 - 28.02.2016 13:30","6112","6178"
"28.02.2016 13:30 - 28.02.2016 13:45","5983","6006"
"28.02.2016 13:45 - 28.02.2016 14:00","5805","5985"
"28.02.2016 14:00 - 28.02.2016 14:15","5826","5777"
"28.02.2016 14:15 - 28.02.2016 14:30","5755","5780"
"28.02.2016 14:30 - 28.02.2016 14:45","5683","5683"
"28.02.2016 14:45 - 28.02.2016 15:00","5589","5529"
"28.02.2016 15:00 - 28.02.2016 15:15","5552","5665"
"28.02.2016 15:15 - 28.02.2016 15:30","5495","5564"
"28.02.2016 15:30 - 28.02.2016 15:45","5532","5538"
"28.02.2016 15:45 - 28.02.2016 16:00","5505","5571"
"28.02.2016 16:00 - 28.02.2016 16:15","5534","5495"
"28.02.2016 16:15 - 28.02.2016 16:30","5559","5566"
"28.02.2016 16:30 - 28.02.2016 16:45","5467","5612"
"28.02.2016 16:45 - 28.02.2016 17:00","5603","5568"
"28.02.2016 17:00 - 28.02.2016 17:15","5753","5621"
"28.02.2016 17:15 - 28.02.2016 17:30","5803","5699"
"28.02.2016 17:30 - 28.02.2016 17:45","5794","5822"
"28.02.2016 17:45 - 28.02.2016 18:00","6034","6004"
"28.02.2016 18:00 - 28.02.2016 18:15","6280","5931"
"28.02.2016 18:15 - 28.02.2016 18:30","6396","6519"
"28.02.2016 18:30 - 28.02.2016 18:45","6588","6619"
"28.02.2016 18:45 - 28.02.2016 19:00","6532","6550"
"28.02.2016 19:00 - 28.02.2016 19:15","6638","6689"
"28.02.2016 19:15 - 28.02.2016 19:30","6520","6594"
"28.02.2016 19:30 - 28.02.2016 19:45","6478","6611"
"28.02.2016 19:45 - 28.02.2016 20:00","6569","6607"
"28.02.2016 20:00 - 28.02.2016 20:15","6545","6500"
"28.02.2016 20:15 - 28.02.2016 20:30","6440","6488"
"28.02.2016 20:30 - 28.02.2016 20:45","6378","6340"
"28.02.2016 20:45 - 28.02.2016 21:00","6245","6312"
"28.02.2016 21:00 - 28.02.2016 21:15","6282","6312"
"28.02.2016 21:15 - 28.02.2016 21:30","6287","6223"
"28.02.2016 21:30 - 28.02.2016 21:45","6300","6370"
"28.02.2016 21:45 - 28.02.2016 22:00","6315","6351"
"28.02.2016 22:00 - 28.02.2016 22:15","6518","6573"
"28.02.2016 22:15 - 28.02.2016 22:30","6428","6481"
"28.02.2016 22:30 - 28.02.2016 22:45","6309","6379"
"28.02.2016 22:45 - 28.02.2016 23:00","6290","6369"
"28.02.2016 23:00 - 28.02.2016 23:15","6299","6376"
"28.02.2016 23:15 - 28.02.2016 23:30","6274","6215"
"28.02.2016 23:30 - 28.02.2016 23:45","5998","6167"
"28.02.2016 23:45 - 29.02.2016 00:00","5928","6016"
"29.02.2016 00:00 - 29.02.2016 00:15","5847","6019"
"29.02.2016 00:15 - 29.02.2016 00:30","5799","5829"
"29.02.2016 00:30 - 29.02.2016 00:45","5572","5754"
"29.02.2016 00:45 - 29.02.2016 01:00","5423","5690"
"29.02.2016 01:00 - 29.02.2016 01:15","5382","5546"
"29.02.2016 01:15 - 29.02.2016 01:30","5272","5518"
"29.02.2016 01:30 - 29.02.2016 01:45","5174","5495"
"29.02.2016 01:45 - 29.02.2016 02:00","5310","5502"
"29.02.2016 02:00 - 29.02.2016 02:15","5143","5473"
"29.02.2016 02:15 - 29.02.2016 02:30","5140","5393"
"29.02.2016 02:30 - 29.02.2016 02:45","5207","5479"
"29.02.2016 02:45 - 29.02.2016 03:00","5184","5439"
"29.02.2016 03:00 - 29.02.2016 03:15","5288","5397"
"29.02.2016 03:15 - 29.02.2016 03:30","5186","5397"
"29.02.2016 03:30 - 29.02.2016 03:45","5326","5505"
"29.02.2016 03:45 - 29.02.2016 04:00","5342","5664"
"29.02.2016 04:00 - 29.02.2016 04:15","5543","5699"
"29.02.2016 04:15 - 29.02.2016 04:30","5614","5676"
"29.02.2016 04:30 - 29.02.2016 04:45","5774","5822"
"29.02.2016 04:45 - 29.02.2016 05:00","5790","5969"
"29.02.2016 05:00 - 29.02.2016 05:15","5982","6085"
"29.02.2016 05:15 - 29.02.2016 05:30","6060","6199"
"29.02.2016 05:30 - 29.02.2016 05:45","6285","6278"
"29.02.2016 05:45 - 29.02.2016 06:00","6463","6589"
"29.02.2016 06:00 - 29.02.2016 06:15","6907","7044"
"29.02.2016 06:15 - 29.02.2016 06:30","7250","7452"
"29.02.2016 06:30 - 29.02.2016 06:45","7666","7805"
"29.02.2016 06:45 - 29.02.2016 07:00","7949","8176"
"29.02.2016 07:00 - 29.02.2016 07:15","8281","8319"
"29.02.2016 07:15 - 29.02.2016 07:30","8397","8565"
"29.02.2016 07:30 - 29.02.2016 07:45","8458","8620"
"29.02.2016 07:45 - 29.02.2016 08:00","8545","8851"
"29.02.2016 08:00 - 29.02.2016 08:15","8553","8932"
"29.02.2016 08:15 - 29.02.2016 08:30","8595","9057"
"29.02.2016 08:30 - 29.02.2016 08:45","8535","9110"
"29.02.2016 08:45 - 29.02.2016 09:00","8492","9136"
"29.02.2016 09:00 - 29.02.2016 09:15","8505","9139"
"29.02.2016 09:15 - 29.02.2016 09:30","8513","9264"
"29.02.2016 09:30 - 29.02.2016 09:45","8652","9443"
"29.02.2016 09:45 - 29.02.2016 10:00","8756","9571"
"29.02.2016 10:00 - 29.02.2016 10:15","8863","9671"
"29.02.2016 10:15 - 29.02.2016 10:30","8967","9605"
"29.02.2016 10:30 - 29.02.2016 10:45","8941","9614"
"29.02.2016 10:45 - 29.02.2016 11:00","9025","9574"
"29.02.2016 11:00 - 29.02.2016 11:15","9124","9628"
"29.02.2016 11:15 - 29.02.2016 11:30","9188","9695"
"29.02.2016 11:30 - 29.02.2016 11:45","9164","9827"
"29.02.2016 11:45 - 29.02.2016 12:00","9313","9863"
"29.02.2016 12:00 - 29.02.2016 12:15","9270","9709"
"29.02.2016 12:15 - 29.02.2016 12:30","9164","9712"
"29.02.2016 12:30 - 29.02.2016 12:45","9067","9627"
"29.02.2016 12:45 - 29.02.2016 13:00","8849","9654"
"29.02.2016 13:00 - 29.02.2016 13:15","9008","9722"
"29.02.2016 13:15 - 29.02.2016 13:30","8940","9631"
"29.02.2016 13:30 - 29.02.2016 13:45","9004","9724"
"29.02.2016 13:45 - 29.02.2016 14:00","9072","9597"
"29.02.2016 14:00 - 29.02.2016 14:15","9049","9527"
"29.02.2016 14:15 - 29.02.2016 14:30","9315","9555"
"29.02.2016 14:30 - 29.02.2016 14:45","9168","9545"
"29.02.2016 14:45 - 29.02.2016 15:00","8946","9460"
"29.02.2016 15:00 - 29.02.2016 15:15","8593","9564"
"29.02.2016 15:15 - 29.02.2016 15:30","8544","9426"
"29.02.2016 15:30 - 29.02.2016 15:45","8464","9509"
"29.02.2016 15:45 - 29.02.2016 16:00","8428","9375"
"29.02.2016 16:00 - 29.02.2016 16:15","8352","9218"
"29.02.2016 16:15 - 29.02.2016 16:30","8190","9225"
"29.02.2016 16:30 - 29.02.2016 16:45","8157","9106"
"29.02.2016 16:45 - 29.02.2016 17:00","8087","9053"
"29.02.2016 17:00 - 29.02.2016 17:15","8103","9033"
"29.02.2016 17:15 - 29.02.2016 17:30","8072","9001"
"29.02.2016 17:30 - 29.02.2016 17:45","8211","8932"
"29.02.2016 17:45 - 29.02.2016 18:00","8396","8994"
"29.02.2016 18:00 - 29.02.2016 18:15","8486","9015"
"29.02.2016 18:15 - 29.02.2016 18:30","8790","9123"
"29.02.2016 18:30 - 29.02.2016 18:45","8871","9204"
"29.02.2016 18:45 - 29.02.2016 19:00","8837","9159"
"29.02.2016 19:00 - 29.02.2016 19:15","8909","9264"
"29.02.2016 19:15 - 29.02.2016 19:30","8713","9097"
"29.02.2016 19:30 - 29.02.2016 19:45","8663","9109"
"29.02.2016 19:45 - 29.02.2016 20:00","8602","8932"
"29.02.2016 20:00 - 29.02.2016 20:15","8328","8821"
"29.02.2016 20:15 - 29.02.2016 20:30","8269","8690"
"29.02.2016 20:30 - 29.02.2016 20:45","8239","8579"
"29.02.2016 20:45 - 29.02.2016 21:00","8154","8443"
"29.02.2016 21:00 - 29.02.2016 21:15","8028","8413"
"29.02.2016 21:15 - 29.02.2016 21:30","7894","8332"
"29.02.2016 21:30 - 29.02.2016 21:45","7851","8233"
"29.02.2016 21:45 - 29.02.2016 22:00","7679","8114"
"29.02.2016 22:00 - 29.02.2016 22:15","7743","8111"
"29.02.2016 22:15 - 29.02.2016 22:30","7536","8014"
"29.02.2016 22:30 - 29.02.2016 22:45","7271","7845"
"29.02.2016 22:45 - 29.02.2016 23:00","6978","7636"
"29.02.2016 23:00 - 29.02.2016 23:15","6871","7548"
"29.02.2016 23:15 - 29.02.2016 23:30","6810","7397"
"29.02.2016 23:30 - 29.02.2016 23:45","6609","7294"
"29.02.2016 23:45 - 01.03.2016 00:00","6552","7232"
"01.03.2016 00:00 - 01.03.2016 00:15","6382","7125"
"01.03.2016 00:15 - 01.03.2016 00:30","6235","7035"
"01.03.2016 00:30 - 01.03.2016 00:45","6127","6900"
"01.03.2016 00:45 - 01.03.2016 01:00","5993","6721"
"01.03.2016 01:00 - 01.03.2016 01:15","5853","6674"
"01.03.2016 01:15 - 01.03.2016 01:30","5681","6556"
"01.03.2016 01:30 - 01.03.2016 01:45","5750","6592"
"01.03.2016 01:45 - 01.03.2016 02:00","5709","6554"
"01.03.2016 02:00 - 01.03.2016 02:15","5649","6461"
"01.03.2016 02:15 - 01.03.2016 02:30","5704","6454"
"01.03.2016 02:30 - 01.03.2016 02:45","5707","6378"
"01.03.2016 02:45 - 01.03.2016 03:00","5670","6417"
"01.03.2016 03:00 - 01.03.2016 03:15","5777","6423"
"01.03.2016 03:15 - 01.03.2016 03:30","5757","6465"
"01.03.2016 03:30 - 01.03.2016 03:45","5954","6526"
"01.03.2016 03:45 - 01.03.2016 04:00","6002","6502"
"01.03.2016 04:00 - 01.03.2016 04:15","6100","6570"
"01.03.2016 04:15 - 01.03.2016 04:30","6156","6577"
"01.03.2016 04:30 - 01.03.2016 04:45","6324","6685"
"01.03.2016 04:45 - 01.03.2016 05:00","6410","6741"
"01.03.2016 05:00 - 01.03.2016 05:15","6501","6822"
"01.03.2016 05:15 - 01.03.2016 05:30","6575","6905"
"01.03.2016 05:30 - 01.03.2016 05:45","6784","7038"
"01.03.2016 05:45 - 01.03.2016 06:00","7017","7199"
"01.03.2016 06:00 - 01.03.2016 06:15","7405","7615"
"01.03.2016 06:15 - 01.03.2016 06:30","7705","8016"
"01.03.2016 06:30 - 01.03.2016 06:45","7935","8318"
"01.03.2016 06:45 - 01.03.2016 07:00","8323","8549"
"01.03.2016 07:00 - 01.03.2016 07:15","8598","8643"
"01.03.2016 07:15 - 01.03.2016 07:30","8735","8806"
"01.03.2016 07:30 - 01.03.2016 07:45","8824","8906"
"01.03.2016 07:45 - 01.03.2016 08:00","8869","8933"
"01.03.2016 08:00 - 01.03.2016 08:15","8952","9013"
"01.03.2016 08:15 - 01.03.2016 08:30","9029","9092"
"01.03.2016 08:30 - 01.03.2016 08:45","9063","9141"
"01.03.2016 08:45 - 01.03.2016 09:00","9107","9139"
"01.03.2016 09:00 - 01.03.2016 09:15","9182","9117"
"01.03.2016 09:15 - 01.03.2016 09:30","9245","9135"
"01.03.2016 09:30 - 01.03.2016 09:45","9391","9118"
"01.03.2016 09:45 - 01.03.2016 10:00","9403","9242"
"01.03.2016 10:00 - 01.03.2016 10:15","9530","9225"
"01.03.2016 10:15 - 01.03.2016 10:30","9563","9328"
"01.03.2016 10:30 - 01.03.2016 10:45","9660","9338"
"01.03.2016 10:45 - 01.03.2016 11:00","9736","9335"
"01.03.2016 11:00 - 01.03.2016 11:15","9652","9391"
"01.03.2016 11:15 - 01.03.2016 11:30","9732","9420"
"01.03.2016 11:30 - 01.03.2016 11:45","9730","9381"
"01.03.2016 11:45 - 01.03.2016 12:00","9763","9411"
"01.03.2016 12:00 - 01.03.2016 12:15","9633","9268"
"01.03.2016 12:15 - 01.03.2016 12:30","9465","9290"
"01.03.2016 12:30 - 01.03.2016 12:45","9555","9297"
"01.03.2016 12:45 - 01.03.2016 13:00","9693","9309"
"01.03.2016 13:00 - 01.03.2016 13:15","9771","9400"
"01.03.2016 13:15 - 01.03.2016 13:30","9700","9301"
"01.03.2016 13:30 - 01.03.2016 13:45","9784","9299"
"01.03.2016 13:45 - 01.03.2016 14:00","9598","9181"
"01.03.2016 14:00 - 01.03.2016 14:15","9580","9052"
"01.03.2016 14:15 - 01.03.2016 14:30","9560","9002"
"01.03.2016 14:30 - 01.03.2016 14:45","9492","8901"
"01.03.2016 14:45 - 01.03.2016 15:00","9459","8847"
"01.03.2016 15:00 - 01.03.2016 15:15","9501","8824"
"01.03.2016 15:15 - 01.03.2016 15:30","9471","8782"
"01.03.2016 15:30 - 01.03.2016 15:45","9378","8832"
"01.03.2016 15:45 - 01.03.2016 16:00","9274","8703"
"01.03.2016 16:00 - 01.03.2016 16:15","9238","8629"
"01.03.2016 16:15 - 01.03.2016 16:30","9124","8613"
"01.03.2016 16:30 - 01.03.2016 16:45","9119","8512"
"01.03.2016 16:45 - 01.03.2016 17:00","9046","8484"
"01.03.2016 17:00 - 01.03.2016 17:15","8967","8468"
"01.03.2016 17:15 - 01.03.2016 17:30","8961","8472"
"01.03.2016 17:30 - 01.03.2016 17:45","8900","8498"
"01.03.2016 17:45 - 01.03.2016 18:00","8918","8549"
"01.03.2016 18:00 - 01.03.2016 18:15","8972","8702"
"01.03.2016 18:15 - 01.03.2016 18:30","9162","8911"
"01.03.2016 18:30 - 01.03.2016 18:45","9204","9067"
"01.03.2016 18:45 - 01.03.2016 19:00","9218","9095"
"01.03.2016 19:00 - 01.03.2016 19:15","9322","9086"
"01.03.2016 19:15 - 01.03.2016 19:30","9167","9026"
"01.03.2016 19:30 - 01.03.2016 19:45","9118","9023"
"01.03.2016 19:45 - 01.03.2016 20:00","9018","8856"
"01.03.2016 20:00 - 01.03.2016 20:15","8838","8728"
"01.03.2016 20:15 - 01.03.2016 20:30","8740","8577"
"01.03.2016 20:30 - 01.03.2016 20:45","8543","8479"
"01.03.2016 20:45 - 01.03.2016 21:00","8492","8355"
"01.03.2016 21:00 - 01.03.2016 21:15","8428","8269"
"01.03.2016 21:15 - 01.03.2016 21:30","8345","8199"
"01.03.2016 21:30 - 01.03.2016 21:45","8270","8049"
"01.03.2016 21:45 - 01.03.2016 22:00","8095","8008"
"01.03.2016 22:00 - 01.03.2016 22:15","8047","7984"
"01.03.2016 22:15 - 01.03.2016 22:30","7871","7789"
"01.03.2016 22:30 - 01.03.2016 22:45","7721","7699"
"01.03.2016 22:45 - 01.03.2016 23:00","7544","7480"
"01.03.2016 23:00 - 01.03.2016 23:15","7485","7466"
"01.03.2016 23:15 - 01.03.2016 23:30","7364","7358"
"01.03.2016 23:30 - 01.03.2016 23:45","7254","7234"
"01.03.2016 23:45 - 02.03.2016 00:00","7084","7191"
"02.03.2016 00:00 - 02.03.2016 00:15","6972","7018"
"02.03.2016 00:15 - 02.03.2016 00:30","6877","6911"
"02.03.2016 00:30 - 02.03.2016 00:45","6753","6746"
"02.03.2016 00:45 - 02.03.2016 01:00","6672","6571"
"02.03.2016 01:00 - 02.03.2016 01:15","6547","6512"
"02.03.2016 01:15 - 02.03.2016 01:30","6465","6386"
"02.03.2016 01:30 - 02.03.2016 01:45","6507","6400"
"02.03.2016 01:45 - 02.03.2016 02:00","6492","6337"
"02.03.2016 02:00 - 02.03.2016 02:15","6463","6230"
"02.03.2016 02:15 - 02.03.2016 02:30","6434","6212"
"02.03.2016 02:30 - 02.03.2016 02:45","6384","6192"
"02.03.2016 02:45 - 02.03.2016 03:00","6429","6179"
"02.03.2016 03:00 - 02.03.2016 03:15","6376","6174"
"02.03.2016 03:15 - 02.03.2016 03:30","6375","6157"
"02.03.2016 03:30 - 02.03.2016 03:45","6454","6194"
"02.03.2016 03:45 - 02.03.2016 04:00","6428","6247"
"02.03.2016 04:00 - 02.03.2016 04:15","6500","6340"
"02.03.2016 04:15 - 02.03.2016 04:30","6519","6333"
"02.03.2016 04:30 - 02.03.2016 04:45","6637","6460"
"02.03.2016 04:45 - 02.03.2016 05:00","6721","6467"
"02.03.2016 05:00 - 02.03.2016 05:15","6778","6630"
"02.03.2016 05:15 - 02.03.2016 05:30","6885","6725"
"02.03.2016 05:30 - 02.03.2016 05:45","6965","6845"
"02.03.2016 05:45 - 02.03.2016 06:00","7196","7071"
"02.03.2016 06:00 - 02.03.2016 06:15","7582","7418"
"02.03.2016 06:15 - 02.03.2016 06:30","7907","7790"
"02.03.2016 06:30 - 02.03.2016 06:45","8245","8081"
"02.03.2016 06:45 - 02.03.2016 07:00","8489","8277"
"02.03.2016 07:00 - 02.03.2016 07:15","8689","8558"
"02.03.2016 07:15 - 02.03.2016 07:30","8831","8690"
"02.03.2016 07:30 - 02.03.2016 07:45","8924","8844"
"02.03.2016 07:45 - 02.03.2016 08:00","9077","9000"
"02.03.2016 08:00 - 02.03.2016 08:15","9181","9007"
"02.03.2016 08:15 - 02.03.2016 08:30","9287","9084"
"02.03.2016 08:30 - 02.03.2016 08:45","9358","9092"
"02.03.2016 08:45 - 02.03.2016 09:00","9281","9142"
"02.03.2016 09:00 - 02.03.2016 09:15","9322","9207"
"02.03.2016 09:15 - 02.03.2016 09:30","9301","9227"
"02.03.2016 09:30 - 02.03.2016 09:45","9409","9361"
"02.03.2016 09:45 - 02.03.2016 10:00","9479","9358"
"02.03.2016 10:00 - 02.03.2016 10:15","9530","9388"
"02.03.2016 10:15 - 02.03.2016 10:30","9557","9414"
"02.03.2016 10:30 - 02.03.2016 10:45","9593","9470"
"02.03.2016 10:45 - 02.03.2016 11:00","9752","9514"
"02.03.2016 11:00 - 02.03.2016 11:15","9596","9474"
"02.03.2016 11:15 - 02.03.2016 11:30","9716","9493"
"02.03.2016 11:30 - 02.03.2016 11:45","9659","9550"
"02.03.2016 11:45 - 02.03.2016 12:00","9564","9565"
"02.03.2016 12:00 - 02.03.2016 12:15","9503","9496"
"02.03.2016 12:15 - 02.03.2016 12:30","9364","9439"
"02.03.2016 12:30 - 02.03.2016 12:45","9176","9374"
"02.03.2016 12:45 - 02.03.2016 13:00","9123","9378"
"02.03.2016 13:00 - 02.03.2016 13:15","9143","9445"
"02.03.2016 13:15 - 02.03.2016 13:30","9092","9497"
"02.03.2016 13:30 - 02.03.2016 13:45","9097","9431"
"02.03.2016 13:45 - 02.03.2016 14:00","9168","9446"
"02.03.2016 14:00 - 02.03.2016 14:15","9048","9508"
"02.03.2016 14:15 - 02.03.2016 14:30","8978","9486"
"02.03.2016 14:30 - 02.03.2016 14:45","8989","9452"
"02.03.2016 14:45 - 02.03.2016 15:00","8933","9416"
"02.03.2016 15:00 - 02.03.2016 15:15","8961","9487"
"02.03.2016 15:15 - 02.03.2016 15:30","8914","9441"
"02.03.2016 15:30 - 02.03.2016 15:45","8832","9375"
"02.03.2016 15:45 - 02.03.2016 16:00","8617","9277"
"02.03.2016 16:00 - 02.03.2016 16:15","8707","9158"
"02.03.2016 16:15 - 02.03.2016 16:30","8665","9201"
"02.03.2016 16:30 - 02.03.2016 16:45","8546","9131"
"02.03.2016 16:45 - 02.03.2016 17:00","8573","9042"
"02.03.2016 17:00 - 02.03.2016 17:15","8516","8947"
"02.03.2016 17:15 - 02.03.2016 17:30","8454","8947"
"02.03.2016 17:30 - 02.03.2016 17:45","8475","8879"
"02.03.2016 17:45 - 02.03.2016 18:00","8643","8906"
"02.03.2016 18:00 - 02.03.2016 18:15","8806","8940"
"02.03.2016 18:15 - 02.03.2016 18:30","9022","9071"
"02.03.2016 18:30 - 02.03.2016 18:45","9082","9117"
"02.03.2016 18:45 - 02.03.2016 19:00","9088","9083"
"02.03.2016 19:00 - 02.03.2016 19:15","9159","9124"
"02.03.2016 19:15 - 02.03.2016 19:30","9037","9028"
"02.03.2016 19:30 - 02.03.2016 19:45","9042","9044"
"02.03.2016 19:45 - 02.03.2016 20:00","8910","8880"
"02.03.2016 20:00 - 02.03.2016 20:15","8767","8731"
"02.03.2016 20:15 - 02.03.2016 20:30","8661","8587"
"02.03.2016 20:30 - 02.03.2016 20:45","8539","8452"
"02.03.2016 20:45 - 02.03.2016 21:00","8428","8276"
"02.03.2016 21:00 - 02.03.2016 21:15","8377","8301"
"02.03.2016 21:15 - 02.03.2016 21:30","8299","8221"
"02.03.2016 21:30 - 02.03.2016 21:45","8214","8149"
"02.03.2016 21:45 - 02.03.2016 22:00","8059","8062"
"02.03.2016 22:00 - 02.03.2016 22:15","8035","8014"
"02.03.2016 22:15 - 02.03.2016 22:30","7846","7843"
"02.03.2016 22:30 - 02.03.2016 22:45","7682","7710"
"02.03.2016 22:45 - 02.03.2016 23:00","7516","7545"
"02.03.2016 23:00 - 02.03.2016 23:15","7434","7466"
"02.03.2016 23:15 - 02.03.2016 23:30","7257","7349"
"02.03.2016 23:30 - 02.03.2016 23:45","7122","7229"
"02.03.2016 23:45 - 03.03.2016 00:00","6939","7094"
"03.03.2016 00:00 - 03.03.2016 00:15","6893","6991"
"03.03.2016 00:15 - 03.03.2016 00:30","6746","6827"
"03.03.2016 00:30 - 03.03.2016 00:45","6602","6797"
"03.03.2016 00:45 - 03.03.2016 01:00","6506","6633"
"03.03.2016 01:00 - 03.03.2016 01:15","6404","6534"
"03.03.2016 01:15 - 03.03.2016 01:30","6309","6412"
"03.03.2016 01:30 - 03.03.2016 01:45","6313","6393"
"03.03.2016 01:45 - 03.03.2016 02:00","6234","6378"
"03.03.2016 02:00 - 03.03.2016 02:15","6204","6238"
"03.03.2016 02:15 - 03.03.2016 02:30","6192","6230"
"03.03.2016 02:30 - 03.03.2016 02:45","6110","6248"
"03.03.2016 02:45 - 03.03.2016 03:00","6206","6230"
"03.03.2016 03:00 - 03.03.2016 03:15","6210","6303"
"03.03.2016 03:15 - 03.03.2016 03:30","6188","6231"
"03.03.2016 03:30 - 03.03.2016 03:45","6263","6307"
"03.03.2016 03:45 - 03.03.2016 04:00","6272","6323"
"03.03.2016 04:00 - 03.03.2016 04:15","6345","6383"
"03.03.2016 04:15 - 03.03.2016 04:30","6396","6478"
"03.03.2016 04:30 - 03.03.2016 04:45","6507","6575"
"03.03.2016 04:45 - 03.03.2016 05:00","6547","6644"
