,date,from,to,load,grid,cost
101,2017-01-03 00:00:00,2017-01-03 01:15:00,2017-01-03 01:30:00,0.35341311108,0.35341311108,0.025207190147781
102,2017-01-03 00:00:00,2017-01-03 01:30:00,2017-01-03 01:45:00,0.35222551635,0.35222551635,0.02512248495366375
103,2017-01-03 00:00:00,2017-01-03 01:45:00,2017-01-03 02:00:00,0.35001998328,0.35001998328,0.024965175307446
104,2017-01-03 00:00:00,2017-01-03 02:00:00,2017-01-03 02:15:00,0.34672110903,0.34672110903,0.024729883101564747
105,2017-01-03 00:00:00,2017-01-03 02:15:00,2017-01-03 02:30:00,0.34623099057,0.34623099057,0.02469492540240525
106,2017-01-03 00:00:00,2017-01-03 02:30:00,2017-01-03 02:45:00,0.34726777962,0.34726777962,0.0247688743813965
107,2017-01-03 00:00:00,2017-01-03 02:45:00,2017-01-03 03:00:00,0.34653260193,0.34653260193,0.02471643783265725
108,2017-01-03 00:00:00,2017-01-03 03:00:00,2017-01-03 03:15:00,0.3483611208,0.3483611208,0.024846856941059998
109,2017-01-03 00:00:00,2017-01-03 03:15:00,2017-01-03 03:30:00,0.34943561127,0.34943561127,0.02492349497383275
110,2017-01-03 00:00:00,2017-01-03 03:30:00,2017-01-03 03:45:00,0.34992572972999997,0.34992572972999997,0.024958452672992248
111,2017-01-03 00:00:00,2017-01-03 03:45:00,2017-01-03 04:00:00,0.35071745955,0.35071745955,0.02501492280240375
112,2017-01-03 00:00:00,2017-01-03 04:00:00,2017-01-03 04:15:00,0.35150918937,0.35150918937,0.025071392931815248
113,2017-01-03 00:00:00,2017-01-03 04:15:00,2017-01-03 04:30:00,0.3542048409,0.3542048409,0.0252636602771925
114,2017-01-03 00:00:00,2017-01-03 04:30:00,2017-01-03 04:45:00,0.35725865592,0.35725865592,0.025481473633494
115,2017-01-03 00:00:00,2017-01-03 04:45:00,2017-01-03 05:00:00,0.35786187864,0.35786187864,0.025524498493998002
116,2017-01-03 00:00:00,2017-01-03 05:00:00,2017-01-03 05:15:00,0.36474238779,0.36474238779,0.02601525080912175
117,2017-01-03 00:00:00,2017-01-03 05:15:00,2017-01-03 05:30:00,0.36875758902,0.36875758902,0.0263016350368515
118,2017-01-03 00:00:00,2017-01-03 05:30:00,2017-01-03 05:45:00,0.37160404623,0.37160404623,0.02650465859735475
119,2017-01-03 00:00:00,2017-01-03 05:45:00,2017-01-03 06:00:00,0.37774937769,0.37774937769,0.02694297436373925
120,2017-01-03 00:00:00,2017-01-03 06:00:00,2017-01-03 06:15:00,0.39512973231,0.39512973231,0.045360893269188
121,2017-01-03 00:00:00,2017-01-03 06:15:00,2017-01-03 06:30:00,0.40468704227999996,0.40468704227999996,0.046458072453744
122,2017-01-03 00:00:00,2017-01-03 06:30:00,2017-01-03 06:45:00,0.41364112953,0.41364112953,0.047486001670044
123,2017-01-03 00:00:00,2017-01-03 06:45:00,2017-01-03 07:00:00,0.42399016932,0.42399016932,0.048674071437936
124,2017-01-03 00:00:00,2017-01-03 07:00:00,2017-01-03 07:15:00,0.43401874704,0.43401874704,0.049825352160191995
125,2017-01-03 00:00:00,2017-01-03 07:15:00,2017-01-03 07:30:00,0.44005097424,0.44005097424,0.050517851842752
